step,measure,value,count
50000,hamming,2,160
50000,hamming,3,7
50000,hamming,4,180
50000,hamming,5,13
50000,hamming,6,207
50000,hamming,7,27
50000,hamming,8,205
50000,hamming,9,57
50000,hamming,10,225
50000,hamming,11,109
50000,hamming,12,249
50000,hamming,13,174
50000,hamming,14,272
50000,hamming,15,256
50000,hamming,16,293
50000,hamming,17,318
50000,hamming,18,305
50000,hamming,19,329
50000,hamming,20,302
50000,hamming,21,300
50000,hamming,22,261
50000,hamming,23,257
50000,hamming,24,192
50000,hamming,25,178
50000,hamming,26,154
50000,hamming,27,124
50000,hamming,28,123
50000,hamming,29,87
50000,hamming,30,92
50000,hamming,31,60
50000,hamming,32,73
50000,hamming,33,45
50000,hamming,34,77
50000,hamming,35,35
50000,hamming,36,58
50000,hamming,37,29
50000,hamming,38,35
50000,hamming,39,25
50000,hamming,40,20
50000,hamming,41,30
50000,hamming,42,19
50000,hamming,43,25
50000,hamming,44,11
50000,hamming,45,24
50000,hamming,46,23
50000,hamming,47,28
50000,hamming,48,47
50000,hamming,49,25
50000,hamming,50,69
50000,hamming,51,42
50000,hamming,52,95
50000,hamming,53,62
50000,hamming,54,77
50000,hamming,55,91
50000,hamming,56,73
50000,hamming,57,87
50000,hamming,58,71
50000,hamming,59,110
50000,hamming,60,74
50000,hamming,61,120
50000,hamming,62,114
50000,hamming,63,144
50000,hamming,64,146
50000,hamming,65,154
50000,hamming,66,156
50000,hamming,67,145
50000,hamming,68,162
50000,hamming,69,111
50000,hamming,70,116
50000,hamming,71,94
50000,hamming,72,85
50000,hamming,73,76
50000,hamming,74,65
50000,hamming,75,51
50000,hamming,76,41
50000,hamming,77,38
50000,hamming,78,29
50000,hamming,79,29
50000,hamming,80,15
50000,hamming,81,11
50000,hamming,82,18
50000,hamming,83,11
50000,hamming,84,21
50000,hamming,85,11
50000,hamming,86,11
50000,hamming,87,26
50000,hamming,88,20
50000,hamming,89,30
50000,hamming,90,44
50000,hamming,91,31
50000,hamming,92,55
50000,hamming,93,32
50000,hamming,94,64
50000,hamming,95,49
50000,hamming,96,52
50000,hamming,97,36
50000,hamming,98,43
50000,hamming,99,42
50000,hamming,100,51
50000,hamming,101,58
50000,hamming,102,85
50000,hamming,103,88
50000,hamming,104,109
50000,hamming,105,158
50000,hamming,106,186
50000,hamming,107,212
50000,hamming,108,240
50000,hamming,109,227
50000,hamming,110,232
50000,hamming,111,228
50000,hamming,112,222
50000,hamming,113,214
50000,hamming,114,222
50000,hamming,115,199
50000,hamming,116,218
50000,hamming,117,201
50000,hamming,118,198
50000,hamming,119,211
50000,hamming,120,217
50000,hamming,121,175
50000,hamming,122,184
50000,hamming,123,158
50000,hamming,124,114
50000,hamming,125,117
50000,hamming,126,100
50000,hamming,127,91
50000,hamming,128,110
50000,hamming,129,120
50000,hamming,130,153
50000,hamming,131,165
50000,hamming,132,177
50000,hamming,133,162
50000,hamming,134,183
50000,hamming,135,168
50000,hamming,136,179
50000,hamming,137,167
50000,hamming,138,176
50000,hamming,139,165
50000,hamming,140,187
50000,hamming,141,164
50000,hamming,142,149
50000,hamming,143,158
50000,hamming,144,166
50000,hamming,145,183
50000,hamming,146,199
50000,hamming,147,246
50000,hamming,148,250
50000,hamming,149,344
50000,hamming,150,312
50000,hamming,151,351
50000,hamming,152,308
50000,hamming,153,310
50000,hamming,154,249
50000,hamming,155,231
50000,hamming,156,177
50000,hamming,157,133
50000,hamming,158,106
50000,hamming,159,86
50000,hamming,160,66
50000,hamming,161,61
50000,hamming,162,56
50000,hamming,163,67
50000,hamming,164,64
50000,hamming,165,84
50000,hamming,166,113
50000,hamming,167,138
50000,hamming,168,135
