step,cause,age,size,mass,n,worn
10000,hunger,0,0,0,14,0
10000,hunger,0,0,4,5,0
10000,hunger,0,4,0,4,0
10000,hunger,0,4,4,51,0
10000,hunger,0,4,8,32,0
10000,hunger,0,4,12,8,0
10000,hunger,0,8,4,26,0
10000,hunger,0,8,8,27,0
10000,hunger,0,8,12,41,0
10000,hunger,0,8,16,14,0
10000,hunger,0,12,4,7,0
10000,hunger,0,12,8,23,0
10000,hunger,0,12,12,20,0
10000,hunger,0,12,16,17,0
10000,hunger,0,12,20,33,0
10000,hunger,0,12,24,18,0
10000,hunger,0,12,28,5,0
10000,hunger,0,12,32,2,0
10000,hunger,0,12,36,1,0
10000,hunger,0,16,4,3,0
10000,hunger,0,16,8,4,0
10000,hunger,0,16,12,25,0
10000,hunger,0,16,16,21,0
10000,hunger,0,16,20,34,0
10000,hunger,0,16,24,19,0
10000,hunger,0,16,28,43,0
10000,hunger,0,16,32,16,0
10000,hunger,0,16,40,1,0
10000,hunger,0,20,8,4,0
10000,hunger,0,20,16,26,0
10000,hunger,0,20,20,28,0
10000,hunger,0,20,24,19,0
10000,hunger,0,20,28,31,0
10000,hunger,0,20,32,38,0
10000,hunger,0,20,36,26,0
10000,hunger,0,20,40,9,0
10000,hunger,0,24,8,3,0
10000,hunger,0,24,12,5,0
10000,hunger,0,24,16,3,0
10000,hunger,0,24,20,12,0
10000,hunger,0,24,24,61,0
10000,hunger,0,24,28,56,0
10000,hunger,0,24,32,151,0
10000,hunger,0,24,36,195,0
10000,hunger,0,24,40,190,1
10000,hunger,0,24,44,127,0
10000,hunger,0,24,48,10,0
10000,hunger,0,24,52,2,0
10000,hunger,0,24,56,1,0
10000,hunger,0,24,60,1,0
10000,hunger,0,28,8,1,0
10000,hunger,0,28,12,11,0
10000,hunger,0,28,16,7,0
10000,hunger,0,28,20,6,0
10000,hunger,0,28,24,12,0
10000,hunger,0,28,28,31,0
10000,hunger,0,28,32,21,0
10000,hunger,0,28,36,19,0
10000,hunger,0,28,40,12,0
10000,hunger,0,28,44,12,0
10000,hunger,0,28,48,10,0
10000,hunger,0,28,52,5,0
10000,hunger,0,28,56,2,0
10000,hunger,0,28,60,3,0
10000,hunger,0,28,76,1,0
10000,hunger,0,32,12,5,0
