step,cause,age,size,mass,n,worn
10000,hunger,0,0,0,34,0
10000,hunger,0,0,4,11,0
10000,hunger,0,4,0,11,0
10000,hunger,0,4,4,17,0
10000,hunger,0,4,8,43,0
10000,hunger,0,4,12,16,0
10000,hunger,0,8,0,4,0
10000,hunger,0,8,4,6,0
10000,hunger,0,8,8,11,0
10000,hunger,0,8,12,65,0
10000,hunger,0,8,16,280,0
10000,hunger,0,8,20,151,0
10000,hunger,0,12,4,3,0
10000,hunger,0,12,8,6,0
10000,hunger,0,12,12,2,0
10000,hunger,0,12,16,8,0
10000,hunger,0,12,20,159,0
10000,hunger,0,12,24,316,0
10000,hunger,0,12,28,176,0
10000,hunger,0,12,32,11,0
10000,hunger,0,16,4,2,0
10000,hunger,0,16,8,1,0
10000,hunger,0,16,12,5,0
10000,hunger,0,16,16,8,0
10000,hunger,0,16,20,12,0
10000,hunger,0,16,24,108,0
10000,hunger,0,16,28,1949,0
10000,hunger,0,16,32,158,0
10000,hunger,0,16,36,51,0
10000,hunger,0,16,40,2,0
10000,hunger,0,20,8,4,0
10000,hunger,0,20,12,4,0
10000,hunger,0,20,16,5,0
10000,hunger,0,20,20,11,0
10000,hunger,0,20,24,24,0
10000,hunger,0,20,28,10,0
10000,hunger,0,20,32,15,0
10000,hunger,0,20,36,45,0
10000,hunger,0,20,40,79,0
10000,hunger,0,20,44,35,0
10000,hunger,0,20,48,8,0
10000,hunger,0,24,8,1,0
10000,hunger,0,24,12,7,0
10000,hunger,0,24,16,1,0
10000,hunger,0,24,20,18,0
10000,hunger,0,24,24,81,0
10000,hunger,0,24,28,69,0
10000,hunger,0,24,32,124,0
10000,hunger,0,24,36,224,0
10000,hunger,0,24,40,251,0
10000,hunger,0,24,44,377,0
10000,hunger,0,24,48,353,0
10000,hunger,0,24,52,9,0
10000,hunger,0,24,56,6,0
10000,hunger,0,28,12,4,0
10000,hunger,0,28,16,4,0
10000,hunger,0,28,20,2,0
10000,hunger,0,28,24,1,0
10000,hunger,0,28,28,6,0
10000,hunger,0,28,32,8,0
10000,hunger,0,28,36,4,0
10000,hunger,0,28,40,2,0
10000,hunger,0,28,44,1,0
10000,hunger,0,28,48,2,0
10000,hunger,0,28,52,3,0
10000,hunger,0,28,56,6,0
10000,hunger,0,28,60,1,0
10000,hunger,0,32,12,4,0
10000,hunger,0,32,16,9,0
10000,hunger,0,32,20,1,0
10000,hunger,0,32,24,6,0
10000,hunger,0,32,28,1,0
10000,hunger,0,32,32,7,0
10000,hunger,0,32,36,4,0
10000,hunger,0,32,40,7,0
10000,hunger,0,32,44,8,0
10000,hunger,0,32,48,2,0
10000,hunger,0,32,52,2,0
10000,hunger,0,32,56,2,0
10000,hunger,0,32,60,1,0
10000,hunger,0,32,64,3,0
10000,hunger,0,32,68,1,0
10000,hunger,0,36,12,5,0
10000,hunger,0,36,16,11,0
10000,hunger,0,36,20,10,0
10000,hunger,0,36,24,5,0
10000,hunger,0,36,28,19,0
10000,hunger,0,36,32,17,0
10000,hunger,0,36,36,38,0
10000,hunger,0,36,40,38,0
10000,hunger,0,36,44,27,0
10000,hunger,0,36,48,27,0
10000,hunger,0,36,52,19,0
10000,hunger,0,36,56,23,0
10000,hunger,0,36,60,45,0
10000,hunger,0,36,64,37,0
10000,hunger,0,36,68,32,0
10000,hunger,0,40,16,1,0
10000,hunger,0,40,20,3,0
10000,hunger,0,40,24,2,0
10000,hunger,0,40,28,2,1
10000,hunger,0,40,32,1,0
10000,hunger,0,40,52,1,0
10000,hunger,0,40,76,1,0
10000,hunger,0,40,84,1,0
10000,hunger,0,44,16,2,0
10000,hunger,0,44,24,3,0
10000,hunger,0,44,36,1,0
10000,hunger,0,44,40,1,0
10000,hunger,0,44,44,3,0
10000,hunger,0,44,48,5,0
10000,hunger,0,44,52,2,0
10000,hunger,0,48,16,6,0
10000,hunger,0,48,20,19,0
10000,hunger,0,48,24,27,0
10000,hunger,0,48,28,3,0
10000,hunger,0,48,32,1,0
10000,hunger,0,48,36,7,0
10000,hunger,0,48,40,6,0
10000,hunger,0,48,44,6,0
10000,hunger,0,48,48,6,0
10000,hunger,0,48,52,3,0
10000,hunger,0,48,56,1,0
10000,hunger,0,48,60,3,0
10000,hunger,0,48,64,1,0
10000,hunger,0,48,72,3,0
10000,hunger,0,48,76,1,0
10000,hunger,0,48,80,1,0
