step,cause,age,size,mass,n,worn
10000,hunger,0,0,0,26,0
10000,hunger,0,0,4,12,0
10000,hunger,0,4,0,8,0
10000,hunger,0,4,4,65,0
10000,hunger,0,4,8,54,0
10000,hunger,0,4,12,17,0
10000,hunger,0,8,0,1,0
10000,hunger,0,8,4,7,0
10000,hunger,0,8,8,27,0
10000,hunger,0,8,12,87,0
10000,hunger,0,8,16,58,0
10000,hunger,0,8,20,39,0
10000,hunger,0,12,4,6,0
10000,hunger,0,12,8,4,0
10000,hunger,0,12,12,12,0
10000,hunger,0,12,16,48,0
10000,hunger,0,12,20,130,0
10000,hunger,0,12,24,180,0
10000,hunger,0,12,28,128,0
10000,hunger,0,12,32,1,0
10000,hunger,0,16,4,3,0
10000,hunger,0,16,8,2,0
10000,hunger,0,16,12,4,0
10000,hunger,0,16,16,15,0
10000,hunger,0,16,20,42,0
10000,hunger,0,16,24,253,0
10000,hunger,0,16,28,1903,3
10000,hunger,0,16,32,37,0
10000,hunger,0,16,36,9,0
10000,hunger,0,20,12,1,0
10000,hunger,0,20,16,4,0
10000,hunger,0,20,20,14,0
10000,hunger,0,20,24,40,0
10000,hunger,0,20,28,43,0
10000,hunger,0,20,32,51,0
10000,hunger,0,20,36,38,0
10000,hunger,0,20,40,38,0
10000,hunger,0,20,44,5,0
10000,hunger,0,20,52,1,0
10000,hunger,0,24,8,1,0
10000,hunger,0,24,12,1,0
10000,hunger,0,24,16,1,0
10000,hunger,0,24,20,3,0
10000,hunger,0,24,24,17,0
10000,hunger,0,24,28,56,0
10000,hunger,0,24,32,69,0
10000,hunger,0,24,36,97,0
10000,hunger,0,24,40,137,0
10000,hunger,0,24,44,141,0
10000,hunger,0,24,48,141,0
10000,hunger,0,24,56,1,0
10000,hunger,0,28,12,5,0
10000,hunger,0,28,16,1,0
10000,hunger,0,28,20,2,0
10000,hunger,0,28,24,4,0
10000,hunger,0,28,28,17,0
10000,hunger,0,28,32,84,0
10000,hunger,0,28,36,51,0
10000,hunger,0,28,40,37,0
10000,hunger,0,28,44,30,0
10000,hunger,0,28,48,13,0
10000,hunger,0,28,52,2,0
10000,hunger,0,28,56,2,0
10000,hunger,0,32,16,1,0
