step,cause,age,size,mass,n,worn
10000,hunger,0,0,0,7,0
10000,hunger,0,4,0,2,0
10000,hunger,0,4,4,9,0
10000,hunger,0,4,8,5,0
10000,hunger,0,4,12,1,0
10000,hunger,0,8,0,4,0
10000,hunger,0,8,4,7,0
10000,hunger,0,8,8,10,0
10000,hunger,0,8,12,5,0
10000,hunger,0,8,20,2,0
10000,hunger,0,12,4,2,0
10000,hunger,0,12,8,5,0
10000,hunger,0,12,12,2,0
10000,hunger,0,12,16,8,0
10000,hunger,0,12,20,4,0
10000,hunger,0,12,24,7,0
10000,hunger,0,12,28,3,0
10000,hunger,0,16,8,2,0
10000,hunger,0,16,12,3,0
10000,hunger,0,16,16,7,0
10000,hunger,0,16,20,11,0
10000,hunger,0,16,24,41,0
10000,hunger,0,16,28,535,0
10000,hunger,0,16,32,7,0
10000,hunger,0,20,16,4,0
10000,hunger,0,20,20,9,0
10000,hunger,0,20,24,20,0
10000,hunger,0,20,28,64,0
10000,hunger,0,20,32,99,0
10000,hunger,0,20,36,45,0
10000,hunger,0,20,40,16,0
10000,hunger,0,24,12,5,0
10000,hunger,0,24,16,4,0
10000,hunger,0,24,20,3,0
10000,hunger,0,24,24,21,0
10000,hunger,0,24,28,48,0
10000,hunger,0,24,32,142,0
10000,hunger,0,24,36,204,0
10000,hunger,0,24,40,204,0
10000,hunger,0,24,44,233,0
10000,hunger,0,24,48,160,0
10000,hunger,0,24,52,1,0
10000,hunger,0,28,12,2,0
10000,hunger,0,28,20,1,0
10000,hunger,0,28,24,2,0
10000,hunger,0,28,28,7,0
10000,hunger,0,28,32,10,0
10000,hunger,0,28,36,15,0
10000,hunger,0,28,40,12,0
10000,hunger,0,28,44,17,0
10000,hunger,0,28,48,6,0
10000,hunger,0,28,52,4,0
10000,hunger,0,28,56,1,0
10000,hunger,0,28,68,1,0
10000,hunger,0,32,12,5,0
10000,hunger,0,32,16,7,0
10000,hunger,0,32,28,2,0
10000,hunger,0,32,32,6,0
10000,hunger,0,32,36,8,0
10000,hunger,0,32,40,10,0
10000,hunger,0,32,44,11,0
10000,hunger,0,32,48,10,0
10000,hunger,0,32,52,8,0
10000,hunger,0,32,56,12,0
10000,hunger,0,32,60,2,0
10000,hunger,0,36,12,4,0
10000,hunger,0,36,16,8,0
10000,hunger,0,36,20,5,0
10000,hunger,0,36,24,3,0
10000,hunger,0,36,28,13,0
10000,hunger,0,36,32,16,0
10000,hunger,0,36,36,18,0
10000,hunger,0,36,40,21,0
10000,hunger,0,36,44,26,0
10000,hunger,0,36,48,33,0
10000,hunger,0,36,52,34,0
10000,hunger,0,36,56,37,0
10000,hunger,0,36,60,42,0
10000,hunger,0,36,64,22,0
10000,hunger,0,36,68,12,0
10000,hunger,0,40,16,1,0
10000,hunger,0,40,20,3,0
10000,hunger,0,40,24,2,0
10000,hunger,0,40,40,4,0
10000,hunger,0,40,44,1,0
10000,hunger,0,40,48,2,0
10000,hunger,0,40,52,1,0
10000,hunger,0,40,56,2,0
10000,hunger,0,40,60,2,0
10000,hunger,0,40,68,1,0
10000,hunger,0,44,16,2,0
10000,hunger,0,44,20,1,0
10000,hunger,0,44,24,2,0
10000,hunger,0,44,32,1,0
10000,hunger,0,44,44,3,0
10000,hunger,0,44,52,2,0
10000,hunger,0,44,64,1,0
10000,hunger,0,44,68,1,0
10000,hunger,0,44,80,1,0
10000,hunger,0,48,16,6,0
10000,hunger,0,48,20,19,0
10000,hunger,0,48,24,27,0
10000,hunger,0,48,28,1,0
10000,hunger,0,48,32,3,0
10000,hunger,0,48,36,9,0
10000,hunger,0,48,40,9,0
10000,hunger,0,48,44,14,0
10000,hunger,0,48,48,18,0
10000,hunger,0,48,52,7,0
10000,hunger,0,48,56,8,0
10000,hunger,0,48,60,3,0
10000,hunger,0,48,64,1,0
10000,hunger,0,48,68,5,0
10000,hunger,0,48,72,5,0
10000,hunger,0,48,76,5,0
10000,hunger,0,48,80,7,0
10000,hunger,0,48,84,3,0
10000,hunger,0,48,88,2,0
10000,hunger,0,48,92,1,0
10000,hunger,0,52,24,2,0
10000,hunger,0,52,28,2,0
10000,hunger,0,52,52,1,0
10000,hunger,0,52,68,1,0
10000,hunger,0,60,24,1,0
10000,hunger,0,60,36,1,0
10000,hunger,0,60,56,1,0
10000,hunger,0,64,20,4,0
10000,hunger,0,64,24,7,0
10000,hunger,0,64,28,5,0
10000,hunger,0,64,32,1,0
10000,hunger,0,64,40,1,0
10000,hunger,0,64,44,2,0
10000,hunger,0,64,48,3,0
10000,hunger,0,64,52,5,0
10000,hunger,0,64,56,3,0
10000,hunger,0,64,60,2,0
10000,hunger,0,64,64,1,0
10000,hunger,0,64,68,2,0
10000,hunger,0,64,72,2,0
10000,hunger,0,64,76,1,0
10000,hunger,0,64,80,1,0
10000,hunger,0,64,92,1,0
10000,hunger,0,64,100,1,0
10000,hunger,0,76,36,1,0
10000,hunger,0,80,40,1,0
10000,hunger,0,80,60,1,0
10000,hunger,0,80,68,2,0
10000,hunger,0,80,80,1,0
10000,hunger,0,92,68,1,0
10000,hunger,50,0,0,174,0
10000,hunger,50,0,4,26,0
10000,hunger,50,0,8,1,0
10000,hunger,50,4,0,70,0
10000,hunger,50,4,4,144,0
10000,hunger,50,4,8,27,0
10000,hunger,50,4,12,10,0
10000,hunger,50,4,16,1,0
10000,hunger,50,8,0,11,0
10000,hunger,50,8,4,54,0
10000,hunger,50,8,8,74,0
10000,hunger,50,8,12,24,0
10000,hunger,50,8,16,11,0
10000,hunger,50,8,20,5,0
10000,hunger,50,12,4,15,0
10000,hunger,50,12,8,21,0
10000,hunger,50,12,12,62,0
10000,hunger,50,12,16,40,0
10000,hunger,50,12,20,27,0
10000,hunger,50,12,24,23,0
10000,hunger,50,12,28,7,0
10000,hunger,50,16,8,13,0
10000,hunger,50,16,12,23,0
10000,hunger,50,16,16,32,0
10000,hunger,50,16,20,64,0
10000,hunger,50,16,24,188,1
10000,hunger,50,16,28,1385,0
10000,hunger,50,16,32,21,0
10000,hunger,50,16,36,5,0
10000,hunger,50,20,8,28,0
10000,hunger,50,20,12,9,0
10000,hunger,50,20,16,12,0
10000,hunger,50,20,20,44,0
10000,hunger,50,20,24,73,0
10000,hunger,50,20,28,199,0
10000,hunger,50,20,32,325,0
10000,hunger,50,20,36,209,0
10000,hunger,50,20,40,36,0
10000,hunger,50,20,44,6,0
10000,hunger,50,24,8,8,0
10000,hunger,50,24,12,16,0
10000,hunger,50,24,16,16,0
10000,hunger,50,24,20,31,0
10000,hunger,50,24,24,77,0
10000,hunger,50,24,28,154,0
10000,hunger,50,24,32,513,0
10000,hunger,50,24,36,655,1
10000,hunger,50,24,40,850,1
10000,hunger,50,24,44,839,0
10000,hunger,50,24,48,428,1
10000,hunger,50,24,52,15,0
10000,hunger,50,24,56,3,0
10000,hunger,50,28,12,11,0
10000,hunger,50,28,16,3,0
10000,hunger,50,28,20,8,0
10000,hunger,50,28,24,10,0
10000,hunger,50,28,28,26,0
