step,cause,age,size,mass,n,worn
10000,hunger,0,0,0,7,0
10000,hunger,0,0,4,1,0
10000,hunger,0,4,0,3,0
10000,hunger,0,4,4,17,1
10000,hunger,0,4,8,2,0
10000,hunger,0,4,12,2,0
10000,hunger,0,8,4,6,0
10000,hunger,0,8,8,14,0
10000,hunger,0,8,12,8,0
10000,hunger,0,8,16,1,0
10000,hunger,0,12,4,3,0
10000,hunger,0,12,8,2,0
10000,hunger,0,12,12,9,0
10000,hunger,0,12,16,8,0
10000,hunger,0,12,20,10,0
10000,hunger,0,12,24,2,0
10000,hunger,0,16,4,3,0
10000,hunger,0,16,8,1,0
10000,hunger,0,16,12,2,0
10000,hunger,0,16,16,9,0
10000,hunger,0,16,20,7,0
10000,hunger,0,16,24,8,0
10000,hunger,0,16,28,14,0
10000,hunger,0,20,8,1,0
10000,hunger,0,20,12,7,0
10000,hunger,0,20,16,5,0
10000,hunger,0,20,20,10,0
10000,hunger,0,20,24,6,0
10000,hunger,0,20,28,6,0
10000,hunger,0,20,32,16,0
10000,hunger,0,20,36,11,0
10000,hunger,0,24,8,6,0
10000,hunger,0,24,12,4,0
10000,hunger,0,24,16,4,0
10000,hunger,0,24,20,8,0
10000,hunger,0,24,24,10,0
10000,hunger,0,24,28,15,0
10000,hunger,0,24,32,16,0
10000,hunger,0,24,36,64,0
10000,hunger,0,24,40,56,0
10000,hunger,0,24,44,3,0
10000,hunger,0,28,8,1,0
10000,hunger,0,28,12,2,0
10000,hunger,0,28,16,2,0
10000,hunger,0,28,24,3,0
10000,hunger,0,28,28,5,0
10000,hunger,0,28,32,10,0
10000,hunger,0,28,36,5,0
10000,hunger,0,28,40,2,0
10000,hunger,0,28,44,9,0
10000,hunger,0,28,48,4,0
10000,hunger,0,32,12,3,0
10000,hunger,0,32,16,4,0
10000,hunger,0,32,20,2,0
10000,hunger,0,32,24,2,0
10000,hunger,0,32,28,3,0
10000,hunger,0,32,32,4,0
10000,hunger,0,32,36,7,0
10000,hunger,0,32,40,4,0
10000,hunger,0,32,44,5,0
10000,hunger,0,32,48,6,0
10000,hunger,0,32,52,5,0
10000,hunger,0,32,56,8,0
10000,hunger,0,36,12,7,0
10000,hunger,0,36,16,11,0
10000,hunger,0,36,20,12,0
10000,hunger,0,36,24,48,0
10000,hunger,0,36,28,112,0
10000,hunger,0,36,32,244,0
10000,hunger,0,36,36,163,1
10000,hunger,0,36,40,89,0
10000,hunger,0,36,44,55,0
10000,hunger,0,36,48,50,0
10000,hunger,0,36,52,30,0
10000,hunger,0,36,56,38,0
10000,hunger,0,36,60,9,0
10000,hunger,0,40,12,2,0
10000,hunger,0,40,16,7,0
10000,hunger,0,40,20,6,0
10000,hunger,0,40,32,1,0
10000,hunger,0,40,36,1,0
10000,hunger,0,40,40,1,0
10000,hunger,0,40,44,1,0
10000,hunger,0,40,48,2,0
10000,hunger,0,40,52,1,0
10000,hunger,0,44,20,1,0
10000,hunger,0,44,24,6,0
10000,hunger,0,44,36,1,0
10000,hunger,0,44,40,2,0
10000,hunger,0,44,44,2,0
10000,hunger,0,44,48,1,0
10000,hunger,0,44,52,1,0
10000,hunger,0,44,60,1,0
10000,hunger,0,48,16,8,0
10000,hunger,0,48,20,17,0
10000,hunger,0,48,24,9,0
10000,hunger,0,48,28,5,0
10000,hunger,0,48,32,10,0
10000,hunger,0,48,36,42,0
10000,hunger,0,48,40,59,0
10000,hunger,0,48,44,95,0
10000,hunger,0,48,48,95,0
10000,hunger,0,48,52,68,0
10000,hunger,0,48,56,35,0
10000,hunger,0,48,60,11,0
10000,hunger,0,48,64,11,0
10000,hunger,0,48,68,2,0
10000,hunger,0,48,72,2,0
10000,hunger,0,48,76,2,0
10000,hunger,0,52,20,4,0
10000,hunger,0,52,24,1,0
10000,hunger,0,52,28,2,0
10000,hunger,0,52,40,1,0
10000,hunger,0,52,52,1,0
10000,hunger,0,56,28,1,0
10000,hunger,0,56,56,1,0
10000,hunger,0,60,48,1,0
10000,hunger,0,60,60,1,0
10000,hunger,0,64,20,3,0
10000,hunger,0,64,24,4,0
10000,hunger,0,64,28,4,0
10000,hunger,0,64,32,2,0
10000,hunger,0,64,36,1,0
10000,hunger,0,64,44,2,0
10000,hunger,0,64,48,4,0
10000,hunger,0,64,52,7,0
10000,hunger,0,64,56,18,0
10000,hunger,0,64,60,10,0
10000,hunger,0,64,64,13,0
10000,hunger,0,64,68,7,0
10000,hunger,0,64,72,2,0
10000,hunger,0,64,76,3,0
10000,hunger,0,64,80,2,0
10000,hunger,0,64,84,1,0
10000,hunger,0,64,88,3,0
10000,hunger,0,64,100,1,0
10000,hunger,0,80,56,1,0
10000,hunger,0,80,60,1,0
10000,hunger,0,80,68,2,0
10000,hunger,0,80,72,2,0
10000,hunger,0,80,76,2,0
10000,hunger,0,80,80,1,0
10000,hunger,0,80,84,1,0
10000,hunger,0,80,92,2,0
10000,hunger,0,80,96,1,0
10000,hunger,0,92,72,1,0
10000,hunger,50,0,0,218,0
10000,hunger,50,0,4,21,0
10000,hunger,50,0,8,1,0
10000,hunger,50,4,0,69,0
10000,hunger,50,4,4,177,0
10000,hunger,50,4,8,70,0
10000,hunger,50,4,12,11,0
10000,hunger,50,4,16,5,0
10000,hunger,50,4,20,1,0
10000,hunger,50,8,0,12,0
10000,hunger,50,8,4,77,0
10000,hunger,50,8,8,104,0
10000,hunger,50,8,12,58,0
10000,hunger,50,8,16,20,0
10000,hunger,50,8,20,3,0
10000,hunger,50,8,24,2,0
10000,hunger,50,12,4,11,0
10000,hunger,50,12,8,32,0
10000,hunger,50,12,12,64,0
10000,hunger,50,12,16,64,0
10000,hunger,50,12,20,40,0
10000,hunger,50,12,24,13,0
10000,hunger,50,12,28,1,0
10000,hunger,50,16,4,7,0
10000,hunger,50,16,8,14,0
10000,hunger,50,16,12,24,0
10000,hunger,50,16,16,63,0
10000,hunger,50,16,20,40,0
10000,hunger,50,16,24,30,0
10000,hunger,50,16,28,42,0
10000,hunger,50,16,32,6,0
10000,hunger,50,16,36,1,0
10000,hunger,50,16,48,1,0
10000,hunger,50,20,8,13,0
10000,hunger,50,20,12,18,0
10000,hunger,50,20,16,24,1
10000,hunger,50,20,20,51,1
10000,hunger,50,20,24,29,0
10000,hunger,50,20,28,27,0
10000,hunger,50,20,32,40,0
10000,hunger,50,20,36,45,0
10000,hunger,50,20,40,4,0
10000,hunger,50,24,8,4,0
10000,hunger,50,24,12,20,0
10000,hunger,50,24,16,21,0
10000,hunger,50,24,20,29,0
10000,hunger,50,24,24,50,0
10000,hunger,50,24,28,33,0
10000,hunger,50,24,32,62,0
10000,hunger,50,24,36,175,1
10000,hunger,50,24,40,167,1
10000,hunger,50,24,44,21,0
10000,hunger,50,24,48,2,0
10000,hunger,50,24,56,2,0
10000,hunger,50,28,12,3,1
10000,hunger,50,28,16,3,0
10000,hunger,50,28,20,8,0
10000,hunger,50,28,24,26,0
10000,hunger,50,28,28,16,0
10000,hunger,50,28,32,17,0
10000,hunger,50,28,36,10,0
10000,hunger,50,28,40,9,0
10000,hunger,50,28,44,15,0
10000,hunger,50,28,48,12,0
10000,hunger,50,28,52,1,0
10000,hunger,50,28,64,1,0
10000,hunger,50,28,68,1,0
10000,hunger,50,32,12,4,0
10000,hunger,50,32,16,1,0
10000,hunger,50,32,20,8,0
10000,hunger,50,32,24,10,0
10000,hunger,50,32,28,12,0
10000,hunger,50,32,32,23,0
10000,hunger,50,32,36,15,0
10000,hunger,50,32,40,14,0
10000,hunger,50,32,44,11,0
10000,hunger,50,32,48,14,0
10000,hunger,50,32,52,9,0
10000,hunger,50,32,56,14,1
10000,hunger,50,32,76,1,0
10000,hunger,50,36,12,1,0
10000,hunger,50,36,16,12,0
10000,hunger,50,36,20,29,0
10000,hunger,50,36,24,74,1
10000,hunger,50,36,28,169,0
10000,hunger,50,36,32,816,0
10000,hunger,50,36,36,784,2
10000,hunger,50,36,40,398,2
10000,hunger,50,36,44,227,0
10000,hunger,50,36,48,122,1
10000,hunger,50,36,52,70,0
10000,hunger,50,36,56,74,0
10000,hunger,50,36,60,20,0
10000,hunger,50,36,64,9,0
10000,hunger,50,36,72,1,0
10000,hunger,50,36,76,1,0
10000,hunger,50,36,80,1,0
10000,hunger,50,36,84,1,0
10000,hunger,50,36,88,1,0
10000,hunger,50,40,20,2,0
10000,hunger,50,40,24,3,0
10000,hunger,50,40,28,2,0
10000,hunger,50,40,32,2,0
10000,hunger,50,40,36,7,0
10000,hunger,50,40,40,6,0
10000,hunger,50,40,44,6,0
10000,hunger,50,40,48,1,0
10000,hunger,50,40,52,2,0
10000,hunger,50,40,56,2,0
10000,hunger,50,40,60,4,0
10000,hunger,50,40,64,2,0
10000,hunger,50,40,68,1,0
10000,hunger,50,44,20,2,0
10000,hunger,50,44,24,1,0
10000,hunger,50,44,28,2,0
10000,hunger,50,44,32,1,0
10000,hunger,50,44,40,7,0
10000,hunger,50,44,44,12,0
10000,hunger,50,44,48,6,0
10000,hunger,50,44,52,10,0
10000,hunger,50,44,56,4,0
10000,hunger,50,44,60,2,0
10000,hunger,50,44,64,2,0
10000,hunger,50,44,68,1,0
10000,hunger,50,44,72,2,0
10000,hunger,50,48,20,4,0
10000,hunger,50,48,24,15,0
10000,hunger,50,48,28,15,0
10000,hunger,50,48,32,29,0
10000,hunger,50,48,36,53,0
10000,hunger,50,48,40,209,1
10000,hunger,50,48,44,292,1
10000,hunger,50,48,48,375,0
10000,hunger,50,48,52,329,0
10000,hunger,50,48,56,160,0
10000,hunger,50,48,60,76,0
10000,hunger,50,48,64,49,0
10000,hunger,50,48,68,27,0
10000,hunger,50,48,72,19,0
10000,hunger,50,48,76,7,0
10000,hunger,50,48,80,10,0
10000,hunger,50,48,84,6,0
10000,hunger,50,48,88,3,0
10000,hunger,50,48,92,2,0
10000,hunger,50,48,96,3,0
10000,hunger,50,48,100,3,0
10000,hunger,50,48,112,1,0
10000,hunger,50,52,20,1,0
10000,hunger,50,52,24,1,0
10000,hunger,50,52,32,2,0
10000,hunger,50,52,52,3,0
10000,hunger,50,52,60,2,0
10000,hunger,50,52,64,2,0
10000,hunger,50,52,72,1,0
10000,hunger,50,56,44,1,0
10000,hunger,50,56,56,2,0
10000,hunger,50,56,64,1,0
10000,hunger,50,56,68,1,0
10000,hunger,50,56,72,4,0
10000,hunger,50,60,28,1,0
10000,hunger,50,60,48,3,0
10000,hunger,50,60,52,3,0
10000,hunger,50,60,56,3,0
10000,hunger,50,60,60,3,0
10000,hunger,50,60,76,2,0
10000,hunger,50,60,84,2,0
