step,cause,age,size,mass,n,worn
10000,hunger,0,0,0,7,0
10000,hunger,0,4,0,5,0
10000,hunger,0,4,4,30,0
10000,hunger,0,4,8,6,0
10000,hunger,0,8,0,2,0
10000,hunger,0,8,4,10,0
10000,hunger,0,8,8,26,0
10000,hunger,0,8,12,6,0
10000,hunger,0,12,4,1,0
10000,hunger,0,12,8,13,0
10000,hunger,0,12,12,38,0
10000,hunger,0,12,16,8,0
10000,hunger,0,12,20,5,0
10000,hunger,0,16,8,9,0
10000,hunger,0,16,12,16,0
10000,hunger,0,16,16,40,0
10000,hunger,0,16,20,7,0
10000,hunger,0,16,24,3,0
10000,hunger,0,16,28,2,0
10000,hunger,0,20,8,2,0
10000,hunger,0,20,12,13,0
10000,hunger,0,20,16,20,0
10000,hunger,0,20,20,44,0
10000,hunger,0,20,24,28,0
10000,hunger,0,20,28,4,0
10000,hunger,0,20,32,1,0
10000,hunger,0,20,36,1,0
10000,hunger,0,24,12,6,0
10000,hunger,0,24,16,16,0
10000,hunger,0,24,20,32,0
10000,hunger,0,24,24,30,0
10000,hunger,0,24,28,26,0
10000,hunger,0,24,32,19,0
10000,hunger,0,24,36,14,0
10000,hunger,0,24,40,25,0
10000,hunger,0,24,44,10,0
10000,hunger,0,28,12,4,0
10000,hunger,0,28,16,2,0
10000,hunger,0,28,20,8,0
10000,hunger,0,28,24,19,0
10000,hunger,0,28,28,19,0
10000,hunger,0,28,32,8,0
10000,hunger,0,28,36,4,0
10000,hunger,0,28,40,2,0
10000,hunger,0,32,8,1,0
10000,hunger,0,32,12,8,0
10000,hunger,0,32,16,2,0
10000,hunger,0,32,20,2,0
10000,hunger,0,32,24,10,0
10000,hunger,0,32,28,17,0
10000,hunger,0,32,32,19,0
10000,hunger,0,32,36,9,0
10000,hunger,0,32,40,1,0
10000,hunger,0,32,44,1,0
10000,hunger,0,32,52,1,0
10000,hunger,0,32,60,1,0
10000,hunger,0,36,12,4,0
10000,hunger,0,36,16,9,0
10000,hunger,0,36,20,9,0
10000,hunger,0,36,24,9,0
10000,hunger,0,36,28,15,0
10000,hunger,0,36,32,29,0
10000,hunger,0,36,36,33,0
10000,hunger,0,36,40,46,0
10000,hunger,0,36,44,43,0
10000,hunger,0,36,48,42,0
10000,hunger,0,36,52,35,0
10000,hunger,0,36,56,24,0
10000,hunger,0,36,60,32,0
10000,hunger,0,36,64,13,0
10000,hunger,0,40,20,1,0
10000,hunger,0,40,28,4,0
10000,hunger,0,40,32,2,0
10000,hunger,0,40,36,3,0
10000,hunger,0,40,40,5,0
10000,hunger,0,40,44,2,0
10000,hunger,0,40,52,2,0
10000,hunger,0,44,16,4,0
10000,hunger,0,44,24,2,0
10000,hunger,0,44,28,1,0
10000,hunger,0,44,32,2,0
10000,hunger,0,44,36,2,0
10000,hunger,0,44,40,5,0
10000,hunger,0,44,44,4,0
10000,hunger,0,44,48,1,0
10000,hunger,0,44,52,1,0
10000,hunger,0,48,20,17,0
10000,hunger,0,48,24,25,0
10000,hunger,0,48,28,1,0
10000,hunger,0,48,32,1,0
10000,hunger,0,48,36,3,0
10000,hunger,0,48,40,7,0
10000,hunger,0,48,44,3,0
10000,hunger,0,48,48,11,0
10000,hunger,0,48,52,6,1
10000,hunger,0,48,56,14,0
10000,hunger,0,48,60,17,0
10000,hunger,0,48,64,11,0
10000,hunger,0,48,68,4,0
10000,hunger,0,48,72,5,0
10000,hunger,0,48,80,3,0
10000,hunger,0,48,84,2,0
10000,hunger,0,48,88,4,0
10000,hunger,0,52,20,2,0
10000,hunger,0,52,36,2,0
10000,hunger,0,52,44,2,0
10000,hunger,0,52,48,3,0
10000,hunger,0,52,56,2,0
10000,hunger,0,56,24,3,0
10000,hunger,0,56,32,1,0
10000,hunger,0,56,44,2,0
10000,hunger,0,56,52,3,0
10000,hunger,0,60,24,1,0
10000,hunger,0,60,40,1,0
10000,hunger,0,60,44,1,0
10000,hunger,0,60,48,1,0
10000,hunger,0,60,56,2,0
10000,hunger,0,60,68,2,0
10000,hunger,0,64,24,4,0
10000,hunger,0,64,28,1,0
10000,hunger,0,64,36,2,0
10000,hunger,0,64,40,1,0
10000,hunger,0,64,48,2,0
10000,hunger,0,64,56,1,0
10000,hunger,0,64,60,7,0
10000,hunger,0,64,64,4,0
10000,hunger,0,64,68,3,0
10000,hunger,0,64,80,2,0
10000,hunger,0,64,84,1,0
10000,hunger,0,64,108,2,0
10000,hunger,0,76,60,1,0
10000,hunger,0,76,72,1,0
10000,hunger,0,76,76,1,0
10000,hunger,0,76,84,1,0
10000,hunger,0,76,92,1,0
10000,hunger,0,80,60,1,0
10000,hunger,0,80,68,1,0
10000,hunger,0,80,72,1,0
10000,hunger,0,80,100,1,0
10000,hunger,0,100,60,1,0
10000,hunger,0,144,120,1,0
10000,hunger,50,0,0,288,0
10000,hunger,50,0,4,21,0
10000,hunger,50,0,8,2,0
10000,hunger,50,4,0,104,0
10000,hunger,50,4,4,273,0
10000,hunger,50,4,8,53,0
10000,hunger,50,4,12,12,0
10000,hunger,50,8,0,10,0
10000,hunger,50,8,4,116,0
10000,hunger,50,8,8,203,0
10000,hunger,50,8,12,61,0
10000,hunger,50,8,16,13,0
10000,hunger,50,8,20,5,0
10000,hunger,50,12,4,29,0
10000,hunger,50,12,8,117,1
10000,hunger,50,12,12,191,0
10000,hunger,50,12,16,54,0
10000,hunger,50,12,20,14,0
10000,hunger,50,12,24,9,0
10000,hunger,50,12,28,4,0
10000,hunger,50,12,36,1,0
10000,hunger,50,16,4,7,0
10000,hunger,50,16,8,19,0
10000,hunger,50,16,12,106,1
10000,hunger,50,16,16,202,0
10000,hunger,50,16,20,59,0
10000,hunger,50,16,24,18,0
10000,hunger,50,16,28,17,0
10000,hunger,50,16,32,2,0
10000,hunger,50,16,36,2,0
10000,hunger,50,16,44,1,0
10000,hunger,50,20,8,14,0
10000,hunger,50,20,12,27,0
10000,hunger,50,20,16,150,0
10000,hunger,50,20,20,209,0
10000,hunger,50,20,24,112,0
10000,hunger,50,20,28,21,0
10000,hunger,50,20,32,7,0
10000,hunger,50,20,36,14,0
10000,hunger,50,20,40,3,0
10000,hunger,50,20,44,1,0
10000,hunger,50,24,8,8,0
10000,hunger,50,24,12,12,1
10000,hunger,50,24,16,56,0
10000,hunger,50,24,20,149,1
10000,hunger,50,24,24,216,1
10000,hunger,50,24,28,107,0
10000,hunger,50,24,32,50,0
10000,hunger,50,24,36,54,0
10000,hunger,50,24,40,92,0
10000,hunger,50,24,44,60,0
10000,hunger,50,24,48,8,0
10000,hunger,50,24,52,3,0
10000,hunger,50,24,56,1,0
10000,hunger,50,28,12,6,0
10000,hunger,50,28,16,12,0
10000,hunger,50,28,20,20,0
10000,hunger,50,28,24,93,0
10000,hunger,50,28,28,97,0
10000,hunger,50,28,32,40,0
10000,hunger,50,28,36,14,0
10000,hunger,50,28,40,7,0
10000,hunger,50,28,44,3,0
10000,hunger,50,28,48,1,0
10000,hunger,50,28,52,2,0
10000,hunger,50,28,56,1,0
10000,hunger,50,28,60,2,0
10000,hunger,50,32,12,5,0
10000,hunger,50,32,16,7,0
10000,hunger,50,32,20,13,0
10000,hunger,50,32,24,66,0
10000,hunger,50,32,28,90,0
10000,hunger,50,32,32,105,0
10000,hunger,50,32,36,53,0
10000,hunger,50,32,40,23,0
10000,hunger,50,32,44,7,0
10000,hunger,50,32,48,8,0
10000,hunger,50,32,52,5,1
10000,hunger,50,32,56,3,0
10000,hunger,50,32,60,1,0
10000,hunger,50,32,64,2,0
10000,hunger,50,36,12,1,0
10000,hunger,50,36,16,10,0
10000,hunger,50,36,20,22,0
10000,hunger,50,36,24,43,0
10000,hunger,50,36,28,136,0
10000,hunger,50,36,32,264,1
10000,hunger,50,36,36,239,2
10000,hunger,50,36,40,196,0
10000,hunger,50,36,44,231,0
10000,hunger,50,36,48,173,1
10000,hunger,50,36,52,134,0
10000,hunger,50,36,56,91,0
10000,hunger,50,36,60,147,0
10000,hunger,50,36,64,65,0
10000,hunger,50,36,68,6,0
10000,hunger,50,36,72,1,0
10000,hunger,50,36,76,1,0
10000,hunger,50,36,80,3,0
10000,hunger,50,36,96,1,0
10000,hunger,50,40,20,1,0
10000,hunger,50,40,24,5,0
10000,hunger,50,40,28,4,0
10000,hunger,50,40,32,9,0
10000,hunger,50,40,36,11,0
10000,hunger,50,40,40,11,0
10000,hunger,50,40,44,15,0
10000,hunger,50,40,48,6,0
10000,hunger,50,40,52,4,0
10000,hunger,50,40,60,4,0
10000,hunger,50,40,64,1,0
10000,hunger,50,40,68,1,0
10000,hunger,50,40,84,1,0
10000,hunger,50,44,24,2,0
10000,hunger,50,44,28,2,0
10000,hunger,50,44,32,7,0
10000,hunger,50,44,36,7,1
10000,hunger,50,44,40,8,0
10000,hunger,50,44,44,12,0
10000,hunger,50,44,48,17,0
10000,hunger,50,44,52,8,0
10000,hunger,50,44,56,4,0
10000,hunger,50,44,60,2,0
10000,hunger,50,44,64,2,0
10000,hunger,50,44,72,1,0
10000,hunger,50,44,76,1,0
10000,hunger,50,44,84,1,0
10000,hunger,50,44,88,1,0
10000,hunger,50,44,96,1,0
10000,hunger,50,48,16,1,0
10000,hunger,50,48,20,2,1
10000,hunger,50,48,24,13,0
10000,hunger,50,48,28,3,0
10000,hunger,50,48,32,11,0
10000,hunger,50,48,36,21,0
10000,hunger,50,48,40,30,1
10000,hunger,50,48,44,29,0
10000,hunger,50,48,48,61,0
10000,hunger,50,48,52,69,0
10000,hunger,50,48,56,61,0
10000,hunger,50,48,60,51,1
10000,hunger,50,48,64,44,0
10000,hunger,50,48,68,29,0
10000,hunger,50,48,72,23,0
10000,hunger,50,48,76,20,0
10000,hunger,50,48,80,20,0
10000,hunger,50,48,84,22,0
10000,hunger,50,48,88,14,0
10000,hunger,50,48,92,6,0
10000,hunger,50,48,96,1,0
10000,hunger,50,48,100,2,0
10000,hunger,50,48,108,1,0
10000,hunger,50,52,28,2,0
10000,hunger,50,52,36,1,0
10000,hunger,50,52,40,1,0
10000,hunger,50,52,44,2,0
10000,hunger,50,52,48,2,0
10000,hunger,50,52,52,4,0
10000,hunger,50,52,56,1,0
10000,hunger,50,52,60,1,0
10000,hunger,50,52,64,3,0
10000,hunger,50,52,68,14,0
10000,hunger,50,52,84,1,0
10000,hunger,50,52,96,1,0
10000,hunger,50,56,28,1,0
10000,hunger,50,56,40,2,0
10000,hunger,50,56,44,5,0
10000,hunger,50,56,48,2,0
10000,hunger,50,56,52,1,0
10000,hunger,50,56,56,1,0
10000,hunger,50,56,60,2,0
10000,hunger,50,56,64,1,0
10000,hunger,50,56,68,1,0
10000,hunger,50,56,96,1,0
10000,hunger,50,56,104,1,0
10000,hunger,50,60,32,3,1
10000,hunger,50,60,36,2,0
10000,hunger,50,60,44,1,0
10000,hunger,50,60,52,3,0
10000,hunger,50,60,60,1,0
10000,hunger,50,60,64,4,0
10000,hunger,50,60,72,3,0
10000,hunger,50,60,76,1,0
10000,hunger,50,60,88,1,0
10000,hunger,50,60,100,1,0
10000,hunger,50,60,104,1,0
10000,hunger,50,64,28,11,1
10000,hunger,50,64,32,11,0
10000,hunger,50,64,36,9,0
10000,hunger,50,64,40,3,0
10000,hunger,50,64,44,4,0
10000,hunger,50,64,48,4,0
10000,hunger,50,64,52,5,0
10000,hunger,50,64,56,9,0
10000,hunger,50,64,60,9,0
10000,hunger,50,64,64,7,0
10000,hunger,50,64,68,8,0
10000,hunger,50,64,72,6,0
10000,hunger,50,64,76,7,0
10000,hunger,50,64,80,4,0
10000,hunger,50,64,84,4,0
10000,hunger,50,64,88,2,0
10000,hunger,50,64,92,2,0
10000,hunger,50,64,96,2,0
10000,hunger,50,64,100,1,0
10000,hunger,50,64,104,1,0
10000,hunger,50,64,108,1,0
10000,hunger,50,64,116,1,0
10000,hunger,50,68,56,1,0
10000,hunger,50,68,64,1,0
10000,hunger,50,68,68,1,0
10000,hunger,50,68,88,2,0
10000,hunger,50,68,92,1,0
10000,hunger,50,68,104,1,0
10000,hunger,50,72,64,1,0
10000,hunger,50,72,72,3,0
10000,hunger,50,72,88,1,0
10000,hunger,50,76,36,1,0
10000,hunger,50,76,40,1,0
10000,hunger,50,76,48,1,0
10000,hunger,50,76,56,2,0
10000,hunger,50,76,64,2,0
10000,hunger,50,76,120,1,0
10000,hunger,50,80,32,2,0
10000,hunger,50,80,36,3,0
10000,hunger,50,80,44,4,0
10000,hunger,50,80,48,4,0
10000,hunger,50,80,52,2,0
10000,hunger,50,80,56,5,0
10000,hunger,50,80,60,2,0
10000,hunger,50,80,72,4,0
10000,hunger,50,80,76,2,0
10000,hunger,50,80,80,2,0
10000,hunger,50,80,88,2,0
10000,hunger,50,80,96,1,0
10000,hunger,50,80,100,1,0
10000,hunger,50,80,104,1,0
10000,hunger,50,80,108,1,0
10000,hunger,50,80,112,2,0
10000,hunger,50,80,128,1,0
10000,hunger,50,80,132,2,0
10000,hunger,50,80,140,1,0
10000,hunger,50,84,64,1,0
10000,hunger,50,84,68,1,0
10000,hunger,50,84,72,1,0
