step,mass,hard,muscle,sensor,digestive,attack,speed,age,energy,plant,meat,lineage
100000,56,36,0,1,19,0,0.000,2923,4.96,526.02,0.00,157
100000,64,26,19,0,19,18,0.297,2626,2.56,482.55,186.75,5
100000,56,36,0,0,20,0,0.000,2222,6.69,491.68,0.00,157
100000,54,36,0,0,18,0,0.000,2205,3.30,387.31,0.00,157
100000,56,36,0,1,19,0,0.000,2183,2.01,390.60,0.00,157
100000,54,36,0,0,18,0,0.000,2147,3.83,391.70,0.00,157
100000,56,36,0,1,19,0,0.000,2117,6.64,368.44,0.00,157
100000,64,37,0,0,27,0,0.000,2090,5.96,420.87,0.00,31
100000,56,36,0,1,19,0,0.000,1968,4.31,338.00,0.00,157
100000,54,36,0,0,18,0,0.000,1934,4.74,352.59,0.00,157
100000,55,36,0,0,19,0,0.000,1900,2.45,422.36,0.00,157
100000,56,36,0,1,19,0,0.000,1875,3.92,334.25,0.00,157
100000,56,36,0,1,19,0,0.000,1843,6.19,334.66,0.00,157
100000,54,36,0,0,18,0,0.000,1824,0.11,309.52,0.00,157
100000,59,38,0,0,21,0,0.000,1763,5.13,339.94,0.00,31
100000,56,36,0,1,19,0,0.000,1758,6.71,328.14,0.00,157
100000,55,37,0,0,18,0,0.000,1676,4.33,339.89,0.00,21
100000,56,36,0,1,19,0,0.000,1643,4.43,297.33,0.00,157
100000,56,36,0,1,19,0,0.000,1539,3.63,262.66,0.00,157
100000,55,36,0,0,19,0,0.000,1538,5.18,386.72,0.00,21
100000,64,26,19,0,19,18,0.297,1494,0.89,272.43,150.37,5
100000,56,36,0,1,19,0,0.000,1421,3.17,247.50,0.00,157
100000,56,36,0,1,19,0,0.000,1380,4.05,256.71,0.00,157
100000,55,36,0,0,19,0,0.000,1376,5.89,275.33,0.00,157
100000,55,36,0,0,19,0,0.000,1350,1.30,278.82,0.00,157
100000,55,37,0,0,18,0,0.000,1262,5.73,276.50,0.00,21
100000,59,38,0,0,21,0,0.000,1257,2.48,238.11,0.00,31
100000,54,36,0,0,18,0,0.000,1218,3.66,189.36,0.00,157
100000,57,36,0,0,21,0,0.000,1201,6.42,228.66,0.00,157
