step,mass,hard,muscle,sensor,digestive,attack,speed,age,energy,plant,meat,lineage
100000,64,18,20,0,26,18,0.312,2808,5.19,691.10,100.38,52
100000,64,18,20,0,26,18,0.312,2631,4.67,622.64,83.92,52
100000,64,36,0,1,27,0,0.000,2228,6.01,502.08,0.00,47
100000,64,41,0,1,22,0,0.000,2183,6.17,557.24,0.00,47
100000,64,36,0,0,28,0,0.000,2164,4.29,505.37,0.00,47
100000,64,40,0,0,24,0,0.000,2090,7.65,540.44,0.00,95
100000,64,38,1,3,22,1,0.016,1989,7.81,472.13,0.00,47
100000,64,37,0,0,27,0,0.000,1683,4.27,348.59,0.00,47
100000,64,36,0,1,27,0,0.000,1678,2.66,388.77,0.00,47
100000,64,18,20,0,26,18,0.312,1598,5.42,377.90,37.28,52
100000,64,36,0,1,27,0,0.000,1564,7.40,419.06,0.00,47
100000,63,37,0,0,26,0,0.000,1556,5.53,375.67,0.00,22
100000,64,40,0,3,21,0,0.000,1517,5.89,347.90,0.00,47
100000,64,18,20,0,26,18,0.312,1439,2.67,337.49,8.71,52
100000,63,36,0,3,24,0,0.000,1397,4.78,281.39,0.00,22
100000,63,37,0,0,26,0,0.000,1381,7.73,348.99,0.00,22
100000,64,37,0,0,27,0,0.000,1379,4.34,311.53,0.00,42
100000,64,38,1,3,22,1,0.016,1374,4.17,312.00,0.00,47
100000,63,37,0,0,26,0,0.000,1352,4.98,332.24,0.00,22
100000,64,36,0,0,28,0,0.000,1299,3.87,278.83,0.00,47
100000,63,37,0,0,26,0,0.000,1240,0.51,285.29,0.00,22
100000,64,18,20,0,26,18,0.312,1239,5.22,285.12,26.52,52
100000,63,37,0,0,26,0,0.000,1228,4.80,304.30,0.00,22
100000,63,37,0,0,26,0,0.000,1228,4.48,291.32,0.00,22
100000,64,18,20,0,26,18,0.312,1176,2.72,273.90,19.82,52
100000,63,37,0,0,26,0,0.000,1152,7.32,284.06,0.00,22
100000,64,18,20,0,26,18,0.312,1150,4.75,267.74,8.24,52
100000,64,18,20,0,26,18,0.312,1119,6.80,262.89,30.23,52
100000,64,36,0,1,27,0,0.000,1088,2.35,228.32,0.00,47
100000,63,37,0,0,26,0,0.000,1088,7.81,255.72,0.00,22
100000,64,18,20,0,26,18,0.312,1088,3.32,253.72,14.04,52
100000,64,41,0,1,22,0,0.000,1076,7.80,252.65,0.00,47
100000,64,36,0,1,27,0,0.000,1074,6.45,238.23,0.00,47
100000,64,36,0,1,27,0,0.000,1068,2.30,220.45,0.00,47
100000,63,38,0,0,25,0,0.000,1067,0.79,252.90,0.00,22
100000,63,37,0,0,26,0,0.000,1064,6.34,241.37,0.00,22
100000,64,41,0,0,23,0,0.000,1059,1.30,255.67,0.00,42
100000,63,37,0,0,26,0,0.000,1054,6.42,247.90,0.00,22
100000,64,18,20,0,26,18,0.312,1030,5.07,249.22,44.49,52
100000,64,36,0,3,25,0,0.000,998,5.42,231.06,0.00,47
100000,64,40,0,0,24,0,0.000,948,7.48,227.93,0.00,42
100000,63,37,0,0,26,0,0.000,942,5.27,254.80,0.00,22
100000,64,38,0,0,26,0,0.000,918,7.66,248.01,0.00,42
100000,64,18,20,0,26,18,0.312,912,7.51,213.57,20.55,52
100000,64,18,20,0,26,18,0.312,901,4.36,196.96,3.39,52
100000,64,36,0,0,28,0,0.000,900,7.90,227.89,0.00,42
100000,64,40,0,3,21,0,0.000,892,4.13,209.53,0.00,47
100000,64,36,0,1,27,0,0.000,890,7.75,182.89,0.00,47
100000,64,18,20,0,26,18,0.312,890,1.06,204.10,10.30,52
100000,64,18,20,0,26,18,0.312,886,5.10,204.54,6.71,52
100000,64,18,20,0,26,18,0.312,884,6.51,205.76,27.70,52
100000,64,18,20,0,26,18,0.312,879,8.24,196.92,6.98,52
100000,64,37,0,1,26,0,0.000,876,7.43,235.18,0.00,47
100000,64,18,20,0,26,18,0.312,873,5.35,193.62,45.30,52
100000,64,36,0,0,28,0,0.000,853,2.88,209.37,0.00,42
100000,64,40,0,0,24,0,0.000,849,4.77,218.94,0.00,95
100000,64,18,20,0,26,18,0.312,821,4.27,179.98,20.19,52
100000,64,36,0,0,28,0,0.000,811,2.76,184.03,0.00,42
100000,64,38,0,0,26,0,0.000,811,6.76,170.91,0.00,42
100000,64,38,0,0,26,0,0.000,804,4.82,210.54,0.00,42
100000,64,18,20,0,26,18,0.312,794,7.96,199.77,36.57,52
100000,64,18,20,0,26,18,0.312,790,6.97,184.09,18.88,52
100000,64,18,20,0,26,18,0.312,786,3.89,177.77,10.02,52
100000,64,38,0,0,26,0,0.000,782,7.33,165.87,0.00,47
100000,63,38,0,0,25,0,0.000,767,5.29,171.23,0.00,22
100000,64,18,20,0,26,18,0.312,761,2.33,181.49,34.69,52
100000,64,38,0,0,26,0,0.000,750,7.73,185.99,0.00,42
100000,63,37,0,0,26,0,0.000,744,5.40,192.31,0.00,22
100000,64,38,0,0,26,0,0.000,743,7.26,167.14,0.00,93
100000,64,18,20,0,26,18,0.312,743,5.51,176.01,9.74,52
100000,64,18,20,0,26,18,0.312,735,4.18,165.67,11.93,52
100000,64,38,0,0,26,0,0.000,732,6.55,181.48,0.00,42
100000,64,39,0,0,25,0,0.000,721,5.65,199.42,0.00,47
100000,64,18,20,0,26,18,0.312,711,6.29,172.08,3.39,52
100000,64,42,0,0,22,0,0.000,700,5.23,152.38,0.00,47
100000,64,18,20,0,26,18,0.312,698,5.09,158.00,3.41,52
100000,64,38,0,0,26,0,0.000,697,7.78,175.88,0.00,93
100000,64,40,1,1,22,1,0.016,692,4.96,160.13,0.00,47
100000,64,38,1,3,22,1,0.016,688,2.51,135.53,0.00,47
100000,63,37,0,0,26,0,0.000,683,6.02,168.96,0.00,22
100000,64,18,20,0,26,18,0.312,675,3.41,156.02,21.81,52
100000,63,37,0,0,26,0,0.000,674,5.12,166.08,0.00,22
100000,63,37,0,0,26,0,0.000,674,3.70,147.80,0.00,22
100000,63,40,0,0,23,0,0.000,674,3.55,160.33,0.00,22
100000,63,37,0,0,26,0,0.000,671,6.84,154.83,0.00,22
100000,63,37,0,0,26,0,0.000,660,6.03,160.12,0.00,22
100000,64,40,0,1,23,0,0.000,657,6.94,167.10,0.00,47
100000,63,37,0,0,26,0,0.000,654,1.31,129.01,0.00,22
100000,64,18,20,0,26,18,0.312,653,4.64,153.22,7.44,52
100000,64,36,0,1,27,0,0.000,649,6.42,160.55,0.00,47
100000,64,38,0,0,26,0,0.000,641,3.80,169.46,0.00,93
100000,64,18,20,0,26,18,0.312,635,5.98,145.52,6.86,52
100000,64,41,0,0,23,0,0.000,635,1.48,127.57,0.00,47
100000,64,18,20,0,26,18,0.312,630,5.13,138.67,3.38,52
100000,64,37,0,1,26,0,0.000,625,4.49,141.64,0.00,47
100000,64,37,0,0,27,0,0.000,621,0.86,141.54,0.00,93
100000,63,37,0,0,26,0,0.000,613,1.20,125.57,0.00,22
100000,64,36,0,1,27,0,0.000,612,7.06,180.24,0.00,47
100000,64,18,20,0,26,18,0.312,610,7.44,135.12,18.95,52
100000,64,38,1,3,22,1,0.016,603,6.70,135.85,0.00,47
100000,64,18,20,0,26,18,0.312,593,2.34,123.53,4.13,52
100000,64,18,20,0,26,18,0.312,584,8.24,126.99,0.00,52
100000,64,38,0,0,26,0,0.000,584,5.81,160.37,0.00,93
100000,64,38,1,3,22,1,0.016,579,5.01,137.96,0.00,47
100000,64,18,20,0,26,18,0.312,576,4.71,124.71,6.79,52
100000,64,18,20,0,26,18,0.312,573,2.71,141.46,3.43,52
100000,64,38,0,0,26,0,0.000,560,6.13,130.69,0.00,42
100000,64,38,0,0,26,0,0.000,559,2.67,131.29,0.00,93
100000,64,18,20,0,26,18,0.312,555,5.24,139.40,7.11,52
100000,64,38,0,0,26,0,0.000,550,7.92,130.63,0.00,93
100000,64,36,0,0,28,0,0.000,547,4.06,130.39,0.00,42
100000,64,41,0,1,22,0,0.000,543,4.83,130.25,0.00,47
100000,63,38,0,0,25,0,0.000,530,5.41,139.36,0.00,22
100000,64,38,0,0,26,0,0.000,528,3.89,130.89,0.00,95
100000,63,37,0,0,26,0,0.000,526,5.08,108.72,0.00,22
100000,64,39,0,0,25,0,0.000,525,1.08,136.00,0.00,42
