step,measure,value,count
50000,hamming,0,124
50000,hamming,1,394
50000,hamming,2,699
50000,hamming,3,971
50000,hamming,4,1209
50000,hamming,5,1370
50000,hamming,6,1508
50000,hamming,7,1691
50000,hamming,8,1809
50000,hamming,9,1935
50000,hamming,10,1940
50000,hamming,11,2118
50000,hamming,12,2254
50000,hamming,13,2295
50000,hamming,14,2287
50000,hamming,15,2406
50000,hamming,16,2374
50000,hamming,17,2431
50000,hamming,18,2424
50000,hamming,19,2451
50000,hamming,20,2327
50000,hamming,21,2318
50000,hamming,22,2447
50000,hamming,23,2455
50000,hamming,24,2481
50000,hamming,25,2534
50000,hamming,26,2551
50000,hamming,27,2588
50000,hamming,28,2478
50000,hamming,29,2572
50000,hamming,30,2457
50000,hamming,31,2594
50000,hamming,32,2497
50000,hamming,33,2554
50000,hamming,34,2571
50000,hamming,35,2549
50000,hamming,36,2681
50000,hamming,37,2724
50000,hamming,38,2854
50000,hamming,39,2867
50000,hamming,40,2795
50000,hamming,41,2927
50000,hamming,42,2900
50000,hamming,43,2944
50000,hamming,44,2925
50000,hamming,45,2986
50000,hamming,46,2802
50000,hamming,47,2909
50000,hamming,48,2802
50000,hamming,49,2858
50000,hamming,50,2797
50000,hamming,51,2816
50000,hamming,52,3026
50000,hamming,53,2981
50000,hamming,54,3191
50000,hamming,55,3225
50000,hamming,56,3681
50000,hamming,57,3822
50000,hamming,58,4205
50000,hamming,59,4498
50000,hamming,60,5028
50000,hamming,61,5535
50000,hamming,62,5927
50000,hamming,63,6499
50000,hamming,64,7201
50000,hamming,65,7700
50000,hamming,66,8403
50000,hamming,67,9385
50000,hamming,68,10545
50000,hamming,69,11783
50000,hamming,70,12693
50000,hamming,71,13705
50000,hamming,72,14689
50000,hamming,73,15781
50000,hamming,74,16865
50000,hamming,75,17805
50000,hamming,76,18490
50000,hamming,77,19543
50000,hamming,78,20385
50000,hamming,79,21222
50000,hamming,80,21783
50000,hamming,81,22331
50000,hamming,82,22267
50000,hamming,83,22789
50000,hamming,84,22395
50000,hamming,85,22276
