step,measure,value,count
50000,hamming,0,1
50000,hamming,1,3
50000,hamming,2,1007
50000,hamming,3,23
50000,hamming,4,847
50000,hamming,5,36
50000,hamming,6,837
50000,hamming,7,53
50000,hamming,8,814
50000,hamming,9,95
50000,hamming,10,830
50000,hamming,11,110
50000,hamming,12,808
50000,hamming,13,148
50000,hamming,14,686
50000,hamming,15,209
50000,hamming,16,562
50000,hamming,17,249
50000,hamming,18,498
50000,hamming,19,277
50000,hamming,20,452
50000,hamming,21,293
50000,hamming,22,423
50000,hamming,23,268
50000,hamming,24,401
50000,hamming,25,227
50000,hamming,26,391
50000,hamming,27,255
50000,hamming,28,352
50000,hamming,29,261
50000,hamming,30,363
50000,hamming,31,261
50000,hamming,32,380
50000,hamming,33,239
50000,hamming,34,337
50000,hamming,35,227
50000,hamming,36,318
50000,hamming,37,244
50000,hamming,38,299
50000,hamming,39,245
50000,hamming,40,276
50000,hamming,41,256
50000,hamming,42,298
50000,hamming,43,284
50000,hamming,44,322
50000,hamming,45,338
50000,hamming,46,427
50000,hamming,47,395
50000,hamming,48,465
50000,hamming,49,470
50000,hamming,50,447
50000,hamming,51,419
50000,hamming,52,486
50000,hamming,53,451
50000,hamming,54,533
50000,hamming,55,487
50000,hamming,56,572
50000,hamming,57,616
50000,hamming,58,661
50000,hamming,59,684
50000,hamming,60,718
50000,hamming,61,818
50000,hamming,62,921
50000,hamming,63,1028
50000,hamming,64,1171
50000,hamming,65,1248
50000,hamming,66,1370
50000,hamming,67,1323
50000,hamming,68,1505
50000,hamming,69,1403
50000,hamming,70,1752
50000,hamming,71,1663
50000,hamming,72,1890
50000,hamming,73,1845
50000,hamming,74,1957
50000,hamming,75,1947
50000,hamming,76,2071
50000,hamming,77,2163
50000,hamming,78,2129
50000,hamming,79,2427
50000,hamming,80,2508
50000,hamming,81,2835
50000,hamming,82,3061
50000,hamming,83,3447
50000,hamming,84,3777
50000,hamming,85,4144
50000,hamming,86,4519
50000,hamming,87,4934
50000,hamming,88,5462
50000,hamming,89,5989
50000,hamming,90,6667
50000,hamming,91,7007
50000,hamming,92,7731
50000,hamming,93,8171
50000,hamming,94,8787
50000,hamming,95,9359
50000,hamming,96,9585
50000,hamming,97,10243
50000,hamming,98,10365
50000,hamming,99,10898
50000,hamming,100,11097
50000,hamming,101,11338
50000,hamming,102,11718
50000,hamming,103,12120
50000,hamming,104,12288
50000,hamming,105,12573
50000,hamming,106,12782
50000,hamming,107,12582
50000,hamming,108,12787
50000,hamming,109,12496
50000,hamming,110,12404
50000,hamming,111,12493
50000,hamming,112,12356
50000,hamming,113,12265
50000,hamming,114,12187
50000,hamming,115,12174
