step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density
100000,14.00,14,0,0,0,14,0,1.00,12,0.000,2985,1.76,85.57,214.67,1,0,0,0,1.00,1.00,1.00,6,8,2,23.5,179.100,14,1.000
100000,14.00,14,0,0,0,14,0,1.00,12,0.000,2838,2.76,130.89,239.72,1,0,0,0,1.00,1.00,1.00,6,8,2,18.7,170.280,14,1.000
100000,16.00,16,0,0,0,16,0,1.00,12,0.000,2657,3.53,113.52,279.17,1,0,0,0,1.00,1.00,1.00,6,8,2,18.7,170.048,16,1.000
100000,16.00,16,0,0,0,16,0,1.00,12,0.000,2527,3.03,143.40,220.40,1,0,0,0,1.00,1.00,1.00,6,8,2,7.0,161.728,16,1.000
100000,16.00,16,0,0,0,16,0,1.00,12,0.000,2422,1.31,125.96,194.36,1,0,0,0,1.00,1.00,1.00,6,8,2,24.0,155.008,16,1.000
100000,16.00,16,0,0,0,16,0,1.00,12,0.000,2284,3.03,101.21,198.46,1,0,0,0,1.00,1.00,1.00,6,8,2,23.2,146.176,16,1.000
100000,16.00,16,0,0,0,16,0,1.00,12,0.000,2181,2.23,39.91,178.26,1,0,0,0,1.00,1.00,1.00,6,8,2,11.3,139.584,16,1.000
100000,16.00,16,0,0,0,16,0,1.00,12,0.000,2135,1.80,96.76,167.86,1,0,0,0,1.00,1.00,1.00,6,8,2,10.9,136.640,16,1.000
100000,14.00,14,0,0,0,14,0,1.00,12,0.000,2115,2.56,65.18,173.33,1,0,0,0,1.00,1.00,1.00,6,8,2,18.9,126.900,14,1.000
100000,12.00,12,0,0,0,12,0,1.00,12,0.000,2001,0.38,90.57,127.92,1,0,0,0,1.00,1.00,1.00,6,8,2,20.3,112.056,12,1.000
100000,16.00,16,0,0,0,16,0,1.00,12,0.000,1994,2.14,84.33,203.83,1,1,1,0,1.00,1.00,1.00,6,8,2,29.4,127.616,16,1.000
100000,12.00,12,0,0,0,12,0,1.00,12,0.000,1918,0.94,69.06,118.20,1,0,0,0,1.00,1.00,1.00,6,8,2,9.6,107.408,12,1.000
100000,16.00,16,0,0,0,16,0,1.00,12,0.000,1898,2.83,101.69,197.85,1,1,0,0,1.00,1.00,1.00,6,8,2,27.4,121.472,16,1.000
100000,12.00,12,0,0,0,12,0,1.00,12,0.000,1896,2.79,94.10,115.88,1,0,0,0,1.00,1.00,1.00,5,8,2,18.5,106.176,12,1.000
100000,16.00,16,0,0,0,16,0,1.00,12,0.000,1883,2.05,41.34,138.92,1,0,0,0,1.00,1.00,1.00,4,8,2,19.3,120.512,16,1.000
100000,24.00,24,0,0,0,24,0,1.00,10,0.000,1883,3.63,186.39,321.41,1,0,0,0,1.00,1.00,1.00,6,8,3,12.4,150.640,24,1.000
100000,12.00,12,0,0,0,12,0,1.00,12,0.000,1858,3.13,99.70,130.48,1,0,0,0,1.00,1.00,1.00,3,8,2,6.9,104.048,12,1.000
100000,16.00,16,0,0,0,16,0,1.00,12,0.000,1809,2.18,98.63,169.46,1,0,0,0,1.00,1.00,1.00,4,8,2,13.1,115.776,16,1.000
100000,12.00,12,0,0,0,12,0,1.00,12,0.000,1799,2.59,46.41,135.21,1,0,0,0,1.00,1.00,1.00,6,8,2,10.6,100.744,12,1.000
100000,16.00,16,0,0,0,16,0,1.00,12,0.000,1795,0.59,50.79,142.83,1,0,0,0,1.00,1.00,1.00,3,8,2,20.5,114.880,16,1.000
100000,12.00,12,0,0,0,12,0,1.00,12,0.000,1787,1.21,53.04,137.52,1,0,0,0,1.00,1.00,1.00,3,8,2,7.3,100.072,12,1.000
100000,16.00,16,0,0,0,16,0,1.00,12,0.000,1787,2.30,57.02,177.46,1,0,0,0,1.00,1.00,1.00,6,8,2,23.8,114.368,16,1.000
100000,12.00,12,0,0,0,12,0,1.00,12,0.000,1774,2.77,53.62,108.21,1,0,0,0,1.00,1.00,1.00,6,8,2,12.2,99.344,12,1.000
100000,6.00,6,0,0,0,6,0,1.00,20,0.000,1763,1.33,42.72,74.31,1,0,0,0,1.00,1.00,1.00,5,8,2,7.1,77.572,6,1.000
100000,13.00,13,0,0,0,13,0,1.00,12,0.000,1759,2.17,46.94,156.28,1,0,0,0,1.00,1.00,1.00,3,8,2,2.3,102.022,13,1.000
100000,12.00,12,0,0,0,12,0,1.00,12,0.000,1752,0.52,65.66,99.59,1,0,0,0,1.00,1.00,1.00,3,8,2,7.0,98.112,12,1.000
100000,16.00,16,0,0,0,16,0,1.00,12,0.000,1750,2.62,102.95,182.18,1,1,1,0,1.00,1.00,1.00,4,8,2,26.0,112.000,16,1.000
100000,6.00,6,0,0,0,6,0,1.00,20,0.000,1742,2.29,33.56,79.31,1,0,0,0,1.00,1.00,1.00,3,8,2,6.6,76.648,6,1.000
100000,16.00,16,0,0,0,16,0,1.00,12,0.000,1740,3.37,93.32,174.97,1,0,1,0,1.00,1.00,1.00,4,8,2,23.3,111.360,16,1.000
100000,12.00,12,0,0,0,12,0,1.00,12,0.000,1725,2.41,60.52,119.39,1,0,0,0,1.00,1.00,1.00,2,8,2,19.6,96.600,12,1.000
100000,14.00,14,0,0,0,14,0,1.00,16,0.000,1703,1.60,43.35,117.80,1,1,1,0,1.00,1.00,1.00,3,3,8,30.6,102.180,14,1.000
100000,12.00,12,0,0,0,12,0,1.00,12,0.000,1692,0.48,33.39,105.88,1,1,0,0,1.00,1.00,1.00,6,8,2,25.1,94.752,12,1.000
100000,16.00,16,0,0,0,16,0,1.00,12,0.000,1687,1.31,50.59,146.09,1,0,0,0,1.00,1.00,1.00,6,8,2,18.0,107.968,16,1.000
100000,12.00,12,0,0,0,12,0,1.00,12,0.000,1674,3.05,85.63,105.57,1,0,0,0,1.00,1.00,1.00,6,8,2,22.8,93.744,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,12,0.000,1664,2.08,56.43,130.60,1,0,0,0,1.00,1.00,1.00,4,8,2,15.1,93.184,12,1.000
100000,16.00,16,0,0,0,16,0,1.00,12,0.000,1657,3.51,86.49,157.91,1,0,0,0,1.00,1.00,1.00,6,8,2,13.6,106.048,16,1.000
100000,12.00,12,0,0,0,12,0,1.00,12,0.000,1650,0.96,75.48,87.20,1,0,0,0,1.00,1.00,1.00,3,8,2,6.5,92.400,12,1.000
100000,14.00,14,0,0,0,14,0,1.00,12,0.000,1614,2.25,81.06,154.42,1,0,0,0,1.00,1.00,1.00,6,8,2,18.5,96.840,14,1.000
100000,12.00,12,0,0,0,12,0,1.00,12,0.000,1569,1.52,53.28,113.28,1,0,0,0,1.00,1.00,1.00,6,8,2,17.3,87.864,12,1.000
100000,16.00,16,0,0,0,16,0,1.00,12,0.000,1568,2.00,55.68,149.28,1,0,0,0,1.00,1.00,1.00,3,8,2,15.4,100.352,16,1.000
100000,13.00,13,0,0,0,13,0,1.00,16,0.000,1567,0.42,28.23,133.83,1,1,1,0,1.00,1.00,1.00,6,3,8,27.3,90.886,13,1.000
