step,cause,age,size,mass,n,worn
10000,hunger,0,0,0,2,0
10000,hunger,0,4,0,1,0
10000,hunger,0,4,4,4,0
10000,hunger,0,8,4,8,0
10000,hunger,0,8,8,6,0
10000,hunger,0,8,12,1,0
10000,hunger,0,8,16,2,0
10000,hunger,0,12,4,2,0
10000,hunger,0,12,8,4,0
10000,hunger,0,12,12,4,0
10000,hunger,0,12,16,2,0
10000,hunger,0,12,24,2,0
10000,hunger,0,16,4,2,0
10000,hunger,0,16,8,3,0
10000,hunger,0,16,12,2,0
10000,hunger,0,16,20,2,0
10000,hunger,0,16,24,2,0
10000,hunger,0,16,28,10,0
10000,hunger,0,20,8,1,0
10000,hunger,0,20,12,2,0
10000,hunger,0,20,16,6,0
10000,hunger,0,20,24,3,0
10000,hunger,0,20,32,8,0
10000,hunger,0,20,36,9,0
10000,hunger,0,20,40,3,0
10000,hunger,0,24,12,1,0
10000,hunger,0,24,16,2,0
10000,hunger,0,24,20,4,0
10000,hunger,0,24,24,8,0
10000,hunger,0,24,28,4,0
10000,hunger,0,24,32,2,0
10000,hunger,0,24,36,45,0
10000,hunger,0,24,40,116,0
10000,hunger,0,24,44,62,0
10000,hunger,0,24,48,6,0
10000,hunger,0,24,52,1,0
10000,hunger,0,28,12,2,0
10000,hunger,0,28,16,3,0
10000,hunger,0,28,20,1,0
10000,hunger,0,28,24,4,0
10000,hunger,0,28,28,1,0
10000,hunger,0,28,32,2,0
10000,hunger,0,28,40,4,0
10000,hunger,0,28,44,1,0
10000,hunger,0,28,48,2,0
10000,hunger,0,28,52,1,0
10000,hunger,0,32,12,4,0
10000,hunger,0,32,16,1,0
10000,hunger,0,32,20,5,0
10000,hunger,0,32,24,2,0
10000,hunger,0,32,28,3,0
10000,hunger,0,32,32,1,0
10000,hunger,0,32,36,1,0
10000,hunger,0,32,40,1,0
10000,hunger,0,32,44,2,0
10000,hunger,0,32,48,4,0
10000,hunger,0,32,52,2,0
10000,hunger,0,32,56,1,0
10000,hunger,0,32,60,1,0
10000,hunger,0,32,64,2,0
10000,hunger,0,36,16,13,0
10000,hunger,0,36,20,9,0
10000,hunger,0,36,24,6,0
10000,hunger,0,36,28,6,0
10000,hunger,0,36,32,7,0
10000,hunger,0,36,36,4,0
10000,hunger,0,36,40,7,0
10000,hunger,0,36,44,14,0
10000,hunger,0,36,48,25,1
10000,hunger,0,36,52,38,0
10000,hunger,0,36,56,46,0
10000,hunger,0,36,60,15,0
10000,hunger,0,36,64,2,0
10000,hunger,0,36,68,1,0
10000,hunger,0,36,72,3,0
10000,hunger,0,36,88,1,0
10000,hunger,0,36,108,1,0
10000,hunger,0,40,20,2,0
10000,hunger,0,40,24,1,0
10000,hunger,0,40,28,2,0
10000,hunger,0,40,36,2,0
10000,hunger,0,40,40,2,0
10000,hunger,0,40,48,3,0
10000,hunger,0,40,52,1,0
10000,hunger,0,40,60,1,0
10000,hunger,0,40,84,4,0
10000,hunger,0,44,16,3,0
10000,hunger,0,44,24,3,0
10000,hunger,0,44,36,1,0
10000,hunger,0,44,44,2,1
10000,hunger,0,44,52,2,0
10000,hunger,0,44,64,1,0
10000,hunger,0,44,92,1,0
10000,hunger,0,48,16,1,0
10000,hunger,0,48,20,15,0
10000,hunger,0,48,24,30,1
10000,hunger,0,48,28,4,0
10000,hunger,0,48,32,3,0
10000,hunger,0,48,36,1,0
10000,hunger,0,48,40,5,0
10000,hunger,0,48,44,3,0
10000,hunger,0,48,48,4,0
10000,hunger,0,48,52,10,0
10000,hunger,0,48,56,13,0
10000,hunger,0,48,60,15,0
10000,hunger,0,48,64,16,0
10000,hunger,0,48,68,19,0
10000,hunger,0,48,72,11,0
10000,hunger,0,48,76,6,0
10000,hunger,0,48,80,4,0
10000,hunger,0,48,84,1,0
10000,hunger,0,48,92,2,0
10000,hunger,0,52,20,2,0
10000,hunger,0,52,24,1,0
10000,hunger,0,52,36,2,0
10000,hunger,0,52,44,1,0
10000,hunger,0,52,48,1,0
10000,hunger,0,52,56,2,0
10000,hunger,0,52,60,1,0
10000,hunger,0,56,20,1,0
10000,hunger,0,56,24,1,0
10000,hunger,0,56,44,1,0
10000,hunger,0,56,56,1,0
10000,hunger,0,56,60,1,0
10000,hunger,0,56,68,2,1
10000,hunger,0,60,24,2,0
10000,hunger,0,60,56,2,0
10000,hunger,0,60,60,3,0
10000,hunger,0,60,64,2,0
10000,hunger,0,60,68,1,0
10000,hunger,0,60,76,1,0
10000,hunger,0,60,80,1,0
10000,hunger,0,60,116,1,0
10000,hunger,0,60,140,1,0
10000,hunger,0,64,24,4,0
10000,hunger,0,64,28,1,0
10000,hunger,0,64,32,1,0
10000,hunger,0,64,36,2,0
10000,hunger,0,64,40,5,0
10000,hunger,0,64,44,11,0
10000,hunger,0,64,48,2,0
10000,hunger,0,64,52,3,0
10000,hunger,0,64,56,8,0
10000,hunger,0,64,60,9,0
10000,hunger,0,64,64,7,0
10000,hunger,0,64,68,8,0
10000,hunger,0,64,72,15,0
10000,hunger,0,64,76,7,0
10000,hunger,0,64,80,8,0
10000,hunger,0,64,84,9,0
10000,hunger,0,64,88,4,0
10000,hunger,0,64,92,3,0
10000,hunger,0,64,96,2,0
10000,hunger,0,64,100,1,0
10000,hunger,0,64,104,2,0
10000,hunger,0,68,48,1,0
10000,hunger,0,68,56,1,0
10000,hunger,0,68,60,1,0
10000,hunger,0,68,76,2,0
10000,hunger,0,68,80,1,0
10000,hunger,0,72,68,1,0
10000,hunger,0,72,72,2,0
10000,hunger,0,72,76,1,0
10000,hunger,0,72,80,1,0
10000,hunger,0,76,60,1,0
10000,hunger,0,76,72,1,0
10000,hunger,0,76,76,4,0
10000,hunger,0,76,80,7,0
10000,hunger,0,76,84,2,1
10000,hunger,0,76,88,4,0
10000,hunger,0,76,100,1,0
10000,hunger,0,76,124,1,0
10000,hunger,0,80,48,1,0
10000,hunger,0,80,56,2,0
