step,cause,age,size,mass,n,worn
10000,hunger,0,0,0,16,0
10000,hunger,0,0,4,8,0
10000,hunger,0,4,0,4,0
10000,hunger,0,4,4,14,0
10000,hunger,0,4,8,8,0
10000,hunger,0,4,12,4,0
10000,hunger,0,4,16,1,0
10000,hunger,0,8,0,3,0
10000,hunger,0,8,4,5,0
10000,hunger,0,8,8,7,0
10000,hunger,0,8,12,18,0
10000,hunger,0,8,16,20,0
10000,hunger,0,8,20,5,0
10000,hunger,0,12,4,2,0
10000,hunger,0,12,8,4,0
10000,hunger,0,12,12,5,0
10000,hunger,0,12,16,6,0
10000,hunger,0,12,20,31,0
10000,hunger,0,12,24,46,0
10000,hunger,0,12,28,6,0
10000,hunger,0,12,36,1,0
10000,hunger,0,16,4,1,0
10000,hunger,0,16,16,3,0
10000,hunger,0,16,20,16,0
10000,hunger,0,16,24,14,0
10000,hunger,0,16,28,72,0
10000,hunger,0,16,32,72,0
10000,hunger,0,16,36,4,0
10000,hunger,0,20,16,4,0
10000,hunger,0,20,20,5,0
10000,hunger,0,20,24,16,0
10000,hunger,0,20,28,13,0
10000,hunger,0,20,32,32,0
10000,hunger,0,20,36,70,0
10000,hunger,0,20,40,46,0
10000,hunger,0,20,44,4,0
10000,hunger,0,20,48,1,0
10000,hunger,0,24,8,2,0
10000,hunger,0,24,12,5,0
10000,hunger,0,24,16,1,0
10000,hunger,0,24,24,5,0
10000,hunger,0,24,28,19,0
10000,hunger,0,24,32,18,0
10000,hunger,0,24,36,17,0
10000,hunger,0,24,40,47,0
10000,hunger,0,24,44,66,0
10000,hunger,0,24,48,14,0
10000,hunger,0,24,60,1,0
10000,hunger,0,28,8,1,0
10000,hunger,0,28,12,4,0
10000,hunger,0,28,20,3,0
10000,hunger,0,28,24,1,0
10000,hunger,0,28,28,1,0
10000,hunger,0,28,32,4,0
10000,hunger,0,28,36,8,0
10000,hunger,0,28,40,16,0
10000,hunger,0,28,44,23,0
10000,hunger,0,28,48,34,0
10000,hunger,0,28,52,20,0
10000,hunger,0,28,56,3,0
10000,hunger,0,32,12,4,0
10000,hunger,0,32,16,6,0
10000,hunger,0,32,20,1,0
10000,hunger,0,32,24,2,0
10000,hunger,0,32,32,5,0
10000,hunger,0,32,36,7,0
10000,hunger,0,32,40,11,0
10000,hunger,0,32,44,11,0
10000,hunger,0,32,48,13,0
10000,hunger,0,32,52,16,0
10000,hunger,0,32,56,20,0
10000,hunger,0,32,60,4,0
10000,hunger,0,32,64,1,0
10000,hunger,0,32,68,1,0
10000,hunger,0,36,12,4,0
10000,hunger,0,36,16,11,0
10000,hunger,0,36,20,6,0
10000,hunger,0,36,24,4,0
10000,hunger,0,36,28,2,0
10000,hunger,0,36,32,3,0
10000,hunger,0,36,36,11,0
10000,hunger,0,36,40,19,0
10000,hunger,0,36,44,15,0
10000,hunger,0,36,48,28,0
10000,hunger,0,36,52,29,0
10000,hunger,0,36,56,13,0
10000,hunger,0,36,60,11,0
10000,hunger,0,36,64,10,0
10000,hunger,0,36,68,1,0
10000,hunger,0,36,76,1,0
10000,hunger,0,40,16,2,0
10000,hunger,0,40,20,7,0
10000,hunger,0,40,24,3,0
10000,hunger,0,40,40,2,0
10000,hunger,0,40,48,1,0
10000,hunger,0,40,52,5,0
10000,hunger,0,40,56,1,0
10000,hunger,0,40,60,3,0
10000,hunger,0,40,64,4,0
10000,hunger,0,40,68,5,0
10000,hunger,0,40,72,1,0
10000,hunger,0,44,16,2,0
10000,hunger,0,44,24,4,0
10000,hunger,0,44,36,1,0
10000,hunger,0,44,48,2,0
10000,hunger,0,44,56,7,0
10000,hunger,0,44,60,9,0
10000,hunger,0,44,72,2,0
10000,hunger,0,44,76,1,0
10000,hunger,0,48,16,6,0
10000,hunger,0,48,20,17,0
10000,hunger,0,48,24,29,0
10000,hunger,0,48,28,1,0
10000,hunger,0,48,32,1,0
10000,hunger,0,48,36,3,0
10000,hunger,0,48,40,3,0
10000,hunger,0,48,48,12,0
10000,hunger,0,48,52,10,0
10000,hunger,0,48,56,11,0
10000,hunger,0,48,60,6,0
10000,hunger,0,48,64,4,0
10000,hunger,0,48,68,5,0
10000,hunger,0,48,76,1,0
10000,hunger,0,48,80,2,0
10000,hunger,0,48,84,1,0
10000,hunger,0,52,24,2,0
10000,hunger,0,52,28,2,0
10000,hunger,0,52,64,1,0
10000,hunger,0,56,68,2,0
10000,hunger,0,56,72,1,0
10000,hunger,0,60,24,2,0
10000,hunger,0,60,36,1,0
10000,hunger,0,60,52,1,0
10000,hunger,0,60,84,1,0
10000,hunger,0,64,20,4,0
10000,hunger,0,64,24,8,0
10000,hunger,0,64,28,3,0
10000,hunger,0,64,32,3,0
10000,hunger,0,64,44,1,0
10000,hunger,0,64,52,1,0
10000,hunger,0,64,56,1,0
10000,hunger,0,64,60,3,0
10000,hunger,0,64,64,7,0
10000,hunger,0,64,68,2,0
10000,hunger,0,64,72,4,0
10000,hunger,0,64,76,2,0
10000,hunger,0,64,80,3,0
10000,hunger,0,72,32,1,0
10000,hunger,0,80,36,1,0
10000,hunger,0,80,40,1,0
10000,hunger,0,80,84,1,0
10000,hunger,0,92,84,1,0
10000,hunger,0,120,60,1,0
10000,hunger,50,0,0,228,0
10000,hunger,50,0,4,37,0
10000,hunger,50,0,8,1,0
10000,hunger,50,4,0,83,0
10000,hunger,50,4,4,114,0
10000,hunger,50,4,8,58,0
10000,hunger,50,4,12,16,0
10000,hunger,50,4,16,1,0
10000,hunger,50,4,20,1,0
10000,hunger,50,8,0,12,0
10000,hunger,50,8,4,30,0
10000,hunger,50,8,8,65,0
10000,hunger,50,8,12,69,0
10000,hunger,50,8,16,123,0
10000,hunger,50,8,20,33,0
10000,hunger,50,8,24,4,0
10000,hunger,50,8,28,2,0
10000,hunger,50,12,4,21,0
10000,hunger,50,12,8,10,0
10000,hunger,50,12,12,36,0
10000,hunger,50,12,16,30,0
10000,hunger,50,12,20,142,0
10000,hunger,50,12,24,218,0
10000,hunger,50,12,28,25,0
10000,hunger,50,12,32,5,0
10000,hunger,50,12,36,1,0
10000,hunger,50,12,48,1,0
10000,hunger,50,16,4,4,0
10000,hunger,50,16,8,11,0
10000,hunger,50,16,12,6,0
10000,hunger,50,16,16,19,0
10000,hunger,50,16,20,52,1
10000,hunger,50,16,24,47,0
10000,hunger,50,16,28,240,0
10000,hunger,50,16,32,285,0
10000,hunger,50,16,36,15,0
10000,hunger,50,16,40,1,0
10000,hunger,50,20,8,26,0
10000,hunger,50,20,12,4,0
10000,hunger,50,20,16,17,0
10000,hunger,50,20,20,16,0
10000,hunger,50,20,24,38,0
10000,hunger,50,20,28,54,0
10000,hunger,50,20,32,87,0
10000,hunger,50,20,36,240,0
10000,hunger,50,20,40,126,0
10000,hunger,50,20,44,22,0
10000,hunger,50,20,48,1,0
10000,hunger,50,20,52,1,0
10000,hunger,50,24,8,8,0
10000,hunger,50,24,12,17,1
10000,hunger,50,24,16,10,0
10000,hunger,50,24,20,10,0
10000,hunger,50,24,24,13,1
10000,hunger,50,24,28,42,0
10000,hunger,50,24,32,89,0
10000,hunger,50,24,36,94,0
10000,hunger,50,24,40,122,0
10000,hunger,50,24,44,178,0
10000,hunger,50,24,48,21,0
10000,hunger,50,24,52,5,0
10000,hunger,50,24,60,1,0
10000,hunger,50,24,64,2,0
10000,hunger,50,28,12,9,0
10000,hunger,50,28,16,2,0
10000,hunger,50,28,20,6,0
10000,hunger,50,28,24,7,0
10000,hunger,50,28,28,9,0
10000,hunger,50,28,32,11,0
10000,hunger,50,28,36,31,0
10000,hunger,50,28,40,50,0
10000,hunger,50,28,44,49,0
10000,hunger,50,28,48,53,0
10000,hunger,50,28,52,57,0
10000,hunger,50,28,56,14,0
10000,hunger,50,28,60,5,0
10000,hunger,50,28,64,3,0
10000,hunger,50,28,68,2,0
10000,hunger,50,28,72,1,0
10000,hunger,50,32,12,4,0
10000,hunger,50,32,16,7,0
10000,hunger,50,32,20,2,0
10000,hunger,50,32,24,7,0
10000,hunger,50,32,28,6,0
10000,hunger,50,32,32,10,1
10000,hunger,50,32,36,25,0
10000,hunger,50,32,40,56,0
10000,hunger,50,32,44,56,0
10000,hunger,50,32,48,40,0
