step,cause,age,size,mass,n,worn
10000,hunger,0,0,0,7,0
10000,hunger,0,0,4,3,0
10000,hunger,0,4,0,3,0
10000,hunger,0,4,4,12,0
10000,hunger,0,4,8,5,0
10000,hunger,0,4,12,2,0
10000,hunger,0,8,0,3,0
10000,hunger,0,8,4,2,0
10000,hunger,0,8,8,6,0
10000,hunger,0,8,12,9,0
10000,hunger,0,8,16,7,0
10000,hunger,0,8,20,3,0
10000,hunger,0,12,4,4,0
10000,hunger,0,12,8,4,0
10000,hunger,0,12,12,4,0
10000,hunger,0,12,16,9,0
10000,hunger,0,12,20,11,0
10000,hunger,0,12,24,12,0
10000,hunger,0,12,28,8,0
10000,hunger,0,12,32,1,0
10000,hunger,0,16,4,4,0
10000,hunger,0,16,16,3,0
10000,hunger,0,16,20,2,0
10000,hunger,0,16,24,4,0
10000,hunger,0,16,28,108,0
10000,hunger,0,16,32,16,0
10000,hunger,0,16,36,12,0
10000,hunger,0,20,8,2,0
10000,hunger,0,20,16,3,0
10000,hunger,0,20,20,5,0
10000,hunger,0,20,24,4,0
10000,hunger,0,20,28,14,0
10000,hunger,0,20,32,8,0
10000,hunger,0,20,36,22,0
10000,hunger,0,20,40,21,0
10000,hunger,0,20,44,7,0
10000,hunger,0,24,12,1,0
10000,hunger,0,24,20,2,0
10000,hunger,0,24,24,5,0
10000,hunger,0,24,28,10,0
10000,hunger,0,24,32,9,0
10000,hunger,0,24,36,38,0
10000,hunger,0,24,40,107,0
10000,hunger,0,24,44,152,0
10000,hunger,0,24,48,258,0
10000,hunger,0,24,52,3,0
10000,hunger,0,24,56,1,0
10000,hunger,0,24,68,1,0
10000,hunger,0,28,12,1,0
10000,hunger,0,28,16,1,0
10000,hunger,0,28,20,7,0
10000,hunger,0,28,24,4,0
10000,hunger,0,28,28,4,0
10000,hunger,0,28,32,6,0
10000,hunger,0,28,36,10,0
10000,hunger,0,28,40,5,0
10000,hunger,0,28,44,2,0
10000,hunger,0,28,48,2,0
10000,hunger,0,28,52,5,0
10000,hunger,0,28,56,6,0
10000,hunger,0,28,60,4,0
10000,hunger,0,28,76,1,0
10000,hunger,0,32,12,4,0
10000,hunger,0,32,16,5,0
10000,hunger,0,32,24,4,0
10000,hunger,0,32,28,3,0
10000,hunger,0,32,36,5,0
10000,hunger,0,32,40,9,0
10000,hunger,0,32,44,7,0
10000,hunger,0,32,48,10,0
10000,hunger,0,32,52,11,0
10000,hunger,0,32,56,8,0
10000,hunger,0,32,60,9,0
10000,hunger,0,32,64,6,0
10000,hunger,0,32,68,5,0
10000,hunger,0,36,12,5,0
10000,hunger,0,36,16,11,0
10000,hunger,0,36,20,7,0
10000,hunger,0,36,24,9,0
10000,hunger,0,36,28,7,0
10000,hunger,0,36,32,3,0
10000,hunger,0,36,36,11,0
10000,hunger,0,36,40,17,0
10000,hunger,0,36,44,39,0
10000,hunger,0,36,48,49,0
10000,hunger,0,36,52,84,0
10000,hunger,0,36,56,87,0
10000,hunger,0,36,60,56,0
10000,hunger,0,36,64,48,0
10000,hunger,0,36,68,100,0
10000,hunger,0,36,72,2,0
10000,hunger,0,36,76,3,0
10000,hunger,0,36,80,2,0
10000,hunger,0,36,92,1,0
10000,hunger,0,40,16,1,0
10000,hunger,0,40,20,10,0
10000,hunger,0,40,24,3,0
10000,hunger,0,40,28,2,0
10000,hunger,0,40,40,6,0
10000,hunger,0,40,44,6,0
10000,hunger,0,40,48,3,0
10000,hunger,0,40,52,4,0
10000,hunger,0,40,56,3,0
10000,hunger,0,40,60,2,0
10000,hunger,0,40,64,2,0
10000,hunger,0,40,68,10,0
10000,hunger,0,40,72,1,0
10000,hunger,0,40,76,5,0
10000,hunger,0,40,84,1,0
10000,hunger,0,44,16,2,0
10000,hunger,0,44,24,7,0
10000,hunger,0,44,32,2,0
10000,hunger,0,44,40,2,0
10000,hunger,0,44,44,5,0
10000,hunger,0,44,52,4,0
10000,hunger,0,44,56,2,0
10000,hunger,0,44,60,3,0
