step,cause,age,size,mass,n,worn
10000,hunger,0,0,0,7,0
10000,hunger,0,0,4,3,0
10000,hunger,0,4,0,1,0
10000,hunger,0,4,4,8,0
10000,hunger,0,4,8,11,0
10000,hunger,0,4,12,5,0
10000,hunger,0,8,4,2,0
10000,hunger,0,8,8,7,0
10000,hunger,0,8,12,7,0
10000,hunger,0,8,16,20,0
10000,hunger,0,8,20,9,0
10000,hunger,0,12,8,2,0
10000,hunger,0,12,12,3,0
10000,hunger,0,12,16,3,0
10000,hunger,0,12,20,25,0
10000,hunger,0,12,24,46,0
10000,hunger,0,12,28,21,0
10000,hunger,0,16,12,4,0
10000,hunger,0,16,16,2,0
10000,hunger,0,16,20,1,0
10000,hunger,0,16,24,5,0
10000,hunger,0,16,28,487,0
10000,hunger,0,16,32,33,0
10000,hunger,0,16,36,33,0
10000,hunger,0,20,8,2,0
10000,hunger,0,20,16,3,0
10000,hunger,0,20,20,5,0
10000,hunger,0,20,24,4,0
10000,hunger,0,20,28,11,0
10000,hunger,0,20,32,26,0
10000,hunger,0,20,36,59,0
10000,hunger,0,20,40,86,0
10000,hunger,0,20,44,44,0
10000,hunger,0,24,16,1,0
10000,hunger,0,24,20,4,0
10000,hunger,0,24,24,6,0
10000,hunger,0,24,28,20,0
10000,hunger,0,24,32,19,0
10000,hunger,0,24,36,20,0
10000,hunger,0,24,40,28,0
10000,hunger,0,24,44,79,0
10000,hunger,0,24,48,381,0
10000,hunger,0,24,52,10,0
10000,hunger,0,24,56,2,0
10000,hunger,0,24,60,1,0
10000,hunger,0,24,72,1,0
10000,hunger,0,28,12,1,0
10000,hunger,0,28,20,1,0
10000,hunger,0,28,24,3,0
10000,hunger,0,28,28,2,0
10000,hunger,0,28,32,4,0
10000,hunger,0,28,36,3,0
10000,hunger,0,28,40,12,0
10000,hunger,0,28,44,17,0
10000,hunger,0,28,48,15,0
10000,hunger,0,28,52,23,0
10000,hunger,0,28,56,28,0
10000,hunger,0,28,60,9,0
10000,hunger,0,28,76,1,0
10000,hunger,0,32,16,2,0
10000,hunger,0,32,20,4,0
10000,hunger,0,32,24,2,0
10000,hunger,0,32,28,2,0
10000,hunger,0,32,32,2,0
10000,hunger,0,32,36,6,0
10000,hunger,0,32,40,5,0
10000,hunger,0,32,44,7,0
10000,hunger,0,32,48,4,0
10000,hunger,0,32,52,7,0
10000,hunger,0,32,56,10,0
10000,hunger,0,32,60,32,0
10000,hunger,0,32,64,23,0
10000,hunger,0,32,68,8,0
10000,hunger,0,32,80,1,0
10000,hunger,0,36,12,2,0
10000,hunger,0,36,16,3,0
10000,hunger,0,36,20,6,0
10000,hunger,0,36,24,10,0
10000,hunger,0,36,28,13,0
10000,hunger,0,36,32,19,0
10000,hunger,0,36,36,7,0
10000,hunger,0,36,40,14,0
10000,hunger,0,36,44,23,0
10000,hunger,0,36,48,17,0
10000,hunger,0,36,52,24,0
10000,hunger,0,36,56,20,0
10000,hunger,0,36,60,9,0
10000,hunger,0,36,64,14,0
10000,hunger,0,36,68,98,0
10000,hunger,0,36,72,7,0
10000,hunger,0,40,16,4,0
10000,hunger,0,40,20,2,0
10000,hunger,0,40,24,3,0
10000,hunger,0,40,36,1,0
10000,hunger,0,40,40,2,0
10000,hunger,0,40,44,4,0
10000,hunger,0,40,48,4,0
10000,hunger,0,40,52,8,0
10000,hunger,0,40,56,2,0
10000,hunger,0,40,60,3,0
10000,hunger,0,40,68,1,0
10000,hunger,0,40,72,2,0
10000,hunger,0,40,76,6,0
10000,hunger,0,40,80,3,0
10000,hunger,0,40,84,1,0
10000,hunger,0,40,88,1,0
10000,hunger,0,44,24,3,0
10000,hunger,0,44,28,1,0
10000,hunger,0,44,32,1,0
10000,hunger,0,44,36,1,0
10000,hunger,0,44,40,5,0
10000,hunger,0,44,44,7,0
10000,hunger,0,44,48,4,0
10000,hunger,0,44,52,3,0
10000,hunger,0,44,56,2,0
10000,hunger,0,44,60,3,0
10000,hunger,0,44,64,2,0
