step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
5000,1,2652,12.6,0.1,0.0,0.2,12.3,0.0,1.02,12.2,417,202,5.47,13.03,1388,1007,257,0.0,1.02,1.03,1.02,3.91,6.79,4.72,25.3
5000,2,489,12.9,0.2,0.1,0.2,12.4,0.0,1.04,12.3,165,200,5.68,14.26,369,119,1,0.0,1.06,1.02,1.04,3.53,7.46,2.76,20.6
5000,8,218,13.1,0.1,0.0,0.3,12.6,0.0,1.05,12.3,87,203,7.41,15.51,214,4,0,0.0,1.10,1.03,1.05,3.70,6.94,3.13,9.1
5000,22,54,7.1,0.1,0.0,0.1,6.9,0.0,1.07,20.7,13,250,5.95,11.75,54,0,0,0.0,1.04,1.06,1.10,2.48,2.69,2.94,16.0
5000,6,16,10.8,0.0,0.0,0.0,10.8,0.0,1.00,11.9,5,171,3.74,10.10,1,15,0,0.0,1.00,1.00,1.00,3.38,8.00,2.06,30.1
5000,13,13,9.5,0.0,0.0,0.0,9.5,0.0,1.00,12.0,2,156,4.83,8.59,13,0,0,0.0,1.00,1.00,1.00,3.23,5.00,5.00,20.4
5000,51,11,12.0,0.0,0.0,0.0,12.0,0.0,1.00,14.4,4,163,6.86,14.19,11,0,0,0.0,1.00,1.00,1.00,3.27,6.27,2.55,20.5
5000,46,6,8.0,0.0,0.0,0.0,8.0,0.0,1.00,18.0,1,220,2.52,10.80,5,1,0,0.0,1.00,1.00,1.00,3.00,2.00,8.00,23.8
5000,16,6,30.2,0.0,2.3,0.3,27.5,0.0,1.00,2.0,5,160,10.07,19.69,0,6,0,0.0,1.00,1.00,1.00,6.00,7.00,8.00,32.9
6000,1,2781,12.2,0.1,0.0,0.2,11.9,0.0,1.03,12.6,468,222,6.27,14.16,1610,952,219,0.0,1.03,1.04,1.03,4.05,6.65,5.12,23.9
6000,2,347,12.2,0.1,0.1,0.1,11.9,0.0,1.04,12.8,99,204,5.54,14.75,271,76,0,0.0,1.05,1.03,1.04,3.59,7.48,2.47,18.3
6000,8,203,11.6,0.1,0.0,0.5,11.1,0.0,1.06,13.6,73,201,6.47,14.87,187,16,0,0.0,1.06,1.05,1.07,3.67,6.45,3.22,12.6
6000,22,27,7.1,0.0,0.0,0.0,7.1,0.0,1.00,20.8,10,303,5.94,14.38,27,0,0,0.0,1.00,1.00,1.00,2.48,2.74,2.85,15.9
6000,46,24,7.9,0.0,0.0,0.2,7.7,0.0,1.00,17.5,5,179,4.61,7.57,20,4,0,0.0,1.00,1.00,1.00,3.38,2.46,7.17,22.0
6000,51,13,12.5,0.0,0.0,0.9,11.5,0.0,1.00,14.6,3,195,6.54,10.07,13,0,0,0.0,1.00,1.00,1.00,3.46,5.15,3.54,21.1
6000,6,9,9.6,0.0,0.0,0.0,9.6,0.0,1.00,12.7,2,157,2.32,8.48,2,7,0,0.0,1.00,1.00,1.00,3.00,8.00,1.89,28.9
7000,1,2761,12.0,0.0,0.0,0.2,11.7,0.0,1.01,12.8,420,241,6.44,15.57,1656,943,162,0.0,1.01,1.01,1.01,4.28,6.75,5.52,23.2
7000,2,287,11.4,0.1,0.1,0.1,11.1,0.0,1.01,12.8,86,216,5.94,15.06,209,78,0,0.0,1.01,1.01,1.01,3.57,7.46,2.36,18.1
7000,94,243,11.7,0.0,0.1,0.0,11.4,0.0,1.01,13.5,62,289,9.45,17.93,173,39,31,0.0,1.00,1.01,1.01,4.37,6.01,6.03,23.1
7000,8,107,12.0,0.0,0.0,0.2,11.8,0.0,1.00,13.6,36,237,8.29,17.54,100,7,0,0.0,1.00,1.00,1.00,3.62,6.82,2.64,14.3
7000,96,58,14.5,0.1,0.0,0.0,14.4,0.0,1.06,9.6,24,234,11.94,22.85,58,0,0,0.0,1.00,1.07,1.07,4.17,7.88,3.93,13.7
7000,36,36,9.6,0.0,0.0,0.0,9.6,0.0,1.00,12.9,5,258,5.49,14.52,32,4,0,0.0,1.00,1.00,1.00,4.67,7.53,7.36,24.5
7000,46,29,8.7,0.3,0.0,0.0,8.4,0.0,1.08,16.6,5,233,4.73,11.41,26,3,0,0.0,1.03,1.12,1.09,4.03,2.38,8.00,18.8
7000,6,9,13.1,0.0,0.0,0.0,13.1,0.0,1.00,12.0,3,170,4.31,9.71,2,7,0,0.0,1.00,1.00,1.00,3.44,7.33,2.67,28.4
7000,99,8,12.4,0.0,0.0,0.0,12.4,0.0,1.00,16.5,4,301,7.45,24.16,8,0,0,0.0,1.00,1.00,1.00,3.62,3.88,3.88,7.7
7000,98,6,9.3,0.0,0.0,0.0,9.3,0.0,1.00,19.3,3,588,13.44,36.33,6,0,0,0.0,1.00,1.00,1.00,3.33,3.00,3.33,14.3
7000,103,6,18.2,0.0,1.0,0.7,16.5,0.0,1.00,4.7,4,255,8.88,14.44,0,6,0,0.0,1.00,1.00,1.00,6.67,8.00,8.00,35.6
7000,22,5,6.8,0.0,0.0,0.0,6.8,0.0,1.00,21.2,2,504,10.66,22.33,5,0,0,0.0,1.00,1.00,1.00,3.40,2.40,3.00,16.2
7000,102,5,12.4,0.0,0.0,0.0,12.4,0.0,1.00,10.4,4,546,24.82,39.23,5,0,0,0.0,1.00,1.00,1.00,3.60,8.00,3.20,20.8
8000,1,2824,11.7,0.0,0.1,0.2,11.4,0.0,1.01,13.3,415,247,6.69,15.93,1822,878,124,0.0,1.01,1.02,1.01,4.36,6.92,5.54,21.8
8000,2,232,11.5,0.0,0.2,0.1,11.1,0.0,1.00,13.0,62,238,6.74,16.10,151,81,0,0.0,1.00,1.00,1.00,3.39,7.48,2.29,19.1
8000,94,194,10.3,0.0,0.0,0.0,10.3,0.0,1.00,13.9,72,309,9.00,18.97,154,37,3,0.0,1.00,1.00,1.00,3.98,5.78,6.20,22.1
8000,127,191,12.9,0.4,0.1,0.0,12.4,0.0,1.11,11.2,45,218,6.68,16.29,163,26,2,0.0,1.16,1.09,1.09,4.12,7.69,3.06,21.4
8000,123,180,18.8,0.0,0.1,0.5,18.2,0.0,1.00,4.7,64,110,4.66,6.47,0,76,104,0.0,1.00,1.00,1.00,5.06,7.23,7.53,41.9
8000,8,67,10.6,0.0,0.0,0.0,10.6,0.0,1.03,14.3,23,285,8.97,19.50,58,9,0,0.0,1.03,1.03,1.03,3.42,6.61,2.27,18.1
8000,96,33,13.6,0.2,0.5,0.1,12.8,0.0,1.11,10.4,15,320,13.68,26.91,33,0,0,0.0,1.21,1.06,1.10,4.36,8.00,3.97,10.3
8000,36,29,9.8,0.0,0.0,0.0,9.8,0.0,1.00,12.3,2,295,6.31,14.53,27,2,0,0.0,1.00,1.00,1.00,4.90,8.00,8.00,23.3
8000,114,17,10.1,0.0,0.0,0.0,10.1,0.0,1.00,14.1,6,269,11.79,21.12,0,17,0,0.0,1.00,1.00,1.00,3.76,5.06,4.76,29.9
8000,98,12,6.9,0.0,0.0,0.0,6.9,0.0,1.00,21.2,3,277,7.14,15.36,12,0,0,0.0,1.00,1.00,1.00,2.42,2.33,3.08,14.8
8000,6,9,6.8,0.0,0.0,0.0,6.8,0.0,1.00,17.1,3,162,2.80,8.03,5,4,0,0.0,1.00,1.00,1.00,3.22,7.22,1.89,27.2
8000,46,8,15.1,0.0,0.0,0.0,15.1,0.0,1.00,9.0,3,240,6.28,12.51,4,4,0,0.0,1.00,1.00,1.00,4.12,5.75,7.38,25.9
