step,cause,age,size,mass,n,worn
10000,hunger,0,0,0,17,0
10000,hunger,0,0,4,2,0
10000,hunger,0,4,0,8,0
10000,hunger,0,4,4,15,0
10000,hunger,0,4,8,16,0
10000,hunger,0,4,12,11,0
10000,hunger,0,4,16,1,0
10000,hunger,0,8,0,1,0
10000,hunger,0,8,4,13,0
10000,hunger,0,8,8,16,0
10000,hunger,0,8,12,28,0
10000,hunger,0,8,16,29,0
10000,hunger,0,8,20,10,0
10000,hunger,0,12,4,4,0
10000,hunger,0,12,8,12,0
10000,hunger,0,12,12,16,0
10000,hunger,0,12,16,10,0
10000,hunger,0,12,20,33,0
10000,hunger,0,12,24,60,0
10000,hunger,0,12,28,56,0
10000,hunger,0,12,32,1,0
10000,hunger,0,16,4,2,0
10000,hunger,0,16,8,4,0
10000,hunger,0,16,12,6,0
10000,hunger,0,16,16,9,0
10000,hunger,0,16,20,13,0
10000,hunger,0,16,24,117,0
10000,hunger,0,16,28,3404,2
10000,hunger,0,16,32,19,0
10000,hunger,0,16,36,10,0
10000,hunger,0,20,8,2,0
10000,hunger,0,20,12,3,0
10000,hunger,0,20,16,7,0
10000,hunger,0,20,20,10,0
10000,hunger,0,20,24,6,0
10000,hunger,0,20,28,16,0
10000,hunger,0,20,32,18,0
10000,hunger,0,20,36,21,0
10000,hunger,0,20,40,23,0
10000,hunger,0,20,44,8,0
10000,hunger,0,24,8,2,0
10000,hunger,0,24,12,4,0
10000,hunger,0,24,16,2,0
10000,hunger,0,24,20,11,0
10000,hunger,0,24,24,30,0
10000,hunger,0,24,28,86,0
10000,hunger,0,24,32,217,0
10000,hunger,0,24,36,281,1
10000,hunger,0,24,40,382,0
10000,hunger,0,24,44,603,1
10000,hunger,0,24,48,389,1
10000,hunger,0,24,52,2,0
10000,hunger,0,28,12,4,0
10000,hunger,0,28,16,2,0
10000,hunger,0,28,20,2,0
10000,hunger,0,28,24,2,0
10000,hunger,0,28,28,3,0
10000,hunger,0,28,44,1,0
10000,hunger,0,32,12,2,0
10000,hunger,0,32,16,1,0
10000,hunger,0,32,24,2,0
10000,hunger,0,32,28,2,0
10000,hunger,0,32,32,3,0
10000,hunger,0,32,36,2,0
10000,hunger,0,32,40,4,0
10000,hunger,0,32,44,4,0
10000,hunger,0,32,48,3,0
10000,hunger,0,32,52,3,0
10000,hunger,0,32,60,1,0
10000,hunger,0,32,64,1,0
10000,hunger,0,36,12,5,1
10000,hunger,0,36,16,3,0
10000,hunger,0,36,20,2,0
10000,hunger,0,36,24,3,0
10000,hunger,0,36,28,2,0
10000,hunger,0,36,32,6,0
10000,hunger,0,36,36,17,0
10000,hunger,0,36,40,24,0
10000,hunger,0,36,44,46,0
10000,hunger,0,36,48,44,0
10000,hunger,0,36,52,48,0
10000,hunger,0,36,56,37,0
10000,hunger,0,36,60,29,0
10000,hunger,0,36,64,19,0
10000,hunger,0,36,68,21,0
10000,hunger,0,40,12,1,0
10000,hunger,0,40,16,7,0
10000,hunger,0,40,20,2,0
10000,hunger,0,40,32,1,0
10000,hunger,0,40,36,1,0
10000,hunger,0,40,40,2,0
10000,hunger,0,40,44,1,0
10000,hunger,0,40,52,1,0
10000,hunger,0,44,20,1,0
10000,hunger,0,44,24,5,0
10000,hunger,0,44,36,1,0
10000,hunger,0,44,40,1,0
10000,hunger,0,44,48,1,0
10000,hunger,0,44,56,1,0
10000,hunger,0,48,16,6,0
10000,hunger,0,48,20,16,0
10000,hunger,0,48,24,8,0
10000,hunger,0,48,28,1,0
10000,hunger,0,48,32,2,0
10000,hunger,0,48,36,1,0
10000,hunger,0,48,40,10,0
10000,hunger,0,48,44,18,0
10000,hunger,0,48,48,14,0
10000,hunger,0,48,52,8,0
10000,hunger,0,48,56,7,0
10000,hunger,0,48,60,3,0
10000,hunger,0,48,72,1,0
10000,hunger,0,48,84,2,0
10000,hunger,0,48,92,2,0
10000,hunger,0,48,96,1,0
10000,hunger,0,52,20,2,0
10000,hunger,0,52,24,1,0
10000,hunger,0,52,28,2,0
10000,hunger,0,52,48,1,0
10000,hunger,0,52,52,1,0
10000,hunger,0,52,60,1,0
10000,hunger,0,56,28,1,0
10000,hunger,0,60,60,1,0
10000,hunger,0,64,20,3,0
10000,hunger,0,64,24,4,0
10000,hunger,0,64,28,4,0
10000,hunger,0,64,32,1,0
10000,hunger,0,64,44,3,0
10000,hunger,0,64,52,3,0
10000,hunger,0,64,56,4,0
10000,hunger,0,64,60,2,0
10000,hunger,0,64,64,2,0
10000,hunger,0,64,68,2,0
10000,hunger,0,64,92,1,0
10000,hunger,0,64,104,1,0
10000,hunger,0,68,36,1,0
10000,hunger,0,72,68,1,0
10000,hunger,0,80,60,1,0
10000,hunger,0,80,68,4,0
10000,hunger,0,80,76,2,0
10000,hunger,0,80,80,1,0
10000,hunger,0,80,84,2,0
10000,hunger,0,80,88,1,0
10000,hunger,0,80,92,1,0
10000,hunger,50,0,0,375,0
10000,hunger,50,0,4,68,0
10000,hunger,50,0,8,3,0
10000,hunger,50,4,0,99,0
10000,hunger,50,4,4,295,0
10000,hunger,50,4,8,116,0
10000,hunger,50,4,12,43,0
10000,hunger,50,4,16,5,0
10000,hunger,50,8,0,19,0
10000,hunger,50,8,4,121,0
10000,hunger,50,8,8,175,1
10000,hunger,50,8,12,131,0
10000,hunger,50,8,16,111,0
10000,hunger,50,8,20,58,0
10000,hunger,50,8,24,3,0
10000,hunger,50,8,28,1,0
10000,hunger,50,8,32,1,0
10000,hunger,50,8,36,1,0
10000,hunger,50,12,4,14,0
10000,hunger,50,12,8,78,0
10000,hunger,50,12,12,124,0
10000,hunger,50,12,16,69,1
10000,hunger,50,12,20,119,0
10000,hunger,50,12,24,178,0
10000,hunger,50,12,28,127,0
10000,hunger,50,12,32,7,0
10000,hunger,50,12,40,1,0
10000,hunger,50,16,4,8,0
10000,hunger,50,16,8,17,0
10000,hunger,50,16,12,38,0
10000,hunger,50,16,16,53,0
10000,hunger,50,16,20,37,0
10000,hunger,50,16,24,211,0
10000,hunger,50,16,28,7937,8
10000,hunger,50,16,32,62,0
10000,hunger,50,16,36,43,0
10000,hunger,50,16,40,4,0
10000,hunger,50,16,44,1,0
10000,hunger,50,16,48,1,0
10000,hunger,50,20,4,1,0
10000,hunger,50,20,8,11,0
10000,hunger,50,20,12,2,0
10000,hunger,50,20,16,69,1
10000,hunger,50,20,20,40,0
10000,hunger,50,20,24,25,0
10000,hunger,50,20,28,54,1
10000,hunger,50,20,32,71,0
10000,hunger,50,20,36,62,0
10000,hunger,50,20,40,75,0
10000,hunger,50,20,44,19,0
10000,hunger,50,20,48,4,0
10000,hunger,50,20,56,1,0
10000,hunger,50,24,8,2,0
10000,hunger,50,24,12,12,0
10000,hunger,50,24,16,10,0
10000,hunger,50,24,20,41,0
10000,hunger,50,24,24,118,0
10000,hunger,50,24,28,214,0
10000,hunger,50,24,32,447,1
10000,hunger,50,24,36,735,0
10000,hunger,50,24,40,970,1
10000,hunger,50,24,44,1348,3
10000,hunger,50,24,48,898,2
10000,hunger,50,24,52,14,0
10000,hunger,50,24,56,5,0
10000,hunger,50,24,60,3,0
10000,hunger,50,24,68,1,0
10000,hunger,50,28,12,2,0
10000,hunger,50,28,16,4,0
10000,hunger,50,28,20,4,0
10000,hunger,50,28,24,10,0
10000,hunger,50,28,28,16,0
10000,hunger,50,28,32,11,0
10000,hunger,50,28,36,5,0
10000,hunger,50,28,40,8,0
10000,hunger,50,28,44,10,0
10000,hunger,50,28,48,5,0
10000,hunger,50,28,52,6,0
10000,hunger,50,28,56,3,0
10000,hunger,50,28,60,3,0
10000,hunger,50,28,64,1,0
10000,hunger,50,32,12,3,0
10000,hunger,50,32,16,1,0
10000,hunger,50,32,20,6,0
10000,hunger,50,32,24,10,0
10000,hunger,50,32,28,8,0
10000,hunger,50,32,32,8,0
10000,hunger,50,32,36,6,0
10000,hunger,50,32,40,2,0
10000,hunger,50,32,44,22,0
10000,hunger,50,32,48,9,0
10000,hunger,50,32,52,7,0
10000,hunger,50,32,56,3,0
10000,hunger,50,32,60,7,0
10000,hunger,50,32,64,1,0
10000,hunger,50,32,72,1,0
10000,hunger,50,36,16,4,0
10000,hunger,50,36,20,9,0
10000,hunger,50,36,24,9,0
10000,hunger,50,36,28,11,0
10000,hunger,50,36,32,27,0
10000,hunger,50,36,36,48,2
10000,hunger,50,36,40,43,0
10000,hunger,50,36,44,96,0
10000,hunger,50,36,48,93,0
10000,hunger,50,36,52,113,0
10000,hunger,50,36,56,112,1
10000,hunger,50,36,60,99,0
10000,hunger,50,36,64,58,0
10000,hunger,50,36,68,73,0
10000,hunger,50,36,72,3,0
10000,hunger,50,36,76,1,0
10000,hunger,50,36,80,1,0
10000,hunger,50,40,20,1,0
10000,hunger,50,40,24,1,0
10000,hunger,50,40,32,3,0
10000,hunger,50,40,36,2,0
10000,hunger,50,40,40,3,0
10000,hunger,50,40,56,1,0
10000,hunger,50,40,60,1,0
10000,hunger,50,40,64,2,0
10000,hunger,50,40,72,1,0
10000,hunger,50,44,20,1,0
10000,hunger,50,44,24,1,0
10000,hunger,50,44,36,3,0
10000,hunger,50,44,40,2,0
10000,hunger,50,44,44,1,0
10000,hunger,50,44,52,1,0
10000,hunger,50,44,56,1,0
10000,hunger,50,44,60,1,0
10000,hunger,50,44,80,1,0
10000,hunger,50,48,20,1,0
10000,hunger,50,48,24,6,0
10000,hunger,50,48,28,5,0
10000,hunger,50,48,32,1,0
10000,hunger,50,48,36,5,0
10000,hunger,50,48,40,8,0
10000,hunger,50,48,44,21,0
10000,hunger,50,48,48,55,0
10000,hunger,50,48,52,36,0
10000,hunger,50,48,56,9,0
10000,hunger,50,48,60,12,0
10000,hunger,50,48,64,4,0
10000,hunger,50,48,68,2,0
10000,hunger,50,48,72,6,0
10000,hunger,50,48,76,5,1
10000,hunger,50,48,80,4,0
10000,hunger,50,48,84,8,0
10000,hunger,50,48,88,2,0
10000,hunger,50,48,92,3,0
10000,hunger,50,48,96,6,0
10000,hunger,50,48,100,1,0
10000,hunger,50,52,20,1,0
10000,hunger,50,52,60,1,0
10000,hunger,50,56,40,1,0
10000,hunger,50,56,56,1,0
10000,hunger,50,56,64,1,0
