step,cause,age,size,mass,n,worn
10000,hunger,0,0,0,19,0
10000,hunger,0,0,4,1,0
10000,hunger,0,4,0,4,0
10000,hunger,0,4,4,15,0
10000,hunger,0,4,8,7,0
10000,hunger,0,8,0,1,0
10000,hunger,0,8,4,10,0
10000,hunger,0,8,8,7,0
10000,hunger,0,8,12,9,0
10000,hunger,0,8,16,2,0
10000,hunger,0,12,4,4,0
10000,hunger,0,12,8,3,0
10000,hunger,0,12,12,20,0
10000,hunger,0,12,16,22,0
10000,hunger,0,12,20,24,0
10000,hunger,0,12,24,2,0
10000,hunger,0,12,28,1,0
10000,hunger,0,16,4,1,0
10000,hunger,0,16,8,3,0
10000,hunger,0,16,12,15,0
10000,hunger,0,16,16,25,0
10000,hunger,0,16,20,31,0
10000,hunger,0,16,24,39,0
10000,hunger,0,16,28,7,0
10000,hunger,0,16,32,2,0
10000,hunger,0,20,8,1,0
10000,hunger,0,20,12,3,0
10000,hunger,0,20,16,7,0
10000,hunger,0,20,20,13,0
10000,hunger,0,20,24,8,0
10000,hunger,0,20,28,33,0
10000,hunger,0,20,32,21,1
10000,hunger,0,20,36,14,0
10000,hunger,0,20,44,1,0
10000,hunger,0,24,12,1,0
10000,hunger,0,24,16,3,0
10000,hunger,0,24,20,6,0
10000,hunger,0,24,24,17,0
10000,hunger,0,24,28,26,0
10000,hunger,0,24,32,47,0
10000,hunger,0,24,36,58,0
10000,hunger,0,24,40,23,0
10000,hunger,0,24,44,2,0
10000,hunger,0,28,12,1,0
10000,hunger,0,28,20,3,0
10000,hunger,0,28,24,5,0
10000,hunger,0,28,28,6,0
10000,hunger,0,28,32,2,0
10000,hunger,0,28,36,5,0
10000,hunger,0,28,40,6,0
10000,hunger,0,28,44,1,0
10000,hunger,0,28,52,2,0
10000,hunger,0,32,16,3,0
10000,hunger,0,32,20,2,0
10000,hunger,0,32,24,2,0
10000,hunger,0,32,32,3,0
10000,hunger,0,32,36,12,0
10000,hunger,0,32,40,10,0
10000,hunger,0,32,44,4,0
10000,hunger,0,32,52,2,0
10000,hunger,0,32,56,1,0
10000,hunger,0,36,12,4,0
10000,hunger,0,36,16,4,0
10000,hunger,0,36,20,6,0
10000,hunger,0,36,24,10,0
10000,hunger,0,36,28,12,0
10000,hunger,0,36,32,30,0
10000,hunger,0,36,36,25,0
10000,hunger,0,36,40,68,0
10000,hunger,0,36,44,68,0
10000,hunger,0,36,48,26,0
10000,hunger,0,36,52,4,0
10000,hunger,0,36,56,2,0
10000,hunger,0,36,60,2,0
10000,hunger,0,40,16,2,0
10000,hunger,0,40,20,2,0
10000,hunger,0,40,24,2,0
10000,hunger,0,40,36,1,0
10000,hunger,0,40,40,2,0
10000,hunger,0,40,44,1,0
10000,hunger,0,40,48,2,0
10000,hunger,0,40,56,1,0
10000,hunger,0,44,24,1,0
10000,hunger,0,44,36,1,0
10000,hunger,0,44,40,2,0
10000,hunger,0,44,44,3,0
10000,hunger,0,44,48,3,0
10000,hunger,0,44,52,6,0
10000,hunger,0,44,56,1,0
10000,hunger,0,48,20,10,0
10000,hunger,0,48,24,14,0
10000,hunger,0,48,28,3,0
10000,hunger,0,48,32,2,0
10000,hunger,0,48,36,2,0
10000,hunger,0,48,40,4,0
10000,hunger,0,48,44,8,0
10000,hunger,0,48,48,17,0
10000,hunger,0,48,52,27,0
10000,hunger,0,48,56,20,0
10000,hunger,0,48,60,9,0
10000,hunger,0,48,64,5,0
10000,hunger,0,52,28,1,0
10000,hunger,0,52,40,1,0
10000,hunger,0,52,44,2,0
10000,hunger,0,56,28,1,0
10000,hunger,0,64,28,1,0
10000,hunger,0,64,32,3,0
10000,hunger,0,64,56,1,0
10000,hunger,0,64,60,4,0
10000,hunger,0,64,64,3,0
10000,hunger,0,64,68,6,0
10000,hunger,0,64,72,3,0
10000,hunger,0,64,76,2,0
10000,hunger,0,64,80,1,0
10000,hunger,0,64,84,3,0
10000,hunger,0,76,36,1,0
10000,hunger,0,80,68,1,0
10000,hunger,0,80,72,1,0
10000,hunger,0,96,84,1,0
10000,hunger,50,0,0,358,0
10000,hunger,50,0,4,46,0
