step,cause,age,size,mass,n,worn
10000,hunger,0,0,0,31,0
10000,hunger,0,0,4,2,0
10000,hunger,0,4,0,4,0
10000,hunger,0,4,4,56,0
10000,hunger,0,4,8,25,0
10000,hunger,0,4,12,1,0
10000,hunger,0,8,4,13,0
10000,hunger,0,8,8,67,1
10000,hunger,0,8,12,52,0
10000,hunger,0,8,16,4,0
10000,hunger,0,8,20,1,0
10000,hunger,0,12,4,4,0
10000,hunger,0,12,8,16,0
10000,hunger,0,12,12,61,0
10000,hunger,0,12,16,94,0
10000,hunger,0,12,20,26,0
10000,hunger,0,16,4,2,0
10000,hunger,0,16,8,4,0
10000,hunger,0,16,12,21,0
10000,hunger,0,16,16,35,1
10000,hunger,0,16,20,61,0
10000,hunger,0,16,24,16,0
10000,hunger,0,16,28,2,0
10000,hunger,0,20,12,9,0
10000,hunger,0,20,16,12,0
10000,hunger,0,20,20,22,0
10000,hunger,0,20,24,61,0
10000,hunger,0,20,28,53,0
10000,hunger,0,20,32,6,0
10000,hunger,0,24,8,2,0
10000,hunger,0,24,12,1,0
10000,hunger,0,24,16,5,0
10000,hunger,0,24,20,3,0
10000,hunger,0,24,24,11,0
10000,hunger,0,24,28,38,0
10000,hunger,0,24,32,35,0
10000,hunger,0,24,36,9,0
10000,hunger,0,24,40,3,0
10000,hunger,0,28,12,6,0
10000,hunger,0,28,16,1,0
10000,hunger,0,28,20,6,0
10000,hunger,0,28,24,1,0
10000,hunger,0,28,28,6,0
10000,hunger,0,28,32,13,0
10000,hunger,0,28,36,12,0
10000,hunger,0,28,40,12,0
10000,hunger,0,28,44,3,0
10000,hunger,0,32,12,4,0
10000,hunger,0,32,16,4,0
10000,hunger,0,32,20,2,0
10000,hunger,0,32,24,2,0
10000,hunger,0,32,28,2,0
10000,hunger,0,32,36,9,0
10000,hunger,0,32,40,14,0
10000,hunger,0,32,44,9,0
10000,hunger,0,32,48,1,0
10000,hunger,0,36,12,5,0
10000,hunger,0,36,16,3,0
10000,hunger,0,36,20,4,0
10000,hunger,0,36,24,4,0
10000,hunger,0,36,28,1,0
10000,hunger,0,36,32,4,0
10000,hunger,0,36,36,5,0
10000,hunger,0,36,40,31,0
10000,hunger,0,36,44,35,0
10000,hunger,0,36,48,27,0
10000,hunger,0,36,52,13,0
10000,hunger,0,36,56,6,1
10000,hunger,0,36,60,1,0
10000,hunger,0,40,12,1,0
10000,hunger,0,40,16,6,0
