step,cause,age,size,mass,n,worn
10000,hunger,0,0,0,64,0
10000,hunger,0,0,4,19,0
10000,hunger,0,4,0,25,0
10000,hunger,0,4,4,103,0
10000,hunger,0,4,8,78,0
10000,hunger,0,4,12,22,0
10000,hunger,0,8,0,3,0
10000,hunger,0,8,4,20,0
10000,hunger,0,8,8,117,0
10000,hunger,0,8,12,108,0
10000,hunger,0,8,16,145,0
10000,hunger,0,8,20,103,0
10000,hunger,0,12,4,12,0
10000,hunger,0,12,8,22,0
10000,hunger,0,12,12,99,0
10000,hunger,0,12,16,77,0
10000,hunger,0,12,20,271,0
10000,hunger,0,12,24,328,0
10000,hunger,0,12,28,127,0
10000,hunger,0,12,32,1,0
10000,hunger,0,16,4,1,0
10000,hunger,0,16,8,10,0
10000,hunger,0,16,12,16,0
10000,hunger,0,16,16,79,0
10000,hunger,0,16,20,52,0
10000,hunger,0,16,24,76,0
10000,hunger,0,16,28,311,0
10000,hunger,0,16,32,221,0
10000,hunger,0,16,36,70,0
10000,hunger,0,20,8,8,0
10000,hunger,0,20,12,10,0
10000,hunger,0,20,16,20,0
10000,hunger,0,20,20,54,0
10000,hunger,0,20,24,52,0
10000,hunger,0,20,28,66,0
10000,hunger,0,20,32,82,0
10000,hunger,0,20,36,175,0
10000,hunger,0,20,40,113,0
10000,hunger,0,20,44,15,0
10000,hunger,0,24,12,9,0
10000,hunger,0,24,16,4,0
10000,hunger,0,24,20,13,0
10000,hunger,0,24,24,68,0
10000,hunger,0,24,28,51,0
10000,hunger,0,24,32,77,0
10000,hunger,0,24,36,90,0
10000,hunger,0,24,40,112,0
10000,hunger,0,24,44,178,0
10000,hunger,0,24,48,79,0
10000,hunger,0,24,52,5,0
10000,hunger,0,28,12,6,0
10000,hunger,0,28,16,8,0
10000,hunger,0,28,20,1,0
10000,hunger,0,28,24,15,0
10000,hunger,0,28,28,18,0
10000,hunger,0,28,32,11,0
10000,hunger,0,28,36,19,0
10000,hunger,0,28,40,27,0
10000,hunger,0,28,44,16,0
10000,hunger,0,28,48,23,0
10000,hunger,0,28,52,24,0
10000,hunger,0,28,56,11,0
10000,hunger,0,28,60,1,0
10000,hunger,0,32,12,5,0
10000,hunger,0,32,16,5,0
10000,hunger,0,32,20,4,0
10000,hunger,0,32,28,1,0
10000,hunger,0,32,32,13,0
10000,hunger,0,32,36,9,0
10000,hunger,0,32,40,20,0
10000,hunger,0,32,44,13,0
10000,hunger,0,32,48,16,0
10000,hunger,0,32,52,16,0
10000,hunger,0,32,56,17,0
10000,hunger,0,32,60,13,0
10000,hunger,0,32,64,11,0
10000,hunger,0,36,12,2,0
10000,hunger,0,36,16,14,0
