step,measure,value,count
50000,hamming,0,503
50000,hamming,1,1260
50000,hamming,2,2011
50000,hamming,3,2810
50000,hamming,4,3291
50000,hamming,5,3832
50000,hamming,6,4185
50000,hamming,7,4652
50000,hamming,8,5071
50000,hamming,9,5251
50000,hamming,10,5328
50000,hamming,11,5696
50000,hamming,12,5794
50000,hamming,13,6307
50000,hamming,14,6841
50000,hamming,15,7896
50000,hamming,16,8849
50000,hamming,17,10102
50000,hamming,18,11782
50000,hamming,19,13812
50000,hamming,20,15903
50000,hamming,21,18668
50000,hamming,22,21450
50000,hamming,23,24900
50000,hamming,24,28549
50000,hamming,25,32222
50000,hamming,26,36329
50000,hamming,27,39828
50000,hamming,28,44284
50000,hamming,29,48963
50000,hamming,30,53324
50000,hamming,31,57583
50000,hamming,32,62450
50000,hamming,33,68151
50000,hamming,34,73319
50000,hamming,35,79502
50000,hamming,36,86223
50000,hamming,37,91738
50000,hamming,38,98346
50000,hamming,39,104525
50000,hamming,40,110070
50000,hamming,41,116656
50000,hamming,42,121536
50000,hamming,43,126585
50000,hamming,44,129877
50000,hamming,45,131638
50000,hamming,46,131860
50000,hamming,47,130404
50000,hamming,48,127564
50000,hamming,49,124703
50000,hamming,50,120518
50000,hamming,51,116080
50000,hamming,52,110809
50000,hamming,53,106411
50000,hamming,54,101613
50000,hamming,55,97190
50000,hamming,56,93238
50000,hamming,57,88684
50000,hamming,58,84707
50000,hamming,59,80483
50000,hamming,60,76244
50000,hamming,61,72772
50000,hamming,62,68309
50000,hamming,63,62842
50000,hamming,64,58584
50000,hamming,65,52901
50000,hamming,66,47244
50000,hamming,67,41276
50000,hamming,68,36356
50000,hamming,69,31828
50000,hamming,70,27015
50000,hamming,71,23453
50000,hamming,72,19795
50000,hamming,73,16601
50000,hamming,74,14259
50000,hamming,75,12191
50000,hamming,76,10586
50000,hamming,77,9410
50000,hamming,78,8407
50000,hamming,79,7608
50000,hamming,80,7306
50000,hamming,81,7087
50000,hamming,82,7148
50000,hamming,83,7215
50000,hamming,84,7489
50000,hamming,85,7698
50000,hamming,86,8209
50000,hamming,87,8879
50000,hamming,88,9748
50000,hamming,89,10788
50000,hamming,90,11810
50000,hamming,91,12492
50000,hamming,92,13534
50000,hamming,93,14313
50000,hamming,94,15361
50000,hamming,95,16547
50000,hamming,96,17463
50000,hamming,97,18278
50000,hamming,98,19156
50000,hamming,99,19991
50000,hamming,100,20707
50000,hamming,101,20463
50000,hamming,102,20286
50000,hamming,103,19649
50000,hamming,104,19228
50000,hamming,105,18371
50000,hamming,106,17243
50000,hamming,107,16246
50000,hamming,108,15163
50000,hamming,109,14062
50000,hamming,110,13052
50000,hamming,111,12525
50000,hamming,112,11862
50000,hamming,113,11829
50000,hamming,114,11439
50000,hamming,115,11436
50000,hamming,116,12049
50000,hamming,117,12447
50000,hamming,118,12872
50000,hamming,119,13602
50000,hamming,120,14574
50000,hamming,121,15140
50000,hamming,122,15788
50000,hamming,123,16517
50000,hamming,124,17435
50000,hamming,125,18330
50000,hamming,126,19158
50000,hamming,127,19817
50000,hamming,128,20600
50000,hamming,129,21319
50000,hamming,130,21998
50000,hamming,131,22327
50000,hamming,132,22991
50000,hamming,133,23796
50000,hamming,134,23986
50000,hamming,135,24347
50000,hamming,136,24491
50000,hamming,137,24940
50000,hamming,138,24758
50000,hamming,139,24714
50000,hamming,140,24242
50000,hamming,141,24617
50000,hamming,142,24610
50000,hamming,143,24910
50000,hamming,144,24738
50000,hamming,145,25267
50000,hamming,146,25079
50000,hamming,147,25138
50000,hamming,148,24538
50000,hamming,149,24669
50000,hamming,150,24354
50000,hamming,151,24254
50000,hamming,152,23920
50000,hamming,153,23549
50000,hamming,154,23068
50000,hamming,155,22365
50000,hamming,156,21909
50000,hamming,157,21395
50000,hamming,158,20924
50000,hamming,159,20181
50000,hamming,160,19726
50000,hamming,161,19711
50000,hamming,162,19712
50000,hamming,163,19408
50000,hamming,164,19193
50000,hamming,165,19271
50000,hamming,166,18780
50000,hamming,167,17952
50000,hamming,168,17370
50000,hamming,169,16844
50000,hamming,170,16239
50000,hamming,171,15457
50000,hamming,172,14852
50000,hamming,173,14329
50000,hamming,174,13944
50000,hamming,175,13417
50000,hamming,176,13301
50000,hamming,177,12919
50000,hamming,178,12202
50000,hamming,179,11960
50000,hamming,180,11618
50000,hamming,181,11596
50000,hamming,182,11228
50000,hamming,183,11040
50000,hamming,184,10472
50000,hamming,185,10249
50000,hamming,186,9963
50000,hamming,187,9482
50000,hamming,188,8972
50000,hamming,189,8371
50000,hamming,190,7590
50000,hamming,191,7010
50000,hamming,192,6493
50000,hamming,193,6176
50000,hamming,194,5761
50000,hamming,195,5690
50000,hamming,196,5387
50000,hamming,197,5346
50000,hamming,198,5087
50000,hamming,199,4660
50000,hamming,200,4463
50000,hamming,201,4552
50000,hamming,202,4577
50000,hamming,203,4384
50000,hamming,204,4380
50000,hamming,205,4764
50000,hamming,206,4936
50000,hamming,207,5379
50000,hamming,208,6162
50000,hamming,209,7123
50000,hamming,210,7974
50000,hamming,211,8975
50000,hamming,212,9645
50000,hamming,213,10738
50000,hamming,214,11228
50000,hamming,215,12175
50000,hamming,216,13453
50000,hamming,217,14823
50000,hamming,218,16145
50000,hamming,219,17986
50000,hamming,220,19017
50000,hamming,221,20218
50000,hamming,222,21051
50000,hamming,223,21671
50000,hamming,224,21890
50000,hamming,225,22262
50000,hamming,226,21653
50000,hamming,227,21417
50000,hamming,228,20286
50000,hamming,229,19275
50000,hamming,230,17568
50000,hamming,231,15996
50000,hamming,232,15272
50000,hamming,233,14289
50000,hamming,234,13584
50000,hamming,235,12920
50000,hamming,236,12603
50000,hamming,237,12401
50000,hamming,238,11700
50000,hamming,239,11095
50000,hamming,240,9930
50000,hamming,241,9086
50000,hamming,242,8231
50000,hamming,243,7640
50000,hamming,244,6966
50000,hamming,245,6464
50000,hamming,246,5947
50000,hamming,247,5447
50000,hamming,248,4976
50000,hamming,249,4318
