step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
5000,6,134,9.2,0.0,0.0,1.2,8.0,0.0,1.00,17.9,22,1037,102.21,0.00,134,0,0,0.0,1.00,1.00,1.00,2.60,4.04,3.18
5000,3,128,8.3,0.5,0.0,0.4,7.4,0.0,1.19,16.6,51,956,90.97,0.00,128,0,0,0.0,1.16,1.19,1.22,2.88,3.55,4.95
5000,1,105,7.3,0.7,0.1,0.0,6.5,0.0,1.32,20.6,32,277,30.45,0.00,21,63,21,0.0,1.49,1.13,1.35,2.20,3.05,2.66
5000,2,103,13.5,0.4,0.8,0.1,12.2,0.1,1.05,10.0,15,733,87.10,0.00,103,0,0,0.1,1.10,1.02,1.05,3.83,5.09,6.33
5000,18,91,6.3,0.1,0.5,0.0,5.7,0.0,1.02,19.7,27,187,18.15,0.00,0,80,11,0.0,1.02,1.02,1.02,2.92,7.73,3.22
5000,7,88,16.6,0.0,1.1,0.0,15.5,0.0,1.00,8.2,34,725,81.24,0.00,88,0,0,0.0,1.00,1.00,1.00,4.09,5.69,6.22
5000,12,74,14.5,0.3,0.0,0.0,14.2,0.0,1.09,11.0,14,941,115.80,0.00,74,0,0,0.0,1.11,1.11,1.08,6.23,8.00,7.07
5000,9,65,20.1,0.0,1.1,0.6,18.4,0.0,1.00,11.1,27,983,168.20,0.00,65,0,0,0.0,1.00,1.00,1.00,4.05,6.95,3.85
5000,17,32,18.2,0.0,0.0,0.0,18.2,0.0,1.00,11.7,9,318,30.53,0.00,32,0,0,0.0,1.00,1.00,1.00,3.53,7.28,3.31
5000,4,6,64.0,19.3,0.0,0.0,44.7,0.0,2.99,0.0,5,1436,541.56,0.00,6,0,0,0.0,7.00,1.62,1.67,8.50,8.00,8.00
6000,3,151,8.8,0.8,0.0,0.4,7.6,0.0,1.36,15.6,72,1210,123.62,0.00,151,0,0,0.0,1.38,1.36,1.43,3.03,3.72,5.51
6000,2,136,12.3,0.4,0.5,0.2,11.2,0.0,1.07,11.0,23,1105,130.18,0.01,136,0,0,0.1,1.10,1.03,1.07,3.67,4.73,6.20
6000,1,126,6.1,0.2,0.2,0.1,5.6,0.0,1.09,21.4,42,379,37.05,0.00,35,82,9,0.0,1.19,1.02,1.08,2.01,3.20,2.10
6000,18,117,5.7,0.1,0.5,0.0,5.2,0.0,1.01,20.8,21,320,27.57,0.00,0,91,26,0.0,1.00,1.01,1.02,3.14,7.70,3.27
6000,22,115,11.8,0.0,0.4,0.2,11.2,0.0,1.00,16.1,49,257,20.72,0.00,115,0,0,0.0,1.00,1.00,1.00,2.91,4.76,3.22
6000,6,109,10.1,0.0,0.0,1.1,9.0,0.0,1.00,16.6,19,1481,147.39,0.00,109,0,0,0.0,1.00,1.00,1.00,2.80,4.22,3.55
6000,12,70,15.6,0.1,0.0,0.6,14.9,0.0,1.01,10.6,16,569,75.71,0.00,70,0,0,0.0,1.01,1.01,1.01,6.44,8.00,7.56
6000,17,52,15.1,0.0,0.0,0.0,15.1,0.0,1.00,12.6,15,882,109.52,0.00,52,0,0,0.0,1.00,1.00,1.00,3.60,6.98,3.06
6000,9,50,21.6,0.0,1.1,0.7,19.8,0.0,1.00,10.5,23,1268,250.07,0.00,50,0,0,0.0,1.00,1.00,1.00,4.26,7.14,3.80
6000,7,41,12.4,0.0,1.2,0.0,11.2,0.0,1.00,11.9,17,1505,165.29,0.00,41,0,0,0.0,1.00,1.00,1.00,3.39,4.56,5.49
6000,21,27,17.0,0.6,0.0,0.0,16.3,0.0,1.15,13.9,11,468,59.84,0.00,26,0,1,0.0,1.00,1.30,1.15,3.48,4.74,4.33
6000,4,6,64.0,20.0,0.0,0.0,44.0,0.0,2.61,0.0,5,2325,796.14,0.00,6,0,0,0.0,7.46,1.00,1.00,8.50,8.00,8.00
7000,3,182,8.0,0.6,0.0,0.3,7.1,0.0,1.27,17.1,79,808,80.23,0.00,182,0,0,0.0,1.24,1.29,1.33,2.79,3.35,4.76
7000,6,142,8.1,0.0,0.0,0.5,7.6,0.0,1.01,18.5,20,733,63.49,0.00,142,0,0,0.0,1.00,1.01,1.01,2.49,3.70,3.21
7000,18,124,4.8,0.3,0.0,0.0,4.5,0.0,1.09,22.4,21,296,23.42,0.00,0,113,11,0.0,1.09,1.10,1.09,2.77,7.67,2.27
7000,2,108,8.7,0.0,0.4,0.0,8.3,0.0,1.00,15.2,6,921,90.86,0.00,108,0,0,0.1,1.00,1.00,1.00,2.76,3.00,5.40
7000,1,108,7.9,0.1,0.2,0.0,7.6,0.0,1.08,19.7,34,332,35.13,0.00,25,75,8,0.0,1.11,1.10,1.08,2.23,3.93,2.28
7000,22,84,10.5,0.0,0.0,0.1,10.4,0.0,1.00,17.9,24,329,23.06,0.00,83,1,0,0.0,1.00,1.00,1.00,2.88,4.25,2.80
7000,12,82,16.3,0.1,0.0,0.0,16.2,0.0,1.01,9.8,15,735,106.14,0.00,82,0,0,0.0,1.02,1.02,1.01,6.35,7.95,7.26
7000,17,33,15.2,0.1,0.0,0.0,15.1,0.0,1.04,13.0,10,1185,151.41,0.00,33,0,0,0.0,1.04,1.04,1.06,3.55,6.73,3.12
7000,9,32,18.0,0.0,1.1,0.1,16.8,0.0,1.00,12.1,13,913,125.92,0.00,32,0,0,0.0,1.00,1.00,1.00,3.78,7.16,3.16
7000,7,15,10.9,0.0,1.5,0.0,9.3,0.0,1.00,13.6,9,729,57.18,0.00,15,0,0,0.0,1.00,1.00,1.00,3.33,4.67,4.53
8000,27,191,15.5,0.0,0.3,0.4,14.7,0.0,1.02,11.1,39,247,24.96,0.00,187,0,4,0.0,1.07,1.07,1.01,4.09,8.00,2.51
8000,3,178,7.5,0.6,0.1,0.4,6.5,0.0,1.29,17.7,85,996,94.09,0.00,178,0,0,0.0,1.29,1.31,1.30,2.74,3.30,4.72
8000,6,110,8.8,0.0,0.0,0.6,8.3,0.0,1.01,17.7,19,1099,103.57,0.00,110,0,0,0.0,1.01,1.01,1.01,2.56,3.95,3.32
8000,2,106,8.2,0.0,0.0,0.0,8.2,0.0,1.00,15.3,3,942,92.81,0.00,106,0,0,0.0,1.00,1.00,1.00,2.75,3.00,5.37
8000,1,102,9.3,0.1,0.2,0.2,8.7,0.0,1.09,18.7,38,331,49.01,0.00,26,59,17,0.0,1.10,1.08,1.08,2.44,4.10,2.60
8000,18,99,5.8,0.1,0.0,0.0,5.7,0.0,1.03,20.9,28,288,24.71,0.00,0,83,16,0.0,1.03,1.03,1.03,3.10,7.48,2.66
8000,22,87,7.6,0.0,0.0,0.0,7.6,0.0,1.00,19.3,25,449,31.50,0.00,87,0,0,0.0,1.00,1.00,1.00,2.24,3.95,2.40
8000,12,60,16.3,0.6,0.0,0.4,15.3,0.0,1.12,10.1,16,1065,148.45,0.00,60,0,0,0.0,1.11,1.14,1.11,6.42,7.93,7.18
8000,9,43,13.8,0.0,0.6,0.1,13.1,0.0,1.00,15.2,17,837,102.93,0.00,43,0,0,0.0,1.00,1.00,1.00,3.16,6.67,2.44
8000,26,32,9.1,0.0,0.0,0.0,9.1,0.0,1.00,19.2,5,588,53.68,0.00,32,0,0,0.0,1.00,1.00,1.00,2.44,2.97,3.41
8000,17,23,17.0,0.0,0.0,0.0,17.0,0.0,1.00,13.1,9,650,87.87,0.00,23,0,0,0.0,1.00,1.00,1.00,3.48,6.35,3.26
8000,7,8,12.6,0.0,1.6,0.0,11.0,0.0,1.00,12.2,5,925,76.37,0.00,8,0,0,0.0,1.00,1.00,1.00,3.12,5.25,4.62
9000,27,177,15.0,0.0,0.2,0.4,14.4,0.0,1.00,11.1,38,420,44.13,0.00,172,0,5,0.0,1.00,1.00,1.00,4.16,7.99,2.51
9000,2,122,7.5,0.0,0.0,0.0,7.5,0.0,1.00,16.4,4,1187,113.82,0.00,122,0,0,0.0,1.00,1.00,1.00,2.61,2.96,4.84
9000,1,108,7.4,0.0,0.2,0.1,7.1,0.0,1.04,20.4,34,494,71.13,0.00,51,56,1,0.0,1.05,1.03,1.04,2.19,3.66,2.16
