step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
5000,3,493,10.5,0.1,0.0,0.3,10.1,0.0,1.03,16.6,97,197,12.82,0.44,472,15,6,0.0,1.01,1.04,1.04,2.71,2.65,5.11
6000,3,433,11.3,0.1,0.0,0.3,10.8,0.0,1.05,15.8,85,192,12.68,0.51,419,12,2,0.0,1.03,1.07,1.05,2.87,2.90,5.26
7000,3,382,11.1,0.2,0.0,0.1,10.9,0.0,1.07,15.9,66,191,12.50,0.50,357,20,5,0.0,1.06,1.09,1.06,2.86,3.04,5.03
8000,3,299,10.6,0.1,0.0,0.2,10.4,0.0,1.04,15.9,47,186,12.02,0.39,298,0,1,0.0,1.04,1.05,1.04,2.72,3.22,4.89
9000,3,355,10.3,0.2,0.0,0.1,10.0,0.0,1.07,16.2,60,211,13.31,0.47,351,0,4,0.0,1.06,1.09,1.07,2.75,3.22,4.77
10000,3,331,10.7,0.1,0.0,0.1,10.5,0.0,1.05,16.0,46,215,13.88,0.41,331,0,0,0.0,1.04,1.07,1.05,2.82,3.22,4.80
11000,3,289,11.2,0.5,0.0,0.0,10.7,0.0,1.16,15.6,44,231,14.92,0.42,289,0,0,0.0,1.16,1.19,1.16,2.81,3.24,4.98
12000,3,325,11.3,0.2,0.0,0.1,11.0,0.0,1.06,15.3,60,234,15.13,0.48,325,0,0,0.0,1.03,1.07,1.06,2.91,3.29,5.12
12000,8,20,13.0,0.0,0.0,0.0,13.0,0.0,1.00,15.1,5,232,15.27,0.63,20,0,0,0.0,1.00,1.00,1.00,3.40,3.15,5.30
12000,9,10,49.5,9.9,0.1,1.0,38.5,0.0,2.93,0.6,8,97,17.92,5.36,1,5,4,0.1,2.22,4.22,2.63,7.60,7.90,7.80
12000,10,5,12.0,0.0,0.0,0.0,12.0,0.0,1.00,12.4,3,380,24.24,1.07,5,0,0,0.0,1.00,1.00,1.00,2.80,2.40,7.40
13000,3,379,10.9,0.2,0.0,0.0,10.6,0.0,1.08,15.8,41,251,16.24,0.47,379,0,0,0.0,1.07,1.09,1.08,2.82,3.12,5.00
13000,8,5,13.0,0.0,0.0,0.0,13.0,0.0,1.00,14.0,3,400,25.32,1.15,5,0,0,0.0,1.00,1.00,1.00,3.00,3.40,5.60
14000,3,372,10.9,0.2,0.0,0.1,10.6,0.0,1.10,15.9,37,264,17.03,0.48,366,6,0,0.0,1.10,1.12,1.10,2.79,3.13,4.91
14000,12,128,9.4,0.1,0.0,0.1,9.2,0.0,1.04,17.2,32,211,12.48,0.49,98,27,3,0.0,1.02,1.04,1.08,2.80,2.82,4.79
15000,3,523,10.5,0.3,0.0,0.2,10.0,0.0,1.09,16.3,66,293,18.49,0.51,502,19,2,0.0,1.10,1.13,1.09,2.71,3.05,4.87
15000,12,6,15.3,0.0,0.0,0.0,15.3,0.0,1.00,11.7,3,70,6.20,0.76,1,4,1,0.0,1.00,1.00,1.00,4.17,3.00,7.17
16000,3,399,11.4,0.4,0.0,0.1,10.9,0.0,1.13,15.5,53,315,20.20,0.57,386,13,0,0.0,1.08,1.14,1.15,2.83,3.28,4.98
16000,12,15,15.8,0.0,0.0,0.0,15.8,0.0,1.00,11.3,9,82,6.85,2.13,1,14,0,0.0,1.00,1.00,1.00,4.07,4.00,6.33
17000,3,436,11.1,0.3,0.0,0.0,10.9,0.0,1.09,15.7,53,299,19.31,0.54,416,20,0,0.0,1.07,1.11,1.10,2.85,3.21,4.95
17000,12,14,14.4,0.0,0.0,0.1,14.4,0.0,1.00,9.6,8,125,11.18,3.56,1,12,1,0.0,1.00,1.00,1.00,4.79,5.43,7.07
18000,3,429,11.4,0.2,0.0,0.0,11.2,0.0,1.05,15.4,52,282,18.41,0.58,412,17,0,0.0,1.03,1.06,1.06,2.83,3.23,5.08
19000,3,437,11.4,0.4,0.0,0.1,10.9,0.0,1.15,15.6,63,320,20.74,0.63,393,31,13,0.0,1.10,1.18,1.16,2.83,3.24,4.98
20000,3,403,11.4,0.3,0.0,0.0,11.1,0.0,1.08,15.5,50,332,21.31,0.57,378,21,4,0.0,1.04,1.10,1.09,2.78,3.29,5.00
20000,15,73,8.8,0.0,0.0,0.1,8.6,0.0,1.01,16.1,13,336,20.11,0.54,69,1,3,0.0,1.00,1.01,1.01,2.74,2.96,5.19
21000,3,387,11.3,0.4,0.0,0.1,10.8,0.0,1.13,15.6,50,293,18.95,0.57,361,21,5,0.0,1.10,1.13,1.14,2.83,3.39,4.84
21000,15,60,10.1,0.1,0.0,0.9,9.1,0.0,1.01,15.2,11,353,20.92,0.54,56,4,0,0.0,1.00,1.02,1.01,2.92,3.02,5.40
