step,measure,value,count
50000,hamming,1,1
50000,hamming,2,240
50000,hamming,3,32
50000,hamming,4,228
50000,hamming,5,71
50000,hamming,6,209
50000,hamming,7,108
50000,hamming,8,190
50000,hamming,9,112
50000,hamming,10,161
50000,hamming,11,107
50000,hamming,12,131
50000,hamming,13,94
50000,hamming,14,124
50000,hamming,15,108
50000,hamming,16,119
50000,hamming,17,116
50000,hamming,18,126
50000,hamming,19,139
50000,hamming,20,159
50000,hamming,21,179
50000,hamming,22,167
50000,hamming,23,137
50000,hamming,24,148
50000,hamming,25,167
50000,hamming,26,180
50000,hamming,27,191
50000,hamming,28,201
50000,hamming,29,212
50000,hamming,30,235
50000,hamming,31,259
50000,hamming,32,255
50000,hamming,33,277
50000,hamming,34,290
50000,hamming,35,293
50000,hamming,36,299
50000,hamming,37,322
50000,hamming,38,350
50000,hamming,39,404
50000,hamming,40,448
50000,hamming,41,469
50000,hamming,42,519
50000,hamming,43,511
50000,hamming,44,631
50000,hamming,45,566
50000,hamming,46,732
50000,hamming,47,751
50000,hamming,48,812
50000,hamming,49,938
50000,hamming,50,937
50000,hamming,51,1052
50000,hamming,52,1024
50000,hamming,53,1168
50000,hamming,54,1212
50000,hamming,55,1246
50000,hamming,56,1336
50000,hamming,57,1372
50000,hamming,58,1438
50000,hamming,59,1477
50000,hamming,60,1512
50000,hamming,61,1571
50000,hamming,62,1683
50000,hamming,63,1754
50000,hamming,64,1736
50000,hamming,65,1836
50000,hamming,66,1871
50000,hamming,67,1909
50000,hamming,68,1920
50000,hamming,69,1914
50000,hamming,70,1863
50000,hamming,71,1946
50000,hamming,72,1889
50000,hamming,73,1892
50000,hamming,74,1973
50000,hamming,75,1912
50000,hamming,76,1829
50000,hamming,77,1815
50000,hamming,78,1743
50000,hamming,79,1589
50000,hamming,80,1590
50000,hamming,81,1343
50000,hamming,82,1396
50000,hamming,83,1191
50000,hamming,84,1217
50000,hamming,85,1127
50000,hamming,86,1007
50000,hamming,87,929
50000,hamming,88,809
50000,hamming,89,775
50000,hamming,90,670
50000,hamming,91,657
50000,hamming,92,580
50000,hamming,93,566
50000,hamming,94,485
50000,hamming,95,450
50000,hamming,96,402
50000,hamming,97,394
50000,hamming,98,320
50000,hamming,99,298
50000,hamming,100,260
50000,hamming,101,210
50000,hamming,102,198
50000,hamming,103,135
50000,hamming,104,111
50000,hamming,105,64
50000,hamming,106,54
50000,hamming,107,39
50000,hamming,108,41
50000,hamming,109,24
50000,hamming,110,28
50000,hamming,111,25
50000,hamming,112,15
50000,hamming,113,6
50000,hamming,114,8
50000,hamming,115,2
50000,hamming,116,4
50000,hamming,117,7
50000,hamming,118,5
50000,hamming,119,7
50000,hamming,121,5
50000,hamming,123,3
50000,hamming,125,1
50000,hamming,157,1
50000,hamming,158,3
50000,hamming,159,3
50000,hamming,160,10
50000,hamming,161,18
50000,hamming,162,42
50000,hamming,163,57
50000,hamming,164,92
50000,hamming,165,126
50000,hamming,166,162
50000,hamming,167,210
50000,hamming,168,245
50000,hamming,169,279
50000,hamming,170,287
50000,hamming,171,374
50000,hamming,172,425
50000,hamming,173,531
50000,hamming,174,537
50000,hamming,175,557
50000,hamming,176,559
50000,hamming,177,554
50000,hamming,178,522
50000,hamming,179,513
50000,hamming,180,441
50000,hamming,181,396
50000,hamming,182,358
50000,hamming,183,314
50000,hamming,184,329
50000,hamming,185,319
50000,hamming,186,336
50000,hamming,187,298
50000,hamming,188,332
50000,hamming,189,311
50000,hamming,190,359
50000,hamming,191,361
50000,hamming,192,391
50000,hamming,193,430
50000,hamming,194,437
50000,hamming,195,410
50000,hamming,196,506
50000,hamming,197,567
50000,hamming,198,604
50000,hamming,199,601
50000,hamming,200,605
50000,hamming,201,551
50000,hamming,202,578
50000,hamming,203,561
50000,hamming,204,548
50000,hamming,205,483
50000,hamming,206,447
50000,hamming,207,430
50000,hamming,208,357
50000,hamming,209,273
50000,hamming,210,256
50000,hamming,211,209
50000,hamming,212,178
50000,hamming,213,129
50000,hamming,214,94
50000,hamming,215,65
50000,hamming,216,37
50000,hamming,217,20
