step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
100000,7,7,0,0,0,7,0,1.00,20,0.000,2907,1.89,147.00,17.24,1,8,8,0,1.00,1.00,1.00,3,3,3
100000,7,7,0,0,0,7,0,1.00,20,0.000,2483,1.54,120.47,10.21,1,8,8,0,1.00,1.00,1.00,2,3,3
100000,7,7,0,0,0,7,0,1.00,20,0.000,2006,2.14,109.20,4.62,1,8,8,0,1.00,1.00,1.00,1,3,3
100000,6,6,0,0,0,6,0,1.00,20,0.000,1935,1.15,87.46,7.35,1,8,8,0,1.00,1.00,1.00,2,3,3
100000,6,6,0,0,0,6,0,1.00,20,0.000,1825,0.95,87.61,7.85,1,8,8,0,1.00,1.00,1.00,4,2,4
100000,7,7,0,0,0,7,0,1.00,20,0.000,1804,2.20,85.00,6.84,1,8,8,0,1.00,1.00,1.00,4,3,3
100000,6,6,0,0,0,6,0,1.00,20,0.000,1802,0.92,87.51,9.44,1,8,8,0,1.00,1.00,1.00,2,3,3
100000,7,7,0,0,0,7,0,1.00,20,0.000,1685,0.33,88.59,6.28,1,8,8,0,1.00,1.00,1.00,2,3,3
100000,9,9,0,0,0,9,0,1.00,18,0.000,1685,0.55,105.83,6.31,1,8,8,0,1.00,1.00,1.00,2,3,4
100000,7,7,0,0,0,7,0,1.00,20,0.000,1659,1.00,81.82,6.03,1,8,8,0,1.00,1.00,1.00,1,3,3
100000,7,7,0,0,0,7,0,1.00,20,0.000,1607,0.72,82.16,5.24,1,8,8,0,1.00,1.00,1.00,2,3,3
100000,6,6,0,0,0,6,0,1.00,20,0.000,1605,0.89,78.99,3.29,1,8,8,0,1.00,1.00,1.00,1,3,3
100000,7,7,0,0,0,7,0,1.00,20,0.000,1598,1.40,85.18,6.26,1,8,8,0,1.00,1.00,1.00,1,3,3
100000,7,7,0,0,0,7,0,1.00,20,0.000,1566,2.23,79.58,2.69,1,8,8,0,1.00,1.00,1.00,2,3,3
