step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
100000,8,8,0,0,0,8,0,1.00,16,0.000,2935,1.48,180.92,0.00,40,8,8,0,1.00,1.00,1.00,2,4,4
100000,8,8,0,0,0,8,0,1.00,16,0.000,2903,1.55,175.29,0.00,1,8,8,0,1.00,1.00,1.00,2,4,4
100000,8,8,0,0,0,8,0,1.00,16,0.000,2845,1.27,177.94,0.00,1,8,8,0,1.00,1.00,1.00,2,4,4
100000,8,8,0,0,0,8,0,1.00,16,0.000,2798,1.93,179.50,0.00,40,8,8,0,1.00,1.00,1.00,2,4,4
100000,8,8,0,0,0,8,0,1.00,16,0.000,2735,1.50,164.34,0.00,40,8,8,0,1.00,1.00,1.00,1,4,4
100000,8,8,0,0,0,8,0,1.00,18,0.000,2558,1.23,156.75,0.00,40,8,8,0,1.00,1.00,1.00,3,3,4
100000,9,9,0,0,0,9,0,1.00,18,0.000,2505,0.32,159.66,0.00,1,8,8,0,1.00,1.00,1.00,3,3,4
100000,8,8,0,0,0,8,0,1.00,16,0.000,2498,1.24,153.21,0.00,1,8,8,0,1.00,1.00,1.00,2,4,4
100000,8,8,0,0,0,8,0,1.00,16,0.000,2470,1.25,151.74,0.00,1,8,8,0,1.00,1.00,1.00,2,4,4
100000,7,7,0,0,0,7,0,1.00,18,0.000,2433,1.08,126.66,0.00,40,8,8,0,1.00,1.00,1.00,1,4,3
100000,8,8,0,0,0,8,0,1.00,16,0.000,2384,1.78,139.54,0.00,1,8,8,0,1.00,1.00,1.00,2,4,4
100000,6,6,0,0,0,6,0,1.00,20,0.000,2352,1.98,120.80,0.00,40,8,8,0,1.00,1.00,1.00,2,3,3
100000,8,8,0,0,0,8,0,1.00,16,0.000,2313,1.12,131.75,0.00,1,8,8,0,1.00,1.00,1.00,2,4,4
