step,cause,age,size,mass,n,worn
10000,hunger,0,0,0,2,0
10000,hunger,0,4,0,1,0
10000,hunger,0,4,4,4,0
10000,hunger,0,8,4,3,0
10000,hunger,0,8,8,2,0
10000,hunger,0,12,4,3,0
10000,hunger,0,12,12,2,0
10000,hunger,0,16,16,1,0
10000,hunger,0,16,20,1,0
10000,hunger,0,20,8,1,0
10000,hunger,0,20,12,1,0
10000,hunger,0,20,16,3,0
10000,hunger,0,20,20,1,0
10000,hunger,0,20,24,1,0
10000,hunger,0,24,12,2,0
10000,hunger,0,24,28,2,0
10000,hunger,0,28,12,2,0
10000,hunger,0,28,16,1,0
10000,hunger,0,32,12,2,0
10000,hunger,0,32,16,1,0
10000,hunger,0,32,24,1,0
10000,hunger,0,32,28,2,0
10000,hunger,0,36,12,5,0
10000,hunger,0,36,16,2,0
10000,hunger,0,36,24,3,0
10000,hunger,0,36,28,3,0
10000,hunger,0,36,32,15,0
10000,hunger,0,36,36,16,0
10000,hunger,0,36,40,10,0
10000,hunger,0,36,44,19,0
10000,hunger,0,36,48,1,0
10000,hunger,0,40,12,1,0
10000,hunger,0,40,16,5,0
10000,hunger,0,40,20,2,0
10000,hunger,0,40,32,1,0
10000,hunger,0,40,36,3,0
10000,hunger,0,40,44,2,0
10000,hunger,0,44,20,1,0
10000,hunger,0,44,24,5,0
10000,hunger,0,44,40,1,0
10000,hunger,0,44,44,1,0
10000,hunger,0,44,48,6,0
10000,hunger,0,48,16,6,0
10000,hunger,0,48,20,14,0
10000,hunger,0,48,24,7,0
10000,hunger,0,48,32,1,0
10000,hunger,0,48,36,1,0
10000,hunger,0,48,40,15,0
10000,hunger,0,48,44,34,0
10000,hunger,0,48,48,28,0
10000,hunger,0,48,52,17,0
10000,hunger,0,48,56,15,0
10000,hunger,0,48,60,2,0
10000,hunger,0,48,64,2,0
10000,hunger,0,52,20,3,0
10000,hunger,0,52,24,1,0
10000,hunger,0,52,28,2,0
10000,hunger,0,56,28,1,0
10000,hunger,0,64,20,3,0
10000,hunger,0,64,24,4,0
10000,hunger,0,64,28,4,0
10000,hunger,0,64,32,1,0
10000,hunger,0,64,44,1,0
10000,hunger,0,64,48,1,0
10000,hunger,0,64,52,4,0
10000,hunger,0,64,56,2,0
10000,hunger,0,64,60,2,0
10000,hunger,0,64,64,3,0
10000,hunger,0,64,68,1,0
10000,hunger,0,64,72,1,0
10000,hunger,0,80,60,1,0
10000,hunger,0,80,68,2,0
10000,hunger,0,80,72,1,0
10000,hunger,0,80,76,1,0
10000,hunger,0,80,80,1,0
10000,hunger,0,80,84,1,0
10000,hunger,50,0,0,135,0
10000,hunger,50,0,4,15,0
10000,hunger,50,0,8,1,0
10000,hunger,50,4,0,37,0
10000,hunger,50,4,4,118,0
10000,hunger,50,4,8,10,0
10000,hunger,50,4,12,5,0
10000,hunger,50,4,16,2,0
10000,hunger,50,8,0,7,0
10000,hunger,50,8,4,46,0
10000,hunger,50,8,8,51,0
10000,hunger,50,8,12,10,0
10000,hunger,50,8,16,7,0
10000,hunger,50,8,20,1,0
10000,hunger,50,12,4,9,0
10000,hunger,50,12,8,21,0
10000,hunger,50,12,12,16,0
10000,hunger,50,12,16,7,0
10000,hunger,50,12,20,7,0
10000,hunger,50,12,24,7,0
10000,hunger,50,12,28,1,0
10000,hunger,50,16,4,2,0
10000,hunger,50,16,8,8,0
10000,hunger,50,16,12,2,0
10000,hunger,50,16,16,10,0
10000,hunger,50,16,20,4,0
10000,hunger,50,16,24,2,0
10000,hunger,50,16,28,1,0
10000,hunger,50,16,36,4,0
10000,hunger,50,20,8,9,0
10000,hunger,50,20,12,2,0
10000,hunger,50,20,16,9,1
10000,hunger,50,20,20,11,0
10000,hunger,50,20,24,6,0
10000,hunger,50,20,28,4,0
10000,hunger,50,20,36,1,0
10000,hunger,50,20,40,1,0
10000,hunger,50,24,8,1,0
10000,hunger,50,24,12,9,0
10000,hunger,50,24,16,2,0
10000,hunger,50,24,20,1,0
10000,hunger,50,24,24,7,0
10000,hunger,50,24,28,4,0
10000,hunger,50,24,32,2,0
10000,hunger,50,24,36,2,0
10000,hunger,50,24,40,1,0
10000,hunger,50,28,8,1,0
10000,hunger,50,28,12,2,0
10000,hunger,50,28,16,2,0
10000,hunger,50,28,24,7,0
10000,hunger,50,28,28,1,0
10000,hunger,50,28,32,1,0
10000,hunger,50,28,36,1,0
10000,hunger,50,32,12,3,0
10000,hunger,50,32,16,1,0
10000,hunger,50,32,20,6,0
10000,hunger,50,32,24,2,0
10000,hunger,50,32,28,3,0
10000,hunger,50,32,32,4,0
10000,hunger,50,32,36,4,0
10000,hunger,50,32,40,1,0
10000,hunger,50,36,16,2,0
10000,hunger,50,36,20,3,0
10000,hunger,50,36,24,6,0
10000,hunger,50,36,28,11,0
10000,hunger,50,36,32,40,0
10000,hunger,50,36,36,40,0
10000,hunger,50,36,40,60,0
10000,hunger,50,36,44,50,0
10000,hunger,50,36,48,10,0
10000,hunger,50,36,52,2,0
10000,hunger,50,36,56,1,0
10000,hunger,50,36,68,1,0
10000,hunger,50,40,20,1,0
10000,hunger,50,40,24,2,0
10000,hunger,50,40,36,1,0
10000,hunger,50,40,40,5,0
10000,hunger,50,40,44,3,0
10000,hunger,50,40,48,1,0
10000,hunger,50,40,56,1,0
10000,hunger,50,44,20,1,0
10000,hunger,50,44,40,4,0
10000,hunger,50,44,44,6,0
10000,hunger,50,44,48,2,0
10000,hunger,50,44,52,1,0
10000,hunger,50,48,24,5,0
10000,hunger,50,48,28,4,0
10000,hunger,50,48,32,1,0
10000,hunger,50,48,36,7,0
10000,hunger,50,48,40,72,0
10000,hunger,50,48,44,114,2
10000,hunger,50,48,48,162,0
10000,hunger,50,48,52,72,0
10000,hunger,50,48,56,29,0
10000,hunger,50,48,60,11,0
10000,hunger,50,48,64,9,0
10000,hunger,50,48,68,4,0
10000,hunger,50,48,80,1,0
