step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool,plant,hunger
40000,1,162,45.04,0.79,16.57,2.50,20.79,0.19,1.21,0.056,0.076,30913.5,9817.9,3,67,5.67,1.23,1.18,0.4317,62.60,38702.8,0.0000,2.9951,5461,3.5922,688,0.1265,233.2,81.35,0.9290,0.0,0.0000,1.000,0.2025,0.7989,0.1510
40000,2,137,44.50,0.44,15.74,2.18,20.96,0.00,1.16,0.000,0.061,21041.3,5549.3,3,84,5.54,1.16,1.17,0.2805,38.05,37259.7,0.0000,1.9513,5461,3.5922,567,0.0757,118.7,53.21,1.7640,0.0,0.0000,1.000,0.0207,0.6845,0.1073
50000,0,333,44.13,1.78,10.77,0.42,19.63,0.62,1.43,0.177,0.124,118389.8,57266.1,3,51,4.98,1.53,1.34,1.9903,48.19,39377.5,0.0000,11.6412,5462,9.3977,840,0.9381,2595.7,165.42,0.5290,0.0,0.0000,1.000,0.7635,0.9429,0.7387
50000,1,303,44.10,1.77,11.71,0.28,19.44,0.70,1.46,0.211,0.116,111313.1,54781.2,3,57,4.96,1.68,1.32,1.9726,112.37,37593.3,0.0000,10.9930,5461,9.3960,837,0.8736,2461.2,81.35,3.7815,0.0,0.0000,1.000,0.2025,0.8957,0.6985
50000,2,200,43.38,1.08,10.48,0.34,18.61,0.28,1.22,0.075,0.069,80832.2,35089.9,4,62,4.66,1.29,1.23,1.2138,44.77,35775.4,0.0000,8.0489,5461,9.3960,674,0.5205,1363.1,53.21,7.5024,0.0,0.0000,1.000,0.0207,0.7780,0.5117
60000,0,209,40.88,0.15,13.83,0.29,20.89,0.03,1.02,0.010,0.085,61630.3,12182.6,3,32,5.44,1.02,1.02,0.5305,41.57,41221.9,0.0000,5.9879,5462,3.6764,562,0.2306,521.7,165.42,0.2028,0.0,0.0000,1.000,0.7635,0.6428,0.2169
60000,1,165,40.71,0.58,14.76,0.10,21.50,0.09,1.15,0.024,0.070,31978.7,6492.6,3,73,5.37,1.20,1.16,0.4125,40.46,40113.9,0.0000,3.0305,5461,3.6758,527,0.0918,189.1,81.35,0.9296,0.0,0.0000,1.000,0.2025,0.6083,0.1326
60000,2,150,40.88,0.79,14.39,0.09,20.07,0.03,1.12,0.013,0.060,21516.8,4210.7,3,75,5.51,1.02,1.31,0.2794,34.55,38533.2,0.0000,1.9345,5461,3.6758,261,0.0500,84.7,53.21,1.7496,0.0,0.0000,1.000,0.0207,0.3890,0.1031
70000,0,351,34.58,3.92,12.62,0.77,17.08,1.35,2.00,0.316,0.136,117036.7,70353.8,4,58,5.15,2.28,1.33,2.1009,85.01,41108.4,0.0000,11.5889,5462,9.3260,714,0.8317,2505.1,165.42,0.5144,0.0,0.0000,1.000,0.7635,0.8169,0.7948
70000,1,212,33.55,3.13,11.45,0.65,16.30,1.07,1.84,0.250,0.079,110302.5,62987.4,3,51,4.75,2.22,1.34,1.9624,82.49,38860.2,0.0000,10.9973,5461,9.3243,784,0.7812,2326.9,81.35,3.7570,0.0,0.0000,1.000,0.2025,0.8967,0.7296
70000,2,199,32.82,3.81,12.44,0.46,13.75,1.30,2.02,0.312,0.069,80052.8,44497.2,3,71,4.94,2.39,1.31,1.4188,61.37,36885.0,0.0000,8.0936,5461,9.3243,543,0.4316,1237.9,53.21,7.4531,0.0,0.0000,1.000,0.0207,0.6959,0.5407
80000,0,198,32.71,1.32,14.65,1.01,25.34,0.38,1.31,0.086,0.095,62889.5,13472.8,2,35,6.14,1.36,1.14,0.5104,34.39,42594.6,0.0000,6.0568,5462,3.7327,307,0.1966,526.0,165.42,0.1998,0.0,0.0000,1.000,0.7635,0.4176,0.2162
80000,1,142,32.12,1.67,14.60,0.43,24.80,0.54,1.46,0.120,0.069,33273.5,7102.8,3,75,6.05,1.46,1.18,0.3114,29.14,41463.1,0.0000,3.0285,5461,3.7320,241,0.0760,194.5,81.35,0.9502,0.0,0.0000,1.000,0.2025,0.3695,0.1414
80000,2,110,30.69,1.25,14.17,0.75,24.86,0.41,1.29,0.100,0.051,21588.6,4179.7,2,82,6.00,1.31,1.18,0.2383,22.60,39943.9,0.0000,1.9283,5461,3.7320,162,0.0328,82.2,53.21,1.7197,0.0,0.0000,1.000,0.0207,0.2821,0.1059
90000,0,294,33.48,1.97,12.02,0.43,14.74,0.70,1.54,0.184,0.098,116659.2,59697.2,2,42,4.77,1.67,1.28,1.8808,72.42,41233.7,0.0000,11.7410,5462,9.4063,744,0.5511,1949.6,165.42,0.5273,0.0,0.0000,1.000,0.7635,0.8387,0.6958
90000,1,274,33.76,2.29,10.86,0.46,16.74,0.80,1.64,0.219,0.095,109772.5,55278.4,2,68,4.89,1.84,1.23,1.7822,74.53,39226.0,0.0000,11.0413,5461,9.4045,623,0.5348,1896.5,81.35,3.6782,0.0,0.0000,1.000,0.2025,0.7588,0.6351
90000,2,184,36.82,3.71,14.09,0.85,15.99,1.33,1.99,0.315,0.074,78556.0,34107.3,3,74,5.12,2.34,1.23,1.1292,49.60,37106.4,0.0000,8.0717,5461,9.4045,607,0.3431,1081.2,53.21,7.3730,0.0,0.0000,1.000,0.0207,0.7893,0.4687
100000,0,210,33.71,0.45,14.49,0.88,21.77,0.14,1.08,0.038,0.091,62171.2,14621.1,4,25,5.69,1.10,1.03,0.5810,61.15,42257.2,0.0000,6.0235,5462,3.6567,388,0.1956,534.7,165.42,0.2122,0.0,0.0000,1.000,0.7635,0.5015,0.2022
100000,1,182,32.98,0.98,14.01,0.66,21.88,0.22,1.24,0.066,0.077,32647.8,7677.1,4,80,5.90,1.32,1.20,0.3636,41.11,41158.9,0.0000,3.0497,5461,3.6560,284,0.0710,185.2,81.35,0.9427,0.0,0.0000,1.000,0.2025,0.3819,0.1379
100000,2,109,33.80,0.36,17.67,0.68,20.97,0.20,1.05,0.055,0.050,22181.4,4553.7,4,68,6.18,1.09,1.01,0.2248,20.02,39571.8,0.0000,1.9450,5461,3.6560,194,0.0374,99.7,53.21,1.7318,0.0,0.0000,1.000,0.0207,0.2992,0.0989
