step,cause,age,size,n,worn
10000,hunger,0,0,11,0
10000,hunger,0,4,21,0
10000,hunger,0,8,49,0
10000,hunger,0,12,229,0
10000,hunger,0,16,2668,0
10000,hunger,0,20,154,0
10000,hunger,0,24,1974,0
10000,hunger,0,28,40,0
10000,hunger,0,32,40,0
10000,hunger,0,36,490,0
10000,hunger,0,40,25,0
10000,hunger,0,44,37,1
10000,hunger,0,48,303,1
10000,hunger,0,52,19,0
10000,hunger,0,56,11,0
10000,hunger,0,60,12,0
10000,hunger,0,64,184,2
10000,hunger,0,68,5,0
10000,hunger,0,72,3,0
10000,hunger,0,76,13,0
10000,hunger,0,80,88,1
10000,hunger,0,84,3,0
10000,hunger,0,88,2,0
10000,hunger,0,92,2,0
10000,hunger,0,96,3,0
10000,hunger,0,100,52,0
10000,hunger,0,108,1,0
10000,hunger,0,112,1,0
10000,hunger,0,120,12,0
10000,hunger,0,128,1,0
10000,hunger,0,140,1,0
10000,hunger,0,144,6,0
10000,hunger,50,0,67,0
10000,hunger,50,4,109,0
10000,hunger,50,8,161,1
10000,hunger,50,12,515,0
10000,hunger,50,16,6320,6
10000,hunger,50,20,286,1
10000,hunger,50,24,3211,5
10000,hunger,50,28,87,0
10000,hunger,50,32,123,0
10000,hunger,50,36,934,4
10000,hunger,50,40,70,0
10000,hunger,50,44,116,0
10000,hunger,50,48,909,2
10000,hunger,50,52,55,0
10000,hunger,50,56,44,0
10000,hunger,50,60,69,0
10000,hunger,50,64,815,4
10000,hunger,50,68,20,0
10000,hunger,50,72,28,0
10000,hunger,50,76,55,0
10000,hunger,50,80,441,2
10000,hunger,50,84,2,0
10000,hunger,50,88,4,0
10000,hunger,50,92,7,0
10000,hunger,50,96,3,0
10000,hunger,50,100,69,1
10000,hunger,50,108,1,0
10000,hunger,50,112,1,0
10000,hunger,50,116,2,0
10000,hunger,50,120,5,0
10000,hunger,50,144,1,0
10000,hunger,100,0,35,0
10000,hunger,100,4,54,1
10000,hunger,100,8,67,0
10000,hunger,100,12,291,0
10000,hunger,100,16,3763,7
10000,hunger,100,20,183,1
10000,hunger,100,24,1951,8
10000,hunger,100,28,76,0
10000,hunger,100,32,96,0
10000,hunger,100,36,731,2
10000,hunger,100,40,76,0
10000,hunger,100,44,97,2
10000,hunger,100,48,831,4
10000,hunger,100,52,82,0
10000,hunger,100,56,62,0
10000,hunger,100,60,77,2
10000,hunger,100,64,948,13
10000,hunger,100,68,23,0
10000,hunger,100,72,32,0
10000,hunger,100,76,108,1
10000,hunger,100,80,684,8
10000,hunger,100,84,5,0
10000,hunger,100,88,8,0
10000,hunger,100,92,17,1
10000,hunger,100,96,5,0
10000,hunger,100,100,156,2
10000,hunger,100,104,1,0
10000,hunger,100,116,2,0
10000,hunger,100,120,3,0
10000,hunger,150,0,8,0
10000,hunger,150,4,13,0
10000,hunger,150,8,36,0
10000,hunger,150,12,177,1
10000,hunger,150,16,2585,7
10000,hunger,150,20,149,0
10000,hunger,150,24,1471,8
10000,hunger,150,28,80,1
10000,hunger,150,32,100,1
10000,hunger,150,36,671,2
10000,hunger,150,40,58,1
10000,hunger,150,44,112,0
10000,hunger,150,48,842,10
10000,hunger,150,52,57,4
10000,hunger,150,56,62,1
10000,hunger,150,60,77,1
10000,hunger,150,64,993,16
10000,hunger,150,68,26,1
10000,hunger,150,72,41,0
10000,hunger,150,76,89,2
10000,hunger,150,80,622,11
10000,hunger,150,84,9,0
10000,hunger,150,88,10,0
10000,hunger,150,92,25,1
10000,hunger,150,96,10,0
10000,hunger,150,100,117,5
10000,hunger,150,104,1,0
10000,hunger,150,108,3,0
10000,hunger,150,112,1,0
10000,hunger,150,116,3,0
10000,hunger,150,120,4,0
10000,hunger,200,0,2,0
10000,hunger,200,4,13,0
10000,hunger,200,8,37,0
10000,hunger,200,12,120,0
10000,hunger,200,16,1825,9
10000,hunger,200,20,119,1
10000,hunger,200,24,1170,7
10000,hunger,200,28,71,0
10000,hunger,200,32,102,0
10000,hunger,200,36,544,10
10000,hunger,200,40,67,0
10000,hunger,200,44,115,3
10000,hunger,200,48,698,18
10000,hunger,200,52,61,0
10000,hunger,200,56,41,0
10000,hunger,200,60,56,1
10000,hunger,200,64,774,23
10000,hunger,200,68,19,0
10000,hunger,200,72,17,0
10000,hunger,200,76,57,2
10000,hunger,200,80,446,12
10000,hunger,200,84,5,1
10000,hunger,200,88,6,0
10000,hunger,200,92,13,0
10000,hunger,200,96,3,0
10000,hunger,200,100,110,3
10000,hunger,200,120,2,0
10000,hunger,250,0,3,0
10000,hunger,250,4,9,0
10000,hunger,250,8,17,0
10000,hunger,250,12,91,2
10000,hunger,250,16,1279,8
10000,hunger,250,20,92,2
10000,hunger,250,24,784,6
10000,hunger,250,28,45,1
10000,hunger,250,32,73,1
10000,hunger,250,36,372,7
10000,hunger,250,40,57,1
10000,hunger,250,44,68,1
10000,hunger,250,48,493,10
10000,hunger,250,52,43,1
10000,hunger,250,56,35,1
10000,hunger,250,60,29,0
10000,hunger,250,64,491,11
10000,hunger,250,68,8,0
10000,hunger,250,72,16,0
10000,hunger,250,76,45,1
10000,hunger,250,80,312,11
10000,hunger,250,84,8,0
10000,hunger,250,88,1,1
10000,hunger,250,92,5,0
10000,hunger,250,96,6,0
10000,hunger,250,100,87,5
10000,hunger,250,108,4,0
10000,hunger,250,120,11,0
10000,hunger,250,144,2,0
10000,hunger,300,0,1,0
10000,hunger,300,4,13,1
10000,hunger,300,8,6,0
10000,hunger,300,12,69,0
10000,hunger,300,16,887,9
10000,hunger,300,20,45,0
10000,hunger,300,24,562,11
10000,hunger,300,28,28,1
10000,hunger,300,32,26,1
10000,hunger,300,36,302,3
10000,hunger,300,40,26,0
10000,hunger,300,44,48,2
10000,hunger,300,48,300,5
10000,hunger,300,52,24,0
10000,hunger,300,56,20,0
10000,hunger,300,60,30,0
10000,hunger,300,64,332,13
10000,hunger,300,68,5,0
10000,hunger,300,72,12,1
10000,hunger,300,76,21,0
10000,hunger,300,80,224,6
10000,hunger,300,84,2,0
10000,hunger,300,88,2,0
10000,hunger,300,92,1,0
10000,hunger,300,96,4,0
10000,hunger,300,100,54,2
10000,hunger,300,104,1,0
10000,hunger,300,108,1,0
10000,hunger,300,120,3,2
10000,hunger,300,132,1,0
10000,hunger,300,144,1,0
10000,hunger,350,4,4,0
10000,hunger,350,8,6,0
10000,hunger,350,12,55,0
10000,hunger,350,16,623,4
10000,hunger,350,20,41,2
10000,hunger,350,24,387,5
10000,hunger,350,28,22,1
10000,hunger,350,32,26,1
10000,hunger,350,36,207,4
10000,hunger,350,40,18,0
10000,hunger,350,44,44,0
10000,hunger,350,48,209,7
10000,hunger,350,52,20,0
10000,hunger,350,56,4,0
10000,hunger,350,60,15,0
10000,hunger,350,64,225,12
10000,hunger,350,68,6,0
10000,hunger,350,72,7,0
10000,hunger,350,76,20,2
10000,hunger,350,80,151,6
10000,hunger,350,84,1,0
10000,hunger,350,88,1,0
10000,hunger,350,92,2,0
10000,hunger,350,96,4,0
10000,hunger,350,100,25,0
10000,hunger,350,108,1,0
10000,hunger,350,116,1,0
10000,hunger,350,120,5,0
10000,hunger,400,0,1,0
10000,hunger,400,4,4,0
10000,hunger,400,8,4,0
10000,hunger,400,12,15,1
10000,hunger,400,16,446,7
10000,hunger,400,20,26,2
10000,hunger,400,24,269,3
10000,hunger,400,28,12,0
10000,hunger,400,32,18,0
10000,hunger,400,36,147,2
10000,hunger,400,40,15,1
10000,hunger,400,44,18,0
10000,hunger,400,48,145,6
10000,hunger,400,52,11,0
10000,hunger,400,56,7,1
10000,hunger,400,60,10,0
10000,hunger,400,64,142,4
10000,hunger,400,68,5,0
10000,hunger,400,72,4,0
10000,hunger,400,76,14,1
10000,hunger,400,80,92,3
10000,hunger,400,84,1,0
10000,hunger,400,88,1,0
10000,hunger,400,100,26,2
10000,hunger,400,108,1,0
10000,hunger,450,4,3,0
10000,hunger,450,8,2,0
10000,hunger,450,12,10,0
10000,hunger,450,16,352,11
10000,hunger,450,20,14,0
10000,hunger,450,24,212,3
10000,hunger,450,28,10,0
10000,hunger,450,32,14,3
10000,hunger,450,36,105,2
10000,hunger,450,40,10,0
10000,hunger,450,44,6,0
10000,hunger,450,48,114,3
10000,hunger,450,52,6,0
10000,hunger,450,56,2,1
10000,hunger,450,60,5,0
10000,hunger,450,64,103,8
10000,hunger,450,68,1,0
10000,hunger,450,72,4,0
10000,hunger,450,76,6,0
10000,hunger,450,80,57,2
10000,hunger,450,92,2,0
10000,hunger,450,100,6,1
10000,hunger,450,120,4,1
10000,hunger,450,160,1,0
10000,hunger,500,0,1,0
10000,hunger,500,4,1,0
10000,hunger,500,8,1,0
10000,hunger,500,12,10,0
10000,hunger,500,16,252,2
10000,hunger,500,20,10,0
10000,hunger,500,24,137,2
10000,hunger,500,28,3,0
10000,hunger,500,32,11,0
10000,hunger,500,36,84,2
10000,hunger,500,40,3,0
10000,hunger,500,44,10,0
10000,hunger,500,48,79,4
10000,hunger,500,52,4,0
10000,hunger,500,56,2,0
10000,hunger,500,60,6,0
10000,hunger,500,64,85,4
10000,hunger,500,72,3,0
10000,hunger,500,76,7,1
10000,hunger,500,80,29,1
