step,cause,age,size,n,worn
10000,hunger,0,0,2,0
10000,hunger,0,4,10,0
10000,hunger,0,8,30,0
10000,hunger,0,12,318,1
10000,hunger,0,16,3474,2
10000,hunger,0,20,142,0
10000,hunger,0,24,897,0
10000,hunger,0,28,26,0
10000,hunger,0,32,53,0
10000,hunger,0,36,204,0
10000,hunger,0,40,25,0
10000,hunger,0,44,20,0
10000,hunger,0,48,508,1
10000,hunger,0,52,10,0
10000,hunger,0,56,17,1
10000,hunger,0,60,20,0
10000,hunger,0,64,397,2
10000,hunger,0,68,3,0
10000,hunger,0,72,6,0
10000,hunger,0,76,11,0
10000,hunger,0,80,137,0
10000,hunger,0,84,2,0
10000,hunger,0,88,6,0
10000,hunger,0,96,6,0
10000,hunger,0,100,53,0
10000,hunger,0,104,1,0
10000,hunger,0,108,1,0
10000,hunger,0,120,17,0
10000,hunger,0,144,4,0
10000,hunger,0,168,1,0
10000,hunger,50,0,36,0
10000,hunger,50,4,35,0
10000,hunger,50,8,94,0
10000,hunger,50,12,626,0
10000,hunger,50,16,5857,7
10000,hunger,50,20,193,0
10000,hunger,50,24,1188,3
10000,hunger,50,28,70,0
10000,hunger,50,32,114,1
10000,hunger,50,36,637,4
10000,hunger,50,40,113,0
10000,hunger,50,44,140,1
10000,hunger,50,48,1862,6
10000,hunger,50,52,59,0
10000,hunger,50,56,82,1
10000,hunger,50,60,68,1
10000,hunger,50,64,1377,13
10000,hunger,50,68,20,0
10000,hunger,50,72,15,0
10000,hunger,50,76,24,0
10000,hunger,50,80,556,5
10000,hunger,50,84,5,0
10000,hunger,50,88,4,0
10000,hunger,50,92,2,0
10000,hunger,50,96,8,0
10000,hunger,50,100,108,1
10000,hunger,50,104,2,0
10000,hunger,50,108,1,0
10000,hunger,50,112,1,0
10000,hunger,50,120,18,0
10000,hunger,50,144,1,0
10000,hunger,100,0,17,0
10000,hunger,100,4,30,0
10000,hunger,100,8,47,0
10000,hunger,100,12,307,1
10000,hunger,100,16,3452,7
10000,hunger,100,20,138,0
10000,hunger,100,24,795,4
10000,hunger,100,28,91,0
10000,hunger,100,32,114,0
10000,hunger,100,36,711,4
10000,hunger,100,40,118,0
10000,hunger,100,44,169,1
10000,hunger,100,48,2104,13
10000,hunger,100,52,57,1
10000,hunger,100,56,112,1
10000,hunger,100,60,85,0
10000,hunger,100,64,1810,19
10000,hunger,100,68,33,0
10000,hunger,100,72,11,0
10000,hunger,100,76,44,2
10000,hunger,100,80,842,12
10000,hunger,100,84,5,0
10000,hunger,100,88,7,0
10000,hunger,100,92,3,0
10000,hunger,100,96,14,0
10000,hunger,100,100,171,4
10000,hunger,100,104,1,0
10000,hunger,100,108,1,0
10000,hunger,100,116,3,0
10000,hunger,100,120,29,2
10000,hunger,100,144,1,0
10000,hunger,150,0,8,0
10000,hunger,150,4,12,0
10000,hunger,150,8,35,1
10000,hunger,150,12,211,0
10000,hunger,150,16,2310,7
10000,hunger,150,20,109,0
10000,hunger,150,24,586,3
10000,hunger,150,28,68,2
10000,hunger,150,32,146,1
10000,hunger,150,36,604,9
10000,hunger,150,40,147,2
10000,hunger,150,44,207,4
10000,hunger,150,48,1694,16
10000,hunger,150,52,78,0
10000,hunger,150,56,142,1
10000,hunger,150,60,88,1
10000,hunger,150,64,1475,14
10000,hunger,150,68,17,1
10000,hunger,150,72,24,2
10000,hunger,150,76,45,1
10000,hunger,150,80,646,10
10000,hunger,150,84,9,0
10000,hunger,150,88,6,1
10000,hunger,150,92,3,0
10000,hunger,150,96,9,1
10000,hunger,150,100,131,4
10000,hunger,150,104,2,0
10000,hunger,150,108,1,0
10000,hunger,150,112,1,0
10000,hunger,150,116,2,0
10000,hunger,150,120,35,1
10000,hunger,150,144,1,1
10000,hunger,200,4,8,0
10000,hunger,200,8,24,0
10000,hunger,200,12,171,0
10000,hunger,200,16,1623,7
10000,hunger,200,20,106,0
10000,hunger,200,24,454,3
10000,hunger,200,28,66,0
10000,hunger,200,32,130,4
10000,hunger,200,36,475,7
10000,hunger,200,40,143,5
10000,hunger,200,44,161,2
10000,hunger,200,48,1263,19
10000,hunger,200,52,73,1
10000,hunger,200,56,111,4
10000,hunger,200,60,76,2
10000,hunger,200,64,942,17
10000,hunger,200,68,22,1
10000,hunger,200,72,21,0
10000,hunger,200,76,21,1
10000,hunger,200,80,416,11
10000,hunger,200,84,6,0
10000,hunger,200,88,6,0
10000,hunger,200,92,1,0
10000,hunger,200,96,5,0
10000,hunger,200,100,79,3
10000,hunger,200,104,2,0
10000,hunger,200,108,2,0
10000,hunger,200,112,1,0
10000,hunger,200,116,1,0
10000,hunger,200,120,17,0
10000,hunger,250,0,3,0
10000,hunger,250,4,7,0
10000,hunger,250,8,17,0
10000,hunger,250,12,107,1
10000,hunger,250,16,1094,8
10000,hunger,250,20,74,0
10000,hunger,250,24,292,2
10000,hunger,250,28,55,1
10000,hunger,250,32,84,0
10000,hunger,250,36,332,4
10000,hunger,250,40,90,2
10000,hunger,250,44,124,1
10000,hunger,250,48,795,16
10000,hunger,250,52,42,0
10000,hunger,250,56,67,1
10000,hunger,250,60,51,3
10000,hunger,250,64,622,15
10000,hunger,250,68,12,0
10000,hunger,250,72,19,1
10000,hunger,250,76,12,1
10000,hunger,250,80,285,3
10000,hunger,250,84,4,0
