step,cause,age,size,n,worn
10000,hunger,0,0,17,1
10000,hunger,0,4,39,1
10000,hunger,0,8,70,0
10000,hunger,0,12,373,0
10000,hunger,0,16,2645,1
10000,hunger,0,20,325,0
10000,hunger,0,24,2212,3
10000,hunger,0,28,300,0
10000,hunger,0,32,290,0
10000,hunger,0,36,724,0
10000,hunger,0,40,221,0
10000,hunger,0,44,115,2
10000,hunger,0,48,673,1
10000,hunger,0,52,49,0
10000,hunger,0,56,39,0
10000,hunger,0,60,68,0
10000,hunger,0,64,222,1
10000,hunger,0,68,13,0
10000,hunger,0,72,20,0
10000,hunger,0,76,19,0
10000,hunger,0,80,88,0
10000,hunger,0,84,6,0
10000,hunger,0,88,3,0
10000,hunger,0,92,5,1
10000,hunger,0,96,4,0
10000,hunger,0,100,61,0
10000,hunger,0,104,3,0
10000,hunger,0,112,1,0
10000,hunger,0,116,1,0
10000,hunger,0,120,18,1
10000,hunger,0,136,1,0
10000,hunger,0,140,1,0
10000,hunger,0,144,3,0
10000,hunger,50,0,114,0
10000,hunger,50,4,114,0
10000,hunger,50,8,157,0
10000,hunger,50,12,579,2
10000,hunger,50,16,4771,6
10000,hunger,50,20,604,3
10000,hunger,50,24,3590,6
10000,hunger,50,28,546,2
10000,hunger,50,32,430,1
10000,hunger,50,36,1124,6
10000,hunger,50,40,510,5
10000,hunger,50,44,233,2
10000,hunger,50,48,1275,4
10000,hunger,50,52,124,1
10000,hunger,50,56,142,2
10000,hunger,50,60,238,1
10000,hunger,50,64,688,3
10000,hunger,50,68,60,3
10000,hunger,50,72,51,0
10000,hunger,50,76,65,1
10000,hunger,50,80,394,3
10000,hunger,50,84,6,0
10000,hunger,50,88,12,0
10000,hunger,50,92,7,0
10000,hunger,50,96,5,0
10000,hunger,50,100,63,0
10000,hunger,50,108,1,0
10000,hunger,50,120,6,0
10000,hunger,50,144,4,0
10000,hunger,100,0,40,0
10000,hunger,100,4,59,0
10000,hunger,100,8,58,0
10000,hunger,100,12,252,1
10000,hunger,100,16,2693,7
10000,hunger,100,20,332,0
10000,hunger,100,24,2266,4
10000,hunger,100,28,357,0
10000,hunger,100,32,304,1
10000,hunger,100,36,750,5
10000,hunger,100,40,439,0
10000,hunger,100,44,218,1
10000,hunger,100,48,998,11
10000,hunger,100,52,133,1
10000,hunger,100,56,150,4
10000,hunger,100,60,281,2
10000,hunger,100,64,748,11
10000,hunger,100,68,74,1
10000,hunger,100,72,64,0
10000,hunger,100,76,83,2
10000,hunger,100,80,477,5
10000,hunger,100,84,8,0
10000,hunger,100,88,14,0
10000,hunger,100,92,10,0
10000,hunger,100,96,8,0
10000,hunger,100,100,87,1
10000,hunger,100,104,5,0
10000,hunger,100,108,2,0
10000,hunger,100,112,1,0
10000,hunger,100,120,18,0
10000,hunger,100,144,4,0
10000,hunger,150,0,13,0
10000,hunger,150,4,24,1
10000,hunger,150,8,57,0
10000,hunger,150,12,155,0
10000,hunger,150,16,1655,7
10000,hunger,150,20,241,0
10000,hunger,150,24,1553,9
10000,hunger,150,28,270,4
10000,hunger,150,32,288,0
10000,hunger,150,36,597,5
10000,hunger,150,40,401,3
10000,hunger,150,44,210,2
10000,hunger,150,48,870,12
10000,hunger,150,52,130,1
10000,hunger,150,56,129,1
10000,hunger,150,60,282,3
10000,hunger,150,64,784,7
10000,hunger,150,68,69,1
10000,hunger,150,72,48,0
10000,hunger,150,76,80,1
10000,hunger,150,80,465,5
10000,hunger,150,84,5,0
10000,hunger,150,88,7,0
10000,hunger,150,92,2,0
10000,hunger,150,96,4,0
10000,hunger,150,100,89,1
10000,hunger,150,104,1,0
10000,hunger,150,120,17,2
10000,hunger,150,144,4,0
10000,hunger,200,0,4,0
10000,hunger,200,4,13,0
10000,hunger,200,8,33,0
10000,hunger,200,12,112,0
10000,hunger,200,16,1127,8
10000,hunger,200,20,195,2
10000,hunger,200,24,1057,7
10000,hunger,200,28,217,1
10000,hunger,200,32,238,0
10000,hunger,200,36,428,4
10000,hunger,200,40,310,6
10000,hunger,200,44,166,6
10000,hunger,200,48,663,12
10000,hunger,200,52,97,1
10000,hunger,200,56,104,4
10000,hunger,200,60,216,7
10000,hunger,200,64,659,13
10000,hunger,200,68,51,3
10000,hunger,200,72,39,2
10000,hunger,200,76,52,1
10000,hunger,200,80,331,5
10000,hunger,200,84,3,0
10000,hunger,200,88,8,1
10000,hunger,200,92,2,1
10000,hunger,200,96,3,0
10000,hunger,200,100,67,0
10000,hunger,200,104,2,0
10000,hunger,200,112,1,0
10000,hunger,200,120,14,2
10000,hunger,200,128,1,0
10000,hunger,200,144,1,0
10000,hunger,250,0,5,0
10000,hunger,250,4,13,0
10000,hunger,250,8,23,0
10000,hunger,250,12,79,0
10000,hunger,250,16,709,6
10000,hunger,250,20,119,1
10000,hunger,250,24,730,10
10000,hunger,250,28,155,2
10000,hunger,250,32,171,4
10000,hunger,250,36,274,6
10000,hunger,250,40,205,6
10000,hunger,250,44,124,0
10000,hunger,250,48,499,14
10000,hunger,250,52,82,4
10000,hunger,250,56,79,0
10000,hunger,250,60,152,0
10000,hunger,250,64,434,16
10000,hunger,250,68,40,0
10000,hunger,250,72,28,2
10000,hunger,250,76,58,2
10000,hunger,250,80,283,6
10000,hunger,250,84,6,0
10000,hunger,250,88,5,1
10000,hunger,250,92,3,0
10000,hunger,250,96,3,0
10000,hunger,250,100,54,3
10000,hunger,250,108,1,0
10000,hunger,250,116,1,0
