step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
100000,10,10,0,0,0,10,0,1.00,12,0.000,2993,2.09,332.00,0.00,94,8,8,0,1.00,1.00,1.00,5,2,8
100000,8,8,0,0,0,8,0,1.00,14,0.000,2990,1.90,253.81,0.00,94,8,8,0,1.00,1.00,1.00,4,8,8
100000,6,6,0,0,0,6,0,1.00,18,0.000,2987,1.49,277.47,0.00,94,8,8,0,1.00,1.00,1.00,4,2,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,2984,1.40,436.50,0.00,69,8,8,0,1.00,1.00,1.00,6,8,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,2982,1.29,395.35,0.00,69,8,8,0,1.00,1.00,1.00,4,8,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,2969,1.62,440.65,0.00,69,8,8,0,1.00,1.00,1.00,4,8,8
100000,10,10,0,0,0,10,0,1.00,18,0.000,2952,2.26,488.52,0.00,69,8,8,0,1.00,1.00,1.00,6,8,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,2946,1.47,375.30,0.00,69,8,8,0,1.00,1.00,1.00,6,8,8
100000,6,6,0,0,0,6,0,1.00,18,0.000,2945,1.42,287.86,0.00,94,8,8,0,1.00,1.00,1.00,4,8,8
100000,8,8,0,0,0,8,0,1.00,14,0.000,2942,2.57,307.77,0.00,94,8,8,0,1.00,1.00,1.00,4,8,8
100000,8,8,0,0,0,8,0,1.00,14,0.000,2937,1.40,370.22,0.00,94,8,8,0,1.00,1.00,1.00,4,8,8
100000,8,8,0,0,0,8,0,1.00,14,0.000,2936,1.76,285.72,0.00,94,8,8,0,1.00,1.00,1.00,5,8,8
100000,6,6,0,0,0,6,0,1.00,18,0.000,2921,1.72,253.01,0.00,94,8,8,0,1.00,1.00,1.00,4,8,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,2920,1.80,260.40,0.00,69,8,8,0,1.00,1.00,1.00,4,8,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,2919,2.63,397.67,0.00,69,8,8,0,1.00,1.00,1.00,6,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2907,2.21,152.27,0.00,94,8,8,0,1.00,1.00,1.00,3,1,8
100000,5,5,0,0,0,5,0,1.00,20,0.000,2905,1.86,217.67,0.00,94,8,8,0,1.00,1.00,1.00,4,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2903,1.88,190.07,0.00,94,8,8,0,1.00,1.00,1.00,2,8,2
100000,8,8,0,0,0,8,0,1.00,14,0.000,2902,1.09,296.56,0.00,94,8,8,0,1.00,1.00,1.00,4,8,8
100000,8,8,0,0,0,8,0,1.00,14,0.000,2892,2.09,319.14,0.00,94,8,8,0,1.00,1.00,1.00,5,8,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,2889,1.81,220.21,0.00,69,8,8,0,1.00,1.00,1.00,6,8,8
100000,28,28,0,0,0,28,0,1.00,0,0.000,2880,4.25,496.43,0.00,69,8,8,0,1.00,1.00,1.00,8,8,8
100000,16,16,0,0,0,16,0,1.00,12,0.000,2877,2.91,623.01,0.00,69,4,4,0,1.00,1.00,1.00,6,8,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,2875,2.11,424.85,0.00,69,8,8,0,1.00,1.00,1.00,6,8,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,2873,2.02,372.78,0.00,69,8,8,0,1.00,1.00,1.00,6,8,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,2870,2.43,415.19,0.00,69,8,8,0,1.00,1.00,1.00,4,8,8
100000,9,9,0,0,0,9,0,1.00,12,0.000,2869,2.11,280.07,0.00,94,8,8,0,1.00,1.00,1.00,4,8,8
100000,10,10,0,0,0,10,0,1.00,16,0.000,2867,2.54,524.46,0.00,69,8,8,0,1.00,1.00,1.00,7,8,8
100000,14,14,0,0,0,14,0,1.00,12,0.000,2867,1.94,321.51,0.00,69,8,8,0,1.00,1.00,1.00,6,8,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,2866,2.28,428.76,0.00,69,8,8,0,1.00,1.00,1.00,6,8,8
100000,12,12,0,0,0,12,0,1.00,14,0.000,2860,2.75,473.64,0.00,69,8,8,0,1.00,1.00,1.00,4,8,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,2852,1.37,361.89,0.00,69,8,8,0,1.00,1.00,1.00,6,8,8
100000,7,7,0,0,0,7,0,1.00,18,0.000,2850,1.48,338.88,0.00,94,8,8,0,1.00,1.00,1.00,3,8,3
100000,9,9,0,0,0,9,0,1.00,14,0.000,2850,1.49,355.68,0.00,94,8,8,0,1.00,1.00,1.00,5,2,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,2840,2.80,385.71,0.00,69,8,8,0,1.00,1.00,1.00,4,8,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,2836,1.48,372.64,0.00,69,8,8,0,1.00,1.00,1.00,6,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2831,2.32,198.22,0.00,94,8,8,0,1.00,1.00,1.00,2,1,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,2831,2.13,406.63,0.00,69,8,8,0,1.00,1.00,1.00,6,8,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,2830,2.58,419.12,0.00,69,8,8,0,1.00,1.00,1.00,4,8,8
100000,10,10,0,0,0,10,0,1.00,18,0.000,2830,2.14,321.06,0.00,69,8,8,0,1.00,1.00,1.00,6,8,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,2829,2.11,368.37,0.00,69,8,8,0,1.00,1.00,1.00,6,8,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,2827,1.52,341.52,0.00,69,8,8,0,1.00,1.00,1.00,4,8,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,2823,1.48,350.24,0.00,69,8,8,0,1.00,1.00,1.00,6,8,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,2819,2.37,349.90,0.00,69,8,8,0,1.00,1.00,1.00,4,8,8
100000,20,20,0,0,0,20,0,1.00,4,0.000,2811,3.97,552.35,0.00,69,8,8,0,1.00,1.00,1.00,7,8,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,2808,2.44,375.71,0.00,69,8,8,0,1.00,1.00,1.00,4,8,8
100000,8,8,0,0,0,8,0,1.00,14,0.000,2800,1.98,351.02,0.00,94,8,8,0,1.00,1.00,1.00,5,8,8
100000,11,12,0,0,0,11,0,1.00,14,0.000,2797,1.41,243.86,0.00,69,8,8,0,1.00,1.00,1.00,5,8,8
100000,8,8,0,0,0,8,0,1.00,14,0.000,2793,2.37,258.83,0.00,94,8,8,0,1.00,1.00,1.00,5,8,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,2792,2.60,258.70,0.00,69,8,8,0,1.00,1.00,1.00,6,8,8
100000,12,12,0,0,0,12,0,1.00,14,0.000,2791,1.87,615.17,0.00,69,8,8,0,1.00,1.00,1.00,6,8,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,2791,2.06,359.35,0.00,69,8,8,0,1.00,1.00,1.00,6,8,8
100000,8,8,0,0,0,8,0,1.00,14,0.000,2789,2.69,346.18,0.00,94,8,8,0,1.00,1.00,1.00,5,8,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,2787,2.32,400.55,0.00,69,8,8,0,1.00,1.00,1.00,4,8,8
100000,8,8,0,0,0,8,0,1.00,14,0.000,2786,1.77,288.73,0.00,94,8,8,0,1.00,1.00,1.00,5,8,8
100000,7,7,0,0,0,7,0,1.00,16,0.000,2784,1.65,292.87,0.00,94,8,8,0,1.00,1.00,1.00,4,3,8
100000,8,8,0,0,0,8,0,1.00,14,0.000,2780,1.38,311.22,0.00,94,8,8,0,1.00,1.00,1.00,4,8,8
100000,8,8,0,0,0,8,0,1.00,14,0.000,2779,2.08,310.77,0.00,94,8,8,0,1.00,1.00,1.00,5,8,8
100000,8,8,0,0,0,8,0,1.00,14,0.000,2777,1.69,397.94,0.00,94,8,8,0,1.00,1.00,1.00,4,8,8
100000,10,10,0,0,0,10,0,1.00,18,0.000,2773,2.88,452.82,0.00,69,8,8,0,1.00,1.00,1.00,6,8,8
100000,6,6,0,0,0,6,0,1.00,18,0.000,2767,2.49,168.69,0.00,94,8,8,0,1.00,1.00,1.00,3,2,8
100000,6,6,0,0,0,6,0,1.00,18,0.000,2763,1.60,214.74,0.00,94,8,8,0,1.00,1.00,1.00,4,8,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,2757,2.57,358.19,0.00,69,8,8,0,1.00,1.00,1.00,6,8,8
100000,12,12,0,0,0,12,0,1.00,14,0.000,2754,1.67,311.12,0.00,69,8,8,0,1.00,1.00,1.00,4,8,8
100000,6,6,0,0,0,6,0,1.00,16,0.000,2752,2.46,231.59,0.00,94,8,8,0,1.00,1.00,1.00,3,8,8
100000,8,8,0,0,0,8,0,1.00,14,0.000,2750,2.03,242.39,0.00,94,8,8,0,1.00,1.00,1.00,5,8,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,2749,1.54,394.20,0.00,69,8,8,0,1.00,1.00,1.00,4,8,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,2749,1.94,394.59,0.00,69,8,8,0,1.00,1.00,1.00,6,8,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,2747,1.95,327.60,0.00,69,8,8,0,1.00,1.00,1.00,6,8,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,2747,2.28,353.22,0.00,69,8,8,0,1.00,1.00,1.00,6,8,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,2747,2.38,348.18,0.00,69,8,8,0,1.00,1.00,1.00,6,8,8
100000,8,8,0,0,1,7,0,1.00,18,0.000,2746,0.78,223.19,0.00,94,8,8,0,1.00,1.00,1.00,5,8,8
