step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage
100000,15,15,0,0,0,15,0,1.00,12,0.000,2980,1.53,822.87,0.00,126
100000,15,15,0,0,7,8,0,1.00,12,0.000,2917,2.94,430.60,0.00,1
100000,4,16,0,0,0,4,0,1.00,22,0.000,2697,2.00,746.00,0.00,1
100000,15,15,0,0,0,15,0,1.00,12,0.000,2617,2.74,691.88,0.00,1
100000,12,12,0,0,0,12,0,1.00,14,0.000,2265,2.42,461.25,0.00,1
100000,14,16,0,0,0,14,0,1.00,12,0.000,2161,1.65,612.51,0.00,1
100000,16,16,0,0,0,16,0,1.00,10,0.000,2154,2.07,607.55,0.00,1
100000,13,16,0,0,0,13,0,1.00,12,0.000,2104,1.73,472.05,0.00,1
100000,54,64,0,0,0,54,0,1.00,0,0.000,2102,4.07,1277.64,0.00,1
100000,7,14,0,0,0,7,0,1.00,16,0.000,2070,2.42,448.79,0.00,1
100000,11,11,0,0,0,11,0,1.00,14,0.000,2041,2.21,406.94,0.00,1
100000,28,28,0,0,0,28,0,1.00,6,0.000,2024,3.58,744.40,0.00,1
100000,16,16,0,0,0,16,0,1.00,10,0.000,2003,1.50,435.94,0.00,1
100000,24,24,0,0,1,23,0,1.00,8,0.000,1942,3.00,801.27,0.00,1
100000,5,5,0,0,0,5,0,1.00,22,0.000,1926,1.12,171.16,0.00,126
100000,16,16,0,0,0,16,0,1.00,12,0.000,1916,2.98,460.38,0.00,1
100000,7,7,0,0,0,7,0,1.00,20,0.000,1888,2.37,233.11,0.00,1
100000,26,26,0,0,0,26,0,1.00,8,0.000,1871,3.19,743.92,0.00,1
100000,16,16,0,0,0,16,0,1.00,12,0.000,1863,2.94,525.07,0.00,1
100000,11,11,0,0,0,11,0,1.00,16,0.000,1853,2.27,364.83,0.00,1
100000,15,15,0,0,0,15,0,1.00,12,0.000,1847,2.41,493.94,0.00,1
100000,21,21,0,0,0,21,0,1.00,8,0.000,1840,3.08,675.43,0.00,1
100000,14,14,0,0,0,14,0,1.00,14,0.000,1839,2.70,462.73,0.00,126
100000,12,12,0,0,0,12,0,1.00,14,0.000,1818,2.93,408.55,0.00,1
100000,7,7,0,0,0,7,0,1.00,20,0.000,1778,2.45,242.60,0.00,126
100000,7,7,0,0,0,7,0,1.00,20,0.000,1747,2.42,234.39,0.00,126
100000,4,4,0,0,0,4,0,1.00,24,0.000,1736,1.73,138.76,0.00,126
100000,3,3,0,0,0,3,0,1.00,24,0.000,1728,1.70,102.81,0.00,126
100000,28,28,0,0,10,18,0,1.00,0,0.000,1722,2.96,586.84,0.00,1
100000,31,31,0,3,0,28,0,1.00,0,0.097,1691,2.03,886.72,0.00,126
100000,12,12,0,0,0,12,0,1.00,14,0.000,1678,2.89,401.97,0.00,1
100000,32,32,0,0,8,24,0,1.00,2,0.000,1675,2.24,720.90,0.00,1
100000,4,4,0,0,0,4,0,1.00,24,0.000,1673,1.38,133.28,0.00,126
100000,9,9,0,0,0,9,0,1.00,18,0.000,1672,2.51,279.16,0.00,126
100000,11,11,0,0,0,11,0,1.00,16,0.000,1665,2.00,363.17,0.00,126
100000,25,25,0,0,3,22,0,1.00,4,0.000,1652,3.94,583.81,0.00,1
100000,11,11,0,0,0,11,0,1.00,16,0.000,1650,1.07,355.56,0.00,126
100000,9,9,0,0,0,9,0,1.00,18,0.000,1650,2.72,267.32,0.00,126
100000,31,31,0,3,0,28,0,1.00,0,0.097,1646,4.09,807.24,0.00,126
100000,12,12,0,0,0,12,0,1.00,14,0.000,1631,2.47,384.24,0.00,1
100000,16,16,0,0,0,16,0,1.00,12,0.000,1630,2.59,460.86,0.00,1
100000,12,12,0,0,0,12,0,1.00,14,0.000,1625,1.53,322.33,0.00,126
100000,16,16,0,0,0,16,0,1.00,12,0.000,1621,0.53,383.06,0.00,1
100000,22,22,0,0,0,22,0,1.00,10,0.000,1617,2.91,653.54,0.00,1
100000,20,20,10,0,0,10,0,4.25,8,0.000,1596,2.27,305.50,0.00,1
100000,28,28,0,0,0,28,0,1.00,4,0.000,1593,4.15,766.30,0.00,1
100000,4,4,0,0,0,4,0,1.00,24,0.000,1591,1.13,126.86,0.00,126
100000,9,9,0,0,0,9,0,1.00,16,0.000,1575,1.72,263.09,0.00,1
100000,25,25,0,0,3,22,0,1.00,4,0.000,1568,3.34,615.15,0.00,1
100000,5,5,0,0,0,5,0,1.00,22,0.000,1564,0.82,150.05,0.00,126
100000,4,4,0,0,0,4,0,1.00,24,0.000,1559,1.16,124.72,0.00,126
100000,31,31,0,3,0,28,0,1.00,0,0.097,1554,2.46,736.25,0.00,126
100000,31,31,0,3,0,28,0,1.00,0,0.097,1544,2.84,683.11,0.00,126
100000,31,31,0,3,0,28,0,1.00,0,0.097,1538,2.89,668.58,0.00,126
100000,11,11,0,0,0,11,0,1.00,14,0.000,1525,1.59,325.00,0.00,1
100000,14,14,0,0,0,14,0,1.00,12,0.000,1515,1.88,408.68,0.00,1
100000,9,9,0,0,0,9,0,1.00,16,0.000,1506,2.27,262.98,0.00,1
100000,28,28,0,0,0,28,0,1.00,4,0.000,1475,4.26,603.50,0.00,1
100000,11,11,0,0,0,11,0,1.00,14,0.000,1474,2.00,322.08,0.00,1
100000,16,16,0,0,0,16,0,1.00,12,0.000,1470,2.67,464.69,0.00,1
100000,5,5,0,0,0,5,0,1.00,20,0.000,1466,2.09,141.22,0.00,1
100000,28,28,0,0,0,28,0,1.00,4,0.000,1462,3.78,784.76,0.00,1
100000,21,21,0,0,0,21,0,1.00,8,0.000,1460,3.38,550.70,0.00,1
100000,5,5,0,0,0,5,0,1.00,20,0.000,1448,2.10,133.45,0.00,126
100000,23,23,0,0,0,23,0,1.00,6,0.000,1420,3.64,596.48,0.00,1
100000,18,18,0,0,6,12,0,1.00,6,0.000,1418,3.01,338.41,0.00,1
100000,23,23,0,0,1,22,0,1.00,6,0.000,1404,2.01,601.19,0.00,1
100000,18,18,0,0,0,18,0,1.00,10,0.000,1392,1.84,394.53,0.00,1
