step,cause,age,size,n,worn
10000,hunger,0,0,39,0
10000,hunger,0,4,62,0
10000,hunger,0,8,94,0
10000,hunger,0,12,195,0
10000,hunger,0,16,7663,8
10000,hunger,0,20,367,0
10000,hunger,0,24,3065,3
10000,hunger,0,28,229,0
10000,hunger,0,32,257,0
10000,hunger,0,36,1636,3
10000,hunger,0,40,122,0
10000,hunger,0,44,105,0
10000,hunger,0,48,1209,3
10000,hunger,0,52,41,0
10000,hunger,0,56,27,1
10000,hunger,0,60,35,0
10000,hunger,0,64,397,2
10000,hunger,0,68,1,0
10000,hunger,0,72,4,0
10000,hunger,0,76,8,0
10000,hunger,0,80,91,0
10000,hunger,0,84,3,0
10000,hunger,0,88,2,0
10000,hunger,0,92,2,0
10000,hunger,0,96,4,0
10000,hunger,0,100,53,1
10000,hunger,0,104,1,0
10000,hunger,0,108,1,0
10000,hunger,0,112,1,0
10000,hunger,0,120,8,0
10000,hunger,0,128,1,0
10000,hunger,0,140,1,0
10000,hunger,0,144,5,0
10000,hunger,0,168,1,0
10000,hunger,50,0,274,0
10000,hunger,50,4,373,1
10000,hunger,50,8,544,1
10000,hunger,50,12,726,0
10000,hunger,50,16,13491,21
10000,hunger,50,20,1161,3
10000,hunger,50,24,4960,12
10000,hunger,50,28,692,0
10000,hunger,50,32,688,2
10000,hunger,50,36,3823,11
10000,hunger,50,40,295,0
10000,hunger,50,44,305,2
10000,hunger,50,48,3190,17
10000,hunger,50,52,74,0
10000,hunger,50,56,80,0
10000,hunger,50,60,109,0
10000,hunger,50,64,1051,7
10000,hunger,50,68,20,0
10000,hunger,50,72,18,0
10000,hunger,50,76,22,0
10000,hunger,50,80,329,1
10000,hunger,50,84,3,0
10000,hunger,50,92,3,0
10000,hunger,50,96,1,0
10000,hunger,50,100,26,0
10000,hunger,50,120,3,1
10000,hunger,100,0,133,0
10000,hunger,100,4,251,0
10000,hunger,100,8,295,0
10000,hunger,100,12,412,1
10000,hunger,100,16,8169,23
10000,hunger,100,20,795,6
10000,hunger,100,24,3459,14
10000,hunger,100,28,494,3
10000,hunger,100,32,552,1
10000,hunger,100,36,3020,18
10000,hunger,100,40,238,2
10000,hunger,100,44,276,4
10000,hunger,100,48,2905,23
10000,hunger,100,52,75,1
10000,hunger,100,56,68,0
10000,hunger,100,60,77,0
10000,hunger,100,64,987,14
10000,hunger,100,68,16,0
10000,hunger,100,72,10,0
10000,hunger,100,76,12,0
10000,hunger,100,80,255,5
10000,hunger,100,84,6,1
10000,hunger,100,96,1,0
10000,hunger,100,100,30,1
10000,hunger,100,120,6,0
10000,hunger,150,0,58,0
10000,hunger,150,4,155,0
10000,hunger,150,8,222,0
10000,hunger,150,12,320,3
10000,hunger,150,16,5165,19
10000,hunger,150,20,537,6
10000,hunger,150,24,2556,15
10000,hunger,150,28,422,2
10000,hunger,150,32,417,3
10000,hunger,150,36,2496,24
10000,hunger,150,40,206,3
10000,hunger,150,44,227,3
10000,hunger,150,48,2410,25
10000,hunger,150,52,64,1
10000,hunger,150,56,56,1
10000,hunger,150,60,67,3
10000,hunger,150,64,819,10
10000,hunger,150,68,15,0
10000,hunger,150,72,12,0
10000,hunger,150,76,18,0
10000,hunger,150,80,235,3
10000,hunger,150,84,1,0
10000,hunger,150,100,26,1
10000,hunger,150,120,8,0
10000,hunger,150,144,2,0
10000,hunger,200,0,34,0
10000,hunger,200,4,103,0
10000,hunger,200,8,180,1
10000,hunger,200,12,293,0
10000,hunger,200,16,3431,22
10000,hunger,200,20,386,5
10000,hunger,200,24,1854,21
10000,hunger,200,28,298,1
10000,hunger,200,32,306,2
10000,hunger,200,36,1768,19
10000,hunger,200,40,136,4
10000,hunger,200,44,182,4
10000,hunger,200,48,1689,22
10000,hunger,200,52,45,1
10000,hunger,200,56,39,1
10000,hunger,200,60,61,3
10000,hunger,200,64,638,8
10000,hunger,200,68,6,0
10000,hunger,200,72,10,0
10000,hunger,200,76,10,0
10000,hunger,200,80,202,5
10000,hunger,200,84,1,0
10000,hunger,200,92,1,0
10000,hunger,200,96,1,0
10000,hunger,200,100,33,0
10000,hunger,200,120,7,0
10000,hunger,200,144,1,0
10000,hunger,200,168,1,0
10000,hunger,250,0,23,0
10000,hunger,250,4,82,0
10000,hunger,250,8,140,0
10000,hunger,250,12,191,0
10000,hunger,250,16,2215,12
10000,hunger,250,20,255,5
10000,hunger,250,24,1349,17
10000,hunger,250,28,213,1
10000,hunger,250,32,222,4
10000,hunger,250,36,1204,11
10000,hunger,250,40,103,3
10000,hunger,250,44,140,2
10000,hunger,250,48,1253,25
10000,hunger,250,52,48,2
10000,hunger,250,56,31,1
10000,hunger,250,60,32,1
10000,hunger,250,64,447,10
10000,hunger,250,68,4,0
10000,hunger,250,72,1,0
10000,hunger,250,76,9,0
10000,hunger,250,80,155,8
10000,hunger,250,84,2,0
10000,hunger,250,88,1,0
10000,hunger,250,92,1,0
10000,hunger,250,96,1,0
10000,hunger,250,100,20,1
10000,hunger,250,108,1,0
10000,hunger,250,116,1,0
10000,hunger,250,120,12,1
10000,hunger,250,144,1,0
10000,hunger,300,0,15,0
10000,hunger,300,4,44,0
10000,hunger,300,8,72,0
10000,hunger,300,12,114,0
10000,hunger,300,16,1568,12
10000,hunger,300,20,151,2
10000,hunger,300,24,842,8
10000,hunger,300,28,146,1
10000,hunger,300,32,179,3
10000,hunger,300,36,876,10
10000,hunger,300,40,69,2
10000,hunger,300,44,89,4
10000,hunger,300,48,919,21
10000,hunger,300,52,25,1
10000,hunger,300,56,35,2
10000,hunger,300,60,37,1
10000,hunger,300,64,336,15
10000,hunger,300,68,6,0
10000,hunger,300,72,10,0
10000,hunger,300,76,7,0
10000,hunger,300,80,122,3
