step,measure,value,count
50000,hamming,0,178
50000,hamming,1,550
50000,hamming,2,883
50000,hamming,3,1123
50000,hamming,4,1358
50000,hamming,5,1557
50000,hamming,6,1668
50000,hamming,7,1898
50000,hamming,8,2005
50000,hamming,9,2078
50000,hamming,10,2188
50000,hamming,11,2332
50000,hamming,12,2557
50000,hamming,13,2677
50000,hamming,14,2889
50000,hamming,15,3045
50000,hamming,16,3220
50000,hamming,17,3526
50000,hamming,18,3885
50000,hamming,19,4193
50000,hamming,20,4444
50000,hamming,21,4852
50000,hamming,22,5305
50000,hamming,23,5713
50000,hamming,24,6190
50000,hamming,25,6775
50000,hamming,26,7286
50000,hamming,27,8053
50000,hamming,28,8901
50000,hamming,29,9866
50000,hamming,30,11051
50000,hamming,31,12119
50000,hamming,32,13357
50000,hamming,33,14574
50000,hamming,34,15981
50000,hamming,35,17597
50000,hamming,36,19155
50000,hamming,37,20825
50000,hamming,38,22594
50000,hamming,39,23809
50000,hamming,40,25255
50000,hamming,41,25917
50000,hamming,42,26828
50000,hamming,43,26689
50000,hamming,44,26345
50000,hamming,45,26053
50000,hamming,46,25065
50000,hamming,47,24585
50000,hamming,48,23364
50000,hamming,49,22155
50000,hamming,50,20961
50000,hamming,51,19495
50000,hamming,52,17993
50000,hamming,53,16269
50000,hamming,54,15007
50000,hamming,55,13857
50000,hamming,56,12135
50000,hamming,57,10952
50000,hamming,58,9857
50000,hamming,59,9040
50000,hamming,60,8064
50000,hamming,61,7545
50000,hamming,62,7072
50000,hamming,63,6602
50000,hamming,64,6149
50000,hamming,65,5818
50000,hamming,66,5304
50000,hamming,67,5031
50000,hamming,68,4572
50000,hamming,69,4370
50000,hamming,70,4047
50000,hamming,71,4089
50000,hamming,72,3909
50000,hamming,73,3845
50000,hamming,74,3958
50000,hamming,75,3890
50000,hamming,76,4257
50000,hamming,77,4602
50000,hamming,78,5126
50000,hamming,79,6110
50000,hamming,80,7315
50000,hamming,81,8596
50000,hamming,82,9895
50000,hamming,83,11512
50000,hamming,84,12896
50000,hamming,85,14285
50000,hamming,86,15403
50000,hamming,87,16689
50000,hamming,88,18002
50000,hamming,89,19461
50000,hamming,90,20126
50000,hamming,91,20763
50000,hamming,92,21328
50000,hamming,93,21763
50000,hamming,94,22354
50000,hamming,95,21875
50000,hamming,96,22151
50000,hamming,97,22200
50000,hamming,98,21924
50000,hamming,99,21340
50000,hamming,100,20938
50000,hamming,101,19751
50000,hamming,102,18785
50000,hamming,103,17798
50000,hamming,104,15906
50000,hamming,105,14730
50000,hamming,106,13481
50000,hamming,107,12737
50000,hamming,108,11405
50000,hamming,109,10482
50000,hamming,110,9573
50000,hamming,111,8623
50000,hamming,112,8159
50000,hamming,113,7160
50000,hamming,114,6528
50000,hamming,115,5862
50000,hamming,116,5303
50000,hamming,117,4563
50000,hamming,118,3977
50000,hamming,119,3573
50000,hamming,120,3036
50000,hamming,121,2678
50000,hamming,122,2465
50000,hamming,123,2031
50000,hamming,124,1913
50000,hamming,125,1723
50000,hamming,126,1656
50000,hamming,127,1414
50000,hamming,128,1474
50000,hamming,129,1385
50000,hamming,130,1314
50000,hamming,131,1302
50000,hamming,132,1261
50000,hamming,133,1178
50000,hamming,134,1095
50000,hamming,135,1083
50000,hamming,136,1076
50000,hamming,137,1050
50000,hamming,138,1000
50000,hamming,139,1026
50000,hamming,140,916
50000,hamming,141,930
50000,hamming,142,835
50000,hamming,143,724
50000,hamming,144,701
50000,hamming,145,599
50000,hamming,146,486
50000,hamming,147,365
50000,hamming,148,306
50000,hamming,149,232
50000,hamming,150,226
50000,hamming,151,171
50000,hamming,152,157
50000,hamming,153,115
50000,hamming,154,110
50000,hamming,155,135
50000,hamming,156,91
50000,hamming,157,80
50000,hamming,158,71
50000,hamming,159,78
50000,hamming,160,69
50000,hamming,161,90
50000,hamming,162,88
50000,hamming,163,89
50000,hamming,164,117
50000,hamming,165,124
50000,hamming,166,157
50000,hamming,167,173
50000,hamming,168,219
50000,hamming,169,223
50000,hamming,170,278
50000,hamming,171,276
50000,hamming,172,340
50000,hamming,173,450
50000,hamming,174,465
50000,hamming,175,558
50000,hamming,176,682
50000,hamming,177,793
50000,hamming,178,814
50000,hamming,179,907
50000,hamming,180,893
50000,hamming,181,884
50000,hamming,182,934
50000,hamming,183,917
50000,hamming,184,971
50000,hamming,185,992
50000,hamming,186,926
50000,hamming,187,838
50000,hamming,188,811
50000,hamming,189,750
50000,hamming,190,721
50000,hamming,191,665
50000,hamming,192,770
50000,hamming,193,754
50000,hamming,194,707
50000,hamming,195,760
50000,hamming,196,702
