step,cause,age,size,mass,n,worn
10000,hunger,0,0,0,1,0
10000,hunger,0,4,0,1,0
10000,hunger,0,4,4,1,0
10000,hunger,0,8,0,1,0
10000,hunger,0,8,4,6,0
10000,hunger,0,8,8,3,0
10000,hunger,0,8,12,2,0
10000,hunger,0,12,4,4,0
10000,hunger,0,12,8,1,0
10000,hunger,0,12,12,2,0
10000,hunger,0,12,24,3,0
10000,hunger,0,12,32,1,0
10000,hunger,0,16,4,2,0
10000,hunger,0,16,8,2,0
10000,hunger,0,16,12,5,0
10000,hunger,0,16,16,1,0
10000,hunger,0,16,32,1,0
10000,hunger,0,20,8,2,0
10000,hunger,0,20,16,1,0
10000,hunger,0,20,20,2,0
10000,hunger,0,20,24,1,0
10000,hunger,0,20,40,1,0
10000,hunger,0,24,12,3,0
10000,hunger,0,24,16,2,0
10000,hunger,0,24,20,3,0
10000,hunger,0,24,24,2,0
10000,hunger,0,24,28,1,0
10000,hunger,0,24,36,1,0
10000,hunger,0,28,12,2,0
10000,hunger,0,28,16,2,0
10000,hunger,0,28,20,3,0
10000,hunger,0,28,24,5,0
10000,hunger,0,28,28,4,0
10000,hunger,0,28,32,1,0
10000,hunger,0,28,36,2,0
10000,hunger,0,28,40,1,0
10000,hunger,0,32,12,3,0
10000,hunger,0,32,16,3,0
10000,hunger,0,32,20,2,0
10000,hunger,0,32,24,2,0
10000,hunger,0,32,28,7,0
10000,hunger,0,32,32,1,0
10000,hunger,0,32,36,4,0
10000,hunger,0,32,40,1,0
10000,hunger,0,32,48,1,0
10000,hunger,0,32,68,1,0
10000,hunger,0,36,12,5,0
10000,hunger,0,36,16,5,0
10000,hunger,0,36,20,4,0
10000,hunger,0,36,24,17,0
10000,hunger,0,36,28,20,0
10000,hunger,0,36,32,20,0
10000,hunger,0,36,36,14,0
10000,hunger,0,36,40,13,0
10000,hunger,0,36,44,4,0
10000,hunger,0,36,48,5,0
10000,hunger,0,36,52,24,0
10000,hunger,0,36,56,19,0
10000,hunger,0,36,60,17,0
10000,hunger,0,36,72,1,0
10000,hunger,0,36,76,1,0
10000,hunger,0,36,80,1,0
10000,hunger,0,36,92,1,0
10000,hunger,0,40,12,1,0
10000,hunger,0,40,16,6,0
10000,hunger,0,40,20,3,0
10000,hunger,0,40,24,1,0
10000,hunger,0,40,28,2,0
10000,hunger,0,40,32,5,0
10000,hunger,0,40,36,2,0
10000,hunger,0,40,40,4,0
10000,hunger,0,40,44,2,0
10000,hunger,0,40,48,3,0
10000,hunger,0,40,52,3,0
10000,hunger,0,40,56,1,0
10000,hunger,0,40,60,2,0
10000,hunger,0,44,24,7,0
10000,hunger,0,44,32,1,0
