step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange,turns,pace
100000,2.00,25,0,0,0,1,0,1.00,16,0.000,3808,0.00,227.34,81.91,677,0,0,0,1.00,1.00,1.00,1,1,1,20.8,1.099,1,2.000,0.741,5,1.000,23,27.10,-23.50,0,0.0735,0.000,0.0000,3808,1.0000
100000,2.00,36,0,0,0,1,0,1.00,20,0.000,3761,0.00,247.81,60.88,677,1,0,0,1.00,1.00,1.00,1,1,1,27.3,4.725,1,2.000,0.732,6,1.000,27,12.62,-12.50,0,0.0735,0.000,0.0000,3761,1.0000
100000,2.00,25,0,0,0,1,0,1.00,16,0.000,3686,0.00,114.82,88.80,677,1,0,0,1.00,1.00,1.00,1,1,1,27.3,3.925,1,2.000,0.724,5,1.000,20,18.39,-9.50,0,0.0715,0.000,0.0000,3686,1.0000
100000,4.00,25,0,1,0,1,0,1.00,14,0.250,3629,0.00,195.44,56.91,677,0,0,0,1.00,1.00,1.00,2,1,2,23.9,5.167,2,2.000,0.736,5,1.000,20,16.30,-12.25,0,0.0697,0.000,0.0000,3629,1.0000
100000,2.00,25,0,1,0,0,0,1.00,16,0.500,3624,0.00,223.93,41.92,677,1,0,0,1.00,1.00,1.00,1,1,1,38.6,3.448,1,2.000,0.728,5,1.000,23,12.95,-12.75,0,0.0710,0.000,0.0000,3624,1.0000
100000,2.00,25,0,1,0,0,0,1.00,16,0.500,3624,0.00,187.73,55.55,677,0,0,0,1.00,1.00,1.00,1,1,1,16.8,8.319,1,2.000,0.733,5,1.000,20,10.20,-5.25,0,0.0707,0.000,0.0000,3624,1.0000
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,3600,0.00,133.40,41.40,695,0,0,0,1.00,1.00,1.00,1,1,1,11.1,3.605,1,2.000,0.557,4,1.000,12,4.32,-0.75,0,0.0526,0.000,0.0000,3600,1.0000
100000,2.00,49,0,0,0,1,0,1.00,24,0.000,3580,-0.00,232.23,104.96,677,0,0,0,1.00,1.00,1.00,1,1,1,22.0,4.355,1,2.000,0.808,7,1.000,35,13.43,-6.50,0,0.0795,0.000,0.0000,3580,1.0000
100000,4.00,25,0,2,0,0,0,1.00,14,0.500,3573,0.00,167.20,47.00,677,1,0,0,1.00,1.00,1.00,1,1,2,29.2,3.621,2,2.000,0.804,5,1.000,17,11.77,11.75,0,0.0845,0.000,0.0000,3573,1.0000
100000,8.00,25,0,0,0,4,0,1.00,8,0.000,3561,0.00,173.72,38.56,677,1,0,0,1.00,1.00,1.00,1,3,3,32.0,12.977,4,2.000,0.760,5,1.000,18,28.18,-13.00,0,0.0696,0.000,0.0000,3561,1.0000
100000,6.00,25,0,3,0,0,0,1.00,10,0.500,3535,0.00,134.80,41.84,677,0,0,0,1.00,1.00,1.00,1,2,3,21.5,7.514,3,2.000,0.736,5,1.000,17,18.26,-18.25,0,0.0700,0.000,0.0000,3535,1.0000
100000,2.00,25,0,0,0,1,0,1.00,16,0.000,3533,0.00,171.32,51.31,677,0,0,0,1.00,1.00,1.00,1,1,1,25.0,3.241,1,2.000,0.737,5,1.000,19,22.05,10.75,0,0.0693,0.000,0.0000,3533,1.0000
100000,2.00,36,0,1,0,0,0,1.00,20,0.500,3529,0.00,216.25,58.58,677,2,0,0,1.00,1.00,1.00,1,1,1,40.9,2.965,1,2.000,0.726,6,1.000,25,24.93,17.25,0,0.0734,0.000,0.0000,3529,1.0000
100000,2.00,36,0,0,0,1,0,1.00,20,0.000,3529,0.00,262.08,91.80,677,1,1,0,1.00,1.00,1.00,1,1,1,32.1,10.000,1,2.000,0.764,6,1.000,26,22.84,22.75,0,0.0750,0.000,0.0000,3529,1.0000
100000,2.00,25,0,0,0,1,0,1.00,16,0.000,3514,0.00,205.98,45.74,677,0,0,0,1.00,1.00,1.00,1,1,1,19.9,7.610,1,2.000,0.758,5,1.000,21,19.57,19.25,0,0.0710,0.000,0.0000,3514,1.0000
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,3511,0.00,105.67,37.67,703,0,0,0,1.00,1.00,1.00,1,1,1,21.6,1.928,1,2.000,0.364,4,1.000,11,17.96,10.25,0,0.0027,0.000,0.0000,3511,1.0000
100000,8.00,25,0,0,0,4,0,1.00,8,0.000,3502,0.00,196.82,36.03,677,0,0,0,1.00,1.00,1.00,2,2,4,25.4,21.370,4,2.000,0.736,5,1.000,19,29.85,-26.50,0,0.0700,0.000,0.0000,3502,1.0000
100000,2.00,36,0,0,0,1,0,1.00,20,0.000,3486,0.00,216.18,61.42,677,2,0,0,1.00,1.00,1.00,1,1,1,41.3,5.058,1,2.000,0.726,6,1.000,26,23.64,-8.00,0,0.0734,0.000,0.0000,3486,1.0000
100000,2.00,25,0,0,0,1,0,1.00,16,0.000,3479,0.00,203.69,47.94,677,0,0,0,1.00,1.00,1.00,1,1,1,20.2,3.509,1,2.000,0.735,5,1.000,18,3.20,-2.50,0,0.0716,0.000,0.0000,3479,1.0000
100000,4.00,16,0,0,0,2,0,1.00,10,0.000,3439,0.00,140.47,43.37,695,0,0,0,1.00,1.00,1.00,1,2,1,25.1,9.051,2,2.000,0.560,4,1.000,10,3.05,-2.50,0,0.0495,0.000,0.0000,3439,1.0000
100000,2.00,25,0,1,0,0,0,1.00,16,0.500,3436,0.00,187.29,47.16,677,0,1,0,1.00,1.00,1.00,1,1,1,21.7,3.182,1,2.000,0.738,5,1.000,16,26.00,26.00,0,0.0694,0.000,0.0000,3436,1.0000
100000,1.00,25,0,0,1,0,0,1.00,16,0.000,3434,0.00,160.37,71.21,677,0,0,0,1.00,1.00,1.00,1,1,1,25.3,3.334,1,2.000,0.734,5,1.000,19,15.56,-6.25,1,0.0736,0.000,0.0000,3434,1.0000
100000,6.00,25,0,0,0,3,0,1.00,12,0.000,3431,0.00,221.16,47.63,677,2,1,0,1.00,1.00,1.00,1,2,2,46.6,18.806,3,2.000,0.735,5,1.000,16,15.79,-3.00,0,0.0716,0.000,0.0000,3431,1.0000
100000,4.00,25,0,0,0,2,0,1.00,14,0.000,3422,0.00,156.53,58.05,677,0,0,0,1.00,1.00,1.00,1,1,2,22.6,7.538,2,2.000,0.804,5,1.000,17,4.60,1.75,0,0.0845,0.000,0.0000,3422,1.0000
100000,4.00,25,0,0,0,2,0,1.00,14,0.000,3414,0.00,196.71,54.74,677,0,0,0,1.00,1.00,1.00,1,1,2,22.6,19.035,2,2.000,0.772,5,1.000,15,24.15,19.50,0,0.0682,0.000,0.0000,3414,1.0000
100000,6.00,25,0,0,0,3,0,1.00,10,0.000,3408,0.00,134.53,49.47,677,1,1,0,1.00,1.00,1.00,2,2,3,34.5,13.116,3,2.000,0.738,5,1.000,19,16.49,10.75,0,0.0694,0.000,0.0000,3408,1.0000
100000,2.00,25,0,0,0,1,0,1.00,16,0.000,3403,0.00,162.95,50.89,677,0,0,0,1.00,1.00,1.00,1,1,1,20.0,6.649,1,2.000,0.748,5,1.000,18,12.54,1.00,0,0.0623,0.000,0.0000,3403,1.0000
