step,cause,age,size,mass,n,worn
10000,hunger,0,0,0,1,0
10000,hunger,0,0,4,2,0
10000,hunger,0,4,4,4,0
10000,hunger,0,4,8,1,0
10000,hunger,0,8,4,3,0
10000,hunger,0,8,8,2,0
10000,hunger,0,8,12,2,0
10000,hunger,0,8,16,1,0
10000,hunger,0,8,20,2,0
10000,hunger,0,12,12,3,0
10000,hunger,0,12,16,3,0
10000,hunger,0,12,20,6,0
10000,hunger,0,12,24,18,0
10000,hunger,0,12,28,4,0
10000,hunger,0,16,12,1,0
10000,hunger,0,16,16,3,1
10000,hunger,0,16,20,6,0
10000,hunger,0,16,24,4,0
10000,hunger,0,16,28,571,0
10000,hunger,0,16,32,26,0
10000,hunger,0,16,36,5,0
10000,hunger,0,20,8,3,0
10000,hunger,0,20,16,4,0
10000,hunger,0,20,24,1,0
10000,hunger,0,20,32,5,0
10000,hunger,0,20,36,8,0
10000,hunger,0,20,40,4,0
10000,hunger,0,20,44,8,0
10000,hunger,0,24,12,2,0
10000,hunger,0,24,16,2,0
10000,hunger,0,24,20,3,0
10000,hunger,0,24,24,5,0
10000,hunger,0,24,28,4,0
10000,hunger,0,24,32,5,0
10000,hunger,0,24,36,19,0
10000,hunger,0,24,40,77,0
10000,hunger,0,24,44,286,0
10000,hunger,0,24,48,224,0
10000,hunger,0,24,52,4,0
10000,hunger,0,24,56,2,0
10000,hunger,0,24,60,2,0
10000,hunger,0,24,64,1,0
10000,hunger,0,28,16,1,0
10000,hunger,0,28,20,1,0
10000,hunger,0,28,24,2,0
10000,hunger,0,28,28,2,0
10000,hunger,0,28,32,3,0
10000,hunger,0,28,36,1,0
10000,hunger,0,28,44,2,0
10000,hunger,0,28,48,2,0
10000,hunger,0,28,52,1,0
10000,hunger,0,28,56,4,0
10000,hunger,0,32,24,1,0
10000,hunger,0,32,28,1,0
10000,hunger,0,32,32,4,0
10000,hunger,0,32,36,6,0
10000,hunger,0,32,40,2,0
10000,hunger,0,32,48,5,0
10000,hunger,0,32,52,4,0
10000,hunger,0,32,56,2,0
10000,hunger,0,32,60,2,0
10000,hunger,0,32,64,2,0
10000,hunger,0,32,68,3,0
10000,hunger,0,36,12,1,0
10000,hunger,0,36,16,1,0
10000,hunger,0,36,20,2,0
10000,hunger,0,36,24,8,0
10000,hunger,0,36,28,7,0
10000,hunger,0,36,32,30,0
10000,hunger,0,36,36,44,0
10000,hunger,0,36,40,48,0
10000,hunger,0,36,44,47,0
10000,hunger,0,36,48,63,0
10000,hunger,0,36,52,91,0
10000,hunger,0,36,56,98,0
10000,hunger,0,36,60,187,0
10000,hunger,0,36,64,176,0
10000,hunger,0,36,68,56,0
10000,hunger,0,36,72,7,0
10000,hunger,0,36,76,2,0
10000,hunger,0,36,80,2,0
10000,hunger,0,36,84,1,0
10000,hunger,0,40,16,3,0
10000,hunger,0,40,20,2,0
10000,hunger,0,40,36,2,0
10000,hunger,0,40,40,2,0
10000,hunger,0,40,44,4,0
10000,hunger,0,40,52,3,0
10000,hunger,0,40,64,1,0
10000,hunger,0,40,68,1,0
10000,hunger,0,44,24,4,0
10000,hunger,0,44,32,1,0
10000,hunger,0,44,36,2,0
10000,hunger,0,44,40,3,0
10000,hunger,0,44,44,2,0
10000,hunger,0,44,48,2,0
10000,hunger,0,44,52,1,0
10000,hunger,0,44,60,3,0
10000,hunger,0,44,72,1,0
10000,hunger,0,44,84,1,0
10000,hunger,0,48,16,9,0
10000,hunger,0,48,20,16,0
10000,hunger,0,48,24,12,0
10000,hunger,0,48,28,2,0
10000,hunger,0,48,32,6,0
10000,hunger,0,48,36,10,0
10000,hunger,0,48,40,26,0
10000,hunger,0,48,44,50,0
10000,hunger,0,48,48,84,0
10000,hunger,0,48,52,64,0
10000,hunger,0,48,56,58,0
10000,hunger,0,48,60,77,0
10000,hunger,0,48,64,98,0
10000,hunger,0,48,68,90,1
10000,hunger,0,48,72,98,0
10000,hunger,0,48,76,94,1
10000,hunger,0,48,80,69,0
10000,hunger,0,48,84,45,0
10000,hunger,0,48,88,21,0
10000,hunger,0,48,92,6,0
10000,hunger,0,48,96,4,0
10000,hunger,0,48,100,1,0
10000,hunger,0,48,108,2,0
10000,hunger,0,48,112,1,0
10000,hunger,0,52,20,1,0
10000,hunger,0,52,24,2,0
10000,hunger,0,52,28,1,0
10000,hunger,0,52,32,1,0
10000,hunger,0,52,44,1,0
10000,hunger,0,52,52,1,0
10000,hunger,0,52,56,1,0
10000,hunger,0,52,68,1,0
10000,hunger,0,56,28,1,0
10000,hunger,0,56,52,1,0
10000,hunger,0,56,56,1,0
10000,hunger,0,56,60,2,0
10000,hunger,0,56,64,1,0
10000,hunger,0,56,68,1,0
10000,hunger,0,60,52,2,0
10000,hunger,0,60,60,2,0
10000,hunger,0,60,64,1,0
10000,hunger,0,60,72,3,0
10000,hunger,0,60,76,1,0
10000,hunger,0,60,100,1,0
10000,hunger,0,60,104,1,0
10000,hunger,0,64,20,4,0
10000,hunger,0,64,24,3,0
10000,hunger,0,64,28,6,0
10000,hunger,0,64,32,1,0
10000,hunger,0,64,36,4,0
10000,hunger,0,64,40,3,0
10000,hunger,0,64,44,6,0
10000,hunger,0,64,48,7,0
10000,hunger,0,64,52,20,0
10000,hunger,0,64,56,9,0
10000,hunger,0,64,60,25,0
10000,hunger,0,64,64,36,0
10000,hunger,0,64,68,37,0
10000,hunger,0,64,72,20,0
10000,hunger,0,64,76,24,0
10000,hunger,0,64,80,18,0
10000,hunger,0,64,84,19,0
10000,hunger,0,64,88,26,1
10000,hunger,0,64,92,17,0
10000,hunger,0,64,96,18,0
10000,hunger,0,64,100,13,0
10000,hunger,0,64,104,10,0
10000,hunger,0,64,108,5,0
10000,hunger,0,64,112,7,0
10000,hunger,0,64,116,3,0
10000,hunger,0,64,120,3,0
10000,hunger,0,64,124,1,0
10000,hunger,0,64,144,2,0
10000,hunger,0,64,160,1,0
10000,hunger,0,64,168,1,0
10000,hunger,0,68,68,1,0
10000,hunger,0,68,76,1,0
10000,hunger,0,72,84,1,0
10000,hunger,0,72,140,1,0
10000,hunger,0,76,68,2,0
10000,hunger,0,76,92,1,0
10000,hunger,0,80,52,1,0
10000,hunger,0,80,60,2,0
10000,hunger,0,80,64,2,0
10000,hunger,0,80,68,5,0
10000,hunger,0,80,72,4,0
10000,hunger,0,80,76,7,0
10000,hunger,0,80,80,16,0
10000,hunger,0,80,84,8,0
10000,hunger,0,80,88,6,0
10000,hunger,0,80,92,4,0
10000,hunger,0,80,96,3,0
10000,hunger,0,80,104,2,0
10000,hunger,0,80,108,1,0
10000,hunger,0,80,112,1,0
10000,hunger,0,80,120,1,0
10000,hunger,0,80,124,1,0
10000,hunger,0,80,128,1,0
10000,hunger,0,80,132,2,0
10000,hunger,0,80,136,4,0
10000,hunger,0,80,140,2,0
10000,hunger,0,80,164,1,0
10000,hunger,0,100,84,1,0
10000,hunger,0,100,88,1,0
10000,hunger,0,100,100,1,0
10000,hunger,0,100,104,2,0
10000,hunger,0,100,108,1,0
10000,hunger,0,100,132,2,0
10000,hunger,0,100,148,1,0
10000,hunger,0,100,172,1,0
10000,hunger,0,100,188,1,0
10000,hunger,0,100,208,1,0
10000,hunger,0,100,228,1,0
10000,hunger,0,120,48,1,0
10000,hunger,0,120,88,1,0
10000,hunger,0,120,92,1,0
10000,hunger,0,120,108,1,0
10000,hunger,0,120,116,1,0
10000,hunger,0,120,124,1,0
10000,hunger,0,120,136,1,0
10000,hunger,0,120,148,1,0
10000,hunger,0,120,164,1,0
10000,hunger,0,120,192,1,0
10000,hunger,0,120,200,1,0
10000,hunger,0,120,264,1,0
10000,hunger,0,120,276,1,0
10000,hunger,0,128,84,1,1
10000,hunger,0,144,156,1,0
10000,hunger,0,168,148,1,0
10000,hunger,0,168,280,1,0
10000,hunger,0,168,304,1,0
10000,hunger,50,0,0,107,0
10000,hunger,50,0,4,9,0
10000,hunger,50,4,0,28,0
10000,hunger,50,4,4,77,0
10000,hunger,50,4,8,27,0
10000,hunger,50,4,12,1,0
10000,hunger,50,8,4,23,0
10000,hunger,50,8,8,30,0
10000,hunger,50,8,12,13,0
10000,hunger,50,8,16,16,0
10000,hunger,50,8,20,6,0
10000,hunger,50,8,24,1,0
10000,hunger,50,12,4,7,0
10000,hunger,50,12,8,7,0
10000,hunger,50,12,12,25,0
10000,hunger,50,12,16,10,0
10000,hunger,50,12,20,32,0
10000,hunger,50,12,24,64,0
10000,hunger,50,12,28,28,0
10000,hunger,50,12,32,1,0
10000,hunger,50,12,36,1,0
10000,hunger,50,16,4,1,0
10000,hunger,50,16,8,15,1
