step,cause,age,size,mass,n,worn
10000,hunger,0,0,0,25,0
10000,hunger,0,0,4,12,0
10000,hunger,0,4,0,6,0
10000,hunger,0,4,4,44,0
10000,hunger,0,4,8,31,0
10000,hunger,0,4,12,4,0
10000,hunger,0,8,0,5,0
10000,hunger,0,8,4,14,0
10000,hunger,0,8,8,33,0
10000,hunger,0,8,12,52,0
10000,hunger,0,8,16,140,0
10000,hunger,0,8,20,17,0
10000,hunger,0,12,0,2,0
10000,hunger,0,12,4,5,0
10000,hunger,0,12,8,19,0
10000,hunger,0,12,12,45,0
10000,hunger,0,12,16,85,0
10000,hunger,0,12,20,190,0
10000,hunger,0,12,24,275,0
10000,hunger,0,12,28,196,0
10000,hunger,0,12,32,3,0
10000,hunger,0,16,4,3,0
10000,hunger,0,16,8,1,0
10000,hunger,0,16,12,10,0
10000,hunger,0,16,16,32,0
10000,hunger,0,16,20,120,0
10000,hunger,0,16,24,185,0
10000,hunger,0,16,28,1614,0
10000,hunger,0,16,32,80,0
10000,hunger,0,16,36,8,0
10000,hunger,0,20,8,2,0
10000,hunger,0,20,12,7,0
10000,hunger,0,20,16,13,0
10000,hunger,0,20,20,26,0
10000,hunger,0,20,24,48,0
10000,hunger,0,20,28,78,0
10000,hunger,0,20,32,80,0
10000,hunger,0,20,36,87,0
10000,hunger,0,20,40,43,0
10000,hunger,0,20,44,16,0
10000,hunger,0,24,8,1,0
10000,hunger,0,24,12,5,0
10000,hunger,0,24,16,9,0
10000,hunger,0,24,20,11,0
10000,hunger,0,24,24,27,0
10000,hunger,0,24,28,54,0
10000,hunger,0,24,32,130,0
10000,hunger,0,24,36,211,0
10000,hunger,0,24,40,257,1
10000,hunger,0,24,44,211,0
10000,hunger,0,24,48,94,0
10000,hunger,0,24,52,2,0
10000,hunger,0,24,60,1,0
10000,hunger,0,28,8,1,0
10000,hunger,0,28,12,6,0
10000,hunger,0,28,20,7,0
10000,hunger,0,28,24,3,0
10000,hunger,0,28,28,9,0
10000,hunger,0,28,32,16,0
10000,hunger,0,28,36,14,0
10000,hunger,0,28,40,16,0
10000,hunger,0,28,44,8,0
10000,hunger,0,28,48,5,0
10000,hunger,0,28,52,4,0
10000,hunger,0,32,12,5,0
10000,hunger,0,32,16,8,0
10000,hunger,0,32,20,2,0
10000,hunger,0,32,24,3,0
10000,hunger,0,32,28,3,0
10000,hunger,0,32,32,12,0
10000,hunger,0,32,36,13,0
10000,hunger,0,32,40,16,0
10000,hunger,0,32,44,20,0
10000,hunger,0,32,48,10,0
10000,hunger,0,32,52,2,0
10000,hunger,0,32,56,5,0
10000,hunger,0,32,72,1,0
10000,hunger,0,36,12,4,0
10000,hunger,0,36,16,9,0
10000,hunger,0,36,20,9,0
10000,hunger,0,36,24,5,0
10000,hunger,0,36,28,7,0
10000,hunger,0,36,32,11,0
10000,hunger,0,36,36,27,0
10000,hunger,0,36,40,38,1
10000,hunger,0,36,44,52,0
10000,hunger,0,36,48,56,0
10000,hunger,0,36,52,35,0
10000,hunger,0,36,56,26,0
10000,hunger,0,36,60,13,0
10000,hunger,0,36,64,6,0
10000,hunger,0,36,68,4,0
10000,hunger,0,40,12,1,0
10000,hunger,0,40,16,1,0
10000,hunger,0,40,20,9,0
10000,hunger,0,40,24,6,0
10000,hunger,0,40,32,2,0
10000,hunger,0,40,36,3,0
10000,hunger,0,40,40,1,0
10000,hunger,0,40,44,2,0
10000,hunger,0,40,48,8,0
10000,hunger,0,40,52,1,0
10000,hunger,0,40,56,2,0
10000,hunger,0,40,68,1,0
10000,hunger,0,44,16,2,0
10000,hunger,0,44,24,4,0
10000,hunger,0,44,40,2,0
10000,hunger,0,44,44,3,0
10000,hunger,0,44,48,2,0
10000,hunger,0,44,52,4,0
10000,hunger,0,44,60,2,0
10000,hunger,0,44,64,1,0
10000,hunger,0,44,72,2,0
10000,hunger,0,48,16,6,0
10000,hunger,0,48,20,18,0
10000,hunger,0,48,24,30,0
10000,hunger,0,48,28,3,0
10000,hunger,0,48,32,1,0
10000,hunger,0,48,36,3,0
10000,hunger,0,48,40,5,0
10000,hunger,0,48,44,12,0
10000,hunger,0,48,48,11,0
10000,hunger,0,48,52,14,0
10000,hunger,0,48,56,13,0
