step,cause,age,size,mass,n,worn
10000,hunger,0,0,0,8,0
10000,hunger,0,0,4,3,0
10000,hunger,0,4,0,3,0
10000,hunger,0,4,4,14,0
10000,hunger,0,4,8,20,0
10000,hunger,0,4,12,10,0
10000,hunger,0,8,4,3,0
10000,hunger,0,8,8,17,0
10000,hunger,0,8,12,15,0
10000,hunger,0,8,16,15,0
10000,hunger,0,8,20,11,0
10000,hunger,0,12,4,2,0
10000,hunger,0,12,8,4,0
10000,hunger,0,12,12,17,0
10000,hunger,0,12,16,22,0
10000,hunger,0,12,20,18,0
10000,hunger,0,12,24,46,0
10000,hunger,0,12,28,38,0
10000,hunger,0,12,32,3,1
10000,hunger,0,16,4,3,0
10000,hunger,0,16,12,6,0
10000,hunger,0,16,16,24,0
10000,hunger,0,16,20,33,0
10000,hunger,0,16,24,149,0
10000,hunger,0,16,28,1303,0
10000,hunger,0,16,32,48,0
10000,hunger,0,16,36,14,0
10000,hunger,0,16,40,1,0
10000,hunger,0,20,8,1,0
10000,hunger,0,20,12,2,0
10000,hunger,0,20,16,7,0
10000,hunger,0,20,20,11,0
10000,hunger,0,20,24,14,0
10000,hunger,0,20,28,11,0
10000,hunger,0,20,32,8,0
10000,hunger,0,20,36,12,0
10000,hunger,0,20,40,14,0
10000,hunger,0,20,44,10,0
10000,hunger,0,20,48,1,0
10000,hunger,0,24,8,1,0
10000,hunger,0,24,12,3,0
10000,hunger,0,24,16,3,0
10000,hunger,0,24,20,9,0
10000,hunger,0,24,24,20,0
10000,hunger,0,24,28,39,0
10000,hunger,0,24,32,97,0
10000,hunger,0,24,36,238,0
10000,hunger,0,24,40,281,0
10000,hunger,0,24,44,329,0
10000,hunger,0,24,48,244,0
10000,hunger,0,24,52,4,0
10000,hunger,0,24,56,4,0
10000,hunger,0,24,60,2,0
10000,hunger,0,24,64,1,0
10000,hunger,0,28,16,2,0
10000,hunger,0,28,20,3,0
10000,hunger,0,28,24,5,0
10000,hunger,0,28,28,5,0
10000,hunger,0,28,32,11,0
10000,hunger,0,28,36,8,0
10000,hunger,0,28,44,7,0
10000,hunger,0,28,48,2,0
10000,hunger,0,28,56,4,0
10000,hunger,0,28,68,1,0
10000,hunger,0,32,8,1,0
10000,hunger,0,32,20,3,0
10000,hunger,0,32,24,1,0
10000,hunger,0,32,28,4,0
10000,hunger,0,32,32,14,0
10000,hunger,0,32,36,11,0
10000,hunger,0,32,40,9,0
10000,hunger,0,32,44,9,0
10000,hunger,0,32,48,1,0
