step,cause,age,size,mass,n,worn
10000,hunger,0,0,0,1,0
10000,hunger,0,0,8,1,0
10000,hunger,0,4,0,1,0
10000,hunger,0,4,4,3,0
10000,hunger,0,8,0,1,0
10000,hunger,0,8,4,1,0
10000,hunger,0,8,12,2,0
10000,hunger,0,12,4,3,0
10000,hunger,0,12,8,2,0
10000,hunger,0,12,12,2,0
10000,hunger,0,12,16,1,0
10000,hunger,0,12,20,3,0
10000,hunger,0,12,24,1,0
10000,hunger,0,16,8,2,0
10000,hunger,0,16,12,4,0
10000,hunger,0,16,16,3,0
10000,hunger,0,16,20,1,0
10000,hunger,0,20,8,6,0
10000,hunger,0,20,12,4,0
10000,hunger,0,20,16,2,0
10000,hunger,0,20,20,4,0
10000,hunger,0,20,24,2,0
10000,hunger,0,20,28,1,0
10000,hunger,0,20,32,1,0
10000,hunger,0,24,8,3,0
10000,hunger,0,24,12,2,0
10000,hunger,0,24,16,1,0
10000,hunger,0,24,20,1,0
10000,hunger,0,24,24,3,0
10000,hunger,0,24,32,2,0
10000,hunger,0,24,36,1,0
10000,hunger,0,24,40,3,0
10000,hunger,0,28,8,1,0
10000,hunger,0,28,12,2,0
10000,hunger,0,28,20,2,0
10000,hunger,0,28,24,1,0
10000,hunger,0,28,28,2,0
10000,hunger,0,28,40,2,0
10000,hunger,0,32,16,2,0
10000,hunger,0,32,20,1,0
10000,hunger,0,32,24,2,0
10000,hunger,0,32,28,2,0
10000,hunger,0,32,32,3,0
10000,hunger,0,32,36,2,0
10000,hunger,0,32,48,1,0
10000,hunger,0,32,60,1,0
10000,hunger,0,36,20,4,0
10000,hunger,0,36,24,4,0
10000,hunger,0,36,28,1,0
10000,hunger,0,36,32,10,0
10000,hunger,0,36,36,13,0
10000,hunger,0,36,40,10,0
10000,hunger,0,36,44,10,0
10000,hunger,0,36,48,9,0
10000,hunger,0,36,52,10,0
10000,hunger,0,36,56,12,0
10000,hunger,0,36,60,5,0
10000,hunger,0,36,64,1,0
10000,hunger,0,40,16,3,0
10000,hunger,0,40,20,1,0
10000,hunger,0,40,28,2,0
10000,hunger,0,40,32,4,0
10000,hunger,0,40,36,2,0
10000,hunger,0,40,40,2,0
10000,hunger,0,40,44,1,0
10000,hunger,0,40,48,1,0
10000,hunger,0,40,56,1,0
10000,hunger,0,40,60,1,0
10000,hunger,0,40,76,1,0
10000,hunger,0,44,24,2,0
10000,hunger,0,44,32,1,0
10000,hunger,0,44,40,4,0
10000,hunger,0,44,44,1,0
10000,hunger,0,44,48,1,0
10000,hunger,0,44,56,4,0
10000,hunger,0,44,64,1,0
10000,hunger,0,48,20,7,1
10000,hunger,0,48,24,8,0
10000,hunger,0,48,32,2,0
10000,hunger,0,48,36,3,0
10000,hunger,0,48,40,11,0
10000,hunger,0,48,44,18,0
10000,hunger,0,48,48,11,0
10000,hunger,0,48,52,16,0
10000,hunger,0,48,56,26,0
10000,hunger,0,48,60,22,0
10000,hunger,0,48,64,12,0
10000,hunger,0,48,68,9,0
10000,hunger,0,48,72,8,0
10000,hunger,0,48,76,7,0
10000,hunger,0,48,80,2,0
10000,hunger,0,48,84,4,0
10000,hunger,0,48,88,2,0
10000,hunger,0,52,24,1,0
10000,hunger,0,52,28,1,0
10000,hunger,0,52,44,1,0
10000,hunger,0,52,72,1,0
10000,hunger,0,52,84,1,0
10000,hunger,0,56,32,1,0
10000,hunger,0,56,36,2,0
10000,hunger,0,56,40,1,0
10000,hunger,0,56,48,1,0
10000,hunger,0,56,52,2,0
10000,hunger,0,56,60,1,0
10000,hunger,0,56,72,1,0
10000,hunger,0,60,44,1,0
10000,hunger,0,60,52,1,0
10000,hunger,0,60,60,2,0
10000,hunger,0,60,64,1,0
10000,hunger,0,60,84,1,0
10000,hunger,0,60,100,1,0
10000,hunger,0,60,104,1,0
10000,hunger,0,64,20,4,0
10000,hunger,0,64,24,3,0
10000,hunger,0,64,28,7,0
10000,hunger,0,64,32,3,0
10000,hunger,0,64,36,1,0
10000,hunger,0,64,40,1,0
10000,hunger,0,64,44,3,0
10000,hunger,0,64,48,8,0
10000,hunger,0,64,52,7,0
10000,hunger,0,64,56,7,0
10000,hunger,0,64,60,5,0
10000,hunger,0,64,64,11,0
10000,hunger,0,64,68,5,0
10000,hunger,0,64,72,15,0
10000,hunger,0,64,76,17,0
10000,hunger,0,64,80,4,0
10000,hunger,0,64,84,8,0
10000,hunger,0,64,88,6,0
10000,hunger,0,64,92,3,0
10000,hunger,0,64,96,2,0
10000,hunger,0,64,100,5,0
10000,hunger,0,64,104,1,0
10000,hunger,0,64,108,1,0
10000,hunger,0,64,112,3,0
10000,hunger,0,64,116,3,0
10000,hunger,0,64,120,2,0
10000,hunger,0,68,48,2,0
10000,hunger,0,68,56,1,0
10000,hunger,0,68,68,1,0
10000,hunger,0,72,44,1,0
10000,hunger,0,72,48,1,0
10000,hunger,0,72,60,1,0
10000,hunger,0,72,92,1,0
10000,hunger,0,76,68,1,0
10000,hunger,0,80,52,1,0
10000,hunger,0,80,56,1,0
10000,hunger,0,80,60,1,0
10000,hunger,0,80,64,3,0
10000,hunger,0,80,68,5,0
10000,hunger,0,80,72,4,0
10000,hunger,0,80,76,4,0
10000,hunger,0,80,80,2,0
10000,hunger,0,80,84,6,0
10000,hunger,0,80,88,5,0
10000,hunger,0,80,92,4,0
10000,hunger,0,80,100,1,0
10000,hunger,0,80,104,2,0
10000,hunger,0,80,108,1,0
10000,hunger,0,80,112,1,0
10000,hunger,0,80,120,2,0
10000,hunger,0,80,132,2,0
10000,hunger,0,80,136,1,0
10000,hunger,0,80,148,1,0
10000,hunger,0,80,152,1,0
10000,hunger,0,80,156,1,0
10000,hunger,0,92,68,1,0
10000,hunger,0,96,132,1,0
10000,hunger,0,100,68,1,0
10000,hunger,0,100,80,1,0
10000,hunger,0,100,84,2,0
10000,hunger,0,100,104,1,0
10000,hunger,0,100,108,1,0
10000,hunger,0,100,128,1,0
10000,hunger,0,100,140,1,0
10000,hunger,0,100,148,1,0
10000,hunger,0,100,164,1,0
10000,hunger,0,120,92,1,0
10000,hunger,0,120,100,1,0
10000,hunger,0,120,124,1,0
10000,hunger,0,144,156,1,0
10000,hunger,0,144,272,1,0
10000,hunger,0,168,148,1,0
10000,hunger,0,168,280,1,0
10000,hunger,0,168,304,1,0
10000,hunger,50,0,0,43,0
10000,hunger,50,0,4,5,0
10000,hunger,50,4,0,28,0
10000,hunger,50,4,4,57,0
10000,hunger,50,4,8,9,0
10000,hunger,50,4,16,1,0
10000,hunger,50,8,0,5,0
10000,hunger,50,8,4,26,0
10000,hunger,50,8,8,30,0
10000,hunger,50,8,12,17,0
10000,hunger,50,8,16,2,0
10000,hunger,50,8,20,1,0
10000,hunger,50,8,24,1,0
10000,hunger,50,12,4,20,0
10000,hunger,50,12,8,35,0
10000,hunger,50,12,12,15,0
10000,hunger,50,12,16,13,0
10000,hunger,50,12,20,6,0
10000,hunger,50,12,24,4,0
10000,hunger,50,12,28,1,0
10000,hunger,50,12,32,1,0
10000,hunger,50,12,36,1,0
10000,hunger,50,16,4,6,0
10000,hunger,50,16,8,13,0
10000,hunger,50,16,12,24,0
10000,hunger,50,16,16,26,0
10000,hunger,50,16,20,8,0
10000,hunger,50,16,24,9,0
10000,hunger,50,16,28,5,0
10000,hunger,50,16,32,1,0
10000,hunger,50,16,52,1,0
10000,hunger,50,20,8,29,0
10000,hunger,50,20,12,10,0
10000,hunger,50,20,16,20,0
10000,hunger,50,20,20,23,1
10000,hunger,50,20,24,9,0
10000,hunger,50,20,28,8,0
10000,hunger,50,20,32,13,0
10000,hunger,50,20,36,3,0
10000,hunger,50,20,40,1,0
10000,hunger,50,20,48,1,0
10000,hunger,50,24,8,9,0
10000,hunger,50,24,12,12,0
10000,hunger,50,24,16,11,0
10000,hunger,50,24,20,16,0
10000,hunger,50,24,24,21,0
10000,hunger,50,24,28,21,0
10000,hunger,50,24,32,10,0
10000,hunger,50,24,36,17,0
10000,hunger,50,24,40,12,0
10000,hunger,50,24,44,5,0
10000,hunger,50,24,48,3,0
10000,hunger,50,28,12,17,0
10000,hunger,50,28,16,7,0
10000,hunger,50,28,20,3,0
10000,hunger,50,28,24,9,0
10000,hunger,50,28,28,11,0
10000,hunger,50,28,32,15,0
10000,hunger,50,28,36,7,0
10000,hunger,50,28,40,12,0
10000,hunger,50,28,44,6,0
10000,hunger,50,28,48,3,0
10000,hunger,50,28,52,2,0
10000,hunger,50,32,12,8,0
10000,hunger,50,32,16,2,0
10000,hunger,50,32,20,5,0
10000,hunger,50,32,24,14,0
10000,hunger,50,32,28,17,0
10000,hunger,50,32,32,13,0
