step,cause,age,size,mass,n,worn
10000,hunger,0,0,0,23,0
10000,hunger,0,0,4,7,0
10000,hunger,0,4,0,9,0
10000,hunger,0,4,4,57,0
10000,hunger,0,4,8,60,0
10000,hunger,0,4,12,64,0
10000,hunger,0,4,16,2,0
10000,hunger,0,4,20,1,0
10000,hunger,0,8,4,4,0
10000,hunger,0,8,8,53,0
10000,hunger,0,8,12,356,0
10000,hunger,0,8,16,373,1
10000,hunger,0,8,20,109,0
10000,hunger,0,8,24,1,0
10000,hunger,0,12,4,2,0
10000,hunger,0,12,8,12,0
10000,hunger,0,12,12,17,0
10000,hunger,0,12,16,34,0
10000,hunger,0,12,20,110,0
10000,hunger,0,12,24,218,0
10000,hunger,0,12,28,139,0
10000,hunger,0,12,32,1,0
10000,hunger,0,16,4,1,0
10000,hunger,0,16,8,8,1
10000,hunger,0,16,12,33,0
10000,hunger,0,16,16,26,0
10000,hunger,0,16,20,38,0
10000,hunger,0,16,24,54,0
10000,hunger,0,16,28,1322,2
10000,hunger,0,16,32,123,0
10000,hunger,0,16,36,16,0
10000,hunger,0,16,40,2,0
10000,hunger,0,20,8,2,0
10000,hunger,0,20,12,40,0
10000,hunger,0,20,16,50,0
10000,hunger,0,20,20,15,0
10000,hunger,0,20,24,35,0
10000,hunger,0,20,28,40,0
10000,hunger,0,20,32,66,0
10000,hunger,0,20,36,141,0
10000,hunger,0,20,40,104,0
10000,hunger,0,20,44,18,0
10000,hunger,0,24,8,1,0
10000,hunger,0,24,12,6,0
10000,hunger,0,24,16,20,0
10000,hunger,0,24,20,23,0
10000,hunger,0,24,24,23,0
10000,hunger,0,24,28,43,0
10000,hunger,0,24,32,142,0
10000,hunger,0,24,36,199,0
10000,hunger,0,24,40,217,0
10000,hunger,0,24,44,269,0
10000,hunger,0,24,48,406,0
10000,hunger,0,24,52,7,0
10000,hunger,0,24,56,1,0
10000,hunger,0,28,12,7,0
10000,hunger,0,28,16,9,0
10000,hunger,0,28,20,11,0
10000,hunger,0,28,24,20,0
10000,hunger,0,28,28,9,0
10000,hunger,0,28,32,41,0
10000,hunger,0,28,36,8,0
10000,hunger,0,28,40,13,0
10000,hunger,0,28,44,19,0
10000,hunger,0,28,48,18,0
10000,hunger,0,28,52,14,0
10000,hunger,0,28,56,3,0
10000,hunger,0,28,60,4,0
10000,hunger,0,32,12,2,0
10000,hunger,0,32,16,7,0
10000,hunger,0,32,20,9,0
10000,hunger,0,32,24,31,0
10000,hunger,0,32,28,9,0
10000,hunger,0,32,32,12,0
10000,hunger,0,32,36,25,0
10000,hunger,0,32,40,10,0
10000,hunger,0,32,44,15,0
10000,hunger,0,32,48,14,0
10000,hunger,0,32,52,16,0
10000,hunger,0,32,56,7,0
10000,hunger,0,32,60,14,0
10000,hunger,0,32,64,8,0
10000,hunger,0,32,68,1,0
10000,hunger,0,36,12,5,0
10000,hunger,0,36,16,13,0
10000,hunger,0,36,20,8,0
10000,hunger,0,36,24,21,0
10000,hunger,0,36,28,19,0
10000,hunger,0,36,32,17,0
10000,hunger,0,36,36,20,0
10000,hunger,0,36,40,24,0
10000,hunger,0,36,44,29,0
10000,hunger,0,36,48,33,0
10000,hunger,0,36,52,21,1
10000,hunger,0,36,56,22,0
10000,hunger,0,36,60,17,0
10000,hunger,0,36,64,13,0
10000,hunger,0,36,68,41,0
10000,hunger,0,40,16,3,0
10000,hunger,0,40,20,4,0
10000,hunger,0,40,24,5,0
10000,hunger,0,40,28,2,0
10000,hunger,0,40,32,1,0
10000,hunger,0,40,36,5,0
10000,hunger,0,40,40,1,0
10000,hunger,0,40,44,5,0
