step,cause,age,size,mass,n,worn
10000,hunger,0,0,0,30,0
10000,hunger,0,0,4,6,1
10000,hunger,0,4,0,9,0
10000,hunger,0,4,4,47,0
10000,hunger,0,4,8,16,0
10000,hunger,0,4,12,3,0
10000,hunger,0,8,0,1,0
10000,hunger,0,8,4,7,0
10000,hunger,0,8,8,42,0
10000,hunger,0,8,12,34,0
10000,hunger,0,8,16,12,0
10000,hunger,0,8,20,1,0
10000,hunger,0,12,4,2,0
10000,hunger,0,12,8,8,0
10000,hunger,0,12,12,22,0
10000,hunger,0,12,16,31,0
10000,hunger,0,12,20,24,0
10000,hunger,0,12,24,10,0
10000,hunger,0,12,28,3,0
10000,hunger,0,16,4,1,0
10000,hunger,0,16,8,4,0
10000,hunger,0,16,12,14,0
10000,hunger,0,16,16,33,0
10000,hunger,0,16,20,29,0
10000,hunger,0,16,24,45,0
10000,hunger,0,16,28,99,0
10000,hunger,0,16,32,10,0
10000,hunger,0,16,36,2,0
10000,hunger,0,16,40,1,0
10000,hunger,0,20,4,1,0
10000,hunger,0,20,8,3,0
10000,hunger,0,20,12,2,0
10000,hunger,0,20,16,16,0
10000,hunger,0,20,20,17,0
10000,hunger,0,20,24,23,0
10000,hunger,0,20,28,37,0
10000,hunger,0,20,32,23,0
10000,hunger,0,20,36,18,0
10000,hunger,0,20,40,10,0
10000,hunger,0,20,44,2,0
10000,hunger,0,20,48,1,0
10000,hunger,0,24,12,6,0
10000,hunger,0,24,16,3,0
10000,hunger,0,24,20,12,0
10000,hunger,0,24,24,36,0
10000,hunger,0,24,28,47,0
10000,hunger,0,24,32,74,0
10000,hunger,0,24,36,71,0
10000,hunger,0,24,40,59,0
10000,hunger,0,24,44,119,0
10000,hunger,0,24,48,26,0
10000,hunger,0,24,52,5,0
10000,hunger,0,28,12,3,0
10000,hunger,0,28,20,4,0
10000,hunger,0,28,24,6,0
10000,hunger,0,28,28,11,0
10000,hunger,0,28,32,11,0
10000,hunger,0,28,36,15,0
10000,hunger,0,28,40,10,0
10000,hunger,0,28,44,5,0
10000,hunger,0,28,48,3,0
10000,hunger,0,32,12,5,0
10000,hunger,0,32,16,3,0
10000,hunger,0,32,20,3,0
10000,hunger,0,32,24,7,0
10000,hunger,0,32,28,4,0
10000,hunger,0,32,32,8,0
10000,hunger,0,32,36,12,0
10000,hunger,0,32,40,3,0
10000,hunger,0,32,44,3,0
10000,hunger,0,32,48,4,0
10000,hunger,0,32,52,2,0
10000,hunger,0,32,60,4,0
10000,hunger,0,32,64,3,0
10000,hunger,0,36,12,1,0
10000,hunger,0,36,16,8,0
10000,hunger,0,36,20,6,0
10000,hunger,0,36,24,6,0
10000,hunger,0,36,28,4,0
10000,hunger,0,36,32,6,0
10000,hunger,0,36,36,9,0
10000,hunger,0,36,40,15,0
10000,hunger,0,36,44,11,0
10000,hunger,0,36,48,11,0
10000,hunger,0,36,52,5,0
10000,hunger,0,36,56,7,0
10000,hunger,0,36,60,7,0
10000,hunger,0,36,64,12,0
10000,hunger,0,36,68,2,0
10000,hunger,0,40,16,1,0
10000,hunger,0,40,20,2,0
10000,hunger,0,40,24,3,0
10000,hunger,0,40,28,1,0
10000,hunger,0,40,32,2,0
10000,hunger,0,40,36,1,0
10000,hunger,0,40,52,1,0
10000,hunger,0,40,56,2,0
10000,hunger,0,40,60,2,0
10000,hunger,0,40,64,3,0
10000,hunger,0,40,68,1,0
10000,hunger,0,40,76,1,0
10000,hunger,0,44,16,5,0
10000,hunger,0,44,24,4,0
10000,hunger,0,44,28,1,0
10000,hunger,0,44,32,1,0
10000,hunger,0,44,36,1,0
10000,hunger,0,44,40,2,0
10000,hunger,0,44,44,3,0
10000,hunger,0,44,48,2,0
10000,hunger,0,44,52,3,0
10000,hunger,0,44,60,1,0
10000,hunger,0,48,16,1,0
10000,hunger,0,48,20,17,0
10000,hunger,0,48,24,21,0
10000,hunger,0,48,28,1,0
10000,hunger,0,48,32,3,0
10000,hunger,0,48,36,2,0
10000,hunger,0,48,40,2,0
10000,hunger,0,48,44,5,0
10000,hunger,0,48,48,4,0
10000,hunger,0,48,52,6,0
10000,hunger,0,48,56,4,0
10000,hunger,0,48,60,3,0
10000,hunger,0,48,64,2,0
10000,hunger,0,48,68,2,0
10000,hunger,0,48,72,1,0
10000,hunger,0,48,88,1,0
10000,hunger,0,52,20,2,0
10000,hunger,0,52,24,1,0
10000,hunger,0,52,44,1,0
10000,hunger,0,52,48,1,0
10000,hunger,0,52,56,2,0
10000,hunger,0,52,60,2,0
10000,hunger,0,56,24,1,0
10000,hunger,0,56,52,1,0
10000,hunger,0,56,56,2,0
10000,hunger,0,56,72,1,0
10000,hunger,0,56,88,1,0
10000,hunger,0,60,24,1,0
10000,hunger,0,60,36,1,0
10000,hunger,0,60,48,1,0
10000,hunger,0,60,76,1,0
10000,hunger,0,64,24,4,0
10000,hunger,0,64,28,1,0
10000,hunger,0,64,36,2,0
10000,hunger,0,64,40,1,0
10000,hunger,0,64,48,1,0
10000,hunger,0,64,52,3,0
10000,hunger,0,64,56,4,0
10000,hunger,0,64,60,5,0
10000,hunger,0,64,64,3,0
10000,hunger,0,64,68,3,0
10000,hunger,0,64,80,1,0
10000,hunger,0,64,84,1,0
10000,hunger,0,64,96,1,0
10000,hunger,0,72,72,1,0
10000,hunger,0,72,92,1,0
10000,hunger,0,80,60,2,0
10000,hunger,0,80,68,2,0
10000,hunger,0,80,72,1,0
10000,hunger,0,80,76,2,0
10000,hunger,0,80,80,1,0
10000,hunger,0,96,72,1,0
10000,hunger,0,100,132,1,0
10000,hunger,0,144,120,1,0
10000,hunger,50,0,0,286,0
10000,hunger,50,0,4,64,0
10000,hunger,50,0,8,3,0
10000,hunger,50,4,0,121,0
10000,hunger,50,4,4,350,0
10000,hunger,50,4,8,154,1
10000,hunger,50,4,12,33,0
10000,hunger,50,4,16,3,0
10000,hunger,50,4,20,1,0
10000,hunger,50,8,0,1,0
10000,hunger,50,8,4,119,0
10000,hunger,50,8,8,211,1
10000,hunger,50,8,12,183,0
10000,hunger,50,8,16,110,1
10000,hunger,50,8,20,16,0
10000,hunger,50,8,24,3,0
10000,hunger,50,8,28,3,0
10000,hunger,50,12,4,28,0
10000,hunger,50,12,8,72,0
10000,hunger,50,12,12,150,0
10000,hunger,50,12,16,156,0
10000,hunger,50,12,20,135,1
10000,hunger,50,12,24,69,0
10000,hunger,50,12,28,21,0
10000,hunger,50,12,32,3,0
10000,hunger,50,12,36,3,1
10000,hunger,50,16,4,5,0
10000,hunger,50,16,8,20,0
10000,hunger,50,16,12,62,0
10000,hunger,50,16,16,266,2
10000,hunger,50,16,20,131,1
10000,hunger,50,16,24,190,0
10000,hunger,50,16,28,336,1
10000,hunger,50,16,32,56,0
10000,hunger,50,16,36,9,0
10000,hunger,50,16,40,5,0
10000,hunger,50,16,44,2,0
10000,hunger,50,20,8,7,0
10000,hunger,50,20,12,12,1
10000,hunger,50,20,16,65,0
10000,hunger,50,20,20,132,2
10000,hunger,50,20,24,158,0
10000,hunger,50,20,28,179,0
10000,hunger,50,20,32,100,0
10000,hunger,50,20,36,75,0
10000,hunger,50,20,40,45,0
10000,hunger,50,20,44,13,0
10000,hunger,50,20,48,7,0
10000,hunger,50,20,52,1,0
10000,hunger,50,20,64,1,0
10000,hunger,50,24,8,6,0
10000,hunger,50,24,12,10,1
10000,hunger,50,24,16,27,0
10000,hunger,50,24,20,86,0
10000,hunger,50,24,24,114,0
10000,hunger,50,24,28,175,0
