step,cause,age,size,n,worn
10000,hunger,0,0,84,0
10000,hunger,0,4,186,0
10000,hunger,0,8,380,0
10000,hunger,0,12,706,0
10000,hunger,0,16,1732,3
10000,hunger,0,20,724,0
10000,hunger,0,24,4089,3
10000,hunger,0,28,233,0
10000,hunger,0,32,348,1
10000,hunger,0,36,1801,5
10000,hunger,0,40,73,0
10000,hunger,0,44,77,0
10000,hunger,0,48,555,2
10000,hunger,0,52,23,0
10000,hunger,0,56,20,0
10000,hunger,0,60,28,0
10000,hunger,0,64,174,0
10000,hunger,0,68,6,0
10000,hunger,0,72,10,0
10000,hunger,0,76,14,0
10000,hunger,0,80,65,0
10000,hunger,0,84,2,0
10000,hunger,0,88,2,1
10000,hunger,0,92,2,0
10000,hunger,0,96,4,0
10000,hunger,0,100,52,1
10000,hunger,0,108,1,0
10000,hunger,0,112,1,0
10000,hunger,0,116,1,0
10000,hunger,0,120,11,0
10000,hunger,0,128,1,0
10000,hunger,0,140,1,0
10000,hunger,0,144,7,0
10000,hunger,50,0,453,0
10000,hunger,50,4,695,0
10000,hunger,50,8,1081,2
10000,hunger,50,12,1959,4
10000,hunger,50,16,3874,8
10000,hunger,50,20,1703,4
10000,hunger,50,24,7997,17
10000,hunger,50,28,574,2
10000,hunger,50,32,763,2
10000,hunger,50,36,2873,14
10000,hunger,50,40,188,1
10000,hunger,50,44,182,2
10000,hunger,50,48,1034,5
10000,hunger,50,52,60,0
10000,hunger,50,56,55,1
10000,hunger,50,60,82,2
10000,hunger,50,64,519,3
10000,hunger,50,68,17,0
10000,hunger,50,72,30,0
10000,hunger,50,76,20,0
10000,hunger,50,80,182,2
10000,hunger,50,84,3,0
10000,hunger,50,92,3,1
10000,hunger,50,96,1,0
10000,hunger,50,100,14,0
10000,hunger,50,116,1,0
10000,hunger,50,120,8,0
10000,hunger,50,132,1,0
10000,hunger,100,0,283,0
10000,hunger,100,4,484,0
10000,hunger,100,8,676,0
10000,hunger,100,12,1286,2
10000,hunger,100,16,2498,8
10000,hunger,100,20,1312,4
10000,hunger,100,24,5711,22
10000,hunger,100,28,468,2
10000,hunger,100,32,617,2
10000,hunger,100,36,2257,14
10000,hunger,100,40,150,1
10000,hunger,100,44,176,1
10000,hunger,100,48,951,9
10000,hunger,100,52,60,0
10000,hunger,100,56,62,0
10000,hunger,100,60,70,1
10000,hunger,100,64,373,2
10000,hunger,100,68,6,0
10000,hunger,100,72,10,0
10000,hunger,100,76,10,0
10000,hunger,100,80,105,2
10000,hunger,100,84,1,0
10000,hunger,100,92,2,0
10000,hunger,100,96,1,0
10000,hunger,100,100,29,0
10000,hunger,100,104,1,0
10000,hunger,100,120,12,0
10000,hunger,100,144,2,0
10000,hunger,100,168,1,0
10000,hunger,150,0,117,0
10000,hunger,150,4,296,0
10000,hunger,150,8,531,2
10000,hunger,150,12,1013,4
10000,hunger,150,16,1922,5
10000,hunger,150,20,1071,8
10000,hunger,150,24,4620,29
10000,hunger,150,28,466,4
10000,hunger,150,32,546,3
10000,hunger,150,36,2112,23
10000,hunger,150,40,168,4
10000,hunger,150,44,194,4
10000,hunger,150,48,1007,14
10000,hunger,150,52,71,2
10000,hunger,150,56,59,1
10000,hunger,150,60,89,2
10000,hunger,150,64,440,6
10000,hunger,150,68,10,0
10000,hunger,150,72,14,0
10000,hunger,150,76,13,0
10000,hunger,150,80,159,0
10000,hunger,150,84,2,0
10000,hunger,150,92,2,0
10000,hunger,150,96,1,0
10000,hunger,150,100,36,1
10000,hunger,150,104,2,0
10000,hunger,150,108,2,0
10000,hunger,150,120,16,1
10000,hunger,200,0,64,0
10000,hunger,200,4,211,2
10000,hunger,200,8,428,2
