step,cause,age,size,n,worn
10000,hunger,0,0,18,0
10000,hunger,0,4,43,0
10000,hunger,0,8,70,0
10000,hunger,0,12,395,0
10000,hunger,0,16,2599,0
10000,hunger,0,20,664,1
10000,hunger,0,24,3064,3
10000,hunger,0,28,252,1
10000,hunger,0,32,252,0
10000,hunger,0,36,539,1
10000,hunger,0,40,105,0
10000,hunger,0,44,107,0
10000,hunger,0,48,263,1
10000,hunger,0,52,57,0
10000,hunger,0,56,39,0
10000,hunger,0,60,46,1
10000,hunger,0,64,96,0
10000,hunger,0,68,6,0
10000,hunger,0,72,8,0
10000,hunger,0,76,13,0
10000,hunger,0,80,37,0
10000,hunger,0,88,2,0
10000,hunger,0,96,4,0
10000,hunger,0,100,25,1
10000,hunger,0,116,3,0
10000,hunger,0,120,9,0
10000,hunger,0,144,1,0
10000,hunger,50,0,297,1
10000,hunger,50,4,398,0
10000,hunger,50,8,390,1
10000,hunger,50,12,1133,0
10000,hunger,50,16,6024,5
10000,hunger,50,20,1618,1
10000,hunger,50,24,6732,20
10000,hunger,50,28,653,2
10000,hunger,50,32,647,1
10000,hunger,50,36,1361,2
10000,hunger,50,40,221,0
10000,hunger,50,44,356,0
10000,hunger,50,48,988,2
10000,hunger,50,52,115,1
10000,hunger,50,56,104,0
10000,hunger,50,60,122,1
10000,hunger,50,64,336,2
10000,hunger,50,68,32,0
10000,hunger,50,72,23,0
10000,hunger,50,76,43,0
10000,hunger,50,80,111,0
10000,hunger,50,84,5,0
10000,hunger,50,88,3,0
10000,hunger,50,92,6,0
10000,hunger,50,96,7,0
10000,hunger,50,100,11,0
10000,hunger,50,108,1,0
10000,hunger,50,112,1,0
10000,hunger,50,120,5,0
10000,hunger,100,0,137,0
10000,hunger,100,4,221,0
10000,hunger,100,8,202,1
10000,hunger,100,12,750,1
10000,hunger,100,16,4288,11
10000,hunger,100,20,1222,3
10000,hunger,100,24,5160,17
10000,hunger,100,28,552,1
10000,hunger,100,32,549,1
10000,hunger,100,36,1281,9
10000,hunger,100,40,216,2
10000,hunger,100,44,309,5
10000,hunger,100,48,940,8
10000,hunger,100,52,96,1
10000,hunger,100,56,77,3
10000,hunger,100,60,123,1
10000,hunger,100,64,285,5
10000,hunger,100,68,20,0
10000,hunger,100,72,11,0
10000,hunger,100,76,46,0
10000,hunger,100,80,57,0
10000,hunger,100,84,13,0
10000,hunger,100,88,1,0
10000,hunger,100,92,4,0
10000,hunger,100,96,12,0
10000,hunger,100,100,24,0
10000,hunger,100,108,1,0
10000,hunger,100,112,1,0
10000,hunger,100,116,1,0
10000,hunger,100,120,2,0
10000,hunger,150,0,46,0
10000,hunger,150,4,197,0
10000,hunger,150,8,206,2
10000,hunger,150,12,638,6
10000,hunger,150,16,3327,17
10000,hunger,150,20,1045,7
10000,hunger,150,24,4230,28
10000,hunger,150,28,587,6
10000,hunger,150,32,594,6
10000,hunger,150,36,1308,11
10000,hunger,150,40,229,4
10000,hunger,150,44,335,1
10000,hunger,150,48,994,14
10000,hunger,150,52,118,0
10000,hunger,150,56,88,2
10000,hunger,150,60,163,2
10000,hunger,150,64,344,8
10000,hunger,150,68,23,0
10000,hunger,150,72,20,0
10000,hunger,150,76,52,1
10000,hunger,150,80,121,2
10000,hunger,150,84,9,0
10000,hunger,150,88,3,0
10000,hunger,150,92,6,0
10000,hunger,150,96,9,0
10000,hunger,150,100,29,1
10000,hunger,150,120,2,0
10000,hunger,150,144,1,0
10000,hunger,200,0,18,0
10000,hunger,200,4,160,1
10000,hunger,200,8,200,1
10000,hunger,200,12,525,1
10000,hunger,200,16,2569,10
10000,hunger,200,20,918,13
10000,hunger,200,24,3568,29
10000,hunger,200,28,470,9
10000,hunger,200,32,543,7
10000,hunger,200,36,1140,14
10000,hunger,200,40,210,4
10000,hunger,200,44,314,3
10000,hunger,200,48,1015,15
10000,hunger,200,52,116,2
10000,hunger,200,56,99,2
10000,hunger,200,60,142,5
10000,hunger,200,64,360,7
10000,hunger,200,68,34,1
10000,hunger,200,72,14,0
10000,hunger,200,76,66,0
10000,hunger,200,80,103,3
10000,hunger,200,84,13,1
10000,hunger,200,88,2,0
10000,hunger,200,92,8,0
10000,hunger,200,96,12,0
10000,hunger,200,100,25,1
10000,hunger,200,108,1,0
10000,hunger,200,120,6,0
10000,hunger,200,144,2,0
10000,hunger,250,0,15,0
10000,hunger,250,4,123,0
10000,hunger,250,8,140,0
10000,hunger,250,12,455,8
10000,hunger,250,16,1923,10
10000,hunger,250,20,730,12
10000,hunger,250,24,2787,27
10000,hunger,250,28,351,5
10000,hunger,250,32,409,9
10000,hunger,250,36,969,20
10000,hunger,250,40,158,2
10000,hunger,250,44,247,5
10000,hunger,250,48,755,13
10000,hunger,250,52,92,3
10000,hunger,250,56,83,5
10000,hunger,250,60,115,4
10000,hunger,250,64,306,7
10000,hunger,250,68,34,2
10000,hunger,250,72,26,0
10000,hunger,250,76,31,0
10000,hunger,250,80,124,8
10000,hunger,250,84,14,0
10000,hunger,250,88,6,0
10000,hunger,250,92,5,1
10000,hunger,250,96,9,0
10000,hunger,250,100,28,0
10000,hunger,250,108,1,0
10000,hunger,250,116,3,0
10000,hunger,250,120,1,0
10000,hunger,250,144,2,0
10000,hunger,250,196,1,0
10000,hunger,300,0,9,0
10000,hunger,300,4,69,0
10000,hunger,300,8,95,1
10000,hunger,300,12,305,3
10000,hunger,300,16,1495,14
10000,hunger,300,20,524,7
10000,hunger,300,24,2064,27
10000,hunger,300,28,292,9
10000,hunger,300,32,329,9
10000,hunger,300,36,711,10
10000,hunger,300,40,137,3
10000,hunger,300,44,185,5
10000,hunger,300,48,580,19
10000,hunger,300,52,77,2
10000,hunger,300,56,71,4
10000,hunger,300,60,97,5
10000,hunger,300,64,253,5
10000,hunger,300,68,17,0
10000,hunger,300,72,11,1
10000,hunger,300,76,38,1
10000,hunger,300,80,71,1
10000,hunger,300,84,7,0
10000,hunger,300,88,3,0
10000,hunger,300,92,4,0
10000,hunger,300,96,7,0
10000,hunger,300,100,24,1
10000,hunger,300,104,1,0
10000,hunger,300,112,1,0
10000,hunger,300,116,4,0
10000,hunger,300,120,7,1
10000,hunger,300,124,1,0
10000,hunger,300,144,2,0
10000,hunger,350,0,6,0
10000,hunger,350,4,45,0
10000,hunger,350,8,65,0
10000,hunger,350,12,197,2
