step,cause,age,size,mass,n,worn
10000,hunger,0,0,0,16,0
10000,hunger,0,4,0,3,0
10000,hunger,0,4,4,8,0
10000,hunger,0,4,8,5,0
10000,hunger,0,8,4,3,0
10000,hunger,0,8,8,10,0
10000,hunger,0,8,12,7,0
10000,hunger,0,12,4,2,0
10000,hunger,0,12,8,3,0
10000,hunger,0,12,12,22,0
10000,hunger,0,12,16,5,0
10000,hunger,0,12,20,1,0
10000,hunger,0,16,8,1,0
10000,hunger,0,16,16,10,0
10000,hunger,0,16,20,11,0
10000,hunger,0,16,24,4,0
10000,hunger,0,20,8,1,0
10000,hunger,0,20,16,3,0
10000,hunger,0,20,20,12,0
10000,hunger,0,20,24,18,0
10000,hunger,0,20,28,11,0
10000,hunger,0,24,12,4,0
10000,hunger,0,24,16,1,0
10000,hunger,0,24,20,7,0
10000,hunger,0,24,24,36,0
10000,hunger,0,24,28,19,0
10000,hunger,0,24,32,26,0
10000,hunger,0,24,36,48,0
10000,hunger,0,24,40,23,0
10000,hunger,0,28,12,3,0
10000,hunger,0,28,16,2,0
10000,hunger,0,28,24,1,0
10000,hunger,0,28,28,7,0
10000,hunger,0,28,32,12,0
10000,hunger,0,28,36,4,0
10000,hunger,0,28,40,4,0
10000,hunger,0,28,44,2,0
10000,hunger,0,32,16,1,0
10000,hunger,0,32,20,1,0
10000,hunger,0,32,24,1,0
10000,hunger,0,32,28,3,0
10000,hunger,0,32,32,20,1
10000,hunger,0,32,36,9,0
10000,hunger,0,32,40,2,0
10000,hunger,0,32,48,5,0
10000,hunger,0,32,52,6,0
10000,hunger,0,36,12,4,0
10000,hunger,0,36,16,2,0
10000,hunger,0,36,20,3,0
10000,hunger,0,36,24,5,0
10000,hunger,0,36,28,5,0
10000,hunger,0,36,32,8,0
10000,hunger,0,36,36,12,0
10000,hunger,0,36,40,9,0
10000,hunger,0,36,44,8,0
10000,hunger,0,36,48,7,0
10000,hunger,0,36,52,14,0
10000,hunger,0,36,56,6,0
10000,hunger,0,36,60,3,0
10000,hunger,0,40,16,2,0
10000,hunger,0,40,20,2,0
10000,hunger,0,40,24,1,0
10000,hunger,0,40,32,1,0
10000,hunger,0,40,36,2,0
10000,hunger,0,40,40,2,0
10000,hunger,0,40,44,3,0
10000,hunger,0,40,48,6,0
10000,hunger,0,40,52,2,0
10000,hunger,0,40,56,1,0
10000,hunger,0,44,24,1,0
10000,hunger,0,44,36,1,0
10000,hunger,0,44,40,1,0
10000,hunger,0,44,44,5,0
10000,hunger,0,44,48,1,0
10000,hunger,0,44,52,1,0
10000,hunger,0,44,56,1,0
10000,hunger,0,44,60,2,0
10000,hunger,0,44,64,1,0
10000,hunger,0,48,20,9,0
10000,hunger,0,48,24,13,0
10000,hunger,0,48,28,2,0
10000,hunger,0,48,32,1,0
10000,hunger,0,48,36,1,0
10000,hunger,0,48,40,2,0
10000,hunger,0,48,44,8,0
10000,hunger,0,48,48,7,0
10000,hunger,0,48,52,12,0
10000,hunger,0,48,56,9,0
10000,hunger,0,48,60,1,0
10000,hunger,0,48,64,4,0
10000,hunger,0,48,68,2,0
10000,hunger,0,48,76,1,0
10000,hunger,0,48,84,1,0
10000,hunger,0,52,28,1,0
10000,hunger,0,52,40,1,0
10000,hunger,0,52,48,1,0
10000,hunger,0,52,52,1,0
10000,hunger,0,52,72,1,0
10000,hunger,0,56,28,2,0
10000,hunger,0,56,56,3,0
10000,hunger,0,56,64,1,0
10000,hunger,0,56,68,1,0
10000,hunger,0,56,88,1,0
10000,hunger,0,60,24,1,0
10000,hunger,0,60,36,1,0
10000,hunger,0,60,40,1,0
10000,hunger,0,60,52,1,0
10000,hunger,0,60,68,1,0
10000,hunger,0,60,72,2,0
10000,hunger,0,60,92,1,0
10000,hunger,0,64,28,1,0
10000,hunger,0,64,32,1,0
10000,hunger,0,64,44,1,0
10000,hunger,0,64,48,1,0
10000,hunger,0,64,64,1,0
10000,hunger,0,64,68,4,0
10000,hunger,0,64,72,2,0
10000,hunger,0,64,76,7,0
10000,hunger,0,64,80,1,0
10000,hunger,0,64,84,1,0
10000,hunger,0,64,88,1,0
10000,hunger,0,64,96,1,0
10000,hunger,0,76,36,1,0
10000,hunger,0,76,108,1,0
10000,hunger,0,80,52,1,0
10000,hunger,0,80,56,2,0
10000,hunger,0,80,60,1,0
10000,hunger,0,80,68,1,0
10000,hunger,0,80,72,1,0
10000,hunger,0,80,104,1,0
10000,hunger,0,96,84,1,0
10000,hunger,50,0,0,111,0
10000,hunger,50,0,4,18,0
10000,hunger,50,4,0,23,0
10000,hunger,50,4,4,106,0
10000,hunger,50,4,8,35,0
10000,hunger,50,4,12,2,0
10000,hunger,50,8,4,19,0
10000,hunger,50,8,8,81,0
10000,hunger,50,8,12,29,0
10000,hunger,50,8,16,6,0
10000,hunger,50,8,20,1,0
10000,hunger,50,8,24,1,0
10000,hunger,50,12,4,7,0
10000,hunger,50,12,8,13,0
10000,hunger,50,12,12,94,0
10000,hunger,50,12,16,35,0
10000,hunger,50,12,20,8,0
10000,hunger,50,12,24,3,0
10000,hunger,50,12,28,1,0
10000,hunger,50,16,4,2,0
10000,hunger,50,16,8,7,0
10000,hunger,50,16,12,16,0
10000,hunger,50,16,16,66,0
10000,hunger,50,16,20,71,0
10000,hunger,50,16,24,28,0
10000,hunger,50,16,28,4,0
10000,hunger,50,20,8,6,0
10000,hunger,50,20,12,3,0
10000,hunger,50,20,16,16,0
10000,hunger,50,20,20,91,0
10000,hunger,50,20,24,139,0
10000,hunger,50,20,28,42,0
10000,hunger,50,20,32,3,0
10000,hunger,50,20,36,1,0
10000,hunger,50,20,40,4,1
10000,hunger,50,24,12,8,0
10000,hunger,50,24,16,6,0
10000,hunger,50,24,20,28,0
10000,hunger,50,24,24,222,1
10000,hunger,50,24,28,107,0
10000,hunger,50,24,32,67,0
10000,hunger,50,24,36,100,0
10000,hunger,50,24,40,54,0
10000,hunger,50,24,44,7,0
10000,hunger,50,24,48,1,0
10000,hunger,50,24,52,2,0
10000,hunger,50,28,12,2,0
10000,hunger,50,28,16,5,0
10000,hunger,50,28,20,5,0
10000,hunger,50,28,24,11,0
10000,hunger,50,28,28,68,1
10000,hunger,50,28,32,52,0
10000,hunger,50,28,36,14,0
10000,hunger,50,28,40,13,0
10000,hunger,50,28,44,7,0
10000,hunger,50,28,48,1,0
10000,hunger,50,28,52,1,0
10000,hunger,50,32,12,2,0
10000,hunger,50,32,16,1,0
10000,hunger,50,32,20,3,0
10000,hunger,50,32,24,4,0
10000,hunger,50,32,28,21,0
10000,hunger,50,32,32,103,0
10000,hunger,50,32,36,41,0
10000,hunger,50,32,40,16,0
10000,hunger,50,32,44,12,0
10000,hunger,50,32,48,12,0
10000,hunger,50,32,52,8,0
10000,hunger,50,32,56,4,0
10000,hunger,50,32,60,1,0
10000,hunger,50,32,68,1,0
10000,hunger,50,32,88,1,0
10000,hunger,50,36,16,1,0
10000,hunger,50,36,20,5,0
10000,hunger,50,36,24,6,0
10000,hunger,50,36,28,13,0
10000,hunger,50,36,32,43,0
10000,hunger,50,36,36,54,0
10000,hunger,50,36,40,39,0
10000,hunger,50,36,44,22,0
10000,hunger,50,36,48,20,0
10000,hunger,50,36,52,44,0
10000,hunger,50,36,56,15,0
10000,hunger,50,36,60,8,0
10000,hunger,50,36,64,2,0
10000,hunger,50,40,24,5,0
10000,hunger,50,40,32,5,0
10000,hunger,50,40,36,19,0
10000,hunger,50,40,40,22,0
10000,hunger,50,40,44,21,0
10000,hunger,50,40,48,8,0
10000,hunger,50,40,52,5,0
10000,hunger,50,40,56,16,0
10000,hunger,50,40,60,4,0
10000,hunger,50,40,68,1,0
10000,hunger,50,40,80,1,0
10000,hunger,50,44,28,1,0
10000,hunger,50,44,32,1,0
10000,hunger,50,44,36,3,0
10000,hunger,50,44,40,8,0
10000,hunger,50,44,44,17,0
10000,hunger,50,44,48,11,0
10000,hunger,50,44,52,16,0
10000,hunger,50,44,56,17,0
10000,hunger,50,44,60,3,0
10000,hunger,50,44,64,2,0
10000,hunger,50,44,68,4,0
10000,hunger,50,44,72,4,0
10000,hunger,50,44,76,1,0
10000,hunger,50,44,80,1,0
10000,hunger,50,44,88,1,0
10000,hunger,50,48,24,5,0
10000,hunger,50,48,28,5,1
10000,hunger,50,48,32,8,0
10000,hunger,50,48,36,6,0
10000,hunger,50,48,40,17,0
10000,hunger,50,48,44,59,0
10000,hunger,50,48,48,40,0
10000,hunger,50,48,52,40,0
10000,hunger,50,48,56,28,0
10000,hunger,50,48,60,24,0
10000,hunger,50,48,64,17,0
10000,hunger,50,48,68,10,1
10000,hunger,50,48,72,13,0
10000,hunger,50,48,76,13,1
10000,hunger,50,48,80,5,0
10000,hunger,50,48,84,5,0
10000,hunger,50,48,92,2,0
10000,hunger,50,52,32,1,0
10000,hunger,50,52,48,4,0
10000,hunger,50,52,52,4,0
10000,hunger,50,52,56,2,0
10000,hunger,50,52,60,3,0
10000,hunger,50,52,64,2,0
10000,hunger,50,52,68,1,0
10000,hunger,50,52,72,4,0
10000,hunger,50,52,80,1,0
10000,hunger,50,52,84,1,0
10000,hunger,50,52,88,1,0
10000,hunger,50,52,96,1,0
10000,hunger,50,56,24,1,0
10000,hunger,50,56,28,1,0
10000,hunger,50,56,40,1,0
10000,hunger,50,56,44,1,0
10000,hunger,50,56,48,3,0
10000,hunger,50,56,52,1,0
10000,hunger,50,56,56,3,0
10000,hunger,50,56,68,2,0
10000,hunger,50,56,72,5,0
10000,hunger,50,56,76,4,0
10000,hunger,50,56,80,2,0
10000,hunger,50,56,84,2,0
10000,hunger,50,56,88,1,0
10000,hunger,50,56,96,1,0
10000,hunger,50,60,24,1,0
10000,hunger,50,60,36,2,0
10000,hunger,50,60,44,2,0
10000,hunger,50,60,48,3,0
10000,hunger,50,60,52,1,0
10000,hunger,50,60,56,5,0
10000,hunger,50,60,60,3,0
10000,hunger,50,60,64,2,0
10000,hunger,50,60,68,1,0
10000,hunger,50,60,72,1,0
10000,hunger,50,60,76,2,0
10000,hunger,50,60,80,4,0
10000,hunger,50,60,84,1,0
10000,hunger,50,60,88,1,0
10000,hunger,50,60,92,2,0
10000,hunger,50,64,28,2,0
10000,hunger,50,64,32,2,0
10000,hunger,50,64,36,4,0
10000,hunger,50,64,40,5,0
10000,hunger,50,64,44,3,0
10000,hunger,50,64,48,4,0
10000,hunger,50,64,52,11,0
10000,hunger,50,64,56,17,0
10000,hunger,50,64,60,5,0
10000,hunger,50,64,64,17,0
10000,hunger,50,64,68,4,0
10000,hunger,50,64,72,7,0
10000,hunger,50,64,76,8,0
10000,hunger,50,64,80,10,0
10000,hunger,50,64,84,3,0
10000,hunger,50,64,88,2,0
10000,hunger,50,64,92,3,0
10000,hunger,50,64,96,3,0
10000,hunger,50,64,100,3,0
10000,hunger,50,64,108,1,0
10000,hunger,50,64,112,2,0
10000,hunger,50,68,56,1,0
10000,hunger,50,72,28,1,0
10000,hunger,50,72,36,1,0
10000,hunger,50,72,40,1,0
10000,hunger,50,72,44,1,0
10000,hunger,50,72,60,1,0
10000,hunger,50,72,76,1,0
10000,hunger,50,72,84,1,0
10000,hunger,50,72,100,2,0
10000,hunger,50,76,36,2,0
10000,hunger,50,76,40,1,0
10000,hunger,50,76,56,1,0
10000,hunger,50,76,68,1,0
10000,hunger,50,76,80,1,0
10000,hunger,50,76,96,1,0
10000,hunger,50,80,36,1,0
10000,hunger,50,80,40,4,0
10000,hunger,50,80,48,3,0
10000,hunger,50,80,52,6,0
10000,hunger,50,80,56,5,0
10000,hunger,50,80,60,2,0
