step,cause,age,size,mass,n,worn
10000,hunger,0,0,0,5,0
10000,hunger,0,4,0,3,0
10000,hunger,0,4,4,14,0
10000,hunger,0,4,12,1,0
10000,hunger,0,8,0,1,0
10000,hunger,0,8,4,8,0
10000,hunger,0,8,8,8,0
10000,hunger,0,8,12,2,0
10000,hunger,0,8,20,1,0
10000,hunger,0,12,4,3,0
10000,hunger,0,12,8,7,0
10000,hunger,0,12,12,5,0
10000,hunger,0,12,16,3,0
10000,hunger,0,16,4,4,0
10000,hunger,0,16,8,2,0
10000,hunger,0,16,12,4,0
10000,hunger,0,16,16,5,0
10000,hunger,0,16,20,3,0
10000,hunger,0,20,8,3,0
10000,hunger,0,20,12,2,0
10000,hunger,0,20,16,1,0
10000,hunger,0,20,20,8,0
10000,hunger,0,20,24,8,0
10000,hunger,0,24,20,3,0
10000,hunger,0,24,24,2,0
10000,hunger,0,24,28,3,0
10000,hunger,0,24,32,1,0
10000,hunger,0,28,12,4,0
10000,hunger,0,28,16,2,0
10000,hunger,0,28,20,1,0
10000,hunger,0,28,24,4,0
10000,hunger,0,28,28,6,0
10000,hunger,0,28,32,6,0
10000,hunger,0,28,40,1,0
10000,hunger,0,32,12,5,0
10000,hunger,0,32,16,3,0
10000,hunger,0,32,20,2,0
10000,hunger,0,32,24,3,0
10000,hunger,0,32,28,3,1
10000,hunger,0,32,32,1,0
10000,hunger,0,32,36,3,0
10000,hunger,0,32,40,4,0
10000,hunger,0,36,12,1,0
10000,hunger,0,36,16,12,0
10000,hunger,0,36,20,3,0
10000,hunger,0,36,28,3,0
10000,hunger,0,36,32,2,0
10000,hunger,0,36,36,4,0
10000,hunger,0,36,40,3,0
10000,hunger,0,36,44,3,0
10000,hunger,0,36,48,1,0
10000,hunger,0,40,16,2,0
10000,hunger,0,40,20,3,0
10000,hunger,0,40,24,3,0
10000,hunger,0,40,28,2,0
10000,hunger,0,40,36,2,0
10000,hunger,0,40,40,2,0
10000,hunger,0,40,48,1,0
10000,hunger,0,40,52,1,0
10000,hunger,0,40,56,1,0
10000,hunger,0,40,68,1,0
10000,hunger,0,44,20,4,0
10000,hunger,0,44,24,3,0
10000,hunger,0,44,40,2,0
10000,hunger,0,44,44,2,0
10000,hunger,0,44,48,2,0
10000,hunger,0,48,16,3,0
10000,hunger,0,48,20,25,0
10000,hunger,0,48,24,14,0
10000,hunger,0,48,28,1,0
10000,hunger,0,48,32,1,0
10000,hunger,0,48,40,3,0
10000,hunger,0,48,44,1,0
10000,hunger,0,48,48,3,0
10000,hunger,0,48,52,3,0
10000,hunger,0,48,56,1,0
10000,hunger,0,48,60,3,0
10000,hunger,0,52,20,1,0
10000,hunger,0,52,36,1,0
10000,hunger,0,52,44,1,0
10000,hunger,0,52,48,1,0
10000,hunger,0,52,64,1,0
10000,hunger,0,56,24,1,0
10000,hunger,0,56,52,2,0
10000,hunger,0,56,56,1,0
10000,hunger,0,56,76,2,0
10000,hunger,0,60,56,2,0
10000,hunger,0,60,72,1,0
10000,hunger,0,64,24,2,0
10000,hunger,0,64,28,2,0
10000,hunger,0,64,32,1,0
10000,hunger,0,64,52,1,0
10000,hunger,0,64,56,1,0
10000,hunger,0,64,60,1,0
10000,hunger,0,64,64,3,0
10000,hunger,0,64,68,1,0
10000,hunger,0,64,80,1,0
10000,hunger,0,64,84,2,0
10000,hunger,0,68,68,1,0
10000,hunger,0,68,72,1,0
10000,hunger,0,76,32,1,0
10000,hunger,0,76,72,1,0
10000,hunger,0,76,84,2,0
10000,hunger,0,76,88,1,0
10000,hunger,0,80,68,1,0
10000,hunger,0,80,84,2,0
10000,hunger,0,84,76,1,0
10000,hunger,0,84,80,1,0
10000,hunger,0,88,68,1,0
10000,hunger,0,92,64,1,0
10000,hunger,0,92,76,1,0
10000,hunger,0,100,64,1,0
10000,hunger,0,100,104,1,0
10000,hunger,0,100,108,2,0
10000,hunger,0,144,120,1,0
10000,hunger,50,0,0,206,0
10000,hunger,50,0,4,22,0
10000,hunger,50,4,0,87,1
10000,hunger,50,4,4,149,0
10000,hunger,50,4,8,26,0
10000,hunger,50,4,12,5,0
10000,hunger,50,4,16,2,0
10000,hunger,50,8,0,12,0
10000,hunger,50,8,4,79,0
10000,hunger,50,8,8,87,0
10000,hunger,50,8,12,31,0
10000,hunger,50,8,16,8,0
10000,hunger,50,8,20,2,0
10000,hunger,50,8,24,1,0
10000,hunger,50,12,4,21,0
10000,hunger,50,12,8,32,0
10000,hunger,50,12,12,62,0
10000,hunger,50,12,16,34,0
10000,hunger,50,12,20,8,0
10000,hunger,50,12,24,3,0
10000,hunger,50,12,28,2,0
10000,hunger,50,16,4,2,0
10000,hunger,50,16,8,15,0
10000,hunger,50,16,12,20,0
10000,hunger,50,16,16,26,0
10000,hunger,50,16,20,38,0
10000,hunger,50,16,24,5,0
10000,hunger,50,16,40,2,0
10000,hunger,50,20,8,6,0
10000,hunger,50,20,12,11,0
10000,hunger,50,20,16,26,0
10000,hunger,50,20,20,42,0
10000,hunger,50,20,24,37,0
10000,hunger,50,20,28,7,0
10000,hunger,50,20,32,2,0
10000,hunger,50,20,36,2,0
10000,hunger,50,20,40,1,0
10000,hunger,50,20,44,1,0
10000,hunger,50,20,52,1,0
10000,hunger,50,24,8,4,0
10000,hunger,50,24,12,9,0
10000,hunger,50,24,16,11,0
10000,hunger,50,24,20,25,0
10000,hunger,50,24,24,24,0
10000,hunger,50,24,28,45,0
10000,hunger,50,24,32,6,0
10000,hunger,50,24,36,4,0
10000,hunger,50,24,40,1,0
10000,hunger,50,24,48,2,0
10000,hunger,50,28,8,1,0
10000,hunger,50,28,12,4,0
10000,hunger,50,28,16,4,0
10000,hunger,50,28,20,11,0
10000,hunger,50,28,24,28,0
10000,hunger,50,28,28,18,0
10000,hunger,50,28,32,16,0
10000,hunger,50,28,36,8,0
10000,hunger,50,28,40,1,0
10000,hunger,50,32,12,1,0
10000,hunger,50,32,16,4,0
10000,hunger,50,32,20,6,0
10000,hunger,50,32,24,20,0
10000,hunger,50,32,28,53,0
10000,hunger,50,32,32,11,0
10000,hunger,50,32,36,25,0
10000,hunger,50,32,40,12,0
10000,hunger,50,32,44,3,0
10000,hunger,50,32,48,1,0
10000,hunger,50,32,72,1,0
10000,hunger,50,36,16,5,0
10000,hunger,50,36,20,9,0
10000,hunger,50,36,24,7,0
10000,hunger,50,36,28,8,0
10000,hunger,50,36,32,11,0
10000,hunger,50,36,36,20,0
10000,hunger,50,36,40,36,0
10000,hunger,50,36,44,8,0
10000,hunger,50,36,48,5,0
10000,hunger,50,36,56,1,0
10000,hunger,50,36,72,2,0
10000,hunger,50,40,24,2,0
10000,hunger,50,40,28,4,0
10000,hunger,50,40,32,9,0
10000,hunger,50,40,36,14,0
10000,hunger,50,40,40,7,0
10000,hunger,50,40,44,13,0
10000,hunger,50,40,48,6,0
10000,hunger,50,40,52,2,0
10000,hunger,50,40,56,1,0
10000,hunger,50,40,76,1,0
10000,hunger,50,44,24,1,0
10000,hunger,50,44,28,3,0
10000,hunger,50,44,32,2,0
10000,hunger,50,44,36,13,0
10000,hunger,50,44,40,17,0
10000,hunger,50,44,44,10,0
10000,hunger,50,44,48,8,0
