step,cause,age,size,mass,n,worn
10000,hunger,0,0,0,5,0
10000,hunger,0,4,0,1,0
10000,hunger,0,4,4,6,0
10000,hunger,0,4,8,1,0
10000,hunger,0,8,4,3,0
10000,hunger,0,8,8,1,0
10000,hunger,0,8,12,3,0
10000,hunger,0,8,16,1,0
10000,hunger,0,12,4,2,0
10000,hunger,0,12,8,3,0
10000,hunger,0,12,12,2,0
10000,hunger,0,12,16,2,0
10000,hunger,0,12,20,1,0
10000,hunger,0,16,4,1,0
10000,hunger,0,16,8,1,0
10000,hunger,0,16,12,1,0
10000,hunger,0,16,16,1,0
10000,hunger,0,16,28,2,0
10000,hunger,0,20,12,1,0
10000,hunger,0,20,16,3,0
10000,hunger,0,20,20,1,0
10000,hunger,0,20,24,1,0
10000,hunger,0,24,8,2,0
10000,hunger,0,24,12,1,0
10000,hunger,0,24,16,1,0
10000,hunger,0,24,20,1,0
10000,hunger,0,24,28,3,0
10000,hunger,0,24,32,2,0
10000,hunger,0,24,36,3,0
10000,hunger,0,28,12,2,0
10000,hunger,0,28,16,1,0
10000,hunger,0,28,20,1,0
10000,hunger,0,28,44,1,0
10000,hunger,0,32,12,2,0
10000,hunger,0,32,16,2,0
10000,hunger,0,32,36,1,0
10000,hunger,0,32,44,1,0
10000,hunger,0,36,12,5,0
10000,hunger,0,36,16,5,0
10000,hunger,0,36,24,6,0
10000,hunger,0,36,28,8,0
10000,hunger,0,36,32,8,0
10000,hunger,0,36,36,17,0
10000,hunger,0,36,40,9,0
10000,hunger,0,36,44,6,0
10000,hunger,0,36,48,14,0
10000,hunger,0,36,52,4,0
10000,hunger,0,36,56,5,0
10000,hunger,0,36,60,1,0
10000,hunger,0,40,12,1,0
10000,hunger,0,40,16,5,0
10000,hunger,0,40,20,2,0
10000,hunger,0,40,32,1,0
10000,hunger,0,40,40,1,0
10000,hunger,0,40,52,2,0
10000,hunger,0,44,20,1,0
10000,hunger,0,44,24,5,0
10000,hunger,0,44,36,1,0
10000,hunger,0,44,44,1,0
10000,hunger,0,48,16,7,0
10000,hunger,0,48,20,15,0
10000,hunger,0,48,24,7,0
10000,hunger,0,48,28,1,0
10000,hunger,0,48,32,2,0
10000,hunger,0,48,36,17,0
10000,hunger,0,48,40,27,0
10000,hunger,0,48,44,22,0
10000,hunger,0,48,48,15,0
10000,hunger,0,48,52,13,0
10000,hunger,0,48,56,5,0
10000,hunger,0,48,60,10,0
10000,hunger,0,48,64,11,0
10000,hunger,0,48,68,4,0
10000,hunger,0,48,72,2,0
10000,hunger,0,52,20,2,0
10000,hunger,0,52,24,1,0
10000,hunger,0,52,28,2,0
10000,hunger,0,52,60,1,0
10000,hunger,0,56,28,1,0
10000,hunger,0,60,64,1,0
10000,hunger,0,64,20,3,0
10000,hunger,0,64,24,4,0
10000,hunger,0,64,28,4,0
10000,hunger,0,64,32,1,0
10000,hunger,0,64,44,1,0
10000,hunger,0,64,48,2,0
10000,hunger,0,64,52,9,0
10000,hunger,0,64,56,10,0
10000,hunger,0,64,60,2,0
10000,hunger,0,64,64,6,0
10000,hunger,0,64,68,3,0
10000,hunger,0,64,72,2,0
10000,hunger,0,64,76,1,0
10000,hunger,0,64,96,1,0
10000,hunger,0,80,56,1,0
10000,hunger,0,80,60,1,0
10000,hunger,0,80,64,1,0
10000,hunger,0,80,68,2,0
10000,hunger,0,80,76,1,0
10000,hunger,0,80,80,2,0
10000,hunger,0,80,84,2,0
10000,hunger,50,0,0,160,0
10000,hunger,50,0,4,15,0
10000,hunger,50,0,8,2,0
10000,hunger,50,4,0,39,0
10000,hunger,50,4,4,81,0
10000,hunger,50,4,8,24,0
10000,hunger,50,4,12,9,0
10000,hunger,50,4,16,1,0
10000,hunger,50,8,0,4,0
10000,hunger,50,8,4,39,0
