step,cause,age,size,mass,n,worn
10000,hunger,0,0,0,3,0
10000,hunger,0,4,0,2,0
10000,hunger,0,4,4,4,0
10000,hunger,0,8,4,4,0
10000,hunger,0,8,8,2,0
10000,hunger,0,12,4,3,0
10000,hunger,0,12,8,3,0
10000,hunger,0,12,12,5,0
10000,hunger,0,12,16,2,0
10000,hunger,0,16,4,5,0
10000,hunger,0,16,8,2,0
10000,hunger,0,16,12,1,0
10000,hunger,0,16,16,1,0
10000,hunger,0,20,8,1,0
10000,hunger,0,20,12,1,0
10000,hunger,0,20,16,2,0
10000,hunger,0,20,20,2,0
10000,hunger,0,24,8,7,0
10000,hunger,0,24,12,2,0
10000,hunger,0,24,20,1,0
10000,hunger,0,24,24,2,0
10000,hunger,0,24,28,2,0
10000,hunger,0,24,32,1,0
10000,hunger,0,28,12,2,0
10000,hunger,0,28,16,2,0
10000,hunger,0,28,20,1,0
10000,hunger,0,28,28,2,0
10000,hunger,0,28,32,1,0
10000,hunger,0,28,36,1,0
10000,hunger,0,32,12,2,0
10000,hunger,0,32,16,3,0
10000,hunger,0,32,20,1,0
10000,hunger,0,32,28,2,0
10000,hunger,0,32,32,2,1
10000,hunger,0,32,36,2,0
10000,hunger,0,32,40,4,0
10000,hunger,0,32,44,1,0
10000,hunger,0,32,48,2,0
10000,hunger,0,36,12,5,0
10000,hunger,0,36,16,4,0
10000,hunger,0,36,20,1,0
10000,hunger,0,36,24,12,0
10000,hunger,0,36,28,4,0
10000,hunger,0,36,32,12,0
10000,hunger,0,36,36,10,0
10000,hunger,0,36,40,1,0
10000,hunger,0,36,44,3,0
10000,hunger,0,36,48,3,0
10000,hunger,0,40,12,2,0
10000,hunger,0,40,16,5,0
10000,hunger,0,40,20,2,0
10000,hunger,0,40,32,2,0
10000,hunger,0,40,36,1,0
10000,hunger,0,40,40,1,0
10000,hunger,0,44,16,1,0
10000,hunger,0,44,20,1,0
10000,hunger,0,44,24,5,0
10000,hunger,0,44,32,2,0
10000,hunger,0,44,44,1,0
10000,hunger,0,44,48,1,0
10000,hunger,0,48,16,7,0
10000,hunger,0,48,20,18,0
10000,hunger,0,48,24,7,0
10000,hunger,0,48,28,2,0
10000,hunger,0,48,32,13,0
10000,hunger,0,48,36,10,0
10000,hunger,0,48,40,7,0
10000,hunger,0,48,44,17,0
10000,hunger,0,48,48,4,0
10000,hunger,0,48,52,1,0
10000,hunger,0,48,56,3,0
10000,hunger,0,52,20,2,0
10000,hunger,0,52,24,1,0
10000,hunger,0,52,28,2,0
10000,hunger,0,56,28,1,0
10000,hunger,0,56,48,1,0
10000,hunger,0,56,56,1,0
10000,hunger,0,64,20,3,0
10000,hunger,0,64,24,4,0
10000,hunger,0,64,28,5,0
10000,hunger,0,64,32,3,0
10000,hunger,0,64,36,2,0
10000,hunger,0,64,40,1,0
10000,hunger,0,64,44,2,0
10000,hunger,0,64,48,4,0
10000,hunger,0,64,52,3,0
10000,hunger,0,64,56,2,0
10000,hunger,0,64,60,2,0
10000,hunger,0,64,64,2,0
10000,hunger,0,64,68,1,0
10000,hunger,0,76,56,1,0
10000,hunger,0,80,40,1,0
10000,hunger,0,80,56,1,0
10000,hunger,0,80,60,1,0
10000,hunger,0,80,68,2,0
10000,hunger,0,80,76,1,0
10000,hunger,0,80,80,1,0
10000,hunger,0,80,84,1,0
10000,hunger,0,100,76,1,0
10000,hunger,50,0,0,180,0
10000,hunger,50,0,4,19,0
10000,hunger,50,0,8,1,0
10000,hunger,50,4,0,51,0
10000,hunger,50,4,4,98,0
10000,hunger,50,4,8,10,0
10000,hunger,50,4,12,2,0
10000,hunger,50,4,16,1,0
10000,hunger,50,8,0,1,0
10000,hunger,50,8,4,40,0
10000,hunger,50,8,8,57,0
10000,hunger,50,8,12,13,0
10000,hunger,50,8,16,7,0
10000,hunger,50,12,4,11,0
10000,hunger,50,12,8,16,1
10000,hunger,50,12,12,23,0
10000,hunger,50,12,16,61,0
10000,hunger,50,12,20,7,0
10000,hunger,50,12,24,6,0
10000,hunger,50,12,28,3,0
10000,hunger,50,16,4,6,0
10000,hunger,50,16,8,10,0
10000,hunger,50,16,12,9,0
10000,hunger,50,16,16,20,0
10000,hunger,50,16,20,5,0
10000,hunger,50,16,24,2,0
10000,hunger,50,16,28,2,0
10000,hunger,50,16,36,3,0
10000,hunger,50,20,8,11,0
10000,hunger,50,20,12,3,0
10000,hunger,50,20,16,10,1
10000,hunger,50,20,20,16,0
10000,hunger,50,20,24,9,0
10000,hunger,50,20,28,8,0
10000,hunger,50,20,32,1,0
10000,hunger,50,20,36,2,0
10000,hunger,50,24,8,8,0
10000,hunger,50,24,12,9,0
10000,hunger,50,24,16,7,0
10000,hunger,50,24,20,7,0
10000,hunger,50,24,24,22,0
10000,hunger,50,24,28,14,0
10000,hunger,50,24,32,6,0
10000,hunger,50,24,36,2,0
10000,hunger,50,24,40,1,0
10000,hunger,50,24,44,1,0
10000,hunger,50,24,56,2,0
10000,hunger,50,28,12,3,0
10000,hunger,50,28,16,2,0
10000,hunger,50,28,20,4,0
10000,hunger,50,28,24,14,0
10000,hunger,50,28,28,10,0
10000,hunger,50,28,32,6,0
10000,hunger,50,28,36,4,0
10000,hunger,50,28,40,4,0
10000,hunger,50,28,44,3,0
10000,hunger,50,32,12,4,0
10000,hunger,50,32,16,2,0
10000,hunger,50,32,20,7,0
10000,hunger,50,32,24,7,0
10000,hunger,50,32,28,13,0
10000,hunger,50,32,32,21,0
10000,hunger,50,32,36,27,0
10000,hunger,50,32,40,6,0
10000,hunger,50,32,44,6,0
10000,hunger,50,32,48,3,0
10000,hunger,50,32,52,1,0
10000,hunger,50,32,56,2,0
10000,hunger,50,36,16,4,0
10000,hunger,50,36,20,12,0
10000,hunger,50,36,24,48,0
10000,hunger,50,36,28,48,0
10000,hunger,50,36,32,81,1
10000,hunger,50,36,36,86,0
10000,hunger,50,36,40,33,0
10000,hunger,50,36,44,16,0
10000,hunger,50,36,48,6,0
10000,hunger,50,36,52,1,0
10000,hunger,50,36,56,1,0
10000,hunger,50,40,20,2,0
10000,hunger,50,40,24,1,0
10000,hunger,50,40,28,3,0
10000,hunger,50,40,32,4,0
10000,hunger,50,40,36,5,0
10000,hunger,50,40,40,7,0
10000,hunger,50,40,44,3,0
10000,hunger,50,40,48,3,0
10000,hunger,50,40,52,1,0
10000,hunger,50,40,64,1,0
10000,hunger,50,44,16,1,0
10000,hunger,50,44,20,1,0
10000,hunger,50,44,28,4,0
10000,hunger,50,44,32,2,0
10000,hunger,50,44,36,8,0
10000,hunger,50,44,40,4,0
10000,hunger,50,44,44,5,0
10000,hunger,50,44,48,7,0
10000,hunger,50,44,52,2,0
10000,hunger,50,44,56,9,0
10000,hunger,50,44,60,2,0
10000,hunger,50,48,20,5,0
10000,hunger,50,48,24,9,0
10000,hunger,50,48,28,13,0
10000,hunger,50,48,32,88,1
10000,hunger,50,48,36,119,0
10000,hunger,50,48,40,67,0
10000,hunger,50,48,44,46,1
10000,hunger,50,48,48,19,0
10000,hunger,50,48,52,15,0
10000,hunger,50,48,56,15,0
10000,hunger,50,48,60,9,0
10000,hunger,50,48,64,4,0
10000,hunger,50,48,68,1,0
10000,hunger,50,48,72,1,0
10000,hunger,50,48,80,1,0
10000,hunger,50,48,100,1,0
10000,hunger,50,52,20,1,0
10000,hunger,50,52,24,1,0
10000,hunger,50,52,32,1,0
10000,hunger,50,52,40,1,0
10000,hunger,50,52,60,1,0
10000,hunger,50,56,28,1,0
10000,hunger,50,56,36,1,0
10000,hunger,50,56,40,2,0
10000,hunger,50,56,48,2,0
10000,hunger,50,56,52,1,0
10000,hunger,50,56,56,1,0
10000,hunger,50,56,60,2,0
10000,hunger,50,56,68,1,0
10000,hunger,50,56,72,1,0
10000,hunger,50,60,28,1,0
