step,cause,age,size,n,worn
10000,hunger,0,0,53,0
10000,hunger,0,4,91,0
10000,hunger,0,8,97,0
10000,hunger,0,12,73,0
10000,hunger,0,16,115,1
10000,hunger,0,20,129,0
10000,hunger,0,24,203,0
10000,hunger,0,28,234,0
10000,hunger,0,32,239,0
10000,hunger,0,36,374,1
10000,hunger,0,40,137,0
10000,hunger,0,44,116,1
10000,hunger,0,48,338,2
10000,hunger,0,52,60,0
10000,hunger,0,56,27,0
10000,hunger,0,60,30,0
10000,hunger,0,64,114,0
10000,hunger,0,68,16,1
10000,hunger,0,72,10,0
10000,hunger,0,76,6,0
10000,hunger,0,80,29,0
10000,hunger,0,84,1,0
10000,hunger,0,88,2,0
10000,hunger,0,92,4,0
10000,hunger,0,96,3,0
10000,hunger,0,100,46,1
10000,hunger,0,104,3,0
10000,hunger,0,108,2,0
10000,hunger,0,112,1,0
10000,hunger,0,120,19,0
10000,hunger,0,136,1,0
10000,hunger,0,140,1,0
10000,hunger,0,144,1,0
10000,hunger,0,156,1,0
10000,hunger,50,0,382,0
10000,hunger,50,4,435,0
10000,hunger,50,8,433,0
10000,hunger,50,12,447,0
10000,hunger,50,16,568,2
10000,hunger,50,20,761,2
10000,hunger,50,24,1217,10
10000,hunger,50,28,1291,6
10000,hunger,50,32,1073,3
10000,hunger,50,36,1711,3
10000,hunger,50,40,427,2
10000,hunger,50,44,398,3
10000,hunger,50,48,1016,9
10000,hunger,50,52,120,1
10000,hunger,50,56,92,1
10000,hunger,50,60,100,0
10000,hunger,50,64,340,4
10000,hunger,50,68,15,0
10000,hunger,50,72,12,0
10000,hunger,50,76,15,0
10000,hunger,50,80,141,1
10000,hunger,50,84,2,0
10000,hunger,50,100,7,0
10000,hunger,50,120,1,0
10000,hunger,50,144,1,0
10000,hunger,100,0,245,0
10000,hunger,100,4,293,0
10000,hunger,100,8,263,1
10000,hunger,100,12,230,0
10000,hunger,100,16,309,0
10000,hunger,100,20,428,2
10000,hunger,100,24,893,4
10000,hunger,100,28,904,9
10000,hunger,100,32,717,8
10000,hunger,100,36,1283,6
10000,hunger,100,40,261,4
10000,hunger,100,44,241,1
10000,hunger,100,48,798,5
10000,hunger,100,52,61,0
10000,hunger,100,56,48,0
10000,hunger,100,60,73,1
10000,hunger,100,64,165,2
10000,hunger,100,68,4,0
10000,hunger,100,72,7,0
10000,hunger,100,76,5,0
10000,hunger,100,80,80,2
10000,hunger,100,88,2,0
10000,hunger,100,92,2,1
10000,hunger,100,100,10,0
10000,hunger,100,108,1,0
10000,hunger,100,120,4,0
10000,hunger,150,0,100,0
10000,hunger,150,4,228,0
10000,hunger,150,8,258,0
10000,hunger,150,12,220,0
10000,hunger,150,16,255,0
10000,hunger,150,20,406,2
10000,hunger,150,24,762,7
10000,hunger,150,28,761,8
10000,hunger,150,32,597,7
10000,hunger,150,36,1334,9
10000,hunger,150,40,246,5
10000,hunger,150,44,264,3
10000,hunger,150,48,1052,17
10000,hunger,150,52,96,1
10000,hunger,150,56,73,0
10000,hunger,150,60,78,0
10000,hunger,150,64,278,7
10000,hunger,150,68,10,0
10000,hunger,150,72,10,0
10000,hunger,150,76,6,0
10000,hunger,150,80,142,1
10000,hunger,150,84,4,0
10000,hunger,150,92,3,0
10000,hunger,150,96,3,0
10000,hunger,150,100,24,1
10000,hunger,150,120,5,0
10000,hunger,200,0,49,0
10000,hunger,200,4,183,0
10000,hunger,200,8,246,0
10000,hunger,200,12,271,1
10000,hunger,200,16,260,2
10000,hunger,200,20,373,0
10000,hunger,200,24,695,11
10000,hunger,200,28,661,9
10000,hunger,200,32,608,4
10000,hunger,200,36,1318,10
10000,hunger,200,40,254,5
10000,hunger,200,44,296,5
10000,hunger,200,48,1163,20
10000,hunger,200,52,111,1
10000,hunger,200,56,59,3
10000,hunger,200,60,121,3
10000,hunger,200,64,304,10
10000,hunger,200,68,14,0
10000,hunger,200,72,8,0
10000,hunger,200,76,15,0
10000,hunger,200,80,125,3
10000,hunger,200,84,11,1
10000,hunger,200,92,1,0
10000,hunger,200,96,4,0
10000,hunger,200,100,34,2
10000,hunger,200,120,8,0
10000,hunger,200,144,1,0
10000,hunger,250,0,32,0
10000,hunger,250,4,134,0
10000,hunger,250,8,165,2
10000,hunger,250,12,198,1
10000,hunger,250,16,211,0
10000,hunger,250,20,298,1
10000,hunger,250,24,608,12
10000,hunger,250,28,605,13
10000,hunger,250,32,520,4
10000,hunger,250,36,1074,16
10000,hunger,250,40,260,7
10000,hunger,250,44,275,11
10000,hunger,250,48,926,24
10000,hunger,250,52,120,4
10000,hunger,250,56,71,0
10000,hunger,250,60,101,5
10000,hunger,250,64,294,15
10000,hunger,250,68,8,0
10000,hunger,250,72,15,0
10000,hunger,250,76,11,1
10000,hunger,250,80,102,1
10000,hunger,250,84,3,2
10000,hunger,250,88,2,0
10000,hunger,250,92,1,0
10000,hunger,250,96,2,1
10000,hunger,250,100,35,1
10000,hunger,250,104,2,0
10000,hunger,250,120,4,0
10000,hunger,300,0,25,0
10000,hunger,300,4,73,0
10000,hunger,300,8,100,2
10000,hunger,300,12,148,2
10000,hunger,300,16,136,2
10000,hunger,300,20,294,9
10000,hunger,300,24,387,5
10000,hunger,300,28,426,7
10000,hunger,300,32,411,11
10000,hunger,300,36,771,17
10000,hunger,300,40,213,3
10000,hunger,300,44,196,10
10000,hunger,300,48,675,18
10000,hunger,300,52,98,5
10000,hunger,300,56,42,3
10000,hunger,300,60,64,2
10000,hunger,300,64,255,8
10000,hunger,300,68,8,1
10000,hunger,300,72,14,0
10000,hunger,300,76,12,2
10000,hunger,300,80,78,5
10000,hunger,300,84,5,0
10000,hunger,300,92,1,0
10000,hunger,300,96,3,0
10000,hunger,300,100,22,0
10000,hunger,300,108,2,0
10000,hunger,300,120,12,0
10000,hunger,300,144,3,0
10000,hunger,350,0,17,0
10000,hunger,350,4,37,1
10000,hunger,350,8,59,2
10000,hunger,350,12,99,0
10000,hunger,350,16,110,2
10000,hunger,350,20,188,6
10000,hunger,350,24,358,7
10000,hunger,350,28,346,12
10000,hunger,350,32,337,5
10000,hunger,350,36,544,10
10000,hunger,350,40,146,3
10000,hunger,350,44,159,4
10000,hunger,350,48,463,14
10000,hunger,350,52,60,1
10000,hunger,350,56,29,1
10000,hunger,350,60,45,2
10000,hunger,350,64,178,7
10000,hunger,350,68,7,0
10000,hunger,350,72,5,1
10000,hunger,350,76,10,1
10000,hunger,350,80,56,2
10000,hunger,350,84,3,0
10000,hunger,350,96,2,0
10000,hunger,350,100,13,1
10000,hunger,350,108,1,0
10000,hunger,350,112,2,1
10000,hunger,350,120,2,0
10000,hunger,350,144,3,0
10000,hunger,350,192,1,0
10000,hunger,400,0,3,0
10000,hunger,400,4,24,0
10000,hunger,400,8,39,0
10000,hunger,400,12,57,2
10000,hunger,400,16,70,2
10000,hunger,400,20,148,0
10000,hunger,400,24,253,5
10000,hunger,400,28,257,8
10000,hunger,400,32,244,5
10000,hunger,400,36,371,16
10000,hunger,400,40,110,2
10000,hunger,400,44,113,2
10000,hunger,400,48,299,7
10000,hunger,400,52,40,3
10000,hunger,400,56,30,0
10000,hunger,400,60,50,5
10000,hunger,400,64,111,8
10000,hunger,400,68,8,0
10000,hunger,400,72,3,0
10000,hunger,400,76,6,0
10000,hunger,400,80,62,8
10000,hunger,400,84,1,0
10000,hunger,400,88,1,0
10000,hunger,400,92,1,0
10000,hunger,400,100,11,3
10000,hunger,400,112,1,0
10000,hunger,400,120,4,2
10000,hunger,400,144,3,1
10000,hunger,450,0,12,0
10000,hunger,450,4,12,0
10000,hunger,450,8,37,0
10000,hunger,450,12,43,0
10000,hunger,450,16,46,0
10000,hunger,450,20,91,3
10000,hunger,450,24,189,5
10000,hunger,450,28,202,8
10000,hunger,450,32,188,3
10000,hunger,450,36,275,14
10000,hunger,450,40,79,4
10000,hunger,450,44,88,3
10000,hunger,450,48,232,12
10000,hunger,450,52,36,0
10000,hunger,450,56,19,1
10000,hunger,450,60,21,1
10000,hunger,450,64,75,2
10000,hunger,450,68,4,0
10000,hunger,450,72,4,0
10000,hunger,450,76,4,0
10000,hunger,450,80,38,3
10000,hunger,450,100,4,0
10000,hunger,450,104,1,0
10000,hunger,450,120,4,1
10000,hunger,500,0,6,0
10000,hunger,500,4,9,0
10000,hunger,500,8,13,0
10000,hunger,500,12,23,0
10000,hunger,500,16,39,0
10000,hunger,500,20,78,2
10000,hunger,500,24,137,3
10000,hunger,500,28,160,6
10000,hunger,500,32,135,3
10000,hunger,500,36,200,12
10000,hunger,500,40,64,4
10000,hunger,500,44,59,3
10000,hunger,500,48,140,8
10000,hunger,500,52,32,1
10000,hunger,500,56,9,1
10000,hunger,500,60,8,1
10000,hunger,500,64,46,2
10000,hunger,500,68,5,1
10000,hunger,500,72,3,0
10000,hunger,500,76,2,1
10000,hunger,500,80,27,3
10000,hunger,500,100,1,1
10000,hunger,500,120,1,0
10000,hunger,500,128,1,0
10000,hunger,500,144,1,1
10000,hunger,550,0,4,0
10000,hunger,550,4,9,0
10000,hunger,550,8,4,0
10000,hunger,550,12,11,0
10000,hunger,550,16,32,2
10000,hunger,550,20,59,3
10000,hunger,550,24,132,6
10000,hunger,550,28,127,4
10000,hunger,550,32,107,6
10000,hunger,550,36,145,8
10000,hunger,550,40,41,4
10000,hunger,550,44,41,3
10000,hunger,550,48,108,9
10000,hunger,550,52,14,0
10000,hunger,550,56,6,0
10000,hunger,550,60,9,1
10000,hunger,550,64,35,2
10000,hunger,550,68,1,0
10000,hunger,550,72,1,0
