step,cause,age,size,n,worn
10000,hunger,0,0,26,0
10000,hunger,0,4,29,0
10000,hunger,0,8,45,0
10000,hunger,0,12,99,0
10000,hunger,0,16,612,0
10000,hunger,0,20,199,0
10000,hunger,0,24,1749,1
10000,hunger,0,28,80,0
10000,hunger,0,32,119,1
10000,hunger,0,36,744,3
10000,hunger,0,40,49,0
10000,hunger,0,44,66,0
10000,hunger,0,48,327,2
10000,hunger,0,52,25,0
10000,hunger,0,56,29,0
10000,hunger,0,60,32,0
10000,hunger,0,64,101,0
10000,hunger,0,68,11,0
10000,hunger,0,72,3,0
10000,hunger,0,76,4,0
10000,hunger,0,80,59,0
10000,hunger,0,84,4,0
10000,hunger,0,88,2,0
10000,hunger,0,92,1,0
10000,hunger,0,96,5,0
10000,hunger,0,100,36,0
10000,hunger,0,108,1,0
10000,hunger,0,112,1,0
10000,hunger,0,120,7,0
10000,hunger,0,128,1,0
10000,hunger,0,140,1,0
10000,hunger,0,144,5,0
10000,hunger,50,0,205,0
10000,hunger,50,4,272,0
10000,hunger,50,8,343,1
10000,hunger,50,12,419,2
10000,hunger,50,16,2408,3
10000,hunger,50,20,796,3
10000,hunger,50,24,6863,10
10000,hunger,50,28,281,2
10000,hunger,50,32,389,1
10000,hunger,50,36,2407,15
10000,hunger,50,40,134,0
10000,hunger,50,44,148,0
10000,hunger,50,48,929,8
10000,hunger,50,52,56,0
10000,hunger,50,56,46,0
10000,hunger,50,60,63,0
10000,hunger,50,64,426,1
10000,hunger,50,68,10,1
10000,hunger,50,72,13,0
10000,hunger,50,76,13,0
10000,hunger,50,80,121,0
10000,hunger,50,84,2,0
10000,hunger,50,92,2,0
10000,hunger,50,100,5,0
10000,hunger,50,104,1,0
10000,hunger,50,120,2,1
10000,hunger,100,0,128,0
10000,hunger,100,4,202,0
10000,hunger,100,8,224,0
10000,hunger,100,12,290,0
10000,hunger,100,16,1717,4
10000,hunger,100,20,617,1
10000,hunger,100,24,4870,26
10000,hunger,100,28,229,2
10000,hunger,100,32,327,3
10000,hunger,100,36,1861,8
10000,hunger,100,40,92,0
10000,hunger,100,44,149,1
10000,hunger,100,48,807,9
10000,hunger,100,52,42,0
10000,hunger,100,56,33,2
10000,hunger,100,60,40,0
10000,hunger,100,64,389,6
10000,hunger,100,68,12,0
10000,hunger,100,72,5,0
10000,hunger,100,76,8,0
10000,hunger,100,80,87,1
10000,hunger,100,100,6,0
10000,hunger,100,120,1,0
10000,hunger,100,160,1,0
10000,hunger,150,0,43,0
10000,hunger,150,4,143,0
10000,hunger,150,8,231,1
10000,hunger,150,12,277,0
10000,hunger,150,16,1215,5
10000,hunger,150,20,588,1
10000,hunger,150,24,3911,29
10000,hunger,150,28,234,0
10000,hunger,150,32,338,7
10000,hunger,150,36,2124,12
10000,hunger,150,40,133,0
10000,hunger,150,44,155,0
10000,hunger,150,48,961,11
10000,hunger,150,52,38,0
10000,hunger,150,56,50,0
10000,hunger,150,60,49,2
10000,hunger,150,64,524,8
10000,hunger,150,68,9,0
10000,hunger,150,72,10,0
10000,hunger,150,76,7,0
10000,hunger,150,80,133,3
10000,hunger,150,84,2,0
10000,hunger,150,88,2,0
10000,hunger,150,92,1,0
10000,hunger,150,96,2,0
10000,hunger,150,100,19,1
10000,hunger,150,112,1,0
10000,hunger,150,120,3,0
10000,hunger,150,144,1,0
10000,hunger,200,0,32,0
10000,hunger,200,4,118,0
10000,hunger,200,8,216,2
10000,hunger,200,12,228,0
10000,hunger,200,16,1029,7
10000,hunger,200,20,523,3
10000,hunger,200,24,3187,24
10000,hunger,200,28,207,1
10000,hunger,200,32,347,4
10000,hunger,200,36,1861,24
10000,hunger,200,40,142,3
