step,cause,age,size,n,worn
10000,hunger,0,0,25,0
10000,hunger,0,4,41,0
10000,hunger,0,8,54,0
10000,hunger,0,12,61,0
10000,hunger,0,16,106,0
10000,hunger,0,20,109,0
10000,hunger,0,24,189,0
10000,hunger,0,28,144,0
10000,hunger,0,32,165,2
10000,hunger,0,36,456,2
10000,hunger,0,40,93,0
10000,hunger,0,44,87,0
10000,hunger,0,48,527,2
10000,hunger,0,52,45,0
10000,hunger,0,56,56,1
10000,hunger,0,60,70,0
10000,hunger,0,64,337,1
10000,hunger,0,68,15,0
10000,hunger,0,72,23,0
10000,hunger,0,76,23,0
10000,hunger,0,80,191,1
10000,hunger,0,84,5,0
10000,hunger,0,88,5,1
10000,hunger,0,92,5,0
10000,hunger,0,96,10,0
10000,hunger,0,100,116,3
10000,hunger,0,104,1,0
10000,hunger,0,108,1,0
10000,hunger,0,112,1,0
10000,hunger,0,116,1,0
10000,hunger,0,120,20,0
10000,hunger,0,128,1,0
10000,hunger,0,140,1,0
10000,hunger,0,144,7,0
10000,hunger,0,148,1,0
10000,hunger,50,0,220,0
10000,hunger,50,4,326,0
10000,hunger,50,8,343,1
10000,hunger,50,12,337,0
10000,hunger,50,16,414,1
10000,hunger,50,20,499,0
10000,hunger,50,24,774,3
10000,hunger,50,28,761,5
10000,hunger,50,32,598,3
10000,hunger,50,36,1757,6
10000,hunger,50,40,341,1
10000,hunger,50,44,312,0
10000,hunger,50,48,1824,12
10000,hunger,50,52,80,0
10000,hunger,50,56,91,3
10000,hunger,50,60,212,1
10000,hunger,50,64,1284,13
10000,hunger,50,68,43,1
10000,hunger,50,72,49,0
10000,hunger,50,76,59,2
10000,hunger,50,80,508,3
10000,hunger,50,84,5,0
10000,hunger,50,88,3,0
10000,hunger,50,92,6,0
10000,hunger,50,96,2,0
10000,hunger,50,100,148,0
10000,hunger,50,104,2,0
10000,hunger,50,112,1,0
10000,hunger,50,116,1,0
10000,hunger,50,120,21,0
10000,hunger,50,144,4,0
10000,hunger,100,0,149,0
10000,hunger,100,4,232,0
10000,hunger,100,8,204,0
10000,hunger,100,12,172,0
10000,hunger,100,16,283,1
10000,hunger,100,20,332,5
10000,hunger,100,24,516,4
10000,hunger,100,28,496,2
10000,hunger,100,32,498,6
10000,hunger,100,36,1266,12
10000,hunger,100,40,232,2
10000,hunger,100,44,237,1
10000,hunger,100,48,1269,16
10000,hunger,100,52,52,0
10000,hunger,100,56,78,0
10000,hunger,100,60,131,1
10000,hunger,100,64,920,8
10000,hunger,100,68,26,3
10000,hunger,100,72,29,1
10000,hunger,100,76,67,0
10000,hunger,100,80,359,5
10000,hunger,100,84,3,0
10000,hunger,100,88,1,0
10000,hunger,100,92,1,0
10000,hunger,100,96,3,0
10000,hunger,100,100,183,4
10000,hunger,100,104,1,0
10000,hunger,100,116,1,0
10000,hunger,100,120,22,1
10000,hunger,100,144,4,0
10000,hunger,150,0,54,0
10000,hunger,150,4,159,0
10000,hunger,150,8,198,1
10000,hunger,150,12,220,1
10000,hunger,150,16,279,0
10000,hunger,150,20,303,2
10000,hunger,150,24,481,3
10000,hunger,150,28,447,3
10000,hunger,150,32,485,4
10000,hunger,150,36,1229,13
10000,hunger,150,40,233,1
10000,hunger,150,44,208,2
10000,hunger,150,48,1388,17
10000,hunger,150,52,54,1
10000,hunger,150,56,67,0
10000,hunger,150,60,141,1
10000,hunger,150,64,966,20
10000,hunger,150,68,24,1
10000,hunger,150,72,37,1
10000,hunger,150,76,55,1
10000,hunger,150,80,383,9
10000,hunger,150,84,6,0
10000,hunger,150,88,2,0
10000,hunger,150,92,6,0
10000,hunger,150,96,7,0
10000,hunger,150,100,189,2
10000,hunger,150,116,1,0
10000,hunger,150,120,20,2
10000,hunger,150,144,2,0
