step,cause,age,size,n,worn
10000,hunger,0,0,18,0
10000,hunger,0,4,28,0
10000,hunger,0,8,36,0
10000,hunger,0,12,72,0
10000,hunger,0,16,452,0
10000,hunger,0,20,143,0
10000,hunger,0,24,1443,1
10000,hunger,0,28,87,0
10000,hunger,0,32,109,1
10000,hunger,0,36,929,0
10000,hunger,0,40,26,0
10000,hunger,0,44,20,0
10000,hunger,0,48,263,0
10000,hunger,0,52,12,0
10000,hunger,0,56,16,0
10000,hunger,0,60,15,0
10000,hunger,0,64,106,0
10000,hunger,0,68,5,0
10000,hunger,0,72,1,0
10000,hunger,0,76,4,0
10000,hunger,0,80,52,1
10000,hunger,0,84,2,0
10000,hunger,0,92,1,0
10000,hunger,0,96,5,0
10000,hunger,0,100,33,0
10000,hunger,0,120,12,0
10000,hunger,0,144,3,0
10000,hunger,0,168,1,0
10000,hunger,50,0,188,0
10000,hunger,50,4,217,0
10000,hunger,50,8,240,0
10000,hunger,50,12,434,1
10000,hunger,50,16,2045,5
10000,hunger,50,20,813,2
10000,hunger,50,24,7455,14
10000,hunger,50,28,314,2
10000,hunger,50,32,432,1
10000,hunger,50,36,4334,14
10000,hunger,50,40,123,0
10000,hunger,50,44,118,0
10000,hunger,50,48,817,3
10000,hunger,50,52,53,0
10000,hunger,50,56,48,1
10000,hunger,50,60,71,0
10000,hunger,50,64,413,4
10000,hunger,50,68,20,0
10000,hunger,50,72,10,0
10000,hunger,50,76,14,0
10000,hunger,50,80,178,0
10000,hunger,50,84,3,0
10000,hunger,50,92,1,0
10000,hunger,50,96,1,0
10000,hunger,50,100,19,0
10000,hunger,50,120,3,0
10000,hunger,100,0,91,0
10000,hunger,100,4,156,0
10000,hunger,100,8,204,3
10000,hunger,100,12,296,2
10000,hunger,100,16,1516,4
10000,hunger,100,20,570,3
10000,hunger,100,24,5318,20
10000,hunger,100,28,211,1
10000,hunger,100,32,351,5
10000,hunger,100,36,3469,20
10000,hunger,100,40,83,1
10000,hunger,100,44,65,0
10000,hunger,100,48,601,7
10000,hunger,100,52,50,0
10000,hunger,100,56,41,0
10000,hunger,100,60,59,0
10000,hunger,100,64,264,1
10000,hunger,100,68,16,1
10000,hunger,100,72,10,1
10000,hunger,100,76,12,0
10000,hunger,100,80,149,2
10000,hunger,100,84,2,0
10000,hunger,100,92,1,0
10000,hunger,100,100,29,1
10000,hunger,100,120,4,0
10000,hunger,150,0,49,0
10000,hunger,150,4,110,1
10000,hunger,150,8,148,0
10000,hunger,150,12,240,0
10000,hunger,150,16,1062,5
10000,hunger,150,20,467,6
10000,hunger,150,24,4189,19
10000,hunger,150,28,194,4
10000,hunger,150,32,364,3
10000,hunger,150,36,3616,36
10000,hunger,150,40,86,0
10000,hunger,150,44,75,2
10000,hunger,150,48,713,12
10000,hunger,150,52,41,0
10000,hunger,150,56,59,2
10000,hunger,150,60,82,2
10000,hunger,150,64,387,4
10000,hunger,150,68,23,0
10000,hunger,150,72,15,1
10000,hunger,150,76,8,0
10000,hunger,150,80,213,4
10000,hunger,150,84,2,0
10000,hunger,150,92,2,0
10000,hunger,150,96,2,0
10000,hunger,150,100,28,0
10000,hunger,150,104,1,0
10000,hunger,150,120,3,0
10000,hunger,200,0,25,0
10000,hunger,200,4,80,0
10000,hunger,200,8,133,0
10000,hunger,200,12,207,0
10000,hunger,200,16,882,5
10000,hunger,200,20,397,3
10000,hunger,200,24,3375,30
10000,hunger,200,28,189,1
10000,hunger,200,32,310,2
10000,hunger,200,36,3073,38
10000,hunger,200,40,144,0
10000,hunger,200,44,85,2
10000,hunger,200,48,739,15
10000,hunger,200,52,44,0
10000,hunger,200,56,61,2
10000,hunger,200,60,96,0
10000,hunger,200,64,340,6
10000,hunger,200,68,28,1
10000,hunger,200,72,11,0
10000,hunger,200,76,13,1
10000,hunger,200,80,186,2
10000,hunger,200,84,1,0
10000,hunger,200,88,1,0
