step,cause,age,size,n,worn
10000,hunger,0,0,17,0
10000,hunger,0,4,30,0
10000,hunger,0,8,23,0
10000,hunger,0,12,28,0
10000,hunger,0,16,28,0
10000,hunger,0,20,73,0
10000,hunger,0,24,150,0
10000,hunger,0,28,180,0
10000,hunger,0,32,125,0
10000,hunger,0,36,196,0
10000,hunger,0,40,119,1
10000,hunger,0,44,101,0
10000,hunger,0,48,182,1
10000,hunger,0,52,46,0
10000,hunger,0,56,35,0
10000,hunger,0,60,53,0
10000,hunger,0,64,106,0
10000,hunger,0,68,7,0
10000,hunger,0,72,12,0
10000,hunger,0,76,11,0
10000,hunger,0,80,38,0
10000,hunger,0,84,6,0
10000,hunger,0,88,7,0
10000,hunger,0,92,3,0
10000,hunger,0,96,6,0
10000,hunger,0,100,39,0
10000,hunger,0,120,15,0
10000,hunger,0,124,1,0
10000,hunger,0,128,1,0
10000,hunger,0,144,4,0
10000,hunger,0,168,1,0
10000,hunger,50,0,137,0
10000,hunger,50,4,185,0
10000,hunger,50,8,182,0
10000,hunger,50,12,173,0
10000,hunger,50,16,196,0
10000,hunger,50,20,349,2
10000,hunger,50,24,668,3
10000,hunger,50,28,860,2
10000,hunger,50,32,650,3
10000,hunger,50,36,1068,4
10000,hunger,50,40,601,7
10000,hunger,50,44,451,2
10000,hunger,50,48,645,1
10000,hunger,50,52,145,2
10000,hunger,50,56,115,0
10000,hunger,50,60,130,1
10000,hunger,50,64,548,0
10000,hunger,50,68,49,0
10000,hunger,50,72,32,0
10000,hunger,50,76,34,0
10000,hunger,50,80,158,3
10000,hunger,50,84,15,0
10000,hunger,50,88,4,0
10000,hunger,50,92,6,0
10000,hunger,50,96,4,0
10000,hunger,50,100,37,0
10000,hunger,50,108,1,0
10000,hunger,50,112,1,0
10000,hunger,50,116,1,0
10000,hunger,50,120,35,0
10000,hunger,50,144,3,0
10000,hunger,50,168,1,0
10000,hunger,100,0,95,0
10000,hunger,100,4,152,0
10000,hunger,100,8,146,0
10000,hunger,100,12,114,0
10000,hunger,100,16,130,0
10000,hunger,100,20,227,0
10000,hunger,100,24,441,4
10000,hunger,100,28,609,1
10000,hunger,100,32,453,2
10000,hunger,100,36,730,4
10000,hunger,100,40,395,3
