step,measure,value,count
50000,hamming,0,217
50000,hamming,1,594
50000,hamming,2,780
50000,hamming,3,972
50000,hamming,4,1043
50000,hamming,5,1158
50000,hamming,6,1206
50000,hamming,7,1326
50000,hamming,8,1334
50000,hamming,9,1386
50000,hamming,10,1333
50000,hamming,11,1389
50000,hamming,12,1498
50000,hamming,13,1461
50000,hamming,14,1486
50000,hamming,15,1499
50000,hamming,16,1529
50000,hamming,17,1526
50000,hamming,18,1636
50000,hamming,19,1631
50000,hamming,20,1645
50000,hamming,21,1602
50000,hamming,22,1579
50000,hamming,23,1580
50000,hamming,24,1599
50000,hamming,25,1640
50000,hamming,26,1589
50000,hamming,27,1575
50000,hamming,28,1723
50000,hamming,29,1804
50000,hamming,30,1940
50000,hamming,31,2098
50000,hamming,32,2229
50000,hamming,33,2361
50000,hamming,34,2514
50000,hamming,35,2707
50000,hamming,36,2874
50000,hamming,37,3173
50000,hamming,38,3449
50000,hamming,39,3628
50000,hamming,40,3761
50000,hamming,41,4028
50000,hamming,42,4312
50000,hamming,43,4395
50000,hamming,44,4526
50000,hamming,45,4516
50000,hamming,46,4792
50000,hamming,47,4725
50000,hamming,48,4672
50000,hamming,49,4616
50000,hamming,50,4306
50000,hamming,51,4341
50000,hamming,52,4068
50000,hamming,53,3823
50000,hamming,54,3787
50000,hamming,55,3582
50000,hamming,56,3413
50000,hamming,57,3296
50000,hamming,58,3235
50000,hamming,59,3017
50000,hamming,60,2876
50000,hamming,61,2868
50000,hamming,62,2889
50000,hamming,63,2957
50000,hamming,64,2956
50000,hamming,65,3037
50000,hamming,66,3131
50000,hamming,67,3122
50000,hamming,68,3223
50000,hamming,69,3311
50000,hamming,70,3429
50000,hamming,71,3520
50000,hamming,72,3654
50000,hamming,73,3719
50000,hamming,74,3792
50000,hamming,75,3784
50000,hamming,76,3789
50000,hamming,77,4046
50000,hamming,78,4189
50000,hamming,79,4464
50000,hamming,80,4723
50000,hamming,81,4751
50000,hamming,82,4938
50000,hamming,83,5135
50000,hamming,84,5279
50000,hamming,85,5208
50000,hamming,86,5344
50000,hamming,87,5406
50000,hamming,88,5693
50000,hamming,89,5688
50000,hamming,90,5802
50000,hamming,91,5655
50000,hamming,92,5824
