step,cause,age,size,n,worn
10000,hunger,0,0,38,0
10000,hunger,0,4,90,0
10000,hunger,0,8,183,0
10000,hunger,0,12,384,0
10000,hunger,0,16,1245,0
10000,hunger,0,20,493,1
10000,hunger,0,24,1735,0
10000,hunger,0,28,165,0
10000,hunger,0,32,202,0
10000,hunger,0,36,572,0
10000,hunger,0,40,66,1
10000,hunger,0,44,51,0
10000,hunger,0,48,309,2
10000,hunger,0,52,18,0
10000,hunger,0,56,13,0
10000,hunger,0,60,19,0
10000,hunger,0,64,91,0
10000,hunger,0,72,4,0
10000,hunger,0,76,4,0
10000,hunger,0,80,40,0
10000,hunger,0,84,3,0
10000,hunger,0,92,2,0
10000,hunger,0,96,5,0
10000,hunger,0,100,34,0
10000,hunger,0,120,11,0
10000,hunger,0,144,3,0
10000,hunger,0,168,1,0
10000,hunger,50,0,347,0
10000,hunger,50,4,500,0
10000,hunger,50,8,714,0
10000,hunger,50,12,1509,4
10000,hunger,50,16,5239,10
10000,hunger,50,20,2221,2
10000,hunger,50,24,6221,7
10000,hunger,50,28,591,0
10000,hunger,50,32,662,2
10000,hunger,50,36,1919,5
10000,hunger,50,40,195,0
10000,hunger,50,44,149,1
10000,hunger,50,48,927,0
10000,hunger,50,52,48,0
10000,hunger,50,56,34,1
10000,hunger,50,60,34,0
10000,hunger,50,64,283,1
10000,hunger,50,68,13,0
10000,hunger,50,72,12,0
10000,hunger,50,76,12,0
10000,hunger,50,80,125,0
10000,hunger,50,84,1,0
10000,hunger,50,92,2,0
10000,hunger,50,96,1,0
10000,hunger,50,100,24,0
10000,hunger,50,120,6,0
10000,hunger,50,132,1,0
10000,hunger,100,0,195,0
10000,hunger,100,4,325,1
10000,hunger,100,8,462,2
10000,hunger,100,12,1046,3
10000,hunger,100,16,3782,8
10000,hunger,100,20,1691,7
10000,hunger,100,24,4826,10
10000,hunger,100,28,522,2
10000,hunger,100,32,687,5
10000,hunger,100,36,1549,9
10000,hunger,100,40,174,0
10000,hunger,100,44,152,1
10000,hunger,100,48,831,9
10000,hunger,100,52,31,1
10000,hunger,100,56,30,0
10000,hunger,100,60,41,1
10000,hunger,100,64,174,1
10000,hunger,100,68,13,0
10000,hunger,100,72,16,0
10000,hunger,100,76,8,0
10000,hunger,100,80,73,2
10000,hunger,100,84,1,0
10000,hunger,100,100,37,0
10000,hunger,100,120,4,0
10000,hunger,100,144,1,1
10000,hunger,150,0,57,0
10000,hunger,150,4,204,0
10000,hunger,150,8,293,1
10000,hunger,150,12,699,2
10000,hunger,150,16,2770,10
10000,hunger,150,20,1341,6
10000,hunger,150,24,4024,26
10000,hunger,150,28,484,2
10000,hunger,150,32,591,3
10000,hunger,150,36,1557,11
10000,hunger,150,40,194,3
10000,hunger,150,44,151,1
10000,hunger,150,48,1001,15
10000,hunger,150,52,31,0
10000,hunger,150,56,46,0
10000,hunger,150,60,56,0
10000,hunger,150,64,271,6
10000,hunger,150,68,13,0
10000,hunger,150,72,35,0
10000,hunger,150,76,22,2
10000,hunger,150,80,89,2
10000,hunger,150,84,1,0
10000,hunger,150,88,1,0
10000,hunger,150,92,1,0
10000,hunger,150,96,5,0
10000,hunger,150,100,44,0
10000,hunger,150,120,11,1
10000,hunger,200,0,38,0
10000,hunger,200,4,164,0
10000,hunger,200,8,257,0
10000,hunger,200,12,591,3
10000,hunger,200,16,2405,18
10000,hunger,200,20,1114,14
10000,hunger,200,24,3446,29
10000,hunger,200,28,419,5
10000,hunger,200,32,559,6
10000,hunger,200,36,1364,12
10000,hunger,200,40,160,2
10000,hunger,200,44,171,0
10000,hunger,200,48,995,12
10000,hunger,200,52,37,2
10000,hunger,200,56,28,0
10000,hunger,200,60,48,2
10000,hunger,200,64,276,4
10000,hunger,200,68,10,1
10000,hunger,200,72,21,1
10000,hunger,200,76,17,0
10000,hunger,200,80,111,3
10000,hunger,200,88,3,0
10000,hunger,200,96,4,0
10000,hunger,200,100,51,1
10000,hunger,200,120,13,2
10000,hunger,200,144,2,0
10000,hunger,200,168,1,0
10000,hunger,250,0,31,0
10000,hunger,250,4,115,0
10000,hunger,250,8,176,2
10000,hunger,250,12,400,4
10000,hunger,250,16,1708,16
10000,hunger,250,20,857,12
10000,hunger,250,24,2616,28
10000,hunger,250,28,293,6
10000,hunger,250,32,424,10
10000,hunger,250,36,1020,12
10000,hunger,250,40,141,3
10000,hunger,250,44,144,4
10000,hunger,250,48,858,13
10000,hunger,250,52,30,1
10000,hunger,250,56,50,0
10000,hunger,250,60,39,2
10000,hunger,250,64,259,7
10000,hunger,250,68,12,0
10000,hunger,250,72,11,0
10000,hunger,250,76,14,0
10000,hunger,250,80,86,3
10000,hunger,250,84,1,0
10000,hunger,250,88,1,0
10000,hunger,250,92,2,0
10000,hunger,250,96,2,0
10000,hunger,250,100,37,1
10000,hunger,250,108,1,0
10000,hunger,250,112,2,1
10000,hunger,250,120,7,0
10000,hunger,250,124,1,0
10000,hunger,250,136,1,0
10000,hunger,250,144,1,0
10000,hunger,300,0,25,0
10000,hunger,300,4,66,0
10000,hunger,300,8,132,1
10000,hunger,300,12,339,5
10000,hunger,300,16,1291,10
10000,hunger,300,20,681,7
10000,hunger,300,24,1968,27
10000,hunger,300,28,241,4
10000,hunger,300,32,325,2
10000,hunger,300,36,863,18
10000,hunger,300,40,131,2
10000,hunger,300,44,136,1
10000,hunger,300,48,623,19
10000,hunger,300,52,25,1
10000,hunger,300,56,29,1
10000,hunger,300,60,28,1
10000,hunger,300,64,225,7
10000,hunger,300,68,10,0
10000,hunger,300,72,12,0
10000,hunger,300,76,15,0
10000,hunger,300,80,90,2
10000,hunger,300,88,1,0
10000,hunger,300,92,3,0
10000,hunger,300,96,4,1
10000,hunger,300,100,26,2
10000,hunger,300,108,1,0
10000,hunger,300,116,1,0
10000,hunger,300,120,7,1
10000,hunger,350,0,11,0
10000,hunger,350,4,35,0
10000,hunger,350,8,84,0
10000,hunger,350,12,231,2
10000,hunger,350,16,931,12
10000,hunger,350,20,519,8
10000,hunger,350,24,1478,30
10000,hunger,350,28,189,2
10000,hunger,350,32,252,7
10000,hunger,350,36,638,13
10000,hunger,350,40,78,2
10000,hunger,350,44,114,0
10000,hunger,350,48,450,18
10000,hunger,350,52,26,1
10000,hunger,350,56,35,0
10000,hunger,350,60,23,1
10000,hunger,350,64,187,10
10000,hunger,350,68,3,0
10000,hunger,350,72,3,0
