step,cause,age,size,n,worn
10000,hunger,0,0,12,0
10000,hunger,0,4,13,0
10000,hunger,0,8,12,0
10000,hunger,0,12,41,0
10000,hunger,0,16,72,0
10000,hunger,0,20,53,0
10000,hunger,0,24,421,1
10000,hunger,0,28,48,0
10000,hunger,0,32,75,0
10000,hunger,0,36,781,0
10000,hunger,0,40,31,0
10000,hunger,0,44,44,0
10000,hunger,0,48,494,1
10000,hunger,0,52,27,0
10000,hunger,0,56,21,0
10000,hunger,0,60,19,0
10000,hunger,0,64,133,0
10000,hunger,0,68,11,0
10000,hunger,0,72,12,0
10000,hunger,0,76,14,0
10000,hunger,0,80,57,1
10000,hunger,0,84,10,0
10000,hunger,0,88,2,0
10000,hunger,0,92,8,0
10000,hunger,0,96,10,0
10000,hunger,0,100,40,0
10000,hunger,0,104,2,0
10000,hunger,0,120,14,0
10000,hunger,0,144,2,0
10000,hunger,0,160,1,0
10000,hunger,0,168,1,0
10000,hunger,50,0,78,0
10000,hunger,50,4,82,0
10000,hunger,50,8,106,0
10000,hunger,50,12,104,1
10000,hunger,50,16,223,0
10000,hunger,50,20,157,0
10000,hunger,50,24,1747,3
10000,hunger,50,28,146,0
10000,hunger,50,32,185,3
10000,hunger,50,36,2611,6
10000,hunger,50,40,96,0
10000,hunger,50,44,138,1
10000,hunger,50,48,1554,6
10000,hunger,50,52,66,0
10000,hunger,50,56,51,0
10000,hunger,50,60,44,0
10000,hunger,50,64,450,3
10000,hunger,50,68,23,0
10000,hunger,50,72,21,0
10000,hunger,50,76,21,0
10000,hunger,50,80,140,1
10000,hunger,50,84,10,0
10000,hunger,50,88,5,0
10000,hunger,50,92,3,0
10000,hunger,50,96,1,0
10000,hunger,50,100,21,0
10000,hunger,50,104,1,0
10000,hunger,100,0,25,0
10000,hunger,100,4,76,0
10000,hunger,100,8,32,0
10000,hunger,100,12,48,1
10000,hunger,100,16,164,0
10000,hunger,100,20,98,1
10000,hunger,100,24,1066,5
10000,hunger,100,28,98,0
10000,hunger,100,32,158,2
10000,hunger,100,36,1946,9
10000,hunger,100,40,70,1
10000,hunger,100,44,107,0
10000,hunger,100,48,1339,12
10000,hunger,100,52,48,0
10000,hunger,100,56,46,1
10000,hunger,100,60,26,0
10000,hunger,100,64,330,2
10000,hunger,100,68,15,0
10000,hunger,100,72,9,0
10000,hunger,100,76,13,0
10000,hunger,100,80,90,0
10000,hunger,100,84,4,0
10000,hunger,100,88,1,0
10000,hunger,100,96,3,0
10000,hunger,100,100,35,0
10000,hunger,100,112,4,0
10000,hunger,100,116,1,0
10000,hunger,100,120,3,0
10000,hunger,150,0,7,0
10000,hunger,150,4,34,1
10000,hunger,150,8,36,0
10000,hunger,150,12,54,1
10000,hunger,150,16,103,0
10000,hunger,150,20,83,0
10000,hunger,150,24,719,2
10000,hunger,150,28,79,1
10000,hunger,150,32,116,2
10000,hunger,150,36,1541,11
10000,hunger,150,40,74,0
10000,hunger,150,44,105,1
10000,hunger,150,48,1187,13
10000,hunger,150,52,51,0
10000,hunger,150,56,33,0
10000,hunger,150,60,43,2
10000,hunger,150,64,388,2
10000,hunger,150,68,10,0
10000,hunger,150,72,9,0
10000,hunger,150,76,11,0
10000,hunger,150,80,70,1
10000,hunger,150,84,8,0
10000,hunger,150,88,2,0
10000,hunger,150,92,1,0
10000,hunger,150,96,3,0
10000,hunger,150,100,25,1
10000,hunger,150,108,1,0
10000,hunger,150,112,1,0
10000,hunger,150,116,1,0
10000,hunger,150,120,1,0
10000,hunger,200,0,2,0
10000,hunger,200,4,33,0
10000,hunger,200,8,32,0
10000,hunger,200,12,51,0
10000,hunger,200,16,68,1
10000,hunger,200,20,90,0
10000,hunger,200,24,571,2
10000,hunger,200,28,49,0
10000,hunger,200,32,84,0
10000,hunger,200,36,1143,12
10000,hunger,200,40,50,2
10000,hunger,200,44,63,2
10000,hunger,200,48,938,15
10000,hunger,200,52,26,0
10000,hunger,200,56,23,0
10000,hunger,200,60,25,1
10000,hunger,200,64,325,6
10000,hunger,200,68,9,0
10000,hunger,200,72,6,0
10000,hunger,200,76,7,0
10000,hunger,200,80,65,1
10000,hunger,200,84,3,0
10000,hunger,200,88,1,0
10000,hunger,200,100,9,1
10000,hunger,200,112,4,0
10000,hunger,200,120,3,0
10000,hunger,250,0,3,0
10000,hunger,250,4,14,0
10000,hunger,250,8,18,0
10000,hunger,250,12,32,0
10000,hunger,250,16,48,0
10000,hunger,250,20,64,0
10000,hunger,250,24,385,6
10000,hunger,250,28,27,1
10000,hunger,250,32,46,1
10000,hunger,250,36,741,8
10000,hunger,250,40,38,2
10000,hunger,250,44,53,0
10000,hunger,250,48,640,14
10000,hunger,250,52,28,0
10000,hunger,250,56,26,2
10000,hunger,250,60,22,1
10000,hunger,250,64,234,5
10000,hunger,250,68,3,0
10000,hunger,250,72,11,1
10000,hunger,250,76,4,0
10000,hunger,250,80,38,1
10000,hunger,250,84,2,0
10000,hunger,250,88,1,0
10000,hunger,250,92,1,0
10000,hunger,250,100,16,1
10000,hunger,250,120,3,0
10000,hunger,300,0,1,0
10000,hunger,300,4,8,0
10000,hunger,300,8,6,0
10000,hunger,300,12,23,0
10000,hunger,300,16,33,2
10000,hunger,300,20,47,0
10000,hunger,300,24,275,1
10000,hunger,300,28,27,1
10000,hunger,300,32,44,2
10000,hunger,300,36,482,6
10000,hunger,300,40,24,0
10000,hunger,300,44,37,0
10000,hunger,300,48,440,7
10000,hunger,300,52,12,0
10000,hunger,300,56,16,2
10000,hunger,300,60,9,0
10000,hunger,300,64,144,5
10000,hunger,300,68,5,1
10000,hunger,300,72,3,0
10000,hunger,300,76,2,0
10000,hunger,300,80,31,3
10000,hunger,300,84,2,0
10000,hunger,300,88,1,0
10000,hunger,300,92,1,0
10000,hunger,300,100,6,0
10000,hunger,300,120,1,0
10000,hunger,300,144,1,0
10000,hunger,350,0,1,0
10000,hunger,350,4,6,0
