step,cause,age,size,n,worn
10000,hunger,0,0,28,0
10000,hunger,0,4,55,0
10000,hunger,0,8,80,0
10000,hunger,0,12,163,0
10000,hunger,0,16,5580,4
10000,hunger,0,20,155,0
10000,hunger,0,24,1648,2
10000,hunger,0,28,88,0
10000,hunger,0,32,131,0
10000,hunger,0,36,401,1
10000,hunger,0,40,58,0
10000,hunger,0,44,52,0
10000,hunger,0,48,247,0
10000,hunger,0,52,31,0
10000,hunger,0,56,11,0
10000,hunger,0,60,15,0
10000,hunger,0,64,129,0
10000,hunger,0,68,8,0
10000,hunger,0,72,7,0
10000,hunger,0,76,3,0
10000,hunger,0,80,50,0
10000,hunger,0,84,2,0
10000,hunger,0,88,3,0
10000,hunger,0,92,5,0
10000,hunger,0,96,5,0
10000,hunger,0,100,53,1
10000,hunger,0,104,2,0
10000,hunger,0,108,1,0
10000,hunger,0,112,1,0
10000,hunger,0,120,18,0
10000,hunger,0,136,1,0
10000,hunger,0,140,1,0
10000,hunger,0,144,1,0
10000,hunger,0,156,1,0
10000,hunger,0,168,1,0
10000,hunger,50,0,243,0
10000,hunger,50,4,325,0
10000,hunger,50,8,328,0
10000,hunger,50,12,580,0
10000,hunger,50,16,18219,25
10000,hunger,50,20,475,0
10000,hunger,50,24,4268,10
10000,hunger,50,28,255,0
10000,hunger,50,32,242,0
10000,hunger,50,36,1097,3
10000,hunger,50,40,163,0
10000,hunger,50,44,164,0
10000,hunger,50,48,644,4
10000,hunger,50,52,67,0
10000,hunger,50,56,44,0
10000,hunger,50,60,73,0
10000,hunger,50,64,384,4
10000,hunger,50,68,19,0
10000,hunger,50,72,16,0
10000,hunger,50,76,12,0
10000,hunger,50,80,205,1
10000,hunger,50,84,3,0
10000,hunger,50,88,1,0
10000,hunger,50,92,1,0
10000,hunger,50,96,1,0
10000,hunger,50,100,23,0
10000,hunger,50,112,1,0
10000,hunger,50,116,1,0
10000,hunger,50,120,2,0
10000,hunger,100,0,137,0
10000,hunger,100,4,224,0
10000,hunger,100,8,210,0
10000,hunger,100,12,320,1
10000,hunger,100,16,12856,28
10000,hunger,100,20,270,3
10000,hunger,100,24,2643,11
10000,hunger,100,28,143,4
10000,hunger,100,32,139,1
10000,hunger,100,36,723,4
10000,hunger,100,40,120,1
10000,hunger,100,44,119,0
10000,hunger,100,48,447,7
10000,hunger,100,52,57,1
10000,hunger,100,56,37,1
10000,hunger,100,60,30,1
10000,hunger,100,64,238,3
10000,hunger,100,68,13,0
10000,hunger,100,72,9,0
10000,hunger,100,76,7,0
10000,hunger,100,80,143,1
10000,hunger,100,84,1,0
10000,hunger,100,88,2,0
10000,hunger,100,92,2,0
10000,hunger,100,96,1,0
10000,hunger,100,100,23,0
10000,hunger,100,108,1,0
10000,hunger,100,112,1,0
10000,hunger,100,120,3,0
10000,hunger,150,0,65,0
10000,hunger,150,4,192,0
10000,hunger,150,8,185,1
10000,hunger,150,12,292,3
10000,hunger,150,16,9463,31
10000,hunger,150,20,242,2
10000,hunger,150,24,2104,13
10000,hunger,150,28,139,0
10000,hunger,150,32,145,2
10000,hunger,150,36,659,2
10000,hunger,150,40,130,0
10000,hunger,150,44,140,2
10000,hunger,150,48,408,4
10000,hunger,150,52,71,1
10000,hunger,150,56,34,0
10000,hunger,150,60,48,0
