run,year,genotypes,groups_hill,groups,genotypes_hill,leader,leader_share,top_group_share,defended,key_track,eater_genotypes,eater_hill,mutant_share,lifespan
c1225_life1,11,736,14.782850026954119,173,23.066279795452083,133,0.44031430543210737,0.44094911805890125,0.17981590767989802,0.07641576587350121,79,43.42013716101693,0.0,12.156376926164016
c1225_life1,12,791,12.012412758941228,177,18.958035609220566,133,0.3305579500797327,0.3313587789424877,0.24809198144960767,0.008050916119881488,82,3.2009586242270376,0.0004432899850718725,14.142885698520448
c1225_life1,13,860,11.807818087655404,176,19.60624136621608,133,0.25082615370362454,0.25172355663203766,0.3203739262889598,0.002499012743496539,87,5.632069651307745,0.0008460913154979171,16.108091091085612
c1225_life1,14,906,11.775614529041604,184,20.56786374409664,133,0.18057463946595897,0.22493431110452897,0.383008080904705,0.0008045827354575352,116,4.457731435889687,0.0012215022556629916,18.185560196500393
c1225_life1,15,922,11.437657145587252,180,20.232070290426506,82,0.17194635305806333,0.2524485403288446,0.42297640747802456,0.0008886533076236433,171,5.717830167925995,0.0013958136242647368,19.30853466126662
c1225_life1,16,923,11.125545305929087,178,19.865660093236865,82,0.18746095647063415,0.2786601810125771,0.4540130209003506,0.0008795144663384916,238,5.466639970704262,0.0014818153508127333,20.348359680118218
c1225_life1,17,920,10.858093968583892,177,19.46044796190541,82,0.1956865398241671,0.2949730257106839,0.47292425313701736,0.0009641803880108577,317,5.881726818181336,0.0015685855301711073,21.104349110569824
c1225_life1,18,896,10.637752310472463,172,19.048335998510147,82,0.20545036672878303,0.3069264962413658,0.4866695917431583,0.00098776035712053,357,6.129331501182334,0.0016130242701519043,21.730523938179974
c1225_life1,19,890,10.617196920709631,171,18.858244790577476,82,0.21910046625854254,0.3023641835615668,0.486835058135934,0.001411052207897749,363,6.481566560407432,0.0016752266355089386,22.69732035347333
c1225_life1,20,907,10.728401351513911,180,18.534278291280764,82,0.23523684128745878,0.29489841599148886,0.48498774635332126,0.0010030917054369441,377,7.006870041213819,0.0016847629922987308,23.801680853455867
c1225_life1,21,826,11.212734237085035,176,17.882188465251463,82,0.2515977344501858,0.25166190096309443,0.48913898090727853,0.0010357300089646974,416,7.330074632885552,0.0017009830969860298,24.31336234332474
c1225_life1,22,806,10.972038419690723,176,17.53437091160725,82,0.25906016832939976,0.25911389842580757,0.4950136418682067,0.0007943119594430408,450,7.188239667071851,0.0017039257996115458,25.00132157019647
c1225_life1,23,791,10.335076740991289,170,17.27240919361125,82,0.2654575217042993,0.2830271354277236,0.5036074900155627,0.0007505155810052656,489,7.9905883525522405,0.0017130621637855884,25.73543490270148
c1225_life1,24,777,10.179994091530716,168,17.067625464606806,82,0.2727045860621763,0.28022139799857787,0.5148729386831862,0.0006308703602080657,560,7.99349334505968,0.001683592291140665,26.340205824007167
c1225_life1,25,766,10.058232824631466,171,16.867153021995648,82,0.2822830728985179,0.28234291016748375,0.5301062808659966,0.0006937790488744295,592,9.080585539794114,0.0016747862489650274,26.9870331810109
c1225_life1,26,753,9.826714808097295,168,16.39716194461681,82,0.29546305694387004,0.29553092941013237,0.545314160827826,0.0005631417340174537,585,9.51701889993791,0.0015141082527480498,27.494325144137374
c1225_life1,27,747,9.682097851657744,171,16.108835129838845,82,0.3043344561794691,0.30440891627907607,0.5570969129897777,0.0004965817721486712,637,9.789370183849307,0.0013810542462880167,28.104360623654134
c1225_life1,28,747,9.54841015039292,171,15.8245843936803,82,0.31275899092901094,0.3128477694460242,0.563463571644933,0.0005232958297793065,609,11.676668618376093,0.0013692131334507593,28.879433653340648
c1225_life1,29,741,9.406165641956214,172,15.512425024293162,82,0.3213438109427349,0.32143982721428915,0.5638893056814689,0.00040629227001753843,568,12.067061136640978,0.0013840224886371574,29.74331622989867
c1225_life1,30,739,9.261780634484646,175,15.197684489069477,82,0.3285647910181978,0.3286700155550692,0.5624819093984764,0.00035107457372647913,618,12.376008163787029,0.0013730923018297953,30.43924129885866
c1225_life1,31,692,9.07916759683517,170,14.75414949554139,82,0.3388229658303705,0.3389403489343058,0.5670413222119451,0.0002668527931677205,702,12.348166123890813,0.0013312358359980148,30.660822311085763
c1225_life1,32,693,8.700919834831046,167,14.470071293955437,82,0.34368313867054956,0.34382656835985853,0.5680577996005919,0.00021103354031377054,723,11.699380005997662,0.001340897443834183,31.150834104482808
c1225_life1,33,669,8.49328179469157,164,14.03673455007041,82,0.3516021704878554,0.35175545783181567,0.5725207454525225,0.00018421852941902044,741,11.61137500859616,0.001356501914636634,31.43700283992179
c1225_life1,34,669,8.343031153120506,163,13.742351282942508,82,0.3554341394451063,0.3556009051324693,0.5750083581521612,0.00019343781451403128,676,11.280854467560253,0.0012489051300705535,31.842653669078967
c1225_life1,35,653,8.226896638227824,160,13.526719518623304,82,0.3587205441649373,0.35890122863953766,0.577178810345052,0.00017712921157208883,696,10.685318510506836,0.0012634570946919617,32.42146016954058
c1225_life1,36,658,8.175450866192769,158,13.53569191329345,82,0.36012303020818326,0.3603227911159393,0.5772447445977527,0.00022240041595544474,612,9.67145332439253,0.001350353874461491,33.33989022171362
c1225_life1,37,619,7.9897663632414195,151,13.127404278155458,82,0.3690047004765153,0.3692178074785006,0.5816596237199294,0.00036594568374486244,622,13.173003918670657,0.0013478856361859642,33.677207722809584
c1225_life1,38,639,7.764788375488725,152,12.726992548717037,82,0.37412058919983293,0.3743521764363658,0.5827183468713458,0.000281294162059077,680,14.274801491140659,0.001350084794034384,33.776662478681985
c1225_life1,39,615,7.6277447993010865,153,12.531663369127452,82,0.3734364378441444,0.3736413938355346,0.5796668568092924,0.0001986296783466079,726,13.977622483421385,0.0012107328566108165,34.46588226590792
c1225_life1,40,637,7.692656237025133,160,12.579591458256154,82,0.36988393574961037,0.3701151494748696,0.5766364354188495,0.00013699627239557922,744,12.111693688270586,0.0012284480285269987,35.194835857071624
c1225_life1,41,621,7.685851789636723,152,12.567244620123795,82,0.36707411937812223,0.3673158169731858,0.5735979418300765,0.0002564706570190213,817,15.622429237592755,0.001165637549785582,35.73414694397693
c1225_life1,42,593,7.666978459482179,150,12.496267662418582,82,0.3676884659522832,0.3679409180509417,0.5727448904938515,0.00025212748545849474,789,13.557434473626106,0.0011797198515832157,36.21062221606325
c1225_life1,43,600,7.545756145715973,154,12.256293072104958,82,0.3711261863271438,0.3714002199647246,0.5735529196735333,0.00024903064723451194,800,14.092660348860305,0.0012121308838307643,36.30332470667852
c1225_life1,44,607,7.494897590423171,152,12.054416140407776,82,0.37372768717365884,0.3740159063187184,0.5762672384833416,0.00014749807664652387,829,13.41609036645409,0.0012426487742790116,36.474344370582806
c1225_life1,45,563,7.532809979547018,146,11.904194554421242,82,0.3761542974813749,0.37648627211369323,0.5778870076741249,0.00014851971562104032,845,16.00284518810528,0.001280409945709172,36.76439455186277
c1225_life1,46,590,7.466238285837114,150,11.769589562839643,82,0.37737088377743844,0.37769953262980327,0.5782496417309587,0.00018011749773254573,790,17.4590546599205,0.0011770435885206324,37.02588160789234
c1225_life1,47,581,7.491771855464062,150,11.668000022382397,82,0.37669726925251257,0.37711523276488323,0.5763658934204371,0.00024397604923305177,856,19.513813499712665,0.0012431986937234663,37.569122345079165
c1225_life1,48,552,7.4487666972828155,145,11.580624246706376,82,0.374829358243742,0.37517588849919725,0.5737381785732761,0.0002112920050861918,817,18.488283979906743,0.0012003441034099797,38.092624974537564
c1225_life1,49,549,7.630385791639088,147,11.605018378002654,82,0.371537348249201,0.37194516966121893,0.5705115065947852,0.00015118478178872326,864,17.80822951576921,0.0012686032761378926,38.75219843920724
c1225_life1,50,560,7.647868476132368,153,11.575182584117039,82,0.3686042031348827,0.36905472129660677,0.5670048321263422,0.00016381175635782157,909,17.534842461218567,0.0012708678876662215,39.42745514197352
c1225_life1,51,565,7.627801195563694,147,11.66304961825648,82,0.3635521281627806,0.3640021960738071,0.5625777352499695,0.00013826250773915562,906,18.237850778759103,0.0012183874828713731,40.16146554450293
c1225_life1,52,550,7.407761083763351,146,11.554646756336522,82,0.36491184868963417,0.36534732140004444,0.5620148549673288,0.00012905142738479057,923,19.430340399439192,0.001194251972296055,40.54894804186381
c1225_life1,53,553,7.386332633295723,150,11.376304170710823,82,0.3674656032163338,0.36796673468212937,0.5639400527121444,0.00017868813424130843,1003,18.192183975637956,0.0012312999755315246,40.724358925618375
