step,cause,age,size,n,worn
10000,hunger,0,0,70,0
10000,hunger,0,4,143,0
10000,hunger,0,8,154,0
10000,hunger,0,12,277,0
10000,hunger,0,16,1595,0
10000,hunger,0,20,489,1
10000,hunger,0,24,2308,4
10000,hunger,0,28,313,0
10000,hunger,0,32,379,0
10000,hunger,0,36,1635,5
10000,hunger,0,40,102,0
10000,hunger,0,44,106,1
10000,hunger,0,48,723,1
10000,hunger,0,52,50,0
10000,hunger,0,56,23,0
10000,hunger,0,60,54,0
10000,hunger,0,64,473,3
10000,hunger,0,68,9,0
10000,hunger,0,72,6,0
10000,hunger,0,76,11,0
10000,hunger,0,80,87,1
10000,hunger,0,84,3,0
10000,hunger,0,88,1,0
10000,hunger,0,92,4,0
10000,hunger,0,96,2,0
10000,hunger,0,100,51,1
10000,hunger,0,104,2,0
10000,hunger,0,112,1,0
10000,hunger,0,116,1,0
10000,hunger,0,120,18,1
10000,hunger,0,136,1,0
10000,hunger,0,140,1,0
10000,hunger,0,144,2,0
10000,hunger,50,0,494,1
10000,hunger,50,4,539,2
10000,hunger,50,8,643,0
10000,hunger,50,12,917,2
10000,hunger,50,16,4298,6
10000,hunger,50,20,1453,4
10000,hunger,50,24,5894,14
10000,hunger,50,28,868,2
10000,hunger,50,32,969,3
10000,hunger,50,36,3895,16
10000,hunger,50,40,283,2
10000,hunger,50,44,259,0
10000,hunger,50,48,1611,5
10000,hunger,50,52,148,0
10000,hunger,50,56,114,1
10000,hunger,50,60,134,1
10000,hunger,50,64,2324,17
10000,hunger,50,68,15,1
10000,hunger,50,72,22,0
10000,hunger,50,76,26,0
10000,hunger,50,80,258,3
10000,hunger,50,84,4,0
10000,hunger,50,92,1,0
10000,hunger,50,96,4,0
10000,hunger,50,100,12,0
10000,hunger,50,108,1,1
10000,hunger,50,120,2,0
10000,hunger,100,0,278,0
10000,hunger,100,4,351,0
10000,hunger,100,8,427,3
10000,hunger,100,12,669,0
10000,hunger,100,16,3287,12
10000,hunger,100,20,1082,1
10000,hunger,100,24,4299,20
10000,hunger,100,28,678,5
10000,hunger,100,32,854,5
10000,hunger,100,36,2917,14
10000,hunger,100,40,217,1
10000,hunger,100,44,194,1
10000,hunger,100,48,1314,14
10000,hunger,100,52,105,1
10000,hunger,100,56,70,0
10000,hunger,100,60,89,0
10000,hunger,100,64,2193,28
10000,hunger,100,68,13,1
10000,hunger,100,72,16,0
10000,hunger,100,76,8,0
10000,hunger,100,80,188,3
10000,hunger,100,84,2,0
10000,hunger,100,88,2,0
10000,hunger,100,92,1,0
10000,hunger,100,100,11,0
10000,hunger,100,144,1,0
10000,hunger,150,0,79,0
10000,hunger,150,4,240,0
10000,hunger,150,8,330,2
10000,hunger,150,12,490,2
10000,hunger,150,16,2273,11
10000,hunger,150,20,818,0
10000,hunger,150,24,2972,12
10000,hunger,150,28,561,6
10000,hunger,150,32,666,4
10000,hunger,150,36,2161,24
10000,hunger,150,40,176,1
10000,hunger,150,44,182,0
10000,hunger,150,48,1184,10
10000,hunger,150,52,91,0
10000,hunger,150,56,86,0
10000,hunger,150,60,113,1
10000,hunger,150,64,1855,37
10000,hunger,150,68,21,0
10000,hunger,150,72,18,1
10000,hunger,150,76,14,0
10000,hunger,150,80,208,6
