step,cause,age,size,n,worn
10000,hunger,0,0,21,0
10000,hunger,0,4,16,0
10000,hunger,0,8,35,0
10000,hunger,0,12,105,0
10000,hunger,0,16,248,0
10000,hunger,0,20,181,0
10000,hunger,0,24,813,1
10000,hunger,0,28,141,1
10000,hunger,0,32,153,1
10000,hunger,0,36,1118,1
10000,hunger,0,40,52,2
10000,hunger,0,44,77,0
10000,hunger,0,48,1081,3
10000,hunger,0,52,23,0
10000,hunger,0,56,32,0
10000,hunger,0,60,25,0
10000,hunger,0,64,423,0
10000,hunger,0,68,2,0
10000,hunger,0,72,2,0
10000,hunger,0,76,5,0
10000,hunger,0,80,134,0
10000,hunger,0,88,2,0
10000,hunger,0,92,5,0
10000,hunger,0,96,1,0
10000,hunger,0,100,58,0
10000,hunger,0,108,1,0
10000,hunger,0,120,20,0
10000,hunger,0,128,1,0
10000,hunger,0,168,3,0
10000,hunger,50,0,209,0
10000,hunger,50,4,269,0
10000,hunger,50,8,308,0
10000,hunger,50,12,551,0
10000,hunger,50,16,1045,5
10000,hunger,50,20,957,1
10000,hunger,50,24,2717,8
10000,hunger,50,28,718,6
10000,hunger,50,32,689,2
10000,hunger,50,36,3104,13
10000,hunger,50,40,287,2
10000,hunger,50,44,252,1
10000,hunger,50,48,3373,21
10000,hunger,50,52,54,0
10000,hunger,50,56,90,0
10000,hunger,50,60,75,0
10000,hunger,50,64,1276,9
10000,hunger,50,68,8,0
10000,hunger,50,72,10,0
10000,hunger,50,76,14,1
10000,hunger,50,80,279,1
10000,hunger,50,84,2,0
10000,hunger,50,92,1,0
10000,hunger,50,96,14,0
10000,hunger,50,100,45,0
10000,hunger,50,120,8,1
10000,hunger,50,136,1,0
10000,hunger,100,0,134,0
10000,hunger,100,4,221,0
10000,hunger,100,8,248,1
10000,hunger,100,12,341,2
10000,hunger,100,16,701,1
10000,hunger,100,20,769,4
10000,hunger,100,24,2215,7
10000,hunger,100,28,561,3
10000,hunger,100,32,591,4
10000,hunger,100,36,2392,12
10000,hunger,100,40,254,1
10000,hunger,100,44,206,3
10000,hunger,100,48,2371,17
10000,hunger,100,52,32,0
10000,hunger,100,56,61,2
10000,hunger,100,60,42,0
10000,hunger,100,64,907,16
10000,hunger,100,68,5,1
10000,hunger,100,72,2,0
10000,hunger,100,76,7,0
10000,hunger,100,80,207,4
10000,hunger,100,92,1,0
10000,hunger,100,96,7,0
10000,hunger,100,100,26,0
10000,hunger,100,120,6,0
10000,hunger,150,0,73,0
10000,hunger,150,4,170,0
10000,hunger,150,8,232,1
10000,hunger,150,12,269,2
10000,hunger,150,16,500,2
10000,hunger,150,20,562,1
10000,hunger,150,24,1481,9
10000,hunger,150,28,479,1
10000,hunger,150,32,492,6
10000,hunger,150,36,1765,14
10000,hunger,150,40,194,3
10000,hunger,150,44,171,1
10000,hunger,150,48,1940,28
10000,hunger,150,52,27,0
10000,hunger,150,56,41,0
10000,hunger,150,60,31,0
10000,hunger,150,64,790,17
10000,hunger,150,68,5,0
10000,hunger,150,72,1,0
10000,hunger,150,76,4,0
10000,hunger,150,80,189,4
10000,hunger,150,84,1,0
10000,hunger,150,88,1,0
10000,hunger,150,92,1,0
10000,hunger,150,96,6,1
10000,hunger,150,100,37,0
10000,hunger,150,120,2,0
10000,hunger,200,0,31,0
10000,hunger,200,4,123,0
10000,hunger,200,8,181,0
10000,hunger,200,12,234,1
10000,hunger,200,16,356,4
10000,hunger,200,20,411,2
10000,hunger,200,24,1061,6
10000,hunger,200,28,384,5
10000,hunger,200,32,391,3
10000,hunger,200,36,1256,15
10000,hunger,200,40,152,1
10000,hunger,200,44,129,0
10000,hunger,200,48,1400,20
10000,hunger,200,52,24,0
10000,hunger,200,56,31,0
10000,hunger,200,60,30,0
10000,hunger,200,64,616,19
10000,hunger,200,68,3,0
10000,hunger,200,72,4,0
10000,hunger,200,76,4,0
10000,hunger,200,80,158,2
10000,hunger,200,96,6,0
10000,hunger,200,100,32,1
10000,hunger,200,112,1,0
10000,hunger,200,120,2,0
10000,hunger,200,144,1,0
10000,hunger,250,0,29,0
10000,hunger,250,4,81,0
10000,hunger,250,8,168,1
10000,hunger,250,12,153,0
10000,hunger,250,16,257,2
10000,hunger,250,20,313,1
10000,hunger,250,24,725,6
10000,hunger,250,28,250,4
10000,hunger,250,32,308,4
10000,hunger,250,36,952,17
10000,hunger,250,40,127,0
10000,hunger,250,44,102,1
10000,hunger,250,48,1068,26
10000,hunger,250,52,14,1
10000,hunger,250,56,35,2
10000,hunger,250,60,22,0
10000,hunger,250,64,482,11
10000,hunger,250,68,4,0
10000,hunger,250,72,4,0
10000,hunger,250,76,4,0
10000,hunger,250,80,118,2
10000,hunger,250,88,2,0
10000,hunger,250,92,1,0
10000,hunger,250,96,2,0
10000,hunger,250,100,36,2
10000,hunger,250,120,5,1
10000,hunger,300,0,13,0
10000,hunger,300,4,50,0
10000,hunger,300,8,93,0
10000,hunger,300,12,109,3
10000,hunger,300,16,172,2
10000,hunger,300,20,217,1
