step,cause,age,size,n,worn
10000,hunger,0,0,23,0
10000,hunger,0,4,39,0
10000,hunger,0,8,91,0
10000,hunger,0,12,236,0
10000,hunger,0,16,1101,1
10000,hunger,0,20,385,0
10000,hunger,0,24,2098,2
10000,hunger,0,28,264,0
10000,hunger,0,32,431,0
10000,hunger,0,36,2872,3
10000,hunger,0,40,84,0
10000,hunger,0,44,109,2
10000,hunger,0,48,1017,4
10000,hunger,0,52,9,0
10000,hunger,0,56,15,0
10000,hunger,0,60,19,0
10000,hunger,0,64,199,3
10000,hunger,0,68,4,0
10000,hunger,0,72,3,0
10000,hunger,0,76,3,0
10000,hunger,0,80,36,0
10000,hunger,0,84,2,0
10000,hunger,0,92,3,0
10000,hunger,0,96,3,0
10000,hunger,0,100,48,1
10000,hunger,0,104,1,0
10000,hunger,0,108,1,0
10000,hunger,0,112,1,0
10000,hunger,0,116,1,0
10000,hunger,0,120,19,0
10000,hunger,0,124,1,0
10000,hunger,0,136,1,0
10000,hunger,0,140,1,0
10000,hunger,50,0,215,0
10000,hunger,50,4,299,0
10000,hunger,50,8,355,0
10000,hunger,50,12,733,1
10000,hunger,50,16,2468,0
10000,hunger,50,20,1680,5
10000,hunger,50,24,6028,10
10000,hunger,50,28,1026,1
10000,hunger,50,32,1623,6
10000,hunger,50,36,9348,34
10000,hunger,50,40,327,2
10000,hunger,50,44,282,2
10000,hunger,50,48,2775,16
10000,hunger,50,52,75,0
10000,hunger,50,56,59,0
10000,hunger,50,60,80,1
10000,hunger,50,64,644,3
10000,hunger,50,68,9,0
10000,hunger,50,72,7,0
10000,hunger,50,76,10,2
10000,hunger,50,80,179,2
10000,hunger,50,84,1,0
10000,hunger,50,88,1,0
10000,hunger,50,92,1,0
10000,hunger,50,100,9,0
10000,hunger,50,120,4,0
10000,hunger,100,0,130,0
10000,hunger,100,4,195,0
10000,hunger,100,8,229,0
10000,hunger,100,12,452,0
10000,hunger,100,16,1643,1
10000,hunger,100,20,1326,5
10000,hunger,100,24,4383,17
10000,hunger,100,28,761,1
10000,hunger,100,32,1218,6
10000,hunger,100,36,7308,43
10000,hunger,100,40,302,1
10000,hunger,100,44,224,2
10000,hunger,100,48,2228,22
10000,hunger,100,52,46,0
10000,hunger,100,56,33,0
10000,hunger,100,60,58,1
10000,hunger,100,64,518,3
10000,hunger,100,68,8,0
10000,hunger,100,72,5,0
10000,hunger,100,76,6,0
10000,hunger,100,80,108,2
10000,hunger,100,96,2,0
10000,hunger,100,100,13,0
10000,hunger,100,108,1,0
10000,hunger,150,0,41,0
10000,hunger,150,4,139,0
10000,hunger,150,8,184,1
10000,hunger,150,12,291,4
10000,hunger,150,16,1047,1
10000,hunger,150,20,910,6
10000,hunger,150,24,3106,25
10000,hunger,150,28,596,12
10000,hunger,150,32,994,7
10000,hunger,150,36,5460,43
10000,hunger,150,40,250,7
10000,hunger,150,44,187,4
10000,hunger,150,48,1792,15
10000,hunger,150,52,43,0
10000,hunger,150,56,32,0
10000,hunger,150,60,73,1
10000,hunger,150,64,505,9
10000,hunger,150,68,8,0
10000,hunger,150,72,7,0
10000,hunger,150,76,9,0
10000,hunger,150,80,92,1
10000,hunger,150,88,5,0
10000,hunger,150,92,1,0
10000,hunger,150,96,1,0
10000,hunger,150,100,15,0
10000,hunger,150,120,2,0
10000,hunger,200,0,28,0
10000,hunger,200,4,97,0
10000,hunger,200,8,162,1
10000,hunger,200,12,213,1
10000,hunger,200,16,688,2
10000,hunger,200,20,670,6
10000,hunger,200,24,2055,33
10000,hunger,200,28,417,6
10000,hunger,200,32,665,7
10000,hunger,200,36,3817,46
10000,hunger,200,40,184,4
10000,hunger,200,44,150,2
10000,hunger,200,48,1342,16
10000,hunger,200,52,41,0
10000,hunger,200,56,30,0
10000,hunger,200,60,66,3
10000,hunger,200,64,378,0
10000,hunger,200,68,13,1
10000,hunger,200,72,5,0
10000,hunger,200,76,10,0
10000,hunger,200,80,76,2
10000,hunger,200,84,1,0
10000,hunger,200,88,1,0
10000,hunger,200,92,1,0
10000,hunger,200,96,1,0
10000,hunger,200,100,16,0
10000,hunger,200,120,1,0
10000,hunger,200,144,1,0
10000,hunger,250,0,9,0
10000,hunger,250,4,68,0
10000,hunger,250,8,104,1
10000,hunger,250,12,162,0
10000,hunger,250,16,485,1
10000,hunger,250,20,472,4
10000,hunger,250,24,1478,16
10000,hunger,250,28,310,2
10000,hunger,250,32,530,7
10000,hunger,250,36,2797,35
10000,hunger,250,40,150,2
10000,hunger,250,44,125,7
10000,hunger,250,48,1012,20
10000,hunger,250,52,48,1
10000,hunger,250,56,25,1
10000,hunger,250,60,52,2
10000,hunger,250,64,307,11
10000,hunger,250,68,6,0
10000,hunger,250,72,8,1
10000,hunger,250,76,8,0
10000,hunger,250,80,61,0
10000,hunger,250,88,3,0
10000,hunger,250,92,1,0
10000,hunger,250,96,1,0
10000,hunger,250,100,17,0
10000,hunger,250,120,5,0
10000,hunger,250,132,1,0
10000,hunger,250,144,6,1
10000,hunger,300,0,10,0
10000,hunger,300,4,32,1
10000,hunger,300,8,68,0
10000,hunger,300,12,138,1
10000,hunger,300,16,346,2
10000,hunger,300,20,366,3
10000,hunger,300,24,1075,19
10000,hunger,300,28,263,1
10000,hunger,300,32,382,9
10000,hunger,300,36,1992,31
10000,hunger,300,40,104,7
10000,hunger,300,44,92,1
10000,hunger,300,48,719,18
10000,hunger,300,52,35,0
10000,hunger,300,56,28,1
10000,hunger,300,60,40,1
10000,hunger,300,64,219,11
10000,hunger,300,68,4,0
10000,hunger,300,72,5,0
10000,hunger,300,76,4,0
10000,hunger,300,80,52,5
10000,hunger,300,84,1,0
10000,hunger,300,88,2,0
10000,hunger,300,96,1,0
10000,hunger,300,100,13,1
10000,hunger,300,104,2,0
10000,hunger,300,112,1,1
10000,hunger,300,116,1,0
10000,hunger,300,120,2,0
10000,hunger,350,0,5,0
10000,hunger,350,4,28,0
10000,hunger,350,8,43,0
10000,hunger,350,12,79,0
10000,hunger,350,16,234,3
10000,hunger,350,20,284,1
10000,hunger,350,24,744,9
10000,hunger,350,28,193,4
10000,hunger,350,32,279,5
10000,hunger,350,36,1536,29
10000,hunger,350,40,92,4
10000,hunger,350,44,72,3
10000,hunger,350,48,584,20
10000,hunger,350,52,17,1
10000,hunger,350,56,16,0
10000,hunger,350,60,35,0
10000,hunger,350,64,201,9
10000,hunger,350,68,6,0
10000,hunger,350,72,3,1
10000,hunger,350,76,2,0
10000,hunger,350,80,44,2
10000,hunger,350,84,1,0
10000,hunger,350,88,3,0
10000,hunger,350,96,1,0
10000,hunger,350,100,20,1
10000,hunger,350,120,5,1
10000,hunger,350,144,1,1
10000,hunger,350,192,2,1
10000,hunger,400,0,2,0
10000,hunger,400,4,13,1
10000,hunger,400,8,23,2
10000,hunger,400,12,52,1
10000,hunger,400,16,188,3
10000,hunger,400,20,196,6
10000,hunger,400,24,579,15
10000,hunger,400,28,152,3
10000,hunger,400,32,216,5
10000,hunger,400,36,1200,25
10000,hunger,400,40,51,2
10000,hunger,400,44,49,2
10000,hunger,400,48,444,18
10000,hunger,400,52,18,0
10000,hunger,400,56,14,0
10000,hunger,400,60,21,1
10000,hunger,400,64,148,5
10000,hunger,400,68,6,0
10000,hunger,400,72,1,0
10000,hunger,400,76,7,0
10000,hunger,400,80,44,1
10000,hunger,400,84,2,0
10000,hunger,400,88,5,2
10000,hunger,400,96,3,1
10000,hunger,400,100,16,0
10000,hunger,400,104,1,0
10000,hunger,400,112,1,0
10000,hunger,400,120,5,0
10000,hunger,400,144,2,0
10000,hunger,450,0,5,0
10000,hunger,450,4,8,0
10000,hunger,450,8,12,0
10000,hunger,450,12,34,1
10000,hunger,450,16,112,4
10000,hunger,450,20,137,0
10000,hunger,450,24,374,5
10000,hunger,450,28,106,1
10000,hunger,450,32,161,5
10000,hunger,450,36,901,19
10000,hunger,450,40,45,3
10000,hunger,450,44,42,1
10000,hunger,450,48,298,9
10000,hunger,450,52,14,1
10000,hunger,450,56,12,0
10000,hunger,450,60,13,2
10000,hunger,450,64,94,10
10000,hunger,450,68,5,0
10000,hunger,450,72,3,0
10000,hunger,450,76,2,0
10000,hunger,450,80,33,3
10000,hunger,450,84,1,0
10000,hunger,450,92,1,0
10000,hunger,450,96,1,0
10000,hunger,450,100,10,1
10000,hunger,450,104,1,0
10000,hunger,450,108,1,0
10000,hunger,450,120,2,0
10000,hunger,450,128,1,0
10000,hunger,450,144,1,1
10000,hunger,500,0,1,0
10000,hunger,500,4,4,0
10000,hunger,500,8,9,0
10000,hunger,500,12,23,1
10000,hunger,500,16,81,0
10000,hunger,500,20,91,3
10000,hunger,500,24,331,9
10000,hunger,500,28,74,0
10000,hunger,500,32,117,2
10000,hunger,500,36,709,19
10000,hunger,500,40,43,1
10000,hunger,500,44,29,1
10000,hunger,500,48,255,14
10000,hunger,500,52,15,1
10000,hunger,500,56,6,0
10000,hunger,500,60,17,1
10000,hunger,500,64,77,4
10000,hunger,500,68,1,0
10000,hunger,500,72,1,0
10000,hunger,500,76,4,0
10000,hunger,500,80,18,2
10000,hunger,500,84,2,0
10000,hunger,500,88,1,0
10000,hunger,500,100,9,0
10000,hunger,550,0,1,0
10000,hunger,550,4,8,0
10000,hunger,550,8,14,0
10000,hunger,550,12,14,1
10000,hunger,550,16,58,1
10000,hunger,550,20,72,4
10000,hunger,550,24,231,7
10000,hunger,550,28,52,0
10000,hunger,550,32,79,3
10000,hunger,550,36,503,20
10000,hunger,550,40,25,0
10000,hunger,550,44,26,3
10000,hunger,550,48,192,11
10000,hunger,550,52,9,0
10000,hunger,550,56,6,0
10000,hunger,550,60,10,1
10000,hunger,550,64,48,3
10000,hunger,550,68,1,1
10000,hunger,550,80,15,4
10000,hunger,550,92,1,0
10000,hunger,550,96,1,0
10000,hunger,550,100,5,0
10000,hunger,550,120,2,1
10000,hunger,600,0,3,0
10000,hunger,600,8,3,0
10000,hunger,600,12,10,1
10000,hunger,600,16,55,1
10000,hunger,600,20,53,2
10000,hunger,600,24,193,6
10000,hunger,600,28,32,1
10000,hunger,600,32,67,1
10000,hunger,600,36,405,10
10000,hunger,600,40,19,1
10000,hunger,600,44,22,1
10000,hunger,600,48,167,9
10000,hunger,600,52,5,0
10000,hunger,600,56,3,0
10000,hunger,600,60,4,0
10000,hunger,600,64,40,6
10000,hunger,600,68,2,0
10000,hunger,600,76,1,0
10000,hunger,600,80,7,0
10000,hunger,600,100,4,0
10000,hunger,650,0,1,0
10000,hunger,650,4,3,0
10000,hunger,650,8,3,0
10000,hunger,650,12,14,0
10000,hunger,650,16,26,0
10000,hunger,650,20,37,3
10000,hunger,650,24,132,2
10000,hunger,650,28,31,1
10000,hunger,650,32,49,2
10000,hunger,650,36,343,19
10000,hunger,650,40,6,1
10000,hunger,650,44,16,0
10000,hunger,650,48,121,8
10000,hunger,650,52,7,0
10000,hunger,650,56,1,0
10000,hunger,650,60,7,0
10000,hunger,650,64,31,2
10000,hunger,650,68,2,0
10000,hunger,650,72,4,0
10000,hunger,650,76,2,0
10000,hunger,650,80,14,4
10000,hunger,650,100,1,0
10000,hunger,700,0,1,0
10000,hunger,700,4,3,0
10000,hunger,700,8,3,0
10000,hunger,700,12,4,0
10000,hunger,700,16,31,1
10000,hunger,700,20,37,1
10000,hunger,700,24,69,3
10000,hunger,700,28,22,0
10000,hunger,700,32,39,3
10000,hunger,700,36,266,13
10000,hunger,700,40,13,0
10000,hunger,700,44,7,0
10000,hunger,700,48,85,6
10000,hunger,700,52,2,0
10000,hunger,700,60,3,0
10000,hunger,700,64,25,2
10000,hunger,700,68,1,0
10000,hunger,700,76,1,0
10000,hunger,700,80,3,0
10000,hunger,700,100,1,0
10000,hunger,700,116,1,0
10000,hunger,750,0,1,0
10000,hunger,750,4,1,0
10000,hunger,750,8,4,1
10000,hunger,750,12,6,0
10000,hunger,750,16,17,2
10000,hunger,750,20,16,0
10000,hunger,750,24,93,6
10000,hunger,750,28,20,0
10000,hunger,750,32,34,4
10000,hunger,750,36,214,14
10000,hunger,750,40,11,2
10000,hunger,750,44,14,2
10000,hunger,750,48,65,6
10000,hunger,750,52,8,0
10000,hunger,750,56,1,0
10000,hunger,750,60,3,1
10000,hunger,750,64,12,1
10000,hunger,750,76,1,0
10000,hunger,750,80,2,0
10000,hunger,800,4,3,0
10000,hunger,800,8,2,0
10000,hunger,800,12,2,0
10000,hunger,800,16,15,0
10000,hunger,800,20,22,2
10000,hunger,800,24,81,4
10000,hunger,800,28,14,0
10000,hunger,800,32,25,3
10000,hunger,800,36,194,10
10000,hunger,800,40,11,2
10000,hunger,800,44,4,0
10000,hunger,800,48,53,10
10000,hunger,800,52,1,0
10000,hunger,800,56,3,0
10000,hunger,800,60,1,0
10000,hunger,800,64,19,4
10000,hunger,800,72,1,0
10000,hunger,800,80,6,2
10000,hunger,800,100,1,0
10000,hunger,850,8,2,0
10000,hunger,850,12,3,0
10000,hunger,850,16,11,2
10000,hunger,850,20,17,1
10000,hunger,850,24,54,5
10000,hunger,850,28,17,4
10000,hunger,850,32,22,0
10000,hunger,850,36,168,18
10000,hunger,850,40,5,0
10000,hunger,850,44,2,0
10000,hunger,850,48,56,5
10000,hunger,850,52,4,0
10000,hunger,850,56,1,1
10000,hunger,850,60,4,0
10000,hunger,850,64,19,2
10000,hunger,850,68,2,1
10000,hunger,850,76,1,0
10000,hunger,850,80,4,0
10000,hunger,900,0,1,0
10000,hunger,900,8,3,0
10000,hunger,900,12,3,0
10000,hunger,900,16,8,0
10000,hunger,900,20,11,0
10000,hunger,900,24,43,5
10000,hunger,900,28,9,0
10000,hunger,900,32,26,2
10000,hunger,900,36,117,6
10000,hunger,900,40,5,1
10000,hunger,900,44,6,0
10000,hunger,900,48,36,2
10000,hunger,900,52,5,0
10000,hunger,900,56,1,0
10000,hunger,900,64,23,3
10000,hunger,900,76,1,1
10000,hunger,900,80,2,0
10000,hunger,900,100,1,1
10000,hunger,950,4,2,0
10000,hunger,950,8,1,0
10000,hunger,950,12,6,2
10000,hunger,950,16,7,1
10000,hunger,950,20,10,2
10000,hunger,950,24,28,2
10000,hunger,950,28,11,0
10000,hunger,950,32,17,2
10000,hunger,950,36,91,3
10000,hunger,950,40,4,2
10000,hunger,950,44,3,1
10000,hunger,950,48,37,6
