step,cause,age,size,n,worn
10000,hunger,0,0,49,0
10000,hunger,0,4,130,0
10000,hunger,0,8,234,0
10000,hunger,0,12,417,1
10000,hunger,0,16,776,0
10000,hunger,0,20,1057,0
10000,hunger,0,24,2028,4
10000,hunger,0,28,566,0
10000,hunger,0,32,566,1
10000,hunger,0,36,995,0
10000,hunger,0,40,296,0
10000,hunger,0,44,250,2
10000,hunger,0,48,813,4
10000,hunger,0,52,87,0
10000,hunger,0,56,71,0
10000,hunger,0,60,60,0
10000,hunger,0,64,278,0
10000,hunger,0,68,18,0
10000,hunger,0,72,16,0
10000,hunger,0,76,20,0
10000,hunger,0,80,111,1
10000,hunger,0,84,5,0
10000,hunger,0,88,7,0
10000,hunger,0,92,5,0
10000,hunger,0,96,6,0
10000,hunger,0,100,55,1
10000,hunger,0,104,1,0
10000,hunger,0,108,2,0
10000,hunger,0,112,2,0
10000,hunger,0,116,1,0
10000,hunger,0,120,12,0
10000,hunger,0,128,1,0
10000,hunger,0,140,1,0
10000,hunger,0,144,7,0
10000,hunger,50,0,350,0
10000,hunger,50,4,675,0
10000,hunger,50,8,1117,0
10000,hunger,50,12,1806,6
10000,hunger,50,16,2657,4
10000,hunger,50,20,3410,10
10000,hunger,50,24,5462,14
10000,hunger,50,28,1930,5
10000,hunger,50,32,1748,2
10000,hunger,50,36,2694,5
10000,hunger,50,40,775,3
10000,hunger,50,44,678,2
10000,hunger,50,48,2330,10
10000,hunger,50,52,201,2
10000,hunger,50,56,191,2
10000,hunger,50,60,172,2
10000,hunger,50,64,723,5
10000,hunger,50,68,62,0
10000,hunger,50,72,38,0
10000,hunger,50,76,39,0
10000,hunger,50,80,340,2
10000,hunger,50,84,11,0
10000,hunger,50,88,9,0
10000,hunger,50,92,6,0
10000,hunger,50,96,7,0
10000,hunger,50,100,27,0
10000,hunger,50,120,7,1
10000,hunger,50,136,1,0
10000,hunger,50,144,1,0
10000,hunger,100,0,230,0
10000,hunger,100,4,358,1
10000,hunger,100,8,660,1
10000,hunger,100,12,1075,0
10000,hunger,100,16,1725,3
10000,hunger,100,20,2222,8
10000,hunger,100,24,3573,10
10000,hunger,100,28,1414,8
10000,hunger,100,32,1300,9
10000,hunger,100,36,1967,10
10000,hunger,100,40,630,3
10000,hunger,100,44,490,4
10000,hunger,100,48,1731,17
10000,hunger,100,52,186,2
10000,hunger,100,56,146,2
10000,hunger,100,60,110,3
10000,hunger,100,64,617,7
10000,hunger,100,68,49,0
10000,hunger,100,72,23,0
10000,hunger,100,76,38,0
10000,hunger,100,80,283,2
10000,hunger,100,84,8,0
10000,hunger,100,88,6,0
10000,hunger,100,92,3,0
10000,hunger,100,96,7,1
10000,hunger,100,100,28,0
10000,hunger,100,104,3,0
10000,hunger,100,108,1,0
10000,hunger,100,112,1,0
10000,hunger,100,120,4,0
10000,hunger,100,128,1,0
10000,hunger,150,0,64,0
10000,hunger,150,4,190,1
10000,hunger,150,8,425,4
10000,hunger,150,12,778,2
10000,hunger,150,16,1105,6
10000,hunger,150,20,1617,6
10000,hunger,150,24,2567,14
10000,hunger,150,28,1031,5
10000,hunger,150,32,1063,9
10000,hunger,150,36,1600,17
10000,hunger,150,40,507,2
10000,hunger,150,44,427,5
10000,hunger,150,48,1396,14
10000,hunger,150,52,178,2
10000,hunger,150,56,117,2
10000,hunger,150,60,90,0
10000,hunger,150,64,516,8
10000,hunger,150,68,50,2
10000,hunger,150,72,20,0
10000,hunger,150,76,27,0
10000,hunger,150,80,243,7
10000,hunger,150,84,9,1
10000,hunger,150,88,7,0
10000,hunger,150,92,8,0
10000,hunger,150,96,10,0
10000,hunger,150,100,22,2
10000,hunger,150,104,1,0
10000,hunger,150,108,1,0
10000,hunger,150,112,1,0
10000,hunger,150,120,3,0
10000,hunger,200,0,42,0
10000,hunger,200,4,144,0
10000,hunger,200,8,332,1
10000,hunger,200,12,542,1
10000,hunger,200,16,767,9
10000,hunger,200,20,1154,9
10000,hunger,200,24,1799,16
10000,hunger,200,28,774,5
10000,hunger,200,32,768,10
10000,hunger,200,36,1195,11
10000,hunger,200,40,384,4
10000,hunger,200,44,311,6
10000,hunger,200,48,1005,17
10000,hunger,200,52,121,0
10000,hunger,200,56,104,1
10000,hunger,200,60,99,1
10000,hunger,200,64,448,7
10000,hunger,200,68,25,1
10000,hunger,200,72,21,1
10000,hunger,200,76,24,1
10000,hunger,200,80,163,9
10000,hunger,200,84,4,0
10000,hunger,200,88,10,0
10000,hunger,200,92,3,0
10000,hunger,200,96,4,0
10000,hunger,200,100,24,0
10000,hunger,200,128,1,0
10000,hunger,200,144,2,1
10000,hunger,200,156,1,0
10000,hunger,250,0,18,0
10000,hunger,250,4,100,1
10000,hunger,250,8,221,0
10000,hunger,250,12,342,4
10000,hunger,250,16,567,1
10000,hunger,250,20,760,8
10000,hunger,250,24,1284,11
10000,hunger,250,28,537,7
10000,hunger,250,32,537,4
10000,hunger,250,36,826,14
10000,hunger,250,40,258,7
10000,hunger,250,44,249,5
10000,hunger,250,48,745,17
10000,hunger,250,52,92,1
10000,hunger,250,56,72,2
10000,hunger,250,60,71,4
10000,hunger,250,64,317,18
10000,hunger,250,68,27,1
10000,hunger,250,72,14,0
10000,hunger,250,76,22,1
10000,hunger,250,80,142,7
10000,hunger,250,84,4,0
10000,hunger,250,88,3,0
10000,hunger,250,92,2,0
10000,hunger,250,96,3,0
10000,hunger,250,100,25,1
10000,hunger,250,104,3,0
10000,hunger,250,108,1,0
10000,hunger,250,116,1,0
10000,hunger,250,120,8,1
10000,hunger,250,128,1,0
10000,hunger,300,0,21,0
10000,hunger,300,4,71,0
10000,hunger,300,8,139,1
10000,hunger,300,12,237,2
10000,hunger,300,16,395,3
10000,hunger,300,20,505,4
10000,hunger,300,24,899,13
10000,hunger,300,28,378,4
10000,hunger,300,32,392,8
10000,hunger,300,36,601,20
10000,hunger,300,40,173,5
10000,hunger,300,44,153,3
10000,hunger,300,48,637,11
10000,hunger,300,52,74,5
10000,hunger,300,56,57,2
10000,hunger,300,60,34,1
10000,hunger,300,64,262,13
10000,hunger,300,68,25,4
10000,hunger,300,72,8,0
10000,hunger,300,76,15,1
10000,hunger,300,80,105,4
10000,hunger,300,84,4,0
10000,hunger,300,88,2,0
10000,hunger,300,92,6,0
10000,hunger,300,96,1,0
10000,hunger,300,100,18,1
10000,hunger,300,104,1,0
10000,hunger,300,112,1,0
10000,hunger,300,120,8,2
10000,hunger,300,132,1,0
10000,hunger,350,0,11,0
10000,hunger,350,4,36,1
10000,hunger,350,8,93,1
10000,hunger,350,12,158,1
10000,hunger,350,16,261,3
10000,hunger,350,20,393,6
10000,hunger,350,24,629,7
10000,hunger,350,28,259,4
10000,hunger,350,32,292,5
10000,hunger,350,36,481,12
10000,hunger,350,40,141,5
10000,hunger,350,44,150,5
10000,hunger,350,48,423,20
10000,hunger,350,52,55,3
10000,hunger,350,56,54,2
10000,hunger,350,60,40,1
10000,hunger,350,64,245,14
10000,hunger,350,68,13,0
10000,hunger,350,72,13,1
10000,hunger,350,76,15,0
10000,hunger,350,80,105,7
10000,hunger,350,84,3,0
10000,hunger,350,88,2,0
10000,hunger,350,92,2,0
10000,hunger,350,96,2,0
10000,hunger,350,100,27,1
10000,hunger,350,108,1,0
10000,hunger,350,120,2,1
10000,hunger,400,0,3,0
10000,hunger,400,4,24,0
10000,hunger,400,8,73,0
10000,hunger,400,12,105,1
10000,hunger,400,16,203,4
10000,hunger,400,20,293,5
10000,hunger,400,24,456,8
10000,hunger,400,28,207,9
10000,hunger,400,32,199,5
10000,hunger,400,36,350,5
10000,hunger,400,40,95,3
10000,hunger,400,44,88,2
10000,hunger,400,48,347,13
10000,hunger,400,52,47,1
10000,hunger,400,56,26,0
10000,hunger,400,60,28,2
10000,hunger,400,64,160,7
10000,hunger,400,68,9,2
10000,hunger,400,72,8,0
10000,hunger,400,76,10,0
10000,hunger,400,80,78,10
10000,hunger,400,84,6,1
10000,hunger,400,88,4,1
10000,hunger,400,96,3,0
10000,hunger,400,100,19,1
10000,hunger,400,120,3,0
10000,hunger,400,144,2,0
10000,hunger,400,160,1,0
10000,hunger,450,0,2,0
10000,hunger,450,4,14,0
10000,hunger,450,8,49,1
10000,hunger,450,12,83,1
10000,hunger,450,16,136,0
10000,hunger,450,20,230,2
10000,hunger,450,24,370,10
10000,hunger,450,28,146,6
10000,hunger,450,32,143,3
10000,hunger,450,36,224,7
10000,hunger,450,40,67,1
10000,hunger,450,44,86,1
10000,hunger,450,48,259,7
10000,hunger,450,52,29,3
10000,hunger,450,56,28,2
10000,hunger,450,60,23,1
10000,hunger,450,64,120,2
10000,hunger,450,68,16,0
10000,hunger,450,72,10,1
10000,hunger,450,76,4,1
10000,hunger,450,80,73,5
10000,hunger,450,84,5,0
10000,hunger,450,88,6,1
10000,hunger,450,92,1,0
10000,hunger,450,96,1,0
10000,hunger,450,100,15,3
10000,hunger,450,104,1,0
10000,hunger,450,116,1,0
10000,hunger,450,120,1,0
10000,hunger,450,132,1,0
10000,hunger,500,0,2,0
10000,hunger,500,4,15,1
10000,hunger,500,8,19,0
10000,hunger,500,12,53,1
10000,hunger,500,16,102,3
10000,hunger,500,20,145,2
10000,hunger,500,24,284,9
10000,hunger,500,28,112,2
10000,hunger,500,32,120,6
10000,hunger,500,36,188,7
10000,hunger,500,40,56,1
10000,hunger,500,44,54,4
10000,hunger,500,48,191,12
10000,hunger,500,52,20,1
10000,hunger,500,56,13,1
10000,hunger,500,60,12,0
10000,hunger,500,64,70,7
10000,hunger,500,68,3,0
10000,hunger,500,72,2,0
10000,hunger,500,76,2,0
10000,hunger,500,80,54,4
10000,hunger,500,84,1,0
10000,hunger,500,88,2,0
10000,hunger,500,92,1,0
10000,hunger,500,96,2,0
10000,hunger,500,100,7,0
10000,hunger,500,112,1,0
10000,hunger,500,120,2,0
10000,hunger,500,124,1,0
10000,hunger,500,144,2,1
10000,hunger,550,0,3,0
10000,hunger,550,4,11,0
10000,hunger,550,8,17,0
10000,hunger,550,12,48,0
10000,hunger,550,16,76,1
10000,hunger,550,20,112,4
10000,hunger,550,24,195,7
10000,hunger,550,28,89,4
10000,hunger,550,32,91,2
10000,hunger,550,36,145,8
10000,hunger,550,40,46,0
10000,hunger,550,44,37,0
10000,hunger,550,48,146,7
10000,hunger,550,52,16,0
10000,hunger,550,56,21,2
10000,hunger,550,60,12,1
10000,hunger,550,64,58,6
10000,hunger,550,68,5,0
10000,hunger,550,72,4,0
10000,hunger,550,76,3,0
10000,hunger,550,80,34,2
10000,hunger,550,84,1,1
10000,hunger,550,88,2,1
10000,hunger,550,92,2,0
10000,hunger,550,96,1,0
10000,hunger,550,100,6,0
10000,hunger,550,132,1,0
10000,hunger,600,0,4,0
10000,hunger,600,4,9,1
10000,hunger,600,8,11,0
10000,hunger,600,12,19,0
10000,hunger,600,16,52,0
10000,hunger,600,20,89,1
10000,hunger,600,24,154,4
10000,hunger,600,28,64,3
10000,hunger,600,32,82,2
10000,hunger,600,36,95,3
10000,hunger,600,40,31,4
10000,hunger,600,44,33,1
